Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2024-12-02,12.0,2024-12-18,10.4,2023-03-24-2024-09-18,4.13-15.16,Sell,12 days,13.33%,Fall by 2.69%,344.34%,
2024-12-06,12.03,2024-12-06,12.03,2023-08-18-2024-11-12,6.61-16.145,Buy,0 days,0.0%,Rise by 0%,344.34%,
2024-12-09,11.93,2024-12-18,10.4,2024-04-19-2024-09-18,10.43-15.16,Sell,7 days,12.82%,Fall by 2.69%,357.16%,
2024-12-18,10.4,2024-12-26,10.36,2024-04-19-2024-11-12,10.43-16.145,Sell,6 days,0.38%,Fall by 2.32%,357.54%,
2024-12-19,10.33,2024-12-26,10.36,2024-04-19-2024-05-15,10.43-12.495,Sell,5 days,-0.29%,Fall by 2.32%,357.25%,
2024-12-26,10.36,2025-09-03,14.9,2023-01-06-2024-05-15,3.39-12.495,Buy,179 days,43.82%,Rise by 9.4%,401.08%,
2025-01-14,10.91,2025-01-23,12.19,2024-11-12-2024-12-23,10.4-15.64,Sell,7 days,-11.73%,Fall by 11.24%,389.34%,
2025-01-15,11.41,2025-01-15,11.41,2023-03-24-2024-05-15,4.13-12.495,Buy,0 days,0.0%,Rise by 0%,389.34%,
2025-02-14,13.7,2025-02-21,10.82,2024-09-18-2024-12-23,10.4-14.765,Sell,5 days,21.02%,Fall by 6.47%,410.37%,
2025-02-25,11.21,2025-02-25,11.21,2024-12-23-2025-02-07,10.175-14.08,Buy,0 days,0.0%,Rise by 0%,410.37%,
2025-03-03,10.47,2025-03-06,10.65,2024-12-23-2025-02-07,10.175-14.08,Sell,3 days,-1.72%,Fall by 9.86%,408.65%,
2025-03-10,10.12,2025-03-14,11.73,2023-03-24-2024-03-21,4.13-12.385,Sell,4 days,-15.91%,Fall by 11.76%,392.74%,
2025-03-26,10.92,2025-03-28,10.35,2025-02-07-2025-03-04,10.63-13.54,Sell,2 days,5.22%,Fall by -14.98%,397.96%,
2025-04-08,9.97,2025-04-17,11.0,2022-06-16-2024-03-21,3.26-12.385,Sell,7 days,-10.33%,Fall by -8.18%,387.63%,
2025-05-21,11.99,2025-05-21,11.99,2024-03-21-2025-04-04,9.87-12.17,Sell,0 days,-0.0%,Fall by 0%,387.63%,
2025-05-28,12.2,2025-05-28,12.2,2025-04-04-2025-05-14,9.01-13.73,Buy,0 days,0.0%,Rise by 0%,387.63%,
2025-06-18,12.24,2025-06-25,13.23,2025-05-14-2025-06-02,12.07-12.44,Sell,5 days,-8.09%,Fall by 9.9%,379.54%,
2025-07-28,12.61,2025-07-31,12.22,2025-04-04-2025-07-17,9.01-14.135,Sell,3 days,3.09%,Fall by -20.54%,382.63%,
2025-08-07,12.41,2025-08-07,12.41,2025-04-04-2025-07-17,9.01-14.135,Buy,0 days,0.0%,Rise by 0%,382.63%,
2025-08-08,12.3,2025-08-11,11.92,2025-04-04-2025-05-14,9.01-13.73,Sell,1 days,3.09%,Fall by -23.57%,385.72%,
2025-09-30,16.01,2025-10-01,15.19,2025-07-17-2025-08-14,12.32-13.78,Sell,1 days,5.12%,Fall by 3.03%,390.84%,
2025-10-06,15.38,2025-10-06,15.38,2025-08-14-2025-09-23,11.89-16.425,Buy,0 days,0.0%,Rise by 0%,390.84%,
2025-10-16,14.73,2025-10-16,14.73,2024-04-19-2025-09-23,10.43-16.425,Sell,0 days,-0.0%,Fall by 0%,390.84%,
