Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"EURUSD=X, Long, 2026-04-05 (Price: 1.1522)",No Exit Yet,"1.57%, 3 days","100.0%, Past 20 years, 11","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 1.1703), 1.57% above",3 days,1.1492,No Information,No Information,No Information,"23.66% (Price: 1.1436), 2.33% above, Upmove Bounce Back","2022-10-02 (Price: 0.954), 2026-02-01 (Price: 1.2024)",No Information,15.74%/3.0%/6.92%,"-0.0%, 9.9%",1.6 year/4 months/9.6 months,2028-07-17/2026-09-25/2027-05-27,4.61%,-0.17%,4.78%,0.0,-0.5,No Target/1.2319/1.3/1.1998/1.6296/1.7649/1.17,1.14/1.0208/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Long, 2026-04-05 (Price: 11.49)",No Exit Yet,"-2.87%, 3 days","100.0%, Past 14 years, 12","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 11.16), 2.87% below",3 days,11.56,No Information,No Information,No Information,"61.8% (Price: 10.4799), 6.49% above, Upmove Bounce Back","2020-03-22 (Price: 3.05), 2025-11-02 (Price: 22.5)",No Information,29.9%/6.41%/20.24%,"-0.0%, 64.01%",4.4 years/28 days/11.4 months,2032-07-16/2026-05-15/2027-08-13,16.58%,9.8%,6.78%,0.0,0.48,12.9894/13.8156/23.16/11.9025/23.8631/28.8451/13.65,10.91/4.205/10.0807/8.1314/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2026-04-05 (Price: 46.34)",No Exit Yet,"-0.15%, 3 days","100.0%, Past 20 years, 21","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 46.27), 0.15% below",3 days,46.17,No Information,No Information,No Information,"23.66% (Price: 44.8884), 3.08% above, Upmove Bounce Back","2025-04-13 (Price: 35.51), 2026-03-01 (Price: 47.795)",No Information,18.94%/4.73%/14.27%,"0%, 42.71%",6.5 years/4.2 months/1.3 year,2035-07-16/2026-10-04/2028-02-11,10.6%,3.98%,6.62%,0.0,0.17,47.7163/52.9527/53.71/No Horizontal Resistance/49.4858/65.2454/No EMA 200 Target,42.51/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/43.74,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2026-04-05 (Price: 49.38)",No Exit Yet,"1.82%, 3 days","100.0%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 50.28), 1.82% above",3 days,47.55,No Information,No Information,No Information,"50% (Price: 45.31), 10.97% above, Upmove Bounce Back","2025-04-13 (Price: 33.07), 2026-01-11 (Price: 57.55)",No Information,23.39%/15.5%/17.77%,"-0.0%, 66.1%",3.5 years/7 days/11.2 months,2031-04-04/2026-04-15/2027-08-04,14.41%,0.32%,14.09%,0.0,0.15,53.5427/58.1548/64.07/No Horizontal Resistance/72.41/85.2389/50.9,46.72/29.49/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2026-04-05 (Price: 49.85)",No Exit Yet,"-1.0%, 3 days","100.0%, Past 20 years, 14","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 49.35), 1.0% below",3 days,49.02,No Information,No Information,No Information,"38.2% (Price: 47.2508), 4.44% above, Upmove Bounce Back","2016-12-11 (Price: 25.25), 2026-03-01 (Price: 60.85)",No Information,21.61%/3.05%/15.13%,"0%, 43.58%",5.7 years/3 months/2.7 years,2034-05-25/2026-08-13/2030-02-10,5.9%,3.51%,2.39%,0.0,0.15,56.6196/57.3923/71.21/52.46/65.2057/86.6196/No EMA 200 Target,47.39/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/46.89,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-04-05 (Price: 185.01)",No Exit Yet,"1.15%, 3 days","100.0%, Past 20 years, 27","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 187.14), 1.15% above",3 days,176.17,No Information,No Information,No Information,"23.66% (Price: 173.1163), 8.1% above, Upmove Bounce Back","2025-04-13 (Price: 106.67), 2026-03-01 (Price: 193.71)",No Information,20.62%/0.12%/16.11%,"0%, 45.98%",2.4 years/1.2 month/11.6 months,2029-09-07/2026-05-27/2027-08-22,13.88%,6.38%,7.5%,0.0,0.33,194.982/214.8151/237.23/No Horizontal Resistance/207.1743/217.2943/No EMA 200 Target,162.25/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/160.91,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"RY.TO, Long, 2026-04-05 (Price: 227.34)",No Exit Yet,"1.17%, 3 days","100.0%, Past 20 years, 25","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 229.99), 1.17% above",3 days,220.71,No Information,No Information,No Information,"23.66% (Price: 219.2613), 4.89% above, Upmove Bounce Back","2025-04-13 (Price: 151.25), 2026-01-11 (Price: 240.34)",No Information,18.64%/3.09%/15.51%,"0%, 28.45%",2.9 years/3.7 months/1.5 year,2030-05-26/2026-09-12/2028-05-26,12.0%,5.63%,6.37%,0.0,0.29,251.87/262.6004/280.79/239.805/339.4883/371.0652/No EMA 200 Target,218.5/118.8425/221.431/150.7521/No F-Track Level/No F-Track Level/210.06,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2026-04-05 (Price: 93.2)",No Exit Yet,"-5.5%, 3 days","100.0%, Past 20 years, 14","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 88.07), 5.5% below",3 days,94.19,No Information,No Information,No Information,"38.2% (Price: 86.3929), 1.94% above, Upmove Bounce Back","2025-04-13 (Price: 62.26), 2026-02-15 (Price: 101.31)",No Information,21.37%/1.1%/14.81%,"-0.0%, 49.7%",7.2 years/1.2 month/1.4 year,2036-07-15/2026-05-27/2028-04-02,8.83%,10.8%,-1.97%,0.0,0.56,105.8938/107.0029/116.63/No Horizontal Resistance/95.0177/123.2166/No EMA 200 Target,88.63/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/84.82,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"EFA, Long, 2026-04-05 (Price: 98.0)",No Exit Yet,"0.36%, 3 days","100.0%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 98.35), 0.36% above",3 days,94.72,No Information,No Information,No Information,"38.2% (Price: 93.0322), 5.72% above, Upmove Bounce Back","2025-04-13 (Price: 72.15), 2026-03-01 (Price: 105.94)",No Information,16.48%/4.35%/14.67%,"0%, 37.48%",6.7 years/3 months/1.9 year,2035-10-28/2026-08-13/2028-12-20,7.42%,1.45%,5.97%,0.0,-0.02,100.2932/112.3766/118.27/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,93.59/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/95.0,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"EWJ, Long, 2026-04-05 (Price: 85.29)",No Exit Yet,"0.26%, 3 days","94.12%, Past 20 years, 17","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 85.51), 0.26% above",3 days,82.65,No Information,No Information,No Information,"23.66% (Price: 81.8183), 4.51% above, Upmove Bounce Back","2020-03-22 (Price: 41.61), 2026-02-15 (Price: 94.28)",No Information,17.95%/2.64%/13.7%,"1.05%, 28.1%",3.7 years/3.3 months/1.3 year,2031-07-17/2026-08-26/2028-02-11,8.64%,1.37%,7.27%,0.0,-0.04,91.6697/96.9747/116.89/No Horizontal Resistance/95.5508/104.8752/No EMA 200 Target,81.2/53.915/83.4752/68.8472/No F-Track Level/No F-Track Level/81.72,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-04-05 (Price: 24.83)",No Exit Yet,"2.74%, 3 days","100.0%, Past 15 years, 8","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 25.51), 2.74% above",3 days,24.11,No Information,No Information,No Information,No Information,No Information,No Information,16.81%/7.78%/10.62%,"-0.0%, 13.44%",2.1 months/7 days/1.3 month,2026-07-05/2026-04-15/2026-05-31,13.48%,5.22%,8.26%,1.54,0.26,27.6482/27.4669/27.56/39.3812/40.717/51.346/34.62,24.35/No Horizontal Support/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-04-05 (Price: 42.115)",No Exit Yet,"1.44%, 3 days","71.43%, Past 15 years, 7","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 42.72), 1.44% above",3 days,41.04,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.83%,"18.57%, 22.76%",2.8 months/28 days/2 months,2026-08-04/2026-05-15/2026-06-30,3.14%,1.62%,1.52%,0.07,-0.0,45.1473/45.4126/45.28/54.474/60.9145/68.1277/50.32,41.24/40.5875/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"DIS, Long, 2026-04-05 (Price: 96.61)",No Exit Yet,"-0.86%, 3 days","88.89%, Past 15 years, 9","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 95.78), 0.86% below",3 days,92.89,No Information,No Information,No Information,No Information,No Information,No Information,18.7%/4.98%/9.46%,"22.55%, 25.06%",3 months/7 days/1.5 month,2026-08-13/2026-04-15/2026-06-09,7.0%,3.97%,3.03%,0.77,0.18,110.0195/105.7493/107.88/168.455/207.5364/245.6322/111.3,92.42/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"TSLA, Long, 2026-04-05 (Price: 360.59)",No Exit Yet,"-3.87%, 3 days","100.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 346.65), 3.87% below",3 days,365.86,No Information,No Information,No Information,No Information,No Information,No Information,45.34%/14.57%/26.48%,"-0.0%, 27.43%",4.9 months/14 days/2 months,2026-11-03/2026-04-25/2026-06-30,31.0%,27.98%,3.02%,0.54,1.09,493.1068/456.0742/474.59/487.1467/494.4819/553.1211/397.22,302.63/196.47/348.637/262.8246/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-04-05 (Price: 750.9)",2026-04-08 (Price: 816.1),"8.68%, 3 days","83.33%, Past 15 years, 6","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 816.1), 8.68% above",3 days,745.2,No Information,No Information,No Information,No Information,No Information,No Information,11.71%/4.83%/8.56%,"12.08%, 16.27%",2.3 months/28 days/1.7 month,2026-07-13/2026-05-15/2026-06-17,6.79%,9.15%,-2.36%,1.13,0.54,803.0876/815.177/809.13/1009.6/1098.0619/1180.6259/954.66,718.95/640.9/697.8792/606.5732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"FXI, Long, 2026-04-05 (Price: 35.56)",No Exit Yet,"-0.22%, 3 days","70.0%, Past 15 years, 10","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 35.48), 0.22% below",3 days,35.15,No Information,No Information,No Information,No Information,No Information,No Information,12.44%/4.88%/8.95%,"20.27%, 21.87%",7.9 months/14 days/3.1 months,2027-03-14/2026-04-25/2026-08-17,2.0%,-1.2%,3.2%,0.26,-0.12,36.6304/38.7426/37.69/42.105/90.5742/95.3274/38.66,34.85/20.865/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-04-05 (Price: 53.24)",No Exit Yet,"-0.09%, 3 days","100.0%, Past 15 years, 5","Weekly, was CONFIRMED on 2026-04-05",Already confirmed,"2026-04-08 (Price: 53.19), 0.09% below",3 days,53.29,No Information,No Information,No Information,No Information,No Information,No Information,12.18%/4.5%/7.68%,"-0.0%, 14.78%",1.2 year/7 days/4.3 months,2027-12-21/2026-04-15/2026-10-08,7.94%,7.68%,0.26%,0.58,0.47,59.1922/57.3288/58.26/65.682/68.9264/76.3906/60.46,53.18/46.725/46.1919/36.8936/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
