Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"AIA.NZ, Long, 2026-03-25 (Price: 8.08)",Daily,No Exit Yet,No Price Target,2026-04-14 (Avg),1.7%/1.71%,"1.61%, 20 days","2026-04-14 (Price: 8.21), 1.61% above",8.3596 (Historic Rise or Fall to Pivot)/8.3499 (Avg % Gain of Historic Winning trades)/8.35 (Function Specific Target)/8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/8.7296 (Backtested Max),2026-06-06 (Max),7.93/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/8.05,"90.0%, Past 4 years, 10",7.96,No Information,No Information,No Information,No Information,No Information,No Information,8.04%/1.35%/3.34%,"5.72%, 9.11%",1.7 month/1 day/14 days,8.04%,0.66%,7.38%,0.91,-0.06,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 37.23)",Quarterly,2026-04-14 (Price: 46.47),46.1689 (Backtested Max),No Date Target,No Next Target,"24.82%, 4.1 years","2026-04-14 (Price: 46.47), 24.82% above",No Next Target,2028-02-04 (Max)/2026-10-24 (Avg),12.78/23.93/35.4254/30.3912/No F-Track Level/No F-Track Level/33.84,"100.0%, Past 27 years, 5",35.775,No Information,No Information,No Information,No Information,No Information,24.82% above/24.82% above/24.82% above,24.01%/15.95%/18.64%,"-0.0%, 39.64%",4.1 years/2.8 years/3.2 years,1.32%,2.9%,-1.58%,0.0,0.05,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
DELTADRIFT,"MFT.NZ, Long, 2026-04-05 (Price: 58.99)",Weekly,No Exit Yet,No Price Target,2026-04-15 (Min),8.09%/9.47%,"-1.34%, 9 days","2026-04-14 (Price: 58.2), 1.34% below",65.4258 (Historic Rise or Fall to Pivot)/64.2873 (Avg % Gain of Historic Winning trades)/64.86 (Function Specific Target)/85.45 (Horizontal)/105.252 (F-Stack 1)/119.9356 (F-Stack 2)/63.71 (EMA 200)/66.8888 (Backtested Max)/62.9069 (Backtested Min),2026-05-05 (Max)/2026-04-15 (Min)/2026-04-22 (Avg),58.66/55.185/54.7158/45.8971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 15 years, 9",59.01,No Information,No Information,No Information,No Information,No Information,No Information,13.39%/6.64%/8.98%,"14.48%, 14.87%",21 days/7 days/12 days,11.35%,8.97%,2.38%,2.22,0.51,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"KXS.TO, Long, 2025-11-24 (Price: 175.83)",Daily,No Exit Yet,No Price Target,2026-04-16 (Max),30.58%/32.27%,"-20.37%, 4.7 months","2026-04-14 (Price: 140.02), 20.37% below",186.96 (Historic Rise or Fall to Pivot)/185.2017 (Avg % Gain of Historic Winning trades)/197.8 (Function Specific Target)/209.885 (Horizontal)/227.7644 (F-Stack 1)/245.4058 (F-Stack 2)/182.84 (EMA 200)/194.5207 (Backtested Max),2026-04-16 (Max),170.26/126.33/151.1683/123.9058/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.59%, Past 4 years, 27",174.97,No Information,No Information,No Information,No Information,No Information,20.58% below/20.37% below/20.37% below,10.63%/1.1%/5.33%,"34.17%, 47.61%",3.3 months/6 days/25 days,5.24%,3.17%,2.07%,0.0,0.2,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-03-11 (Price: 97.19)",Daily,No Exit Yet,No Price Target,2026-04-16 (Avg),15.07%/16.69%,"-12.04%, 1.1 month","2026-04-14 (Price: 85.49), 12.04% below",100.0571 (Historic Rise or Fall to Pivot)/99.7558 (Avg % Gain of Historic Winning trades)/134.1 (Function Specific Target)/123.2166 (F-Stack 2)/101.5733 (Backtested Max)/98.3757 (Backtested Min),2026-11-09 (Max)/2026-04-16 (Avg),92.72/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/83.33,"73.33%, Past 4 years, 30",97.15,No Information,No Information,No Information,No Information,No Information,11.29% below/12.04% below/12.04% below,4.51%/1.22%/2.64%,"21.83%, 34.43%",5.6 months/4 days/25 days,5.56%,13.24%,-7.68%,0.0,0.74,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-03-01 (Price: 68.82)",Weekly,2026-04-14 (Price: 78.5),No Price Target,No Date Target,18.81%/33.59%,"14.07%, 1.5 month","2026-04-14 (Price: 78.5), 14.07% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/93.2649 (Backtested Max),2027-06-21 (Max)/2026-09-25 (Avg),47.63/38.425/68.3859/48.7635/No F-Track Level/No F-Track Level/52.74,"92.0%, Past 10 years, 25",67.08,No Information,No Information,No Information,No Information,No Information,14.07% above/14.07% above/14.07% above,35.52%/4.37%/14.26%,"12.77%, 73.13%",11 months/28 days/4.8 months,13.72%,4.92%,8.8%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
SIGMASHELL,"SUM.NZ, Long, 2026-02-03 (Price: 11.49)",Daily,No Exit Yet,No Price Target,2026-04-13 (Min),33.21%/33.94%,"-23.41%, 2.3 months","2026-04-14 (Price: 8.8), 23.41% below",11.7864 (Historic Rise or Fall to Pivot)/12.8389 (Avg % Gain of Historic Winning trades)/19.8479 (Function Specific Target)/12.64 (Horizontal)/19.8479 (F-Stack 1)/26.5969 (F-Stack 2)/14.2717 (Backtested Max)/11.7221 (Backtested Min),2026-09-29 (Max)/2026-05-26 (Avg),11.33/9.1367/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.25,"78.57%, Past 5 years, 14",11.71,"-3.09, 71.88%",No Information,No Information,No Information,No Information,No Information,24.21%/2.02%/11.74%,"14.49%, 34.68%",5.5 months/1.6 month/2.6 months,10.76%,9.33%,1.43%,0.0,0.52,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
TRENDPULSE,"BEL.NS, Long, 2025-05-31 (Price: 384.6)",Monthly,2026-04-14 (Price: 441.55),No Price Target,No Date Target,3.46%/31.34%,"14.81%, 10.6 months","2026-04-13 (Price: 441.55), 14.81% above",697.6259 (Historic Rise or Fall to Pivot)/579.9383 (Avg % Gain of Historic Winning trades)/456.8119 (F-Stack 2)/653.8585 (Backtested Max),2026-08-21 (Max),246.25/39.05/287.8162/240.2858/No F-Track Level/No F-Track Level/293.59,"100.0%, Past 20 years, 9",310.8,No Information,No Information,No Information,No Information,No Information,40.58% above/39.8% above/14.81% above,70.01%/11.06%/50.79%,"0%, 18.14%",10.3 months/4.1 months/6.8 months,20.79%,17.26%,3.53%,0.0,0.78,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"CRM, Long, 2025-12-07 (Price: 260.57)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Avg),58.71%/64.53%,"-34.26%, 4.3 months","2026-04-14 (Price: 171.31), 34.26% below",288.451 (Historic Rise or Fall to Pivot)/286.5488 (Avg % Gain of Historic Winning trades)/281.86 (Function Specific Target)/368.045 (Horizontal)/354.7868 (F-Stack 1)/402.2468 (F-Stack 2)/316.4102 (Backtested Max)/271.8787 (Backtested Min),2027-02-05 (Max),227.11/156.1/253.2538/209.3181/No F-Track Level/No F-Track Level/259.46,"89.29%, Past 10 years, 28",228.67,No Information,No Information,No Information,No Information,No Information,25.69% below/30.77% below/34.26% below,21.43%/4.34%/9.97%,"31.24%, 58.25%",9.8 months/1.2 month/2.9 months,10.46%,8.31%,2.15%,0.0,0.42,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"EMAMILTD.NS, Long, 2026-04-05 (Price: 398.3)",Weekly,2026-04-12 (Price: 424.15),424.2293 (Backtested Min),2026-04-15 (Min),4.24%/11.32%,"6.44%, 9 days","2026-04-14 (Price: 423.95), 6.44% above",501.9377 (Historic Rise or Fall to Pivot)/441.9138 (Avg % Gain of Historic Winning trades)/471.93 (Function Specific Target)/634.8 (Horizontal)/949.731 (F-Stack 1)/1026.7499 (F-Stack 2)/528.0 (EMA 200)/504.0487 (Backtested Max),2026-10-26 (Max)/2026-04-15 (Min)/2026-05-31 (Avg),393.1/No Horizontal Support/381.1799/329.2417/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"87.5%, Past 15 years, 8",391.7,No Information,No Information,No Information,No Information,No Information,No Information,26.55%/6.51%/10.95%,"17.56%, 19.61%",4.7 months/7 days/1.3 month,8.05%,5.09%,2.96%,0.59,0.26,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"GRANULES.NS, Long, 2026-03-25 (Price: 629.05)",Daily,No Exit Yet,No Price Target,2026-04-15 (Avg),3.57%/8.99%,"0.53%, 19 days","2026-04-13 (Price: 632.4), 0.53% above",654.9669 (Avg % Gain of Historic Winning trades)/732.8952 (F-Stack 1)/880.2014 (F-Stack 2)/689.2501 (Backtested Max),2026-05-16 (Max)/2026-04-15 (Avg),554.35/229.525/454.1688/427.3502/No F-Track Level/No F-Track Level/541.45,"72.73%, Past 4 years, 22",612.0,No Information,No Information,No Information,No Information,No Information,4.3% above/0.53% above/0.53% above,9.57%/1.56%/4.12%,"15.65%, 34.75%",1.2 month/6 days/15 days,4.44%,17.34%,-12.9%,0.0,0.83,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
BASELINEDIVERGENCE,"MAZDOCK.NS, Long, 2026-01-11 (Price: 2500.5)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Min),3.74%/6.64%,"-0.22%, 3.1 months","2026-04-14 (Price: 2494.8999), 0.22% below",3755.0008 (Historic Rise or Fall to Pivot)/3973.0444 (Avg % Gain of Historic Winning trades)/4259.573 (Function Specific Target)/2588.15 (Horizontal)/4259.573 (F-Stack 1)/5325.1753 (F-Stack 2)/2660.44 (EMA 200)/6757.8513 (Backtested Max),2026-12-11 (Max)/2026-07-12 (Avg),2408.2/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"84.75%, Past 5 years, 59",2495.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,170.26%/0.38%/58.89%,"6.25%, 28.55%",7.7 months/2.1 months/4.2 months,95.61%,52.74%,42.87%,0.0,2.02,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
DELTADRIFT,"NZDUSD=X, Long, 2026-04-01 (Price: 0.5755)",Daily,2026-04-09 (Price: 0.5867),0.5868 (Historic Rise or Fall to Pivot)/0.5877 (Backtested Max),No Date Target,23.19%,"2.03%, 13 days","2026-04-14 (Price: 0.5872), 2.03% above",0.7234 (Horizontal),2026-07-22 (Max)/2026-05-01 (Avg),0.57/0.5528/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"77.78%, Past 4 years, 18",0.5753,No Information,No Information,No Information,No Information,No Information,No Information,2.12%/0.9%/1.29%,"4.65%, 5.12%",2.6 months/1 day/21 days,3.88%,-2.92%,6.8%,-0.22,-0.78,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
FRACTAL TRACK,"PERSISTENT.NS, Long, 2025-11-30 (Price: 6353.0)",Monthly,No Exit Yet,No Price Target,2026-04-13 (Avg),51.66%/54.54%,"-15.36%, 4.5 months","2026-04-14 (Price: 5377.3999), 15.36% below",9570.7945 (Historic Rise or Fall to Pivot)/8310.3593 (Avg % Gain of Historic Winning trades)/9498.72 (Function Specific Target)/9957.5854 (F-Stack 1)/15965.083 (F-Stack 2)/8465.3725 (Backtested Max)/8155.3461 (Backtested Min),2026-07-09 (Max),4822.5/1548.5125/6244.7475/3950.0879/No F-Track Level/No F-Track Level/5639.48,"100.0%, Past 16 years, 4",5920.0,No Information,No Information,No Information,"38.2% (Price: 4786.1217), 12.35% above, Upmove Bounce Back","2022-09-30 (Price: 1546.025), 2024-12-31 (Price: 6788.8999)",No Information,33.25%/28.37%/30.81%,"-0.0%, 7.87%",5.1 months/1 month/3.1 months,8.66%,19.03%,-10.37%,0.83,0.87,90.24%/41/1.4 year (Across ALL Assets),63.64%/66/9.7 months (Across ALL Assets)
TRENDPULSE,"ORCL, Short, 2026-04-08 (Price: 143.66)",Daily,2026-04-13 (Price: 155.62),No Price Target,No Date Target,-49.21%/-45.37%,"-13.46%, 6 days","2026-04-14 (Price: 163.0), 13.46% above",131.6788 (Historic Rise or Fall to Pivot)/134.6813 (Avg % Gain of Historic Winning trades)/89.04 (Function Specific Target)/82.7925 (Horizontal)/117.4897 (F-Stack 1)/106.3198 (F-Stack 2),2026-05-06 (Max)/2026-04-18 (Min)/2026-04-23 (Avg),163.12/No Horizontal Resistance/300.069/376.1425/No F-Track Level/No F-Track Level/217.25,"90.0%, Past 4 years, 10",150.3,No Information,No Information,No Information,No Information,No Information,13.46% above/13.46% above/13.46% above,11.05%/3.55%/6.25%,"9.62%, 15.22%",20 days/7 days/11 days,11.44%,4.02%,7.42%,6.61,0.62,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
TRENDPULSE,"ORCL, Short, 2026-03-30 (Price: 138.8)",Daily,2026-04-13 (Price: 155.62),No Price Target,2026-04-14 (Avg),-49.21%/-46.56%,"-17.44%, 15 days","2026-04-14 (Price: 163.0), 17.44% above",127.2241 (Historic Rise or Fall to Pivot)/130.125 (Avg % Gain of Historic Winning trades)/87.1 (Function Specific Target)/82.7925 (Horizontal)/117.4897 (F-Stack 1)/106.3198 (F-Stack 2),2026-04-27 (Max),163.12/No Horizontal Resistance/300.069/376.1425/No F-Track Level/No F-Track Level/219.15,"90.0%, Past 4 years, 10",140.04,No Information,No Information,No Information,No Information,No Information,14.14% above/17.44% above/17.44% above,11.05%/3.55%/6.25%,"9.62%, 15.22%",20 days/7 days/11 days,11.44%,4.02%,7.42%,6.61,0.62,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-15.05%,"43.58%, 5.5 months","2026-04-14 (Price: 121.22), 43.58% below",102.98 (Function Specific Target),2026-07-23 (Max)/2026-06-05 (Min)/2026-06-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,43.91% below/43.58% below/43.58% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-31 (Price: 125.56),116.89 (Horizontal),No Date Target,-14.63%,"43.91%, 6.5 months","2026-04-14 (Price: 121.22), 43.91% below",103.48 (Function Specific Target),2026-06-22 (Max)/2026-05-05 (Min)/2026-05-13 (Avg),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,50.3% below/49.89% below/43.91% below,41.9%/7.99%/24.64%,"41.99%, 41.9%",6.1 months/5 months/5.2 months,8.2%,4.79%,3.41%,0.0,0.24,100.0%/3/6.1 months (Across ALL Assets),0.0%/6/6.4 months (Across ALL Assets)
TRENDPULSE,"INDY, Short, 2026-03-29 (Price: 41.24)",Weekly,2026-04-12 (Price: 44.18),No Price Target,No Date Target,-31.75%/-20.53%,"-7.83%, 16 days","2026-04-14 (Price: 44.47), 7.83% above",40.8523 (Historic Rise or Fall to Pivot)/40.0234 (Avg % Gain of Historic Winning trades)/35.34 (Function Specific Target)/40.5875 (Horizontal)/37.969 (F-Stack 1)/30.3493 (F-Stack 2)/41.838 (Backtested Min),2026-07-28 (Max)/2026-05-20 (Min)/2026-06-06 (Avg),53.77/54.474/60.9145/68.1277/No F-Track Level/No F-Track Level/50.65,"85.71%, Past 10 years, 14",42.83,No Information,No Information,No Information,No Information,No Information,3.04% above/7.83% above/7.83% above,6.33%/1.45%/2.95%,"8.71%, 22.19%",2.8 months/1.2 month/1.6 month,5.16%,4.79%,0.37%,0.0,0.0,80.0%/5/2.2 months (Across ALL Assets),29.41%/17/1.3 month (Across ALL Assets)
TRENDPULSE,"INDY, Short, 2026-03-15 (Price: 43.16)",Weekly,2026-04-12 (Price: 44.18),No Price Target,No Date Target,-31.75%/-14.62%,"-3.04%, 1 month","2026-04-14 (Price: 44.47), 3.04% above",38.41 (Function Specific Target)/40.5875 (Horizontal)/37.969 (F-Stack 1)/30.3493 (F-Stack 2),2026-07-14 (Max)/2026-05-06 (Min)/2026-05-23 (Avg),53.77/54.474/60.9145/68.1277/No F-Track Level/No F-Track Level/51.19,"85.71%, Past 10 years, 14",44.53,No Information,No Information,No Information,No Information,No Information,3.04% above/0.29% above/3.04% above,6.33%/1.45%/2.95%,"8.71%, 22.19%",2.8 months/1.2 month/1.6 month,5.16%,4.79%,0.37%,0.0,0.0,80.0%/5/2.2 months (Across ALL Assets),29.41%/17/1.3 month (Across ALL Assets)
FRACTAL TRACK,"GOOG, Short, 2026-03-31 (Price: 286.86)",Quarterly,2026-04-14 (Price: 330.58),No Price Target,No Date Target,-74.44%/-61.63%,"-15.24%, 14 days","2026-04-14 (Price: 330.58), 15.24% above",245.753 (Avg % Gain of Historic Winning trades)/126.84 (Function Specific Target)/84.51 (Horizontal)/285.4807 (F-Stack 1)/240.3589 (F-Stack 2)/270.46 (EMA 200),No Next Date Target,313.8/No Horizontal Resistance/345.4418/365.3613/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 21 years, 4",317.59,No Information,No Information,No Information,"23.66% (Price: 287.0488), 15.17% above, Upmove Break Below","2022-12-31 (Price: 83.45), 2026-03-31 (Price: 350.15)",No Information,23.19%/7.72%/14.33%,"0.0%, 23.19%",3.1 months/3.1 months/3.1 months,6.79%,4.88%,1.91%,5.77,0.76,100.0%/5/4.3 months (Across ALL Assets),53.85%/13/2.1 months (Across ALL Assets)
FRACTAL TRACK,"NFLX, Short, 2025-12-31 (Price: 93.76)",Quarterly,2026-04-14 (Price: 106.28),No Price Target,No Date Target,-78.31%/-67.19%,"-13.35%, 3.5 months","2026-04-14 (Price: 106.28), 13.35% above",66.1196 (Avg % Gain of Historic Winning trades)/23.05 (Function Specific Target)/34.8663 (Horizontal)/86.4764 (F-Stack 1)/77.567 (F-Stack 2),2026-05-14 (Max)/2026-05-10 (Min)/2026-05-10 (Min),133.91/No Horizontal Resistance/139.352/152.4292/No F-Track Level/No F-Track Level/106.29,"100.0%, Past 23 years, 6",117.549,No Information,No Information,No Information,"23.66% (Price: 106.2331), 0.04% above, Upmove Break Below","2022-06-30 (Price: 16.271), 2025-06-30 (Price: 134.115)",No Information,53.32%/10.52%/29.48%,"0.0%, 53.32%",3.1 months/3 months/3 months,10.49%,4.88%,5.61%,1.9,0.86,100.0%/5/4.3 months (Across ALL Assets),53.85%/13/2.1 months (Across ALL Assets)
TRENDPULSE,"SPOT, Short, 2026-03-20 (Price: 474.54)",Daily,2026-04-14 (Price: 511.36),No Price Target,No Date Target,-76.81%/-45.49%,"-7.76%, 25 days","2026-04-14 (Price: 511.36), 7.76% above",456.7922 (Historic Rise or Fall to Pivot)/456.1278 (Avg % Gain of Historic Winning trades)/278.75 (Function Specific Target)/118.6 (Horizontal)/456.7863 (F-Stack 1)/433.8097 (F-Stack 2),2026-04-19 (Max),565.19/No Horizontal Resistance/854.3544/896.959/No F-Track Level/No F-Track Level/625.21,"88.24%, Past 4 years, 17",479.38,No Information,No Information,No Information,No Information,No Information,1.04% below/7.76% above/7.76% above,6.21%/0.91%/3.88%,"11.41%, 12.38%",21 days/7 days/14 days,-0.76%,4.02%,-4.78%,0.0,0.74,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
DELTADRIFT,"CNR.TO, Short, 2026-04-13 (Price: 152.89)",Daily,No Exit Yet,No Price Target,2026-04-15 (Min),-43.7%/-16.85%,"-0.86%, 1 day","2026-04-14 (Price: 154.21), 0.86% above",148.0128 (Historic Rise or Fall to Pivot)/149.7252 (Avg % Gain of Historic Winning trades)/148.87 (Function Specific Target)/128.224 (Horizontal)/136.9828 (F-Stack 1)/86.815 (F-Stack 2)/136.77 (EMA 200),2026-05-23 (Max)/2026-04-15 (Min)/2026-04-28 (Avg),154.51/168.08/218.156/349.4971/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 4 years, 6",151.87,No Information,No Information,No Information,No Information,No Information,No Information,3.03%/0.97%/2.07%,"0%, 5.6%",28 days/2 days/11 days,6.96%,3.82%,3.14%,2.95,-0.13,88.24%/34/4 days (Across ALL Assets),66.92%/130/6 days (Across ALL Assets)
DELTADRIFT,"MX.TO, Short, 2026-04-12 (Price: 82.76)",Weekly,2026-04-14 (Price: 78.5),78.6717 (Avg % Gain of Historic Winning trades)/78.8 (Function Specific Target),No Date Target,-51.05%/-26.69%,"5.15%, 2 days","2026-04-14 (Price: 78.5), 5.15% below",38.425 (Horizontal)/69.4599 (F-Stack 2)/57.55 (EMA 200),2026-06-03 (Max)/2026-04-22 (Min)/2026-05-06 (Avg),90.57/No Horizontal Resistance/104.8718/111.623/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"83.33%, Past 15 years, 6",83.68,No Information,No Information,No Information,No Information,No Information,No Information,7.4%/2.52%/4.94%,"13.78%, 12.66%",1.2 month/7 days/17 days,4.0%,4.79%,-0.79%,-0.65,0.3,91.67%/12/29 days (Across ALL Assets),70.59%/34/1 month (Across ALL Assets)
DELTADRIFT,"SOXX, Short, 2026-04-14 (Price: 401.24)",Daily,No Exit Yet,No Price Target,2026-04-15 (Min),-72.47%/-33.4%,"-0.0%, 0 days","2026-04-14 (Price: 401.24), 0.0% below",389.7244 (Avg % Gain of Historic Winning trades)/399.7 (Function Specific Target)/110.475 (Horizontal)/320.8469 (F-Stack 1)/267.2317 (F-Stack 2)/297.17 (EMA 200),2026-05-12 (Max)/2026-04-15 (Min)/2026-04-19 (Avg),No Recent Maxima/No Horizontal Resistance/No stop loss/458.3574/No stop loss/No stop loss/No EMA 200 Stop Loss,"88.89%, Past 4 years, 9",398.02,No Information,No Information,No Information,No Information,No Information,No Information,4.31%/1.52%/2.87%,"3.28%, 6.71%",20 days/1 day/4 days,8.75%,3.82%,4.93%,-0.42,0.61,88.24%/34/4 days (Across ALL Assets),66.92%/130/6 days (Across ALL Assets)
