Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-02-15 (Price: 66.46)",Weekly,No Exit Yet,76.4024 (Historic Rise or Fall to Pivot)/77.9842 (Avg % Gain of Historic Winning trades)/76.97 (Function Specific Target),No Date Target,16.2%/35.3%,"16.63%, 1.1 month","2026-03-19 (Price: 77.51), 16.63% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/90.0666 (Backtested Max),2027-11-02 (Max)/2026-03-27 (Min)/2026-09-02 (Avg),47.63/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/51.76,"82.61%, Past 10 years, 23",64.36,No Information,No Information,No Information,No Information,No Information,16.63% above/16.63% above/16.63% above,35.52%/4.99%/17.34%,"20.89%, 73.13%",1.2 year/28 days/4.6 months,11.89%,3.89%,8.0%,0.73,0.26,89.19%/148/4.8 months (Across ALL Assets),75.19%/266/3.7 months (Across ALL Assets)
DELTADRIFT,"FRW.NZ, Long, 2026-03-06 (Price: 13.96)",Daily,2026-03-17 (Price: 13.0),No Price Target,2026-03-19 (Avg),9.78%/11.01%,"-6.3%, 13 days","2026-03-19 (Price: 13.08), 6.3% below",14.6859 (Historic Rise or Fall to Pivot)/14.5198 (Avg % Gain of Historic Winning trades)/14.6 (Function Specific Target)/14.785 (Horizontal)/16.2179 (F-Stack 1)/21.849 (F-Stack 2)/14.7097 (Backtested Max)/14.3593 (Backtested Min),2026-04-27 (Max),13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/13.03,"71.43%, Past 4 years, 7",14.0,No Information,No Information,No Information,No Information,No Information,No Information,5.37%/2.86%/4.01%,"13.71%, 14.11%",1.2 month/1 day/9 days,0.71%,4.01%,-3.3%,-0.04,0.19,76.09%/138/15 days (Across ALL Assets),73.69%/517/15 days (Across ALL Assets)
DELTADRIFT,"INDY, Long, 2026-01-18 (Price: 47.98)",Weekly,2026-03-19 (Price: 42.79),No Price Target,No Date Target,16.8%/19.16%,"-10.82%, 2 months","2026-03-19 (Price: 42.79), 10.82% below",51.2426 (Historic Rise or Fall to Pivot)/51.5497 (Avg % Gain of Historic Winning trades)/51.4 (Function Specific Target)/54.474 (Horizontal)/60.9145 (F-Stack 1)/68.1277 (F-Stack 2)/50.99 (EMA 200)/55.5225 (Backtested Max)/49.9808 (Backtested Min),2026-05-19 (Max)/2026-04-06 (Avg),47.57/40.73/37.969/30.3493/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 15 years, 7",48.41,No Information,No Information,No Information,No Information,No Information,No Information,15.72%/4.17%/7.44%,"18.57%, 22.76%",2.8 months/21 days/1.8 month,4.45%,2.66%,1.79%,0.24,0.07,76.92%/13/2.5 months (Across ALL Assets),84.35%/115/2.5 months (Across ALL Assets)
DELTADRIFT,"CAD=X, Long, 2026-02-02 (Price: 1.3636)",Daily,2026-03-14 (Price: 1.3718),1.3734 (Avg % Gain of Historic Winning trades),No Date Target,0.52%/0.52%,"0.68%, 1.5 month","2026-03-19 (Price: 1.3729), 0.68% above",1.3846 (Historic Rise or Fall to Pivot)/1.38 (Function Specific Target)/1.3921 (Horizontal)/1.38 (EMA 200)/1.3805 (Backtested Max),2026-03-26 (Max),1.35/1.2339/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 4 years, 15",1.3636,No Information,No Information,No Information,No Information,No Information,No Information,1.24%/0.44%/0.72%,"1.99%, 2.15%",1.2 month/2 days/13 days,4.14%,1.03%,3.11%,0.22,-0.46,76.09%/138/15 days (Across ALL Assets),73.69%/517/15 days (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",Weekly,2026-03-08 (Price: 151.44),No Price Target,2026-03-20 (Min),-58.01%/-45.88%,"-6.67%, 1.3 month","2026-03-19 (Price: 128.2), 6.67% above",113.4499 (Avg % Gain of Historic Winning trades)/53.83 (Function Specific Target)/93.0152 (F-Stack 1)/69.3828 (F-Stack 2),2026-10-18 (Max)/2026-03-20 (Min)/2026-05-27 (Avg),287.16/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/226.67,"89.47%, Past 10 years, 19",155.0,No Information,No Information,No Information,No Information,No Information,6.67% above/6.67% above/6.67% above,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,-0.74%,4.79%,-5.53%,0.37,0.22,66.67%/6/1.9 month (Across ALL Assets),35.71%/14/1.6 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-12-31 (Price: 181.13)",Monthly,No Exit Yet,131.2534 (F-Stack 1),No Date Target,-29.52%/-27.45%,"29.22%, 2.6 months","2026-03-19 (Price: 128.2), 29.22% below",90.36 (Function Specific Target)/116.89 (Horizontal)/93.0152 (F-Stack 2),2026-08-09 (Max)/2026-08-05 (Min)/2026-08-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/237.39,"87.5%, Past 20 years, 8",187.17,No Information,No Information,No Information,No Information,No Information,32.37% below/31.31% below/29.22% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-19 (Price: 128.2),131.2534 (F-Stack 2),No Date Target,-19.67%/-8.82%,"40.33%, 4.6 months","2026-03-19 (Price: 128.2), 40.33% below",102.98 (Function Specific Target)/116.89 (Horizontal),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/249.35,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,40.68% below/40.33% below/40.33% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-19 (Price: 128.2),131.2534 (F-Stack 2),No Date Target,-19.28%/-8.82%,"40.68%, 5.7 months","2026-03-19 (Price: 128.2), 40.68% below",103.48 (Function Specific Target)/116.89 (Horizontal),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),278.08/240.8933/293.2329/455.2123/No F-Track Level/No F-Track Level/250.82,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,47.44% below/47.01% below/40.68% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.8 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,2026-03-19 (Price: 287.97),287.5071 (F-Stack 2),No Date Target,-56.33%,"7.44%, 4.6 months","2026-03-19 (Price: 287.97), 7.44% below",125.7575 (Horizontal),No Next Date Target,315.43/No Horizontal Resistance/328.9175/381.492/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,25.0%/4/2.9 months (Across ALL Assets),33.33%/3/4.9 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Short, 2026-03-18 (Price: 199.46)",Daily,No Exit Yet,No Price Target,2026-03-19 (Min),-64.9%/-21.13%,"-2.91%, 1 day","2026-03-19 (Price: 205.27), 2.91% above",198.6622 (Historic Rise or Fall to Pivot)/190.8633 (Avg % Gain of Historic Winning trades)/161.89 (Function Specific Target)/72.05 (Horizontal)/187.3421 (F-Stack 1)/170.075 (F-Stack 2)/192.55 (EMA 200),2026-06-04 (Max)/2026-03-29 (Avg),204.83/267.02/273.8526/307.9609/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.0%, Past 5 years, 40",196.125,No Information,No Information,No Information,"88.6% (Price: 257.9836), 20.43% below, Upmove Break Below","2026-01-23 (Price: 256.25), 2026-03-03 (Price: 193.64)",No Information,8.59%/0.06%/4.31%,"24.21%, 11.06%",1.8 month/1 day/8 days,20.24%,5.1%,15.14%,0.39,0.6,42.86%/7/11 days (Across ALL Assets),28.57%/7/4 days (Across ALL Assets)
DELTADRIFT,"TD.TO, Short, 2025-11-30 (Price: 117.65)",Monthly,2026-02-28 (Price: 132.88),127.9914 (Backtested Max),No Date Target,-42.77%/-35.21%,"-9.34%, 3.6 months","2026-03-19 (Price: 128.64), 9.34% above",106.4144 (Historic Rise or Fall to Pivot)/111.8734 (Avg % Gain of Historic Winning trades)/109.14 (Function Specific Target)/73.6233 (Horizontal)/101.1064 (F-Stack 1)/83.3451 (F-Stack 2)/114.67 (EMA 200)/120.3442 (Backtested Min),No Next Date Target,No Recent Maxima/No Horizontal Resistance/128.6672/152.0396/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 54 years, 6",115.02,No Information,No Information,No Information,No Information,No Information,No Information,8.79%/2.29%/4.91%,"0.0%, 10.3%",2 months/1 month/1.4 month,5.19%,4.88%,0.31%,1.28,0.43,25.0%/4/2.9 months (Across ALL Assets),33.33%/3/4.9 months (Across ALL Assets)
