Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"MAZDOCK.NS, Long, 2026-04-10 (Price: 2470.2)",No Exit Yet,"0.0%, 0 days","94.74%, Past 4 years, 19","Daily, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 2470.2), 0.0% below",0 days,2450.1001,No Information,No Information,No Information,No Information,No Information,1.42% above/0.0% below/0.0% below,30.67%/1.66%/15.75%,"17.79%, 32.27%",3.8 months/8 days/23 days,2026-09-22/2026-04-21/2026-05-13,26.86%,52.1%,-25.24%,0.0,2.05,2912.8598/2859.2565/3227.88/2588.15/No Next Fib Ext/No Next Fib Ext/2664.25,2065.2/112.6583/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
FRACTAL TRACK,"FXI, Long, 2026-04-10 (Price: 36.25)",No Exit Yet,"0.0%, 0 days","94.44%, Past 20 years, 18","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 36.25), 0.0% below",0 days,35.34,No Information,No Information,No Information,"38.2% (Price: 33.9245), 6.85% above, Upmove Bounce Back","2024-01-28 (Price: 20.86), 2025-10-05 (Price: 42.0)",No Information,20.93%/0.55%/14.97%,"1.3%, 33.51%",4.3 years/2.3 months/1.8 year,2032-05-30/2026-07-18/2028-11-03,9.45%,1.16%,8.29%,0.0,0.04,37.5622/41.6766/48.93/42.105/78.2212/94.2202/38.66,34.85/20.865/No F-Stack Support/No F-Stack Support/No stop loss/33.9245/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"XLE, Long, 2026-04-10 (Price: 56.94)",No Exit Yet,"0.0%, 0 days","94.44%, Past 5 years, 18","Daily, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 56.94), 0.0% below",0 days,57.17,No Information,No Information,No Information,"23.66% (Price: 57.2575), 0.55% below, Upmove Bounce Back","2025-04-09 (Price: 37.245), 2026-03-30 (Price: 63.46)",No Information,12.24%/1.16%/9.61%,"3.48%, 22.06%",2.4 years/9 days/9.8 months,2029-09-12/2026-04-23/2027-06-09,21.37%,13.2%,8.17%,0.0,0.74,63.3002/62.4119/72.67/No Horizontal Resistance/62.994/69.0645/No EMA 200 Target,55.6/37.6833/56.9104/53.114/51.1521/43.5884/47.52,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2026-04-10 (Price: 69.08)",No Exit Yet,"0.0%, 0 days","91.67%, Past 19 years, 12","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 69.08), 0.0% below",0 days,65.85,No Information,No Information,No Information,"50% (Price: 60.345), 14.48% above, Upmove Bounce Back","2020-03-22 (Price: 10.86), 2026-02-01 (Price: 109.83)",No Information,27.39%/2.49%/16.88%,"27.01%, 72.45%",14.4 years/2.1 months/3.8 years,2046-10-30/2026-07-10/2031-09-12,3.0%,5.64%,-2.64%,0.0,0.29,93.334/80.7407/128.46/No Horizontal Resistance/94.8082/101.3904/No EMA 200 Target,61.52/18.99/67.0665/48.8956/63.01/51.9605/53.7,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"MA, Long, 2026-04-10 (Price: 498.66)",No Exit Yet,"0.0%, 0 days","90.48%, Past 19 years, 21","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 498.66), 0.0% below",0 days,493.75,No Information,No Information,No Information,"23.66% (Price: 475.6409), 4.84% above, Upmove Bounce Back","2014-04-13 (Price: 68.68), 2025-08-24 (Price: 601.77)",No Information,20.8%/7.86%/16.28%,"10.74%, 25.66%",1.6 year/1.4 month/6.4 months,2028-07-22/2026-06-09/2027-01-13,12.77%,18.03%,-5.26%,0.0,0.93,535.3614/579.8418/818.51/592.095/716.5814/751.3605/551.81,484.24/305.0867/442.8637/361.9068/477.6582/439.32/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
FRACTAL TRACK,"EFN.TO, Long, 2026-04-10 (Price: 32.09)",No Exit Yet,"0.0%, 0 days","90.0%, Past 20 years, 10","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 32.09), 0.0% below",0 days,30.62,No Information,No Information,No Information,"23.66% (Price: 29.9672), 7.08% above, Upmove Bounce Back","2018-03-18 (Price: 3.21), 2025-11-02 (Price: 38.26)",No Information,27.12%/15.11%/17.81%,"4.16%, 79.1%",4.3 years/2.6 months/1 year,2032-05-30/2026-07-31/2027-09-13,7.3%,9.68%,-2.38%,0.0,0.49,35.7836/37.8052/53.12/34.925/48.884/73.5584/35.27,30.11/12.67/24.2096/18.3848/29.9672/24.8709/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
TRENDPULSE,"NFLX, Long, 2026-04-10 (Price: 103.01)",No Exit Yet,"0.0%, 0 days","88.89%, Past 4 years, 18","Daily, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 103.01), 0.0% below",0 days,102.465,No Information,No Information,No Information,No Information,No Information,3.64% above/0.0% below/0.0% below,6.91%/0.45%/3.51%,"0.57%, 20.2%",2.5 months/6 days/1.1 month,2026-07-27/2026-04-18/2026-05-27,15.22%,12.05%,3.17%,0.0,0.58,104.9054/106.6257/121.67/No Horizontal Resistance/138.686/154.9498/106.54,90.92/34.8663/101.6781/77.3488/No stop loss/No stop loss/No EMA 200 Stop Loss,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-04-10 (Price: 118.42)",No Exit Yet,"0.0%, 0 days","87.5%, Past 19 years, 16","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 118.42), 0.0% below",0 days,118.07,No Information,No Information,No Information,"23.66% (Price: 119.2964), 0.73% below, Upmove Bounce Back","2025-01-19 (Price: 114.51), 2026-03-01 (Price: 120.7799)",No Information,15.01%/1.09%/3.96%,"2.66%, 7.33%",9.5 years/4 months/2.5 years,2039-11-01/2026-09-30/2029-11-03,-1.45%,0.62%,-2.07%,0.0,-0.91,120.2555/123.1094/122.18/130.0867/No Next Fib Ext/No Next Fib Ext/119.26,117.96/113.4857/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
DELTADRIFT,"BPCL.NS, Long, 2026-04-10 (Price: 299.35)",No Exit Yet,"0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 299.35), 0.0% below",0 days,277.75,No Information,No Information,No Information,No Information,No Information,No Information,17.02%/7.4%/12.22%,"39.62%, 40.72%",2.1 months/14 days/1.1 month,2026-07-10/2026-04-30/2026-05-27,2.66%,8.31%,-5.65%,0.77,0.42,347.9944/335.9306/341.96/383.0667/420.2463/457.942/342.55,278.15/145.35/267.54/238.163/294.2285/267.745/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-04-10 (Price: 85.89)",No Exit Yet,"0.0%, 0 days","75.0%, Past 4 years, 8","Daily, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 85.89), 0.0% below",0 days,87.17,No Information,No Information,No Information,No Information,No Information,No Information,4.21%/1.58%/2.9%,"16.04%, 17.5%",1 month/1 day/10 days,2026-05-23/2026-04-11/2026-04-24,1.75%,8.31%,-6.56%,-0.9,0.44,93.5772/88.3808/90.98/No Horizontal Resistance/108.5192/133.8092/No EMA 200 Target,85.13/38.015/50.2755/47.8005/No stop loss/81.785/84.98,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
DELTADRIFT,"BBTC.NS, Long, 2026-04-10 (Price: 1487.4)",No Exit Yet,"0.0%, 0 days","71.43%, Past 15 years, 7","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 1487.4), 0.0% below",0 days,1410.0,No Information,No Information,No Information,No Information,No Information,No Information,33.68%/7.57%/15.74%,"19.06%, 19.06%",4.9 months/7 days/2.4 months,2026-11-08/2026-04-20/2026-07-23,5.17%,13.98%,-8.81%,-0.02,0.63,1689.2402/1721.5168/1705.38/2145.0/3051.302/3385.6425/1824.99,1375.0/846.25/1195.2199/982.2353/1250.5553/1031.1603/No EMA 200 Stop Loss,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-04-10 (Price: 115.28)",No Exit Yet,"-0.0%, 0 days","96.88%, Past 4 years, 32","Daily, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 115.28), 0.0% below",0 days,117.63,No Information,No Information,No Information,No Information,No Information,3.3% below/0.0% below/0.0% below,20.91%/0.24%/6.13%,"8.08%, 21.08%",2.5 months/6 days/25 days,2026-07-27/2026-04-18/2026-05-16,16.92%,4.02%,12.9%,0.0,0.11,109.3892/108.2133/107.5/No Horizontal Support/No F-Stack Support/No F-Stack Support/No EMA 200 Target,151.44/240.8933/303.5675/326.8654/344.2035/371.8353/197.43,92.0%/25/16 days (Across ALL Assets),42.11%/19/13 days (Across ALL Assets)
DELTADRIFT,"MX.TO, Short, 2026-04-10 (Price: 82.76)",No Exit Yet,"-0.0%, 0 days","83.33%, Past 15 years, 6","Weekly, is CONFIRMED on 2026-04-10",Already confirmed,"2026-04-10 (Price: 82.76), 0.0% below",0 days,83.68,No Information,No Information,No Information,No Information,No Information,No Information,7.4%/2.52%/4.94%,"13.78%, 12.66%",1.2 month/7 days/17 days,2026-06-01/2026-04-20/2026-05-04,4.0%,4.79%,-0.79%,-0.65,0.3,78.9199/78.6717/78.8/38.425/81.2495/76.4358/57.21,90.57/No Horizontal Resistance/117.4996/153.5474/No stop loss/No stop loss/No EMA 200 Stop Loss,91.67%/12/29 days (Across ALL Assets),70.59%/34/1 month (Across ALL Assets)
