Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"SPY, Long, 2026-03-16 (Price: 669.03)",2026-03-27 (Price: 634.09),"-5.22%, 11 days","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-16",Already confirmed,"2026-03-30 (Price: 631.97), 5.54% below",14 days,668.38,No Information,No Information,No Information,No Information,No Information,No Information,4.02%/1.22%/2.49%,"5.43%, 5.45%",1.1 month/1 day/11 days,2026-05-02/2026-03-17/2026-03-31,6.87%,8.78%,-1.91%,0.35,0.59,708.369/685.6888/697.03/693.77/969.1148/1522.3697/No EMA 200 Target,662.29/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/661.79,69.85%/136/15 days (Across ALL Assets),71.95%/524/16 days (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-03-11 (Price: 56.28)",2026-03-27 (Price: 53.18),"-5.51%, 16 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-30 (Price: 52.6), 6.54% below",19 days,56.42,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-04-07/2026-03-12/2026-03-21,10.24%,1.25%,8.99%,0.38,-0.05,59.9495/57.8108/58.88/65.682/68.9264/76.3906/60.65,54.27/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.85%/136/15 days (Across ALL Assets),71.95%/524/16 days (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2026-03-08 (Price: 75.94)",2026-03-30 (Price: 63.52),"-16.36%, 22 days","100.0%, Past 19 years, 11","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-30 (Price: 63.52), 16.36% below",22 days,81.17,No Information,No Information,No Information,"50% (Price: 64.4), 1.37% below, Upmove Bounce Back","2023-10-08 (Price: 18.97), 2026-02-01 (Price: 109.83)",No Information,27.39%/2.49%/14.94%,"0%, 72.45%",14.4 years/2.1 months/3.5 years,2046-09-27/2026-06-07/2031-03-07,2.66%,4.57%,-1.91%,1.86,0.24,93.5733/87.2854/130.46/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,27.08/18.99/73.9426/67.9787/No F-Track Level/No F-Track Level/52.33,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",2026-03-29 (Price: 69.46),"19.76%, 1.2 month","86.36%, Past 10 years, 22","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-03-30 (Price: 68.83), 18.67% above",1.2 month,55.48,No Information,No Information,No Information,No Information,No Information,28.9% above/20.56% above/18.67% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,2026-07-24/2026-04-03/2026-05-11,-1.83%,3.94%,-5.77%,0.27,0.24,58.87/62.1064/83.76/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-02-15 (Price: 66.46)",2026-03-30 (Price: 87.0),"30.91%, 1.4 month","82.61%, Past 10 years, 23","Weekly, is CONFIRMED on 2026-02-13",Already confirmed,"2026-03-30 (Price: 87.0), 30.91% above",1.4 month,64.36,No Information,No Information,No Information,No Information,No Information,30.91% above/30.91% above/30.91% above,35.52%/4.99%/17.34%,"20.89%, 73.13%",1.2 year/28 days/4.6 months,2027-11-02/2026-03-27/2026-09-02,11.89%,3.89%,8.0%,0.73,0.26,76.4024/77.9842/76.97/73.435/104.8718/122.9238/No EMA 200 Target,47.63/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/51.76,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
FRACTAL TRACK,"CVS, Long, 2025-12-21 (Price: 77.72)",2026-03-29 (Price: 70.08),"-9.83%, 3.3 months","90.91%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-03-30 (Price: 70.14), 9.75% below",3.3 months,79.75,No Information,No Information,No Information,"23.66% (Price: 75.3098), 6.86% below, Upmove Bounce Back","2024-12-29 (Price: 43.56), 2025-11-02 (Price: 85.15)",No Information,19.47%/0.13%/12.94%,"6.64%, 50.05%",6.2 years/2.1 months/2.3 years,2034-10-27/2026-03-22/2029-04-01,4.71%,3.7%,1.01%,0.98,0.17,78.6837/87.777/102.67/106.045/116.3721/144.3517/No EMA 200 Target,75.63/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/74.33,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-30 (Price: 47.07),"4.28%, 5 months","92.31%, Past 20 years, 13","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 47.07), 4.28% above",5 months,44.75,No Information,No Information,No Information,No Information,No Information,10.08% above/3.54% above/4.28% above,12.69%/5.3%/8.8%,"6.95%, 19.49%",1.2 year/4 months/7.1 months,2027-07-18/2026-04-22/2026-09-04,5.6%,3.96%,1.64%,1.05,0.16,49.97/49.1123/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-30 (Price: 93.88),"2.05%, 5 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 93.88), 2.05% above",5 months,90.0,No Information,No Information,No Information,No Information,No Information,9.46% above/2.2% above/2.05% above,24.83%/4.28%/13.78%,"30.99%, 38.87%",1.1 year/6 months/10.2 months,2027-05-27/2026-07-18/2027-01-17,1.92%,4.47%,-2.55%,0.3,0.2,97.7578/104.6662/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-30 (Price: 101.9),"10.11%, 5 months","85.71%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 101.9), 10.11% above",5 months,90.84,No Information,No Information,No Information,No Information,No Information,12.77% above/8.11% above/10.11% above,20.62%/2.34%/10.59%,"3.25%, 39.01%",4.4 years/5 months/1.4 year,2032-02-11/2026-06-05/2027-10-29,2.32%,2.1%,0.22%,1.05,-0.03,102.7657/102.34/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-30 (Price: 219.79),"6.97%, 5 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-30 (Price: 219.79), 6.97% above",5 months,204.86,No Information,No Information,No Information,No Information,No Information,10.13% above/6.97% above/6.97% above,16.93%/2.86%/11.22%,"-0.0%, 21.22%",2.5 years/4 months/11.3 months,2029-05-26/2026-04-22/2027-03-06,4.79%,6.63%,-1.84%,1.91,0.39,229.6333/228.5237/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-30 (Price: 66.29),"1.97%, 6 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-30 (Price: 66.29), 1.97% above",6 months,62.0,No Information,No Information,No Information,No Information,No Information,1.97% above/2.95% above/1.97% above,15.1%/1.97%/7.67%,"10.07%, 26.55%",3.3 years/4.1 months/1.5 year,2030-06-16/2026-03-25/2027-11-21,1.48%,1.08%,0.4%,0.36,-0.07,70.7049/69.9963/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No stop loss/No F-Track Level/No F-Track Level/58.09,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-30 (Price: 85.79),"12.29%, 6 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-30 (Price: 85.79), 12.29% above",6 months,64.39,No Information,No Information,No Information,No Information,No Information,35.81% above/14.88% above/12.29% above,64.32%/20.13%/42.14%,"-0.0%, 37.94%",1.5 year/6.1 months/10.4 months,2027-11-21/2026-06-22/2026-12-25,8.21%,3.31%,4.9%,1.9,0.2,96.6842/108.595/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-06-22 (Price: 83.12)",2026-03-29 (Price: 124.2),"49.42%, 9.3 months","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-06-20",Already confirmed,"2026-03-30 (Price: 129.83), 56.2% above",9.4 months,79.01,No Information,No Information,No Information,No Information,No Information,61.84% above/57.75% above/56.2% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2026-10-12/2025-08-13/2025-11-29,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/86.2786/84.0/83.47/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,64.01/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.76,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
FRACTAL TRACK,"FPH.NZ, Long, 2025-05-11 (Price: 35.95)",2026-03-29 (Price: 37.2),"3.48%, 10.7 months","100.0%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-05-11",Already confirmed,"2026-03-30 (Price: 37.2), 3.48% above",10.8 months,35.3,No Information,No Information,No Information,"23.66% (Price: 32.958), 12.87% above, Upmove Bounce Back","2018-12-16 (Price: 11.85), 2025-01-26 (Price: 39.5)",No Information,19.89%/15.29%/17.03%,"-0.0%, 42.34%",2.9 years/3.3 months/1.1 year,2029-07-01/2025-10-01/2026-12-05,9.13%,8.49%,0.64%,1.13,0.45,39.4731/42.0723/52.54/39.1917/40.9296/48.5677/37.56,32.55/22.5167/30.9793/26.1935/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-01-12 (Price: 80.64)",2026-03-29 (Price: 124.2),"54.02%, 1.2 year","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2025-01-10",Already confirmed,"2026-03-30 (Price: 129.83), 61.0% above",1.2 year,78.43,No Information,No Information,No Information,No Information,No Information,61.0% above/61.0% above/61.0% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2026-05-04/2025-03-05/2025-06-21,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/83.7043/129.65/83.1/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,69.75/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/75.38,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-30 (Price: 200.95),"-8.41%, 1.3 year","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-03-30 (Price: 200.95), 8.41% below",1.3 year,209.96,No Information,No Information,No Information,No Information,No Information,3.34% below/8.41% below/8.41% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.9%,18.33%,-2.43%,1.69,0.81,276.9141/286.2381/244.46/No Horizontal Resistance/No Target/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-11-30 (Price: 12.83)",2026-03-30 (Price: 9.32),"-27.36%, 1.3 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-11-30",Already confirmed,"2026-03-30 (Price: 9.32), 27.36% below",1.3 year,12.4,No Information,No Information,No Information,No Information,No Information,22.01% below/25.74% below/27.36% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-08-17/2025-07-05/2026-05-05,7.79%,10.92%,-3.13%,0.19,0.59,13.959/15.7103/14.55/No Horizontal Resistance/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/11.15,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",2026-03-30 (Price: 11.71),"-7.06%, 1.4 year","100.0%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-30 (Price: 11.71), 7.06% below",1.4 year,12.315,No Information,No Information,No Information,No Information,No Information,4.41% below/6.09% below/7.06% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,2026-09-08/2025-06-05/2025-12-26,5.74%,8.41%,-2.67%,1.75,0.5,14.044/13.8776/19.79/No Horizontal Resistance/18.927/29.733/No EMA 200 Target,3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-10-31 (Price: 12.39)",2026-03-30 (Price: 9.32),"-24.78%, 1.4 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-03-30 (Price: 9.32), 24.78% below",1.4 year,11.89,No Information,No Information,No Information,No Information,No Information,22.01% below/24.78% below/24.78% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-07-18/2025-06-05/2026-04-05,7.79%,10.92%,-3.13%,0.19,0.59,13.4803/15.1716/14.37/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/10.96,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"SUM.NZ, Long, 2024-09-30 (Price: 11.95)",2026-03-30 (Price: 9.32),"-22.01%, 1.5 year","83.33%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-09-30",Already confirmed,"2026-03-30 (Price: 9.32), 22.01% below",1.5 year,11.3,No Information,No Information,No Information,No Information,No Information,22.01% below/22.01% below/22.01% below,39.09%/9.46%/22.45%,"38.71%, 46.41%",1.9 year/5 months/1 year,2027-06-17/2025-05-05/2026-03-05,7.79%,10.92%,-3.13%,0.19,0.59,13.0016/14.6328/14.19/12.63/19.8479/26.5969/No EMA 200 Target,8.14/9.246/11.0645/No stop loss/No F-Track Level/No F-Track Level/10.75,92.0%/75/11 months (Across ALL Assets),59.06%/127/9.8 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2024-07-07 (Price: 81.31)",2026-03-29 (Price: 124.2),"52.75%, 1.8 year","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2024-07-05",Already confirmed,"2026-03-30 (Price: 129.83), 59.67% above",1.8 year,80.21,No Information,No Information,No Information,No Information,No Information,65.07% above/59.67% above/59.67% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2025-10-27/2024-08-28/2024-12-14,-7.02%,-6.0%,-1.02%,-0.18,-0.19,No Target/84.3998/103.28/105.92/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,73.02/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/74.58,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2024-02-18 (Price: 82.0)",2026-03-29 (Price: 77.62),"-5.34%, 2.1 years","90.0%, Past 10 years, 20","Weekly, is CONFIRMED on 2024-02-16",Already confirmed,"2026-03-30 (Price: 77.47), 5.52% below",2.1 years,81.01,No Information,No Information,No Information,No Information,No Information,5.52% below/8.09% below/5.52% below,15.58%/3.82%/6.76%,"7.08%, 28.5%",8.6 months/28 days/4.1 months,2025-02-25/2024-03-29/2024-08-12,10.6%,14.26%,-3.66%,0.87,0.82,88.355/87.5432/121.69/No Horizontal Resistance/85.3936/96.14/No EMA 200 Target,68.98/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level/72.47,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
TRENDPULSE,"CNR.TO, Long, 2024-02-11 (Price: 173.01)",2026-03-30 (Price: 141.2),"-18.39%, 2.2 years","88.0%, Past 10 years, 25","Weekly, is CONFIRMED on 2024-02-09",Already confirmed,"2026-03-30 (Price: 141.2), 18.39% below",2.2 years,170.9,No Information,No Information,No Information,No Information,No Information,17.21% below/18.39% below/18.39% below,10.37%/1.53%/6.76%,"5.75%, 17.25%",1.3 year/1.2 month/5 months,2025-12-19/2024-04-03/2024-09-15,8.06%,6.5%,1.56%,1.1,0.37,183.7885/184.7055/173.93/No Horizontal Resistance/218.156/349.4971/No EMA 200 Target,145.05/125.9933/136.9828/86.815/No F-Track Level/No F-Track Level/157.05,88.59%/149/5.1 months (Across ALL Assets),74.72%/265/3.7 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Long, 2026-03-30 (Price: 11.02)",No Exit Yet,"0.0%, 0 days","100.0%, Past 14 years, 14","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 10.55 prior to 2026-04-03,"2026-03-30 (Price: 11.02), 0.0% below",0 days,11.67,No Information,No Information,No Information,"61.8% (Price: 10.4799), 5.15% above, Upmove Bounce Back","2020-03-22 (Price: 3.05), 2025-11-02 (Price: 22.5)",No Information,29.9%/6.41%/19.26%,"0%, 64.01%",4.4 years/28 days/11.9 months,2032-07-10/2026-05-09/2027-08-29,13.52%,8.18%,5.34%,3.16,0.42,11.9424/13.1425/22.69/11.9025/22.5282/24.0279/13.55,10.83/4.205/10.9987/9.1801/8.7175/6.964/No EMA 200 Stop Loss,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2026-03-30 (Price: 45.92)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 19","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 44.435 prior to 2026-04-03,"2026-03-30 (Price: 45.92), 0.0% below",0 days,46.17,No Information,No Information,No Information,"23.66% (Price: 44.8884), 2.3% above, Upmove Bounce Back","2025-04-13 (Price: 35.51), 2026-03-01 (Price: 47.795)",No Information,18.94%/4.73%/14.15%,"0%, 42.71%",6.5 years/4.2 months/1.3 year,2035-07-10/2026-09-28/2028-02-05,10.1%,3.65%,6.45%,3.45,0.14,47.2287/52.4177/53.29/No Horizontal Resistance/60.8844/89.6256/No EMA 200 Target,42.51/29.8725/43.1213/32.1431/42.966/39.9984/43.59,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"^BVSP, Long, 2026-03-30 (Price: 182514.2031)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 17","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 175039.3438 prior to 2026-04-03,"2026-03-30 (Price: 182514.2031), 0.0% below",0 days,181560.5781,No Information,No Information,No Information,"23.66% (Price: 175020.3894), 4.28% above, Upmove Bounce Back","2025-01-19 (Price: 118223.0), 2026-03-01 (Price: 192623.5625)",No Information,17.88%/2.37%/14.64%,"0%, 46.39%",7 years/1.6 month/2 years,2036-03-27/2026-06-07/2029-02-04,6.45%,5.61%,0.84%,3.8,0.28,193191.284/209234.2824/227154.54/No Horizontal Resistance/192289.6/275648.698/No EMA 200 Target,176219.41/96132.0/173653.968/121313.6/175020.3894/164202.5476/155131.33,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"BAC, Long, 2026-03-30 (Price: 47.23)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 16","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 46.115 prior to 2026-04-03,"2026-03-30 (Price: 47.23), 0.0% below",0 days,47.55,No Information,No Information,No Information,"50% (Price: 45.31), 4.24% above, Upmove Bounce Back","2025-04-13 (Price: 33.07), 2026-01-11 (Price: 57.55)",No Information,23.39%/15.45%/17.62%,"0%, 66.1%",3.5 years/7 days/11 months,2031-03-29/2026-04-09/2027-07-20,15.62%,0.42%,15.2%,8.65,0.15,51.0226/55.5519/61.92/48.7833/60.5768/64.246/50.77,46.72/29.49/44.5293/38.6463/45.1006/41.255/No EMA 200 Stop Loss,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"PG, Long, 2026-03-30 (Price: 144.72)",No Exit Yet,"0.0%, 0 days","79.17%, Past 39 years, 24","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price < 137.62 prior to 2026-03-31,"2026-03-30 (Price: 144.72), 0.0% below",0 days,165.29,No Information,No Information,No Information,"23.66% (Price: 137.9487), 4.91% above, Upmove Bounce Back","1962-06-30 (Price: 0.8809), 2024-11-30 (Price: 180.43)",No Information,28.68%/2.46%/20.12%,"29.44%, 32.8%",5.2 years/4.1 months/1.4 year,2033-08-31/2026-09-22/2028-03-27,5.59%,5.32%,0.27%,0.88,0.27,157.1804/173.8377/252.45/179.4533/202.162/210.6287/152.27,143.31/130.72/124.1296/103.7096/144.4315/134.6455/No EMA 200 Stop Loss,92.11%/38/1.6 year (Across ALL Assets),60.78%/51/9.8 months (Across ALL Assets)
FRACTAL TRACK,"RHHBY, Long, 2026-03-30 (Price: 48.89)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 12","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 47.05 prior to 2026-04-03,"2026-03-30 (Price: 48.89), 0.0% below",0 days,48.99,No Information,No Information,No Information,"38.2% (Price: 47.2508), 3.47% above, Upmove Bounce Back","2016-12-11 (Price: 25.25), 2026-03-01 (Price: 60.85)",No Information,20.21%/3.05%/15.31%,"-0.0%, 31.38%",5.3 years/2.8 months/2.1 years,2033-10-22/2026-07-29/2029-03-29,7.02%,3.25%,3.77%,2.24,0.13,50.122/56.3751/70.25/52.46/62.8778/67.5137/No EMA 200 Target,47.32/34.5167/46.9341/No stop loss/48.7597/45.025/46.56,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"BN.TO, Long, 2026-03-30 (Price: 53.97)",No Exit Yet,"0.0%, 0 days","92.31%, Past 2 years, 13","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 52.04 prior to 2026-04-03,"2026-03-30 (Price: 53.97), 0.0% below",0 days,54.81,No Information,No Information,No Information,"61.8% (Price: 51.6386), 4.51% above, Upmove Bounce Back","2025-04-13 (Price: 41.2533), 2026-01-11 (Price: 68.44)",No Information,18.15%/4.17%/14.91%,"0.94%, 29.1%",2 years/1.2 month/10.2 months,2029-02-04/2026-05-21/2027-06-16,10.18%,8.84%,1.34%,2.08,0.46,62.2166/62.0169/70.28/68.4166/75.9313/88.6784/61.4,52.55/41.16/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-03-30 (Price: 175.28)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 26","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 174.15 prior to 2026-04-03,"2026-03-30 (Price: 175.28), 0.0% below",0 days,176.17,No Information,No Information,No Information,"23.66% (Price: 173.1163), 1.25% above, Upmove Bounce Back","2025-04-13 (Price: 106.67), 2026-03-01 (Price: 193.71)",No Information,20.62%/0.12%/15.67%,"0%, 55.97%",3.7 years/3 months/1.1 year,2031-07-11/2026-08-07/2027-10-24,12.24%,6.18%,6.06%,3.57,0.32,186.1824/202.7464/227.5/No Horizontal Resistance/204.2705/224.9542/No EMA 200 Target,162.25/82.9367/162.0277/143.1328/173.1163/160.4607/159.68,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
FRACTAL TRACK,"RY.TO, Long, 2026-03-30 (Price: 219.79)",No Exit Yet,"0.0%, 0 days","96.0%, Past 20 years, 25","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 217.01 prior to 2026-04-03,"2026-03-30 (Price: 219.79), 0.0% below",0 days,220.71,No Information,No Information,No Information,"23.66% (Price: 219.2613), 0.24% above, Upmove Bounce Back","2025-04-13 (Price: 151.25), 2026-01-11 (Price: 240.34)",No Information,18.64%/3.09%/15.45%,"4.2%, 53.44%",2.9 years/3.7 months/1.5 year,2030-05-20/2026-09-06/2028-05-20,9.06%,5.68%,3.38%,2.89,0.29,241.3074/253.7476/273.24/No Horizontal Resistance/240.0573/255.5041/No EMA 200 Target,218.5/118.8425/200.2171/172.0705/200.5108/176.0341/208.74,89.66%/58/1.4 year (Across ALL Assets),52.32%/151/7.6 months (Across ALL Assets)
