Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"XLU, Long, 2026-03-24 (Price: 45.09)",Daily,No Exit Yet,47.074 (Historic Rise or Fall to Pivot),No Date Target,4.42%/5.38%,"4.15%, 17 days","2026-04-10 (Price: 46.96), 4.15% above",49.0354 (Avg % Gain of Historic Winning trades)/53.49 (Function Specific Target)/49.4858 (F-Stack 1)/65.2454 (F-Stack 2)/50.1446 (Backtested Max),2029-08-26 (Max)/2026-05-23 (Min)/2027-03-28 (Avg),44.65/29.8725/43.7042/35.4254/No F-Track Level/No F-Track Level/43.83,"100.0%, Past 5 years, 22",44.56,No Information,No Information,No Information,"23.66% (Price: 44.4838), 5.57% above, Upmove Bounce Back","2024-07-01 (Price: 33.8), 2026-02-27 (Price: 47.795)",No Information,11.21%/2.82%/8.75%,"-0.0%, 28.07%",2.4 years/1.4 month/8.5 months,23.68%,5.04%,18.64%,0.0,0.26,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2025-10-19 (Price: 45.785)",Weekly,No Exit Yet,No Price Target,2026-04-10 (Avg),1.84%/4.41%,"2.57%, 5.8 months","2026-04-10 (Price: 46.96), 2.57% above",47.8224 (Historic Rise or Fall to Pivot)/49.0312 (Avg % Gain of Historic Winning trades)/58.29 (Function Specific Target)/49.4858 (F-Stack 1)/72.2363 (F-Stack 2)/52.2407 (Backtested Max),2026-12-27 (Max),41.74/29.76/35.4254/26.7354/No F-Track Level/No F-Track Level/40.73,"82.14%, Past 10 years, 28",45.13,No Information,No Information,No Information,No Information,No Information,4.12% above/2.57% above/2.57% above,14.1%/1.28%/7.09%,"9.77%, 32.06%",10 months/1.2 month/4 months,5.54%,5.05%,0.49%,0.0,0.25,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
TRENDPULSE,"XLU, Long, 2022-03-31 (Price: 37.23)",Quarterly,2026-04-10 (Price: 46.96),46.1689 (Backtested Max),No Date Target,No Next Target,"26.13%, 4.1 years","2026-04-10 (Price: 46.96), 26.13% above",No Next Target,2028-02-04 (Max)/2026-10-24 (Avg),12.78/23.93/35.4254/30.3912/No F-Track Level/No F-Track Level/33.84,"100.0%, Past 27 years, 5",35.775,No Information,No Information,No Information,No Information,No Information,26.13% above/26.13% above/26.13% above,24.01%/15.95%/18.64%,"-0.0%, 39.64%",4.1 years/2.8 years/3.2 years,1.32%,2.9%,-1.58%,0.0,0.05,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
DELTADRIFT,"EBO.NZ, Long, 2026-03-29 (Price: 22.6)",Weekly,No Exit Yet,No Price Target,2026-04-08 (Min),3.94%/5.48%,"-1.42%, 12 days","2026-04-10 (Price: 22.28), 1.42% below",23.1582 (Historic Rise or Fall to Pivot)/23.8362 (Avg % Gain of Historic Winning trades)/23.5 (Function Specific Target)/46.625 (Horizontal)/51.6772 (F-Stack 1)/55.325 (F-Stack 2)/29.98 (EMA 200)/23.9673 (Backtested Max)/23.7051 (Backtested Min),2026-10-27 (Max)/2026-07-19 (Avg),21.86/No Horizontal Support/21.8462/19.4238/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"75.0%, Past 15 years, 4",21.83,No Information,No Information,No Information,No Information,No Information,No Information,6.05%/4.89%/5.47%,"11.57%, 11.86%",4.9 months/7 days/2.6 months,2.05%,6.09%,-4.04%,-1.01,0.32,78.57%/14/2.7 months (Across ALL Assets),78.95%/133/2 months (Across ALL Assets)
SIGMASHELL,"EBO.NZ, Long, 2026-02-02 (Price: 25.88)",Daily,2026-04-10 (Price: 22.28),No Price Target,No Date Target,17.99%/21.04%,"-13.91%, 2.2 months","2026-04-10 (Price: 22.28), 13.91% below",26.2889 (Historic Rise or Fall to Pivot)/28.5663 (Avg % Gain of Historic Winning trades)/50.9823 (Function Specific Target)/46.625 (Horizontal)/50.9823 (F-Stack 1)/55.325 (F-Stack 2)/29.98 (EMA 200)/30.0415 (Backtested Max)/26.967 (Backtested Min),2026-09-15 (Max)/2026-05-04 (Min)/2026-07-12 (Avg),25.6/No Horizontal Support/21.8462/19.4238/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"71.43%, Past 5 years, 14",25.5,"-4.03, 60.0%",No Information,No Information,No Information,No Information,No Information,16.08%/4.2%/10.38%,"14.85%, 26.95%",5.2 months/2.1 months/3.7 months,4.32%,5.15%,-0.83%,0.0,0.25,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
SIGMASHELL,"EBO.NZ, Long, 2025-08-27 (Price: 33.85)",Daily,No Exit Yet,No Price Target,2026-04-09 (Max),54.33%/58.31%,"-34.18%, 7.5 months","2026-04-10 (Price: 22.28), 34.18% below",34.3848 (Historic Rise or Fall to Pivot)/37.3636 (Avg % Gain of Historic Winning trades)/51.6772 (Function Specific Target)/46.625 (Horizontal)/51.6772 (F-Stack 1)/55.325 (F-Stack 2)/39.2931 (Backtested Max)/35.2717 (Backtested Min),No Next Date Target,No Recent Minima/27.275/33.2406/28.1277/No F-Track Level/No F-Track Level/29.98,"71.43%, Past 5 years, 14",36.97,"-3.18, 100.0%",No Information,No Information,No Information,No Information,No Information,16.08%/4.2%/10.38%,"14.85%, 26.95%",5.2 months/2.1 months/3.7 months,4.32%,5.15%,-0.83%,0.0,0.25,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
SIGMASHELL,"MSFT, Long, 2026-02-03 (Price: 411.21)",Daily,No Exit Yet,No Price Target,2026-04-09 (Min),15.25%/15.7%,"-9.81%, 2.2 months","2026-04-10 (Price: 370.87), 9.81% below",427.4117 (Historic Rise or Fall to Pivot)/473.6728 (Avg % Gain of Historic Winning trades)/553.3726 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/474.17 (EMA 200)/520.7563 (Backtested Max)/429.0976 (Backtested Min),2026-07-26 (Max)/2026-05-18 (Avg),359.12/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"91.67%, Past 5 years, 12",422.01,"-6.03, 100.0%",No Information,No Information,No Information,No Information,No Information,26.64%/4.35%/15.19%,"0.24%, 14.8%",4 months/1.5 month/2.4 months,32.78%,15.46%,17.32%,0.0,0.76,61.7%/47/4.8 months (Across ALL Assets),64.05%/306/3.6 months (Across ALL Assets)
BASELINEDIVERGENCE,"MSFT, Long, 2025-11-16 (Price: 510.18)",Weekly,No Exit Yet,No Price Target,2026-04-12 (Avg),38.33%/49.21%,"-27.31%, 4.8 months","2026-04-10 (Price: 370.87), 27.31% below",570.5343 (Historic Rise or Fall to Pivot)/571.2996 (Avg % Gain of Historic Winning trades)/553.3726 (Function Specific Target)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/698.8956 (Backtested Max)/513.037 (Backtested Min),2026-10-25 (Max)/2026-04-12 (Avg),496.82/216.39/386.873/350.287/No F-Track Level/No F-Track Level/474.17,"80.68%, Past 10 years, 88",500.04,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,36.99%/0.56%/11.98%,"16.39%, 25.9%",7.9 months/2.1 months/3.4 months,23.4%,14.4%,9.0%,0.0,0.86,74.36%/39/3.3 months (Across ALL Assets),64.9%/396/3.4 months (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2026-03-08 (Price: 213.21)",Weekly,No Exit Yet,240.7781 (Historic Rise or Fall to Pivot),No Date Target,1.4%/3.72%,"11.81%, 1.1 month","2026-04-10 (Price: 238.38), 11.81% above",247.2383 (Avg % Gain of Historic Winning trades)/319.51 (Function Specific Target)/241.71 (Horizontal)/317.6152 (F-Stack 1)/339.3352 (F-Stack 2)/264.9347 (Backtested Max),2030-03-05 (Max)/2026-04-17 (Min)/2027-03-16 (Avg),198.79/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"87.5%, Past 20 years, 16",204.55,No Information,No Information,No Information,"23.66% (Price: 200.6016), 18.83% above, Upmove Bounce Back","2018-12-30 (Price: 65.35), 2025-02-09 (Price: 242.52)",No Information,24.26%/0.75%/15.96%,"4.55%, 54.31%",2.8 years/28 days/8.6 months,10.46%,18.08%,-7.62%,0.0,0.86,88.33%/60/1.6 year (Across ALL Assets),52.12%/165/8.1 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2020-12-31 (Price: 162.8465)",Quarterly,2026-04-10 (Price: 238.38),No Price Target,No Date Target,7.88%/11.43%,"46.38%, 5.3 years","2026-04-10 (Price: 238.38), 46.38% above",265.6189 (Avg % Gain of Historic Winning trades)/257.16 (Function Specific Target)/323.3154 (Backtested Max),2028-07-25 (Max),1.61/83.3704/132.2674/119.5138/No F-Track Level/No F-Track Level/143.87,"100.0%, Past 28 years, 5",160.4,No Information,No Information,No Information,No Information,No Information,51.41% above/45.18% above/46.38% above,98.54%/30.67%/63.11%,"0%, 51.17%",5.3 years/1.5 year/2.9 years,11.21%,21.2%,-9.99%,0.0,0.72,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
DELTADRIFT,"PG, Long, 2026-03-23 (Price: 143.99)",Daily,No Exit Yet,No Price Target,2026-04-12 (Avg),1.66%/2.76%,"0.81%, 18 days","2026-04-10 (Price: 145.16), 0.81% above",152.4854 (Historic Rise or Fall to Pivot)/147.5754 (Avg % Gain of Historic Winning trades)/150.03 (Function Specific Target)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/151.62 (EMA 200)/149.1736 (Backtested Max),2026-06-09 (Max)/2026-04-12 (Avg),138.04/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"85.71%, Past 4 years, 14",146.15,No Information,No Information,No Information,No Information,No Information,No Information,3.6%/1.35%/2.49%,"8.75%, 11.0%",1.8 month/1 day/14 days,5.85%,0.6%,5.25%,0.22,-0.12,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
OSCILLATOR DELTA,"PG, Long, 2026-04-01 (Price: 144.09)",Daily,No Exit Yet,No Price Target,2026-04-09 (Min),1.94%/3.48%,"0.74%, 9 days","2026-04-10 (Price: 145.16), 0.74% above",150.2138 (Historic Rise or Fall to Pivot)/147.9804 (Avg % Gain of Historic Winning trades)/154.18 (Function Specific Target)/179.4533 (Horizontal)/186.6499 (F-Stack 1)/209.3631 (F-Stack 2)/151.62 (EMA 200)/152.5625 (Backtested Max),2026-10-09 (Max)/2026-05-27 (Avg),No Recent Minima/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.89%, Past 6 years, 18",143.92,No Information,No Information,No Information,No Information,No Information,No Information,5.88%/0.19%/2.7%,"11.02%, 11.43%",4.4 months/6 days/1.3 month,5.12%,2.78%,2.34%,0.0,0.07,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-11-30 (Price: 1567.5)",Monthly,2026-04-10 (Price: 1350.2),No Price Target,2026-04-09 (Min),40.81%/47.52%,"-13.86%, 4.4 months","2026-04-10 (Price: 1350.2), 13.86% below",2357.3632 (Historic Rise or Fall to Pivot)/1991.8222 (Avg % Gain of Historic Winning trades)/2292.59 (Function Specific Target)/2250.6285 (F-Stack 1)/2387.5727 (F-Stack 2)/2233.6875 (Backtested Max)/1901.2207 (Backtested Min),2028-03-13 (Max)/2026-11-16 (Avg),1200.1/855.3207/1503.6962/1393.886/No F-Track Level/No F-Track Level/1444.46,"75.0%, Past 48 years, 8",1486.0,No Information,No Information,No Information,"23.66% (Price: 1322.8731), 2.07% above, Upmove Bounce Back","2020-03-31 (Price: 400.3177), 2024-07-31 (Price: 1608.8)",No Information,42.5%/21.29%/27.07%,"16.77%, 28.2%",1.6 year/3 months/8.1 months,9.14%,13.13%,-3.99%,0.0,0.61,90.24%/41/1.4 year (Across ALL Assets),63.64%/66/9.7 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2025-06-30 (Price: 1500.6)",Monthly,2026-04-10 (Price: 1350.2),No Price Target,No Date Target,34.8%/37.92%,"-10.02%, 9.5 months","2026-04-10 (Price: 1350.2), 10.02% below",2256.7523 (Historic Rise or Fall to Pivot)/1906.8124 (Avg % Gain of Historic Winning trades)/1862.24 (Function Specific Target)/1879.7264 (F-Stack 1)/2250.6285 (F-Stack 2)/2138.355 (Backtested Max)/1820.0777 (Backtested Min),2027-10-12 (Max)/2026-06-16 (Avg),1200.1/853.4344/1375.0525/1032.6763/No F-Track Level/No F-Track Level/1444.46,"75.0%, Past 48 years, 8",1412.1,No Information,No Information,No Information,"78.6% (Price: 1135.0539), 18.95% above, Upmove Bounce Back","2023-03-31 (Price: 1006.0696), 2024-07-31 (Price: 1608.8)",No Information,42.5%/21.29%/27.07%,"16.77%, 28.2%",1.6 year/3 months/8.1 months,9.14%,13.13%,-3.99%,0.0,0.61,90.24%/41/1.4 year (Across ALL Assets),63.64%/66/9.7 months (Across ALL Assets)
TRENDPULSE,"TD.TO, Long, 2025-12-28 (Price: 129.16)",Weekly,No Exit Yet,139.5315 (Historic Rise or Fall to Pivot),No Date Target,4.16%/9.16%,"7.84%, 3.4 months","2026-04-10 (Price: 139.28), 7.84% above",172.77 (Function Specific Target)/152.0396 (F-Stack 2)/145.0725 (Backtested Max),2028-07-23 (Max)/2026-07-24 (Avg),81.05/73.6233/101.1064/83.3451/No F-Track Level/No F-Track Level/102.19,"87.5%, Past 10 years, 32",128.25,No Information,No Information,No Information,No Information,No Information,10.72% above/8.04% above/7.84% above,12.32%/1.31%/6.69%,"9.57%, 31.6%",1.8 year/28 days/4.8 months,7.5%,5.65%,1.85%,0.0,0.31,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
OSCILLATOR DELTA,"TD.TO, Long, 2026-03-31 (Price: 129.92)",Daily,2026-04-08 (Price: 137.25),No Price Target,No Date Target,2.33%/9.16%,"7.2%, 10 days","2026-04-10 (Price: 139.28), 7.2% above",152.0396 (F-Stack 1)/161.295 (F-Stack 2)/142.5222 (Backtested Max),2026-05-22 (Max)/2026-04-21 (Avg),No Recent Minima/73.6233/128.6672/103.0479/No F-Track Level/No F-Track Level/117.29,"87.5%, Past 6 years, 16",128.79,No Information,No Information,No Information,No Information,No Information,No Information,9.7%/0.74%/2.54%,"12.12%, 13.53%",1.2 month/4 days/15 days,4.79%,9.8%,-5.01%,2.05,0.64,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
DELTADRIFT,"GILD, Long, 2026-03-24 (Price: 138.11)",Daily,2026-04-08 (Price: 141.54),No Price Target,No Date Target,1.98%/2.84%,"0.64%, 17 days","2026-04-10 (Price: 138.99), 0.64% above",142.9438 (Avg % Gain of Historic Winning trades)/141.74 (Function Specific Target)/154.7608 (F-Stack 1)/163.0355 (F-Stack 2)/145.416 (Backtested Max),2026-06-01 (Max)/2026-05-06 (Min)/2026-05-15 (Avg),137.21/57.18/121.083/104.5806/No F-Track Level/No F-Track Level/125.06,"83.33%, Past 4 years, 6",136.8,No Information,No Information,No Information,No Information,No Information,No Information,5.29%/2.0%/3.5%,"6.53%, 9.04%",1.6 month/1 month/1.2 month,4.84%,11.19%,-6.35%,0.23,0.64,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"GILD, Long, 2025-03-31 (Price: 112.05)",Quarterly,No Exit Yet,141.7433 (Historic Rise or Fall to Pivot)/140.4376 (F-Stack 2),No Date Target,12.29%/19.02%,"24.04%, 1 year","2026-04-10 (Price: 138.99), 24.04% above",156.0744 (Avg % Gain of Historic Winning trades)/165.4306 (Backtested Max),2029-07-12 (Max)/2027-05-22 (Min)/2028-09-02 (Avg),58.26/56.99/102.2986/87.442/No F-Track Level/No F-Track Level/88.22,"100.0%, Past 34 years, 7",92.62,No Information,No Information,No Information,No Information,No Information,50.47% above/28.83% above/24.04% above,47.64%/11.57%/39.29%,"-0.0%, 24.28%",3 years/1.5 year/2.4 years,9.04%,12.19%,-3.15%,0.0,0.53,100.0%/18/2.6 years (Across ALL Assets),0.0%/3/4.1 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-03-24 (Price: 179.48)",Daily,No Exit Yet,197.4639 (Backtested Min),No Date Target,1.75%/5.69%,"9.05%, 17 days","2026-04-10 (Price: 195.72), 9.05% above",199.151 (Avg % Gain of Historic Winning trades)/231.7 (Function Specific Target)/207.1743 (F-Stack 1)/217.2943 (F-Stack 2)/206.8507 (Backtested Max),2029-07-03 (Max)/2026-04-23 (Min)/2027-02-25 (Avg),175.12/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/161.77,"100.0%, Past 5 years, 15",177.81,No Information,No Information,No Information,"23.66% (Price: 173.1163), 13.06% above, Upmove Bounce Back","2025-04-09 (Price: 106.67), 2026-02-27 (Price: 193.71)",No Information,15.25%/10.02%/10.96%,"-0.0%, 20.53%",2.3 years/21 days/7.8 months,25.56%,11.52%,14.04%,0.0,0.82,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
FRACTAL TRACK,"NA.TO, Long, 2026-03-11 (Price: 184.51)",Daily,No Exit Yet,No Price Target,2026-04-10 (Min),3.72%/4.35%,"6.08%, 1 month","2026-04-10 (Price: 195.72), 6.08% above",204.7323 (Avg % Gain of Historic Winning trades)/204.24 (Function Specific Target)/207.1743 (F-Stack 1)/217.2943 (F-Stack 2)/212.6478 (Backtested Max)/202.9979 (Backtested Min),2029-06-20 (Max)/2027-02-12 (Avg),183.94/82.9367/148.3746/134.0186/No F-Track Level/No F-Track Level/161.77,"100.0%, Past 5 years, 15",183.72,No Information,No Information,No Information,"23.66% (Price: 185.9306), 5.27% above, Upmove Bounce Back","2026-01-28 (Price: 160.83), 2026-02-27 (Price: 193.71)",No Information,15.25%/10.02%/10.96%,"-0.0%, 20.53%",2.3 years/21 days/7.8 months,25.56%,11.52%,14.04%,0.0,0.82,91.64%/299/5 months (Across ALL Assets),46.15%/52/5.5 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-02-15 (Price: 5.76)",Weekly,No Exit Yet,No Price Target,2026-04-08 (Min),6.39%/13.29%,"-4.17%, 1.8 month","2026-04-10 (Price: 5.52), 4.17% below",6.2605 (Historic Rise or Fall to Pivot)/6.2536 (Avg % Gain of Historic Winning trades)/6.44 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/7.1603 (Backtested Max)/5.8729 (Backtested Min),2026-07-08 (Max)/2026-04-25 (Avg),5.46/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/5.73,"100.0%, Past 10 years, 18",5.65,No Information,No Information,No Information,No Information,No Information,3.33% below/4.66% below/4.17% below,24.31%/1.96%/8.57%,"-0.0%, 22.1%",3.3 months/1.2 month/1.6 month,11.13%,7.15%,3.98%,0.0,0.37,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
OSCILLATOR DELTA,"MEL.NZ, Long, 2026-04-08 (Price: 5.56)",Daily,No Exit Yet,No Price Target,2026-04-12 (Min),0.94%/3.08%,"-0.72%, 2 days","2026-04-10 (Price: 5.52), 0.72% below",5.8374 (Historic Rise or Fall to Pivot)/5.7624 (Avg % Gain of Historic Winning trades)/6.06 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/5.69 (EMA 200)/6.2639 (Backtested Max)/5.5717 (Backtested Min),2026-09-28 (Max)/2026-04-12 (Min)/2026-05-21 (Avg),No Recent Minima/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"90.48%, Past 6 years, 21",5.58,No Information,No Information,No Information,No Information,No Information,No Information,12.66%/0.21%/3.64%,"10.64%, 13.4%",4 months/3 days/1 month,9.84%,2.66%,7.18%,0.0,0.14,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
TRENDPULSE,"AIA.NZ, Long, 2026-03-01 (Price: 9.16)",Weekly,No Exit Yet,No Price Target,2026-04-10 (Min),11.55%/17.61%,"-9.93%, 1.3 month","2026-04-10 (Price: 8.25), 9.93% below",9.9423 (Historic Rise or Fall to Pivot)/9.7032 (Avg % Gain of Historic Winning trades)/9.8 (Function Specific Target)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/10.3288 (Backtested Max)/9.2031 (Backtested Min),2027-01-20 (Max)/2026-06-26 (Avg),7.47/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/7.97,"100.0%, Past 10 years, 21",8.85,No Information,No Information,No Information,No Information,No Information,7.09% below/9.93% below/9.93% below,12.76%/0.47%/5.93%,"-0.0%, 7.89%",7.5 months/28 days/2.7 months,10.83%,5.76%,5.07%,0.0,0.3,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
OSCILLATOR DELTA,"AIA.NZ, Long, 2026-03-25 (Price: 8.08)",Daily,2026-04-10 (Price: 8.25),No Price Target,No Date Target,0.46%/1.23%,"2.1%, 16 days","2026-04-10 (Price: 8.25), 2.1% above",8.3515 (Historic Rise or Fall to Pivot)/8.2877 (Avg % Gain of Historic Winning trades)/8.48 (Function Specific Target)/8.8962 (Horizontal)/11.1706 (F-Stack 1)/12.8535 (F-Stack 2)/8.7175 (Backtested Max),2027-02-26 (Max)/2026-05-24 (Avg),No Recent Minima/7.0017/7.3934/6.6643/No F-Track Level/No F-Track Level/8.04,"86.36%, Past 6 years, 22",7.96,No Information,No Information,No Information,No Information,No Information,No Information,7.89%/0.2%/2.57%,"10.83%, 12.7%",7.8 months/3 days/1.4 month,3.2%,4.83%,-1.63%,0.0,0.24,87.86%/140/29 days (Across ALL Assets),78.27%/497/25 days (Across ALL Assets)
DELTADRIFT,"SJ.TO, Long, 2026-04-10 (Price: 85.89)",Daily,No Exit Yet,No Price Target,2026-04-11 (Min),1.58%/2.9%,"0.0%, 0 days","2026-04-10 (Price: 85.89), 0.0% below",93.5772 (Historic Rise or Fall to Pivot)/88.3808 (Avg % Gain of Historic Winning trades)/90.98 (Function Specific Target)/108.5192 (F-Stack 1)/133.8092 (F-Stack 2)/89.506 (Backtested Max)/87.2471 (Backtested Min),2026-05-23 (Max)/2026-04-11 (Min)/2026-04-24 (Avg),85.13/38.015/50.2755/47.8005/No stop loss/81.785/84.98,"75.0%, Past 4 years, 8",87.17,No Information,No Information,No Information,No Information,No Information,No Information,4.21%/1.58%/2.9%,"16.04%, 17.5%",1 month/1 day/10 days,1.75%,8.31%,-6.56%,-0.9,0.44,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"SJ.TO, Long, 2026-02-15 (Price: 98.78)",Weekly,No Exit Yet,No Price Target,2026-04-08 (Min),19.42%/24.55%,"-13.05%, 1.8 month","2026-04-10 (Price: 85.89), 13.05% below",108.7963 (Historic Rise or Fall to Pivot)/106.9787 (Avg % Gain of Historic Winning trades)/127.12 (Function Specific Target)/123.2166 (F-Stack 2)/122.3884 (Backtested Max)/102.5732 (Backtested Min),2027-07-21 (Max)/2026-06-12 (Avg),76.55/38.015/87.8633/66.807/No F-Track Level/No F-Track Level/81.32,"85.19%, Past 10 years, 27",97.81,No Information,No Information,No Information,No Information,No Information,12.2% below/13.05% below/13.05% below,23.9%/3.84%/8.3%,"6.63%, 46.57%",1 year/1.2 month/2.7 months,12.92%,11.13%,1.79%,0.0,0.62,91.3%/161/4.7 months (Across ALL Assets),74.55%/389/4 months (Across ALL Assets)
DELTADRIFT,"BEL.NS, Long, 2026-03-25 (Price: 413.45)",Daily,2026-04-08 (Price: 433.1),440.72 (Function Specific Target),No Date Target,1.97%/3.25%,"7.01%, 16 days","2026-04-10 (Price: 442.45), 7.01% above",451.1566 (Historic Rise or Fall to Pivot)/456.8119 (F-Stack 1)/613.9011 (F-Stack 2),2026-04-21 (Max),405.5/61.7416/382.9941/287.8162/No F-Track Level/No F-Track Level/411.4,"88.89%, Past 4 years, 9",416.3,No Information,No Information,No Information,No Information,No Information,No Information,6.18%/2.69%/4.07%,"11.23%, 12.53%",19 days/2 days/9 days,12.03%,37.48%,-25.45%,0.74,1.95,78.7%/169/13 days (Across ALL Assets),74.35%/620/16 days (Across ALL Assets)
TRENDPULSE,"BEL.NS, Long, 2025-05-31 (Price: 384.6)",Monthly,2026-04-10 (Price: 442.45),No Price Target,No Date Target,3.25%/31.07%,"15.04%, 10.5 months","2026-04-10 (Price: 442.45), 15.04% above",697.6259 (Historic Rise or Fall to Pivot)/579.9383 (Avg % Gain of Historic Winning trades)/456.8119 (F-Stack 2)/653.8585 (Backtested Max),2026-08-21 (Max),246.25/39.05/287.8162/240.2858/No F-Track Level/No F-Track Level/293.59,"100.0%, Past 20 years, 9",310.8,No Information,No Information,No Information,No Information,No Information,40.86% above/40.08% above/15.04% above,70.01%/11.06%/50.79%,"0%, 18.14%",10.3 months/4.1 months/6.8 months,20.79%,17.26%,3.53%,0.0,0.78,90.43%/94/11 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"MAZDOCK.NS, Long, 2026-03-06 (Price: 2471.8999)",Daily,No Exit Yet,No Price Target,2026-04-08 (Avg),1.73%/4.77%,"-0.07%, 1.2 month","2026-04-10 (Price: 2470.2), 0.07% below",2914.8644 (Historic Rise or Fall to Pivot)/2861.2241 (Avg % Gain of Historic Winning trades)/3228.56 (Function Specific Target)/2588.15 (Horizontal)/4295.3759 (F-Stack 1)/5655.9245 (F-Stack 2)/2782.31 (EMA 200)/3230.0316 (Backtested Max)/2512.9334 (Backtested Min),2026-08-18 (Max),2165.4/112.6583/1843.1138/1261.1932/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"94.74%, Past 4 years, 19",2383.3,No Information,No Information,No Information,No Information,No Information,5.0% above/0.07% below/0.07% below,30.67%/1.66%/15.75%,"17.79%, 32.27%",3.8 months/8 days/23 days,26.86%,52.1%,-25.24%,0.0,2.05,92.31%/325/1.3 month (Across ALL Assets),77.68%/775/1.6 month (Across ALL Assets)
