Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
FRACTAL TRACK,"ETH-USD, Long, 2026-02-22 (Price: 1957.8059)",Weekly,2026-03-16 (Price: 2366.9165),No Price Target,No Date Target,2.67%/10.22%,"20.9%, 22 days","2026-03-16 (Price: 2366.9165), 20.9% above",2430.0287 (Avg % Gain of Historic Winning trades)/4097.97 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3238.9 (EMA 200)/2608.7764 (Backtested Max),2026-10-14 (Max)/2026-06-23 (Avg),1576.73/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 10 years, 5",1965.1317,No Information,No Information,No Information,"88.6% (Price: 1793.4297), 31.98% above, Upmove Bounce Back","2025-04-13 (Price: 1386.7993), 2025-08-24 (Price: 4953.7329)",No Information,33.25%/17.26%/24.12%,"-0.0%, 44.11%",5.4 months/7 days/2.8 months,44.95%,44.58%,0.37%,1.56,1.59,94.2%/69/1.4 year (Across ALL Assets),55.88%/136/7.8 months (Across ALL Assets)
DELTADRIFT,"ETH-USD, Long, 2026-02-03 (Price: 2227.5588)",Daily,No Exit Yet,2365.4447 (Historic Rise or Fall to Pivot),No Date Target,2.3%/4.65%,"6.26%, 1.4 month","2026-03-16 (Price: 2366.9165), 6.26% above",2477.0454 (Avg % Gain of Historic Winning trades)/2421.25 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5344.0381 (F-Stack 2)/3238.9 (EMA 200)/2645.6716 (Backtested Max),2026-03-22 (Max),1472.55/1370.4997/1681.3515/1572.5258/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"86.67%, Past 4 years, 15",2344.4458,No Information,No Information,No Information,No Information,No Information,No Information,18.77%/4.94%/11.2%,"24.06%, 28.71%",1.1 month/1 day/9 days,24.3%,11.69%,12.61%,0.56,0.5,80.29%/137/14 days (Across ALL Assets),72.96%/514/15 days (Across ALL Assets)
DELTADRIFT,"HDFCBANK.NS, Long, 2026-02-01 (Price: 929.25)",Weekly,2026-03-15 (Price: 817.0),No Price Target,2026-03-13 (Min),15.18%/15.89%,"-9.54%, 1.4 month","2026-03-16 (Price: 840.6), 9.54% below",1065.7568 (Historic Rise or Fall to Pivot)/1008.7938 (Avg % Gain of Historic Winning trades)/1037.28 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/968.21 (EMA 200)/1038.0652 (Backtested Max)/974.1328 (Backtested Min),2026-05-11 (Max)/2026-04-15 (Avg),916.1/640.9/765.1075/697.8792/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 15 years, 4",906.0,No Information,No Information,No Information,No Information,No Information,No Information,11.71%/4.83%/8.56%,"0%, 16.27%",2.3 months/28 days/1.7 month,12.02%,10.83%,1.19%,2.91,0.65,76.92%/13/2.5 months (Across ALL Assets),84.48%/116/2.3 months (Across ALL Assets)
BASELINEDIVERGENCE,"HDFCBANK.NS, Long, 2025-12-14 (Price: 1001.5)",Weekly,No Exit Yet,No Price Target,2026-03-15 (Min),19.2%/20.1%,"-16.07%, 3.1 months","2026-03-16 (Price: 840.6), 16.07% below",1105.8563 (Historic Rise or Fall to Pivot)/1078.1147 (Avg % Gain of Historic Winning trades)/1098.0619 (Function Specific Target)/1009.6 (Horizontal)/1098.0619 (F-Stack 1)/1305.7899 (F-Stack 2)/1310.8633 (Backtested Max)/1002.0007 (Backtested Min),2026-10-14 (Max)/2026-04-27 (Avg),945.05/640.9/962.8007/765.1075/No F-Track Level/No F-Track Level/968.21,"82.0%, Past 10 years, 150",1000.0,No Information,"^NSEI, Normal Case",No Information,No Information,No Information,No Information,30.89%/0.05%/7.65%,"18.53%, 37.24%",7 months/2.1 months/3.1 months,21.18%,9.63%,11.55%,0.72,0.57,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-14 (Price: 73.64)",Weekly,2026-03-16 (Price: 84.25),83.736 (Avg % Gain of Historic Winning trades)/85.51 (Horizontal)/85.3936 (F-Stack 1),No Date Target,9.41%/14.11%,"14.41%, 6.1 months","2026-03-16 (Price: 84.25), 14.41% above",96.14 (F-Stack 2)/92.1752 (Backtested Max),2031-07-21 (Max)/2027-01-26 (Avg),67.64/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"92.31%, Past 20 years, 13",76.14,No Information,No Information,No Information,"78.6% (Price: 69.1621), 21.82% above, Upmove Bounce Back","2025-03-23 (Price: 65.95), 2025-07-20 (Price: 80.96)",No Information,25.17%/0.64%/13.71%,"2.07%, 59.16%",4.1 years/1.6 month/11.5 months,8.92%,11.07%,-2.15%,1.12,0.6,94.2%/69/1.4 year (Across ALL Assets),55.88%/136/7.8 months (Across ALL Assets)
FRACTAL TRACK,"ATD.TO, Long, 2025-09-30 (Price: 74.25)",Quarterly,No Exit Yet,85.51 (Horizontal)/85.3936 (F-Stack 1),No Date Target,9.4%/14.11%,"13.47%, 5.6 months","2026-03-16 (Price: 84.25), 13.47% above",92.1665 (Historic Rise or Fall to Pivot)/102.8066 (Avg % Gain of Historic Winning trades)/125.58 (Function Specific Target)/96.14 (F-Stack 2)/103.5045 (Backtested Max)/101.4255 (Backtested Min),2028-04-25 (Max)/2027-08-08 (Min)/2027-11-21 (Avg),67.69/45.49/59.8475/53.4732/No F-Track Level/No F-Track Level/73.77,"100.0%, Past 37 years, 4",67.86,No Information,No Information,No Information,"23.66% (Price: 67.0289), 25.69% above, Upmove Bounce Back","2008-09-30 (Price: 1.72), 2024-03-31 (Price: 87.27)",No Information,39.4%/36.6%/38.46%,"-0.0%, 19.07%",1.8 year/1.3 year/1.5 year,8.92%,15.67%,-6.75%,1.46,0.72,100.0%/3/1.4 year (Across ALL Assets),100.0%/1/1.5 year (Across ALL Assets)
DELTADRIFT,"MEL.NZ, Long, 2026-03-16 (Price: 5.38)",Daily,No Exit Yet,No Price Target,2026-03-17 (Min),2.65%/3.72%,"0.0%, 0 days","2026-03-16 (Price: 5.38), 0.0% below",5.6162 (Historic Rise or Fall to Pivot)/5.5801 (Avg % Gain of Historic Winning trades)/5.6 (Function Specific Target)/6.825 (Horizontal)/5.71 (EMA 200)/5.6329 (Backtested Max)/5.5226 (Backtested Min),2026-04-18 (Max)/2026-03-17 (Min)/2026-03-31 (Avg),5.34/4.3875/No F-Stack Support/No F-Stack Support/No stop loss/No stop loss/No EMA 200 Stop Loss,"77.78%, Past 4 years, 9",5.41,No Information,No Information,No Information,No Information,No Information,No Information,4.7%/2.65%/3.72%,"9.78%, 16.99%",23 days/1 day/11 days,4.59%,-3.26%,7.85%,0.12,-0.21,80.29%/137/14 days (Across ALL Assets),72.96%/514/15 days (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-03-05 (Price: 5.67)",Daily,No Exit Yet,No Price Target,2026-03-15 (Min),5.88%/6.32%,"-5.11%, 11 days","2026-03-16 (Price: 5.38), 5.11% below",5.8764 (Historic Rise or Fall to Pivot)/5.8475 (Avg % Gain of Historic Winning trades)/5.9 (Function Specific Target)/6.825 (Horizontal)/7.4565 (F-Stack 1)/8.4564 (F-Stack 2)/5.72 (EMA 200)/6.0108 (Backtested Max)/5.6961 (Backtested Min),2027-02-28 (Max)/2026-07-09 (Avg),5.56/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"88.24%, Past 4 years, 34",5.6,No Information,No Information,No Information,No Information,No Information,5.11% below/5.11% below/5.11% below,6.01%/0.46%/3.13%,"6.51%, 16.22%",8.3 months/7 days/2.9 months,14.44%,0.14%,14.3%,0.3,0.02,92.28%/298/1.2 month (Across ALL Assets),80.39%/515/1.4 month (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",Monthly,2026-03-16 (Price: 96.53),95.0177 (F-Stack 1)/95.9858 (Backtested Min),No Date Target,4.76%/5.5%,"21.25%, 4.5 months","2026-03-16 (Price: 96.53), 21.25% above",101.1286 (Historic Rise or Fall to Pivot)/101.8371 (Avg % Gain of Historic Winning trades)/138.22 (Function Specific Target)/123.2166 (F-Stack 2)/113.3487 (Backtested Max),2031-09-06 (Max)/2028-04-04 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 31 years, 8",79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.9% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.48%/42/1.6 year (Across ALL Assets),64.41%/59/9.8 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",Monthly,2026-03-16 (Price: 96.53),95.0177 (F-Stack 1)/94.6354 (Backtested Min),No Date Target,3.29%/4.01%,"22.98%, 8.6 months","2026-03-16 (Price: 96.53), 22.98% above",99.7058 (Historic Rise or Fall to Pivot)/100.4044 (Avg % Gain of Historic Winning trades)/135.41 (Function Specific Target)/123.2166 (F-Stack 2)/111.7541 (Backtested Max),2031-05-06 (Max)/2027-12-03 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"100.0%, Past 31 years, 8",77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 56.3% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.48%/42/1.6 year (Across ALL Assets),64.41%/59/9.8 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-01-04 (Price: 188.85)",Weekly,2026-03-15 (Price: 180.25),No Price Target,No Date Target,29.49%/30.93%,"-2.98%, 2.4 months","2026-03-16 (Price: 183.22), 2.98% below",237.2523 (Historic Rise or Fall to Pivot)/265.051 (Avg % Gain of Historic Winning trades)/239.8943 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/520.905 (Backtested Max),2027-01-25 (Max)/2026-04-05 (Min)/2026-06-26 (Avg),175.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/177.64,"83.7%, Past 10 years, 92",187.71,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,75.78%,46.22%,29.56%,0.69,1.86,60.0%/25/3.6 months (Across ALL Assets),65.97%/576/3.2 months (Across ALL Assets)
TRENDPULSE,"MSFT, Long, 2026-01-26 (Price: 470.28)",Daily,No Exit Yet,No Price Target,2026-03-14 (Avg),20.92%/21.15%,"-14.95%, 1.6 month","2026-03-16 (Price: 399.95), 14.95% below",483.636 (Historic Rise or Fall to Pivot)/485.1879 (Avg % Gain of Historic Winning trades)/520.34 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/484.55 (EMA 200)/520.0356 (Backtested Max),2026-07-14 (Max),444.11/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,"96.88%, Past 4 years, 32",465.31,No Information,No Information,No Information,No Information,No Information,14.95% below/14.95% below/14.95% below,10.58%/1.84%/3.17%,"2.87%, 26.99%",3.9 months/6 days/1.1 month,11.8%,9.31%,2.49%,1.44,0.48,92.28%/298/1.2 month (Across ALL Assets),80.39%/515/1.4 month (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-16 (Price: 211.74),No Price Target,No Date Target,15.45%/23.54%,"-3.49%, 1.2 year","2026-03-16 (Price: 211.74), 3.49% below",276.9141 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"100.0%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,1.85% above/3.49% below/3.49% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,15.9%,18.33%,-2.43%,1.69,0.81,91.46%/82/11.7 months (Across ALL Assets),65.62%/128/9.5 months (Across ALL Assets)
