Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Today Trading Date/Price[$], Today price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades",Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2026-03-06 (Price: 151.44)",Daily,No Exit Yet,No Price Target,2026-03-14 (Min),12.55%/16.12%,"-10.62%, 6 days","2026-03-12 (Price: 135.35), 10.62% below",159.1029 (Historic Rise or Fall to Pivot)/157.1644 (Avg % Gain of Historic Winning trades)/240.12 (Function Specific Target)/240.8933 (Horizontal)/293.2329 (F-Stack 1)/368.7715 (F-Stack 2)/214.26 (EMA 200)/162.8586 (Backtested Max)/152.3335 (Backtested Min),2026-11-04 (Max)/2026-03-14 (Min)/2026-05-14 (Avg),110.84/126.1128/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 23",147.39,No Information,No Information,No Information,No Information,No Information,5.3% below/10.62% below/10.62% below,7.54%/0.59%/3.78%,"-0.0%, 12.09%",5.6 months/6 days/1.6 month,13.47%,0.63%,12.84%,1.42,-0.04,92.26%/297/1.2 month (Across ALL Assets),80.46%/522/1.4 month (Across ALL Assets)
TRENDPULSE,"TRI.TO, Long, 2025-07-31 (Price: 278.08)",Monthly,No Exit Yet,No Price Target,2026-03-09 (Min),116.65%/119.75%,"-51.33%, 7.5 months","2026-03-12 (Price: 135.35), 51.33% below",302.1895 (Historic Rise or Fall to Pivot)/321.6829 (Avg % Gain of Historic Winning trades)/419.29 (Function Specific Target)/293.2329 (F-Stack 1)/455.2123 (F-Stack 2)/367.9555 (Backtested Max)/297.4344 (Backtested Min),2027-11-12 (Max)/2026-08-21 (Avg),166.11/117.9612/193.124/131.2534/No F-Track Level/No F-Track Level/249.41,"100.0%, Past 20 years, 7",274.44,No Information,No Information,No Information,No Information,No Information,50.57% below/51.0% below/51.33% below,32.32%/6.96%/15.68%,"-0.0%, 18.1%",1.6 year/5.1 months/8.9 months,10.47%,4.66%,5.81%,1.09,0.22,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-10-31 (Price: 79.61)",Monthly,2026-03-12 (Price: 96.0),95.0177 (F-Stack 1)/95.9858 (Backtested Min),No Date Target,5.34%/6.08%,"20.59%, 4.4 months","2026-03-12 (Price: 96.0), 20.59% above",101.1286 (Historic Rise or Fall to Pivot)/101.8371 (Avg % Gain of Historic Winning trades)/138.22 (Function Specific Target)/123.2166 (F-Stack 2)/113.3487 (Backtested Max),2031-09-06 (Max)/2028-04-04 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 31 years, 8",79.32,No Information,No Information,No Information,"23.66% (Price: 74.8871), 28.19% above, Upmove Bounce Back","1996-10-31 (Price: 0.3125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
FRACTAL TRACK,"SJ.TO, Long, 2025-06-30 (Price: 78.49)",Monthly,2026-03-12 (Price: 96.0),95.0177 (F-Stack 1)/94.6354 (Backtested Min),No Date Target,3.86%/4.59%,"22.31%, 8.5 months","2026-03-12 (Price: 96.0), 22.31% above",99.7058 (Historic Rise or Fall to Pivot)/100.4044 (Avg % Gain of Historic Winning trades)/135.41 (Function Specific Target)/123.2166 (F-Stack 2)/111.7541 (Backtested Max),2031-05-06 (Max)/2027-12-03 (Avg),67.6/38.015/66.807/60.0601/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 31 years, 8",77.78,No Information,No Information,No Information,"38.2% (Price: 61.7578), 55.45% above, Upmove Bounce Back","2009-03-31 (Price: 3.125), 2024-07-31 (Price: 98.0)",No Information,42.38%/20.57%/27.92%,"-0.0%, 63.57%",4.1 years/2.1 months/1.7 year,8.5%,12.52%,-4.02%,1.5,0.63,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-03-01 (Price: 68.82)",Weekly,No Exit Yet,79.1155 (Historic Rise or Fall to Pivot),No Date Target,2.12%/2.14%,"14.88%, 11 days","2026-03-12 (Price: 79.06), 14.88% above",80.7534 (Avg % Gain of Historic Winning trades)/80.74 (Function Specific Target)/104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/93.2649 (Backtested Max),2027-11-16 (Max)/2026-04-10 (Min)/2026-09-16 (Avg),47.63/38.425/68.3859/48.7635/No F-Track Level/No F-Track Level/52.74,"82.61%, Past 10 years, 23",67.08,No Information,No Information,No Information,No Information,No Information,14.88% above/14.88% above/14.88% above,35.52%/4.99%/17.34%,"20.89%, 73.13%",1.2 year/28 days/4.6 months,11.89%,3.89%,8.0%,0.73,0.26,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"MX.TO, Long, 2026-02-15 (Price: 66.46)",Weekly,No Exit Yet,77.9842 (Avg % Gain of Historic Winning trades),No Date Target,13.92%/32.65%,"18.96%, 25 days","2026-03-12 (Price: 79.06), 18.96% above",104.8718 (F-Stack 1)/122.9238 (F-Stack 2)/90.0666 (Backtested Max),2027-11-02 (Max)/2026-03-27 (Min)/2026-09-02 (Avg),47.63/38.425/48.7635/45.8359/No F-Track Level/No F-Track Level/51.76,"82.61%, Past 10 years, 23",64.36,No Information,No Information,No Information,No Information,No Information,18.96% above/18.96% above/18.96% above,35.52%/4.99%/17.34%,"20.89%, 73.13%",1.2 year/28 days/4.6 months,11.89%,3.89%,8.0%,0.73,0.26,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-01-04 (Price: 188.85)",Weekly,2026-03-12 (Price: 183.14),No Price Target,No Date Target,29.55%/30.99%,"-3.02%, 2.2 months","2026-03-12 (Price: 183.14), 3.02% below",237.2523 (Historic Rise or Fall to Pivot)/265.051 (Avg % Gain of Historic Winning trades)/239.8943 (Function Specific Target)/239.8943 (F-Stack 1)/283.6698 (F-Stack 2)/520.905 (Backtested Max),2027-01-25 (Max)/2026-04-05 (Min)/2026-06-26 (Avg),175.02/13.9695/176.5924/152.8996/No F-Track Level/No F-Track Level/177.17,"83.7%, Past 10 years, 92",187.71,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,75.78%,46.22%,29.56%,0.69,1.86,60.0%/25/3.6 months (Across ALL Assets),65.55%/569/3.3 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2025-10-31 (Price: 281.82)",Monthly,2026-03-12 (Price: 303.21),No Price Target,No Date Target,14.16%/36.1%,"7.59%, 4.4 months","2026-03-12 (Price: 303.21), 7.59% above",346.1313 (Historic Rise or Fall to Pivot)/412.669 (Avg % Gain of Historic Winning trades)/443.81 (Function Specific Target)/459.4793 (Backtested Max),2027-01-17 (Max)/2026-06-09 (Min)/2026-07-27 (Avg),156.23/84.6567/240.3589/219.0619/No F-Track Level/No F-Track Level/194.01,"100.0%, Past 20 years, 11",241.18,No Information,No Information,No Information,No Information,No Information,24.5% above/20.46% above/7.59% above,63.04%/12.61%/46.43%,"-0.0%, 18.92%",10.2 months/5.1 months/6.2 months,12.41%,17.09%,-4.68%,1.16,0.87,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"MSFT, Long, 2026-01-26 (Price: 470.28)",Daily,No Exit Yet,No Price Target,2026-03-14 (Avg),20.35%/20.58%,"-14.55%, 1.5 month","2026-03-12 (Price: 401.86), 14.55% below",483.636 (Historic Rise or Fall to Pivot)/485.1879 (Avg % Gain of Historic Winning trades)/520.34 (Function Specific Target)/554.585 (Horizontal)/553.3726 (F-Stack 1)/615.9924 (F-Stack 2)/484.55 (EMA 200)/520.0356 (Backtested Max),2026-07-14 (Max)/2026-03-14 (Avg),444.11/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,"96.88%, Past 4 years, 32",465.31,No Information,No Information,No Information,No Information,No Information,14.55% below/14.55% below/14.55% below,10.58%/1.84%/3.17%,"2.87%, 26.99%",3.9 months/6 days/1.1 month,11.8%,9.31%,2.49%,1.44,0.48,92.26%/297/1.2 month (Across ALL Assets),80.46%/522/1.4 month (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",Monthly,2026-03-12 (Price: 209.53),No Price Target,No Date Target,16.67%/24.84%,"-4.49%, 1.2 year","2026-03-12 (Price: 209.53), 4.49% below",276.9141 (Historic Rise or Fall to Pivot)/286.2381 (Avg % Gain of Historic Winning trades)/244.46 (Function Specific Target)/332.4197 (Backtested Max)/261.5787 (Backtested Min),2027-07-27 (Max)/2026-06-01 (Avg),84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,"100.0%, Past 20 years, 15",209.96,No Information,No Information,No Information,No Information,No Information,0.79% above/4.49% below/4.49% below,51.52%/19.23%/30.47%,"-0.0%, 23.74%",1.8 year/6.1 months/11.9 months,15.9%,18.33%,-2.43%,1.69,0.81,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
FRACTAL TRACK,"META, Long, 2026-02-08 (Price: 661.46)",Weekly,No Exit Yet,No Price Target,2026-03-10 (Min),8.4%/19.44%,"-3.52%, 1.1 month","2026-03-12 (Price: 638.18), 3.52% below",822.4594 (Historic Rise or Fall to Pivot)/775.4296 (Avg % Gain of Historic Winning trades)/1125.61 (Function Specific Target)/842.484 (F-Stack 1)/1305.5879 (F-Stack 2)/691.79 (EMA 200)/797.4562 (Backtested Max)/762.2665 (Backtested Min),2029-02-07 (Max)/2027-03-06 (Avg),620.25/276.89/556.264/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 13 years, 6",714.6,No Information,No Information,No Information,"23.66% (Price: 613.221), 4.07% above, Upmove Bounce Back","2013-06-09 (Price: 22.67), 2025-08-17 (Price: 796.25)",No Information,20.56%/15.24%/17.23%,"0%, 73.01%",2.1 years/21 days/9 months,19.03%,15.86%,3.17%,8.93,0.74,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
DELTADRIFT,"JPM, Long, 2026-03-11 (Price: 287.52)",Daily,No Exit Yet,No Price Target,2026-03-12 (Min),4.79%/6.27%,"-1.61%, 1 day","2026-03-12 (Price: 282.89), 1.61% below",318.2846 (Historic Rise or Fall to Pivot)/300.8609 (Avg % Gain of Historic Winning trades)/309.57 (Function Specific Target)/328.9175 (F-Stack 1)/381.492 (F-Stack 2)/300.64 (EMA 200)/310.6941 (Backtested Max)/296.4331 (Backtested Min),2026-06-01 (Max)/2026-04-04 (Avg),286.94/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/No EMA 200 Support,"85.71%, Past 4 years, 7",288.81,No Information,No Information,No Information,No Information,No Information,No Information,8.06%/3.1%/4.64%,"8.8%, 11.57%",1.9 month/1 day/17 days,8.25%,11.75%,-3.5%,0.5,0.67,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"BABA, Long, 2026-03-06 (Price: 130.79)",Daily,2026-03-10 (Price: 136.85),No Price Target,No Date Target,4.17%/5.01%,"2.61%, 6 days","2026-03-12 (Price: 134.2), 2.61% above",142.0641 (Historic Rise or Fall to Pivot)/139.8014 (Avg % Gain of Historic Winning trades)/140.93 (Function Specific Target)/181.595 (Horizontal)/395.5515 (F-Stack 1)/453.696 (F-Stack 2)/145.52 (EMA 200)/146.8249 (Backtested Max),2026-04-27 (Max)/2026-03-26 (Avg),130.35/67.495/108.0763/No support/No F-Track Level/No F-Track Level/No EMA 200 Support,"78.57%, Past 4 years, 14",129.3,No Information,No Information,No Information,No Information,No Information,No Information,12.26%/3.97%/6.89%,"17.99%, 17.99%",1.2 month/1 day/14 days,10.65%,-5.22%,15.87%,0.35,0.01,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
TRENDPULSE,"ETH-USD, Long, 2025-12-10 (Price: 3325.3901)",Daily,No Exit Yet,No Price Target,2026-03-11 (Max),62.72%/72.02%,"-37.93%, 3.1 months","2026-03-12 (Price: 2064.2312), 37.93% below",3980.1594 (Historic Rise or Fall to Pivot)/3814.555 (Avg % Gain of Historic Winning trades)/4183.29 (Function Specific Target)/4922.7188 (Horizontal)/4887.278 (F-Stack 1)/5298.9816 (F-Stack 2)/3550.99 (EMA 200)/4647.5652 (Backtested Max)/3358.9765 (Backtested Min),No Next Date Target,2800.19/1370.4997/2637.9184/2491.3487/No F-Track Level/No F-Track Level/No EMA 200 Support,"95.56%, Past 4 years, 45",3321.2041,No Information,No Information,No Information,No Information,No Information,37.85% below/37.93% below/37.93% below,39.76%/1.01%/14.71%,"7.43%, 42.86%",2.1 months/5 days/19 days,53.14%,26.27%,26.87%,0.96,0.81,92.26%/297/1.2 month (Across ALL Assets),80.46%/522/1.4 month (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2025-07-31 (Price: 176.31)",Monthly,2026-02-28 (Price: 200.21),No Price Target,2026-03-09 (Min),27.11%/70.95%,"12.15%, 7.5 months","2026-03-12 (Price: 197.74), 12.15% above",338.0392 (Historic Rise or Fall to Pivot)/355.6878 (Avg % Gain of Historic Winning trades)/251.3512 (F-Stack 2)/512.4979 (Backtested Max),2029-02-23 (Max)/2026-11-12 (Avg),97.35/73.114/170.075/140.6278/No F-Track Level/No F-Track Level/123.49,"87.5%, Past 20 years, 16",138.77,No Information,No Information,No Information,No Information,No Information,78.58% above/37.17% above/12.15% above,190.68%/9.18%/101.74%,"0.02%, 94.83%",2.5 years/5.1 months/10.8 months,20.96%,6.33%,14.63%,1.29,0.43,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
FRACTAL TRACK,"RELIANCE.NS, Long, 2026-02-22 (Price: 1419.4)",Weekly,No Exit Yet,No Price Target,2026-03-14 (Min),4.12%/6.77%,"-1.92%, 18 days","2026-03-12 (Price: 1392.2), 1.92% below",1524.0098 (Historic Rise or Fall to Pivot)/1647.6395 (Avg % Gain of Historic Winning trades)/2146.29 (Function Specific Target)/1610.3 (Horizontal)/1879.7264 (F-Stack 1)/2065.5547 (F-Stack 2)/1449.53 (EMA 200)/1734.081 (Backtested Max)/1486.3957 (Backtested Min),2029-11-08 (Max)/2026-03-14 (Min)/2026-11-27 (Avg),1386.1/1006.0696/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Support,"90.48%, Past 20 years, 21",1420.1,No Information,No Information,No Information,"23.66% (Price: 1325.1633), 5.06% above, Upmove Bounce Back","2020-03-29 (Price: 400.3177), 2026-01-11 (Price: 1611.8)",No Information,22.17%/4.72%/16.08%,"1.69%, 20.86%",2.6 years/14 days/6.4 months,15.84%,11.94%,3.9%,1.68,0.6,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"DIS, Long, 2026-01-31 (Price: 112.8)",Monthly,No Exit Yet,No Price Target,2026-03-15 (Min),13.51%/21.34%,"-11.85%, 1.3 month","2026-03-12 (Price: 99.43), 11.85% below",129.3139 (Historic Rise or Fall to Pivot)/138.7666 (Avg % Gain of Historic Winning trades)/139.55 (Function Specific Target)/168.455 (Horizontal)/207.5364 (F-Stack 1)/245.6322 (F-Stack 2)/112.86 (EMA 200)/147.283 (Backtested Max)/120.6509 (Backtested Min),2032-01-30 (Max)/2026-03-15 (Min)/2027-05-28 (Avg),90.95/79.415/94.0946/88.5027/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 64 years, 20",113.44,No Information,No Information,No Information,"50% (Price: 102.395), 2.9% below, Upmove Bounce Back","2025-04-30 (Price: 80.1), 2025-06-30 (Price: 124.69)",No Information,30.57%/6.96%/23.02%,"18.11%, 60.42%",4.2 years/1 month/11.1 months,7.35%,7.97%,-0.62%,0.97,0.4,90.48%/42/1.6 year (Across ALL Assets),64.52%/62/9.8 months (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-03-09 (Price: 29.72)",Daily,No Exit Yet,No Price Target,2026-03-10 (Min),6.09%/8.46%,"-4.48%, 3 days","2026-03-12 (Price: 28.39), 4.48% below",32.0322 (Historic Rise or Fall to Pivot)/30.7929 (Avg % Gain of Historic Winning trades)/31.41 (Function Specific Target)/39.3812 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/35.62 (EMA 200)/31.7915 (Backtested Max)/30.1182 (Backtested Min),2026-06-21 (Max)/2026-04-11 (Avg),29.47/25.6925/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Support,"100.0%, Past 4 years, 16",28.93,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,15.13%,-1.6%,16.73%,2.09,-0.12,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-02-25 (Price: 2629.3)",Daily,No Exit Yet,No Price Target,2026-03-11 (Avg),9.51%/11.18%,"-7.11%, 15 days","2026-03-12 (Price: 2442.3999), 7.11% below",2805.989 (Historic Rise or Fall to Pivot)/2715.541 (Avg % Gain of Historic Winning trades)/2760.77 (Function Specific Target)/4543.575 (Horizontal)/5051.5642 (F-Stack 1)/5692.579 (F-Stack 2)/3115.4 (EMA 200)/2778.6442 (Backtested Max)/2674.7869 (Backtested Min),2026-03-27 (Max),2573.7/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Support,"86.67%, Past 4 years, 15",2596.0,No Information,No Information,No Information,No Information,No Information,No Information,5.68%/1.73%/3.28%,"4.58%, 4.96%",21 days/1 day/10 days,12.04%,-0.2%,12.24%,0.76,-0.13,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
OSCILLATOR DELTA,"IBIT, Long, 2026-02-06 (Price: 39.68)",Daily,2026-03-12 (Price: 39.95),No Price Target,No Date Target,3.45%/4.28%,"0.68%, 1.1 month","2026-03-12 (Price: 39.95), 0.68% above",41.3267 (Historic Rise or Fall to Pivot)/42.8306 (Avg % Gain of Historic Winning trades)/41.66 (Function Specific Target)/70.855 (Horizontal)/88.2877 (F-Stack 1)/109.8161 (F-Stack 2)/56.86 (EMA 200)/42.9258 (Backtested Max)/42.7274 (Backtested Min),2026-04-03 (Max)/2026-03-20 (Avg),No Recent Minima/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,"83.33%, Past 2 years, 6",38.05,No Information,No Information,No Information,No Information,No Information,No Information,8.18%/7.68%/7.94%,"13.32%, 14.42%",1.3 month/15 days/29 days,22.32%,27.39%,-5.07%,0.37,1.11,97.67%/43/29 days (Across ALL Assets),80.68%/409/26 days (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",Weekly,No Exit Yet,65.8353 (F-Stack 1),No Date Target,3.75%/4.4%,"14.09%, 18 days","2026-03-12 (Price: 66.17), 14.09% above",83.76 (Function Specific Target)/68.6522 (F-Stack 2)/69.0838 (Backtested Max),2026-07-24 (Max)/2026-04-03 (Min)/2026-05-11 (Avg),43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,"86.36%, Past 10 years, 22",55.48,No Information,No Information,No Information,No Information,No Information,23.91% above/15.9% above/14.09% above,19.11%/1.41%/7.08%,"22.31%, 71.02%",3.5 months/28 days/1.8 month,-1.83%,3.94%,-5.77%,0.27,0.24,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-10 (Price: 477.7)",Daily,No Exit Yet,No Price Target,2026-03-11 (Min),3.37%/4.36%,"-2.14%, 2 days","2026-03-12 (Price: 467.48), 2.14% below",510.5658 (Historic Rise or Fall to Pivot)/487.875 (Avg % Gain of Historic Winning trades)/499.22 (Function Specific Target)/538.1343 (F-Stack 1)/826.9871 (F-Stack 2)/492.2698 (Backtested Max)/483.2413 (Backtested Min),2026-04-26 (Max)/2026-03-24 (Avg),475.23/326.1/359.6128/249.2814/No F-Track Level/No F-Track Level/464.61,"86.67%, Past 4 years, 15",477.74,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,8.1%,6.92%,1.18%,0.39,0.46,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"TFII.TO, Long, 2026-03-11 (Price: 150.79)",Daily,No Exit Yet,No Price Target,2026-03-12 (Min),10.07%/10.1%,"-6.93%, 1 day","2026-03-12 (Price: 140.34), 6.93% below",154.5145 (Historic Rise or Fall to Pivot)/157.4851 (Avg % Gain of Historic Winning trades)/156.0 (Function Specific Target)/219.9933 (Horizontal)/223.9051 (F-Stack 1)/280.6304 (F-Stack 2)/161.3151 (Backtested Max)/154.4693 (Backtested Min),2026-07-15 (Max)/2026-04-14 (Avg),150.27/115.528/150.2411/113.6809/No F-Track Level/No F-Track Level/133.93,"76.92%, Past 4 years, 13",149.08,No Information,No Information,No Information,No Information,No Information,No Information,6.98%/2.44%/4.44%,"22.89%, 22.89%",2.9 months/1 day/24 days,2.12%,8.54%,-6.42%,0.02,0.43,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",Monthly,2026-03-12 (Price: 10.82),No Price Target,No Date Target,19.99%/28.26%,"-14.13%, 1.4 year","2026-03-12 (Price: 10.82), 14.13% below",14.044 (Historic Rise or Fall to Pivot)/13.8776 (Avg % Gain of Historic Winning trades)/19.79 (Function Specific Target)/18.927 (F-Stack 1)/29.733 (F-Stack 2)/15.12 (Backtested Max)/12.983 (Backtested Min),2026-09-08 (Max),3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,"100.0%, Past 20 years, 12",12.315,No Information,No Information,No Information,No Information,No Information,11.67% below/13.23% below/14.13% below,20.0%/3.04%/10.14%,"-0.0%, 18.64%",1.3 year/5 months/9.7 months,5.74%,8.41%,-2.67%,1.75,0.5,91.46%/82/11.7 months (Across ALL Assets),63.49%/126/9.6 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",Monthly,2026-03-12 (Price: 135.35),131.2534 (F-Stack 2),No Date Target,-23.92%/-13.64%,"37.0%, 4.4 months","2026-03-12 (Price: 135.35), 37.0% below",102.98 (Function Specific Target)/116.89 (Horizontal),2026-06-09 (Max)/2026-06-05 (Min)/2026-06-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",216.11,No Information,No Information,No Information,No Information,No Information,37.37% below/37.0% below/37.0% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.6 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",Monthly,2026-03-12 (Price: 135.35),131.2534 (F-Stack 2),No Date Target,-23.55%/-13.64%,"37.37%, 5.4 months","2026-03-12 (Price: 135.35), 37.37% below",103.48 (Function Specific Target)/116.89 (Horizontal),2026-05-09 (Max)/2026-05-05 (Min)/2026-05-05 (Min),No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,"87.5%, Past 20 years, 8",244.35,No Information,No Information,No Information,No Information,No Information,44.51% below/44.05% below/37.37% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,4.94%,4.79%,0.15%,-0.02,0.22,100.0%/3/5.6 months (Across ALL Assets),0.0%/7/7.2 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",Monthly,2026-03-12 (Price: 282.89),No Price Target,2026-03-10 (Max),-55.55%,"9.07%, 4.4 months","2026-03-12 (Price: 282.89), 9.07% below",125.7575 (Horizontal),No Next Date Target,No support/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/No EMA 200 Support,"80.0%, Past 45 years, 5",313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2.69%,4.88%,-2.19%,-0.03,0.32,25.0%/4/2.8 months (Across ALL Assets),25.0%/4/3.6 months (Across ALL Assets)
OSCILLATOR DELTA,"NFLX, Short, 2026-03-10 (Price: 96.94)",Daily,2026-03-11 (Price: 94.89),No Price Target,2026-03-14 (Min),-63.03%/-17.75%,"2.71%, 2 days","2026-03-12 (Price: 94.31), 2.71% below",86.994 (Historic Rise or Fall to Pivot)/89.8537 (Avg % Gain of Historic Winning trades)/88.42 (Function Specific Target)/34.8663 (Horizontal)/86.4764 (F-Stack 1)/77.567 (F-Stack 2),2026-05-14 (Max)/2026-03-14 (Min)/2026-04-07 (Avg),No Recent Maxima/34.8663/86.4764/77.567/No F-Track Level/No F-Track Level/No support,"100.0%, Past 6 years, 8",97.805,No Information,No Information,No Information,No Information,No Information,No Information,10.27%/4.0%/7.31%,"0.0%, 12.75%",1.5 month/3 days/20 days,19.76%,5.2%,14.56%,2.95,0.68,61.11%/18/1.2 month (Across ALL Assets),71.2%/125/1.3 month (Across ALL Assets)
