Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"NA.TO, Long, 2026-03-09 (Price: 185.6)",No Exit Yet,"0.0%, 0 days","100.0%, Past 43 years, 5","Quarterly, will be confirmed as valid at the end of this quarter",Signal Cancelled if Price < 172.8 prior to 2026-03-31,"2026-03-09 (Price: 185.6), 0.0% below",0 days,172.8,No Information,No Information,No Information,No Information,No Information,7.53% above/6.19% above/0.0% below,41.25%/20.33%/29.84%,"0%, 21.01%",3.6 years/1.8 year/2.5 years,2031-04-29/2028-10-02/2029-10-02,7.2%,8.31%,-1.11%,3.17,0.49,236.7328/240.983/293.36/No Horizontal Resistance/204.2705/222.3218/No EMA 200 Target,54.39/82.9367/162.0277/152.3147/173.1163/160.4607/156.12,100.0%/7/2.7 years (Across ALL Assets),33.33%/3/10.4 months (Across ALL Assets)
BASELINEDIVERGENCE,"NVDA, Long, 2026-03-09 (Price: 182.65)",No Exit Yet,"0.0%, 0 days","83.7%, Past 10 years, 92","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 174.64 prior to 2026-03-13,"2026-03-09 (Price: 182.65), 0.0% below",0 days,176.83,No Information,"^NDX, Normal Case",No Information,No Information,No Information,No Information,175.83%/0.32%/40.35%,"35.55%, 47.56%",8.9 months/2.1 months/4 months,2027-03-30/2026-06-08/2026-08-29,75.78%,46.22%,29.56%,0.69,1.86,229.4632/256.3493/No Target/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,177.19/13.9695/129.8234/89.3715/182.4801/164.2223/176.38,64.0%/25/3.6 months (Across ALL Assets),66.32%/573/3.2 months (Across ALL Assets)
BASELINEDIVERGENCE,"GLXY, Long, 2026-03-09 (Price: 21.495)",No Exit Yet,"0.0%, 0 days","100.0%, Past 4 years, 4","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 19.87 prior to 2026-03-13,"2026-03-09 (Price: 21.495), 0.0% below",0 days,20.48,No Information,"^GSPC, Normal Case",No Information,No Information,No Information,No Information,67.52%/16.33%/40.96%,"-0.0%, 23.21%",4.9 months/2.1 months/3.6 months,2026-10-07/2026-06-08/2026-08-12,545.34%,20.06%,525.28%,1.09,0.93,29.6115/30.2994/No Target/22.14/No Next Fib Ext/No Next Fib Ext/26.83,19.76/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,64.0%/25/3.6 months (Across ALL Assets),66.32%/573/3.2 months (Across ALL Assets)
FRACTAL TRACK,"^NZ50, Long, 2026-03-08 (Price: 13519.3496)",No Exit Yet,"0.0%, 0 days","100.0%, Past 20 years, 8","Weekly, will be confirmed as valid at the end of this week",Signal Cancelled if Price < 13022.2998 prior to 2026-03-13,"2026-03-08 (Price: 13519.3496), 0.0% below",0 days,13656.6504,No Information,No Information,No Information,"23.66% (Price: 12961.3876), 4.3% above, Upmove Bounce Back","2022-06-19 (Price: 10392.0195), 2026-01-18 (Price: 13757.71)",No Information,16.08%/8.71%/14.43%,"-0.0%, 11.02%",1.7 year/2.8 months/10.4 months,2028-08-10/2026-07-07/2027-06-02,8.33%,5.06%,3.27%,1.43,0.3,13989.823/15470.1917/15538.76/No Horizontal Resistance/14773.8816/17170.3822/No EMA 200 Target,13198.18/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level/13165.69,95.45%/66/1.4 year (Across ALL Assets),56.34%/142/7.5 months (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2026-03-09 (Price: 11.88)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 13 years, 4","Quarterly, is CONFIRMED on 2026-03-09",No Cancellation Possible,"2026-03-09 (Price: 11.88), 0.0% below",0 days,14.2475,No Information,No Information,No Information,"50.0% (Price: 12.16), 2.3% below, Upmove Break Below","2012-12-31 (Price: 1.82), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-07-21 (Max),12.53%,5.4%,7.13%,1.47,0.38,10.6742/9.8117/-0.53/4.205/10.9987/9.1801/No EMA 200 Target,No support/4.205/10.9987/9.1801/11.1875/8.1123/No support,100.0%/1/2.3 months (Across ALL Assets),40.0%/10/3 months (Across ALL Assets)
FRACTAL TRACK,"CSCO, Short, 2026-03-09 (Price: 76.21)",No Exit Yet,"-0.0%, 0 days","86.67%, Past 36 years, 15","Monthly, is CONFIRMED on 2026-03-09",No Cancellation Possible,"2026-03-09 (Price: 76.21), 0.0% below",0 days,78.745,No Information,No Information,No Information,"23.66% (Price: 77.8529), 2.11% below, Upmove Break Below","2024-08-31 (Price: 44.5), 2026-02-28 (Price: 88.19)",No Information,17.87%/3.2%/8.23%,"20.18%, 17.87%",3.1 months/1 month/1.8 month,2026-07-21/2026-04-21/2026-05-26,7.38%,5.5%,1.88%,0.56,0.68,77.6275/69.9379/50.0/40.92/73.1467/64.9561/71.94,No support/40.92/73.1467/64.9561/74.9901/66.8782/No EMA 200 Support,75.0%/8/1.4 month (Across ALL Assets),43.75%/16/1.5 month (Across ALL Assets)
DELTADRIFT,"DBC, Short, 2026-03-09 (Price: 27.14)",No Exit Yet,"-0.0%, 0 days","100.0%, Past 4 years, 6","Daily, is CONFIRMED on 2026-03-09",Already confirmed,"2026-03-09 (Price: 27.14), 0.0% below",0 days,28.38,No Information,No Information,No Information,No Information,No Information,No Information,3.7%/0.55%/1.7%,"0%, 3.7%",9 days/1 day/4 days,2026-03-22/2026-03-10/2026-03-14,6.02%,3.82%,2.2%,1.24,0.37,25.6663/26.6786/26.17/19.55/No F-Stack Support/No F-Stack Support/22.8,No support/19.55/No F-Stack Support/No F-Stack Support/25.8752/25.5552/No EMA 200 Support,89.66%/29/4 days (Across ALL Assets),69.31%/101/7 days (Across ALL Assets)
FRACTAL TRACK,"CSCO, Short, 2026-03-09 (Price: 76.21)",No Exit Yet,"-0.0%, 0 days","85.71%, Past 36 years, 7","Quarterly, was CONFIRMED on None",No Cancellation Possible,"2026-03-09 (Price: 76.21), 0.0% below",0 days,76.65,No Information,No Information,No Information,"23.66% (Price: 76.457), 0.32% below, Upmove Break Below","2022-12-31 (Price: 38.6), 2026-03-09 (Price: 88.19)",No Information,30.77%/5.07%/18.09%,"20.84%, 30.77%",6.1 months/3 months/4.6 months,2026-11-29/2026-07-17/2026-09-24,7.66%,5.5%,2.16%,0.73,0.64,67.9641/62.4236/46.46/40.92/73.1467/64.9561/71.94,No support/40.92/73.1467/64.9561/74.9901/66.8782/No EMA 200 Support,100.0%/1/2.3 months (Across ALL Assets),40.0%/10/3 months (Across ALL Assets)
OSCILLATOR DELTA,"WPM.TO, Short, 2026-03-06 (Price: 199.72)",No Exit Yet,"-0.66%, 3 days","100.0%, Past 6 years, 5","Daily, is Confirmed on 2026-03-06",No Cancellation Possible,"2026-03-09 (Price: 201.03), 0.66% above",3 days,196.83,No Information,No Information,No Information,No Information,No Information,No Information,10.69%/5.67%/7.85%,"0.0%, 10.96%",1.2 month/2 days/16 days,2026-04-27/2026-03-08/2026-03-29,11.21%,5.2%,6.01%,1.42,0.84,188.316/184.042/186.18/52.782/174.4202/158.548/151.19,No Recent Maxima/52.782/174.4202/158.548/No F-Track Level/No F-Track Level/No EMA 200 Support,56.25%/16/1.2 month (Across ALL Assets),68.0%/125/1.3 month (Across ALL Assets)
DELTADRIFT,"TD, Short, 2026-02-28 (Price: 97.36)",No Exit Yet,"2.1%, 9 days","80.0%, Past 30 years, 5","Monthly, was CONFIRMED on 2026-02-28",Already confirmed,"2026-03-09 (Price: 95.32), 2.1% below",9 days,93.11,No Information,No Information,No Information,No Information,No Information,No Information,9.04%/2.95%/6.85%,"14.7%, 9.14%",3 months/1 month/2 months,2026-07-08/2026-04-12/2026-05-25,4.69%,4.88%,-0.19%,0.28,0.39,93.3293/90.6908/92.01/54.526/75.6865/62.3451/82.01,No Recent Maxima/54.526/75.6865/62.3451/No F-Track Level/No F-Track Level/No EMA 200 Support,25.0%/4/2.8 months (Across ALL Assets),33.33%/3/4.8 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2026-02-08 (Price: 120.18)",2026-03-08 (Price: 151.44),"-26.01%, 28 days","89.47%, Past 10 years, 19","Weekly, is CONFIRMED on 2026-02-06",Already confirmed,"2026-03-09 (Price: 151.39), 25.97% above",29 days,155.0,No Information,No Information,No Information,No Information,No Information,25.97% above/25.97% above/25.97% above,15.6%/1.62%/5.6%,"24.19%, 18.85%",5.8 months/28 days/2.5 months,2026-10-18/2026-03-20/2026-05-27,-0.74%,4.79%,-5.53%,0.37,0.22,114.9402/113.4499/53.83/No Horizontal Support/93.0152/69.3828/No EMA 200 Target,No support/No Horizontal Support/93.0152/69.3828/No F-Track Level/No F-Track Level/No support,66.67%/6/1.9 month (Across ALL Assets),35.71%/14/1.5 month (Across ALL Assets)
FRACTAL TRACK,"SFTBY, Short, 2025-12-31 (Price: 14.175)",2026-03-09 (Price: 11.88),"16.19%, 2.3 months","100.0%, Past 13 years, 4","Quarterly, was CONFIRMED on 2025-12-31",Already confirmed,"2026-03-09 (Price: 11.88), 16.19% below",2.3 months,15.6175,No Information,No Information,No Information,"50.0% (Price: 13.3475), 10.99% below, Upmove Break Below","2022-06-30 (Price: 4.195), 2025-12-31 (Price: 22.5)",No Information,18.34%/16.72%/17.41%,"0.0%, 18.34%",3.1 months/3.1 months/3.1 months,2026-05-14 (Max),12.53%,5.4%,7.13%,1.47,0.38,12.7362/11.7071/3.19/4.205/14.0995/12.0968/13.18,No support/4.205/14.0995/12.0968/No F-Track Level/No F-Track Level/No EMA 200 Support,100.0%/1/2.3 months (Across ALL Assets),40.0%/10/3 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-10-31 (Price: 214.84)",2026-03-09 (Price: 151.39),"29.53%, 4.3 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 151.39), 29.53% below",4.3 months,216.11,No Information,No Information,No Information,No Information,No Information,29.94% below/29.53% below/29.53% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-06-09/2026-06-05/2026-06-05,4.94%,4.79%,0.15%,-0.02,0.22,195.7407/186.3737/102.98/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/3/5.6 months (Across ALL Assets),0.0%/7/6.3 months (Across ALL Assets)
DELTADRIFT,"JPM, Short, 2025-10-31 (Price: 311.12)",2026-03-09 (Price: 289.92),"6.81%, 4.3 months","80.0%, Past 45 years, 5","Monthly, was CONFIRMED on 2025-10-31",Already confirmed,"2026-03-09 (Price: 289.92), 6.81% below",4.3 months,313.97,No Information,No Information,No Information,No Information,No Information,No Information,7.59%/5.25%/6.44%,"20.94%, 8.48%",3 months/2 months/2.4 months,2026-03-10/2026-01-25/2026-02-12,2.69%,4.88%,-2.19%,-0.03,0.32,325.4937/291.0839/308.29/125.7575/300.9735/287.5071/300.26,No support/125.7575/300.9735/287.5071/No F-Track Level/No F-Track Level/No EMA 200 Support,25.0%/4/2.8 months (Across ALL Assets),33.33%/3/4.8 months (Across ALL Assets)
TRENDPULSE,"TRI.TO, Short, 2025-09-30 (Price: 216.1)",2026-03-09 (Price: 151.39),"29.94%, 5.3 months","87.5%, Past 20 years, 8","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-03-09 (Price: 151.39), 29.94% below",5.3 months,244.35,No Information,No Information,No Information,No Information,No Information,37.93% below/37.42% below/29.94% below,23.76%/7.99%/13.25%,"41.99%, 25.96%",5.1 months/5 months/5 months,2026-05-09/2026-05-05/2026-05-05,4.94%,4.79%,0.15%,-0.02,0.22,196.8887/187.4667/103.48/116.89/193.124/131.2534/No EMA 200 Target,No support/116.89/193.124/131.2534/No F-Track Level/No F-Track Level/No support,100.0%/3/5.6 months (Across ALL Assets),0.0%/7/6.3 months (Across ALL Assets)
DELTADRIFT,"TSM, Short, 2026-03-09 (Price: 348.7)",No Exit Yet,"-0.0%, 0 days","80.0%, Past 28 years, 5","Monthly, will be confirmed as valid at the end of this month",Signal Cancelled if Price below 327.2387 or above 370.6087 prior to 2026-03-31,"2026-03-09 (Price: 348.7), 0.0% below",0 days,365.36,No Information,No Information,No Information,No Information,No Information,No Information,20.7%/9.53%/13.84%,"19.11%, 20.7%",11.1 months/2 months/5.1 months,2027-07-04/2026-06-03/2026-10-16,4.9%,4.88%,0.02%,0.28,0.54,321.5014/300.4399/310.97/83.575/291.0528/242.5186/278.13,No support/83.575/291.0528/242.5186/311.9436/263.849/No EMA 200 Support,25.0%/4/2.8 months (Across ALL Assets),33.33%/3/4.8 months (Across ALL Assets)
