Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2024-10-31 (Price: 12.6)",2026-03-31 (Price: 11.65),"-7.54%, 1.4 year","91.67%, Past 20 years, 12","Monthly, is CONFIRMED on 2024-10-31",Already confirmed,"2026-04-01 (Price: 11.3), 10.32% below",1.4 year,12.315,No Information,No Information,No Information,No Information,No Information,7.76% below/9.38% below/10.32% below,20.0%/3.04%/10.14%,"7.54%, 19.22%",1.3 year/5 months/9.7 months,2026-09-08/2025-06-05/2025-12-26,5.0%,8.46%,-3.46%,0.0,0.5,14.044/13.8776/19.79/No Horizontal Resistance/18.927/29.733/No EMA 200 Target,3.91/7.3167/12.2485/8.121/No F-Track Level/No F-Track Level/11.07,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
DELTADRIFT,"MSFT, Long, 2026-03-30 (Price: 358.96)",2026-03-31 (Price: 370.17),"3.12%, 1 day","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-30",Already confirmed,"2026-04-01 (Price: 369.37), 2.9% above",2 days,361.895,No Information,No Information,No Information,No Information,No Information,No Information,5.23%/2.02%/3.46%,"8.2%, 14.53%",2.4 months/1 day/10 days,2026-07-12/2026-03-31/2026-04-13,4.13%,6.1%,-1.97%,0.0,0.31,371.6672/371.38/371.52/554.585/553.3726/615.9924/477.44,356.77/216.39/350.287/331.7514/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
TRENDPULSE,"PPH, Long, 2025-10-31 (Price: 92.54)",2026-03-31 (Price: 103.88),"12.25%, 5 months","80.95%, Past 20 years, 21","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-01 (Price: 104.63), 13.06% above",5.1 months,90.84,No Information,No Information,No Information,No Information,No Information,15.79% above/11.0% above/13.06% above,23.15%/0.84%/10.31%,"3.25%, 39.01%",2.4 years/5 months/1.3 year,2029-04-04/2026-06-05/2027-09-08,2.65%,2.09%,0.56%,0.0,-0.03,102.2752/102.0809/96.72/No Horizontal Resistance/100.0174/110.0139/No EMA 200 Target,82.93/65.915/87.7591/70.617/No F-Track Level/No F-Track Level/88.68,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-03-17 (Price: 10.9)",2026-03-31 (Price: 11.65),"6.88%, 14 days","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-03-17",Already confirmed,"2026-04-01 (Price: 11.3), 3.67% above",15 days,10.81,No Information,No Information,No Information,No Information,No Information,4.24% above/3.67% above/3.67% above,9.48%/0.89%/4.42%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-08-07/2026-03-25/2026-05-03,15.69%,13.09%,2.6%,0.0,0.76,11.409/11.3818/12.07/12.825/18.927/29.733/11.49,10.65/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.82%/330/1.3 month (Across ALL Assets),77.65%/783/1.6 month (Across ALL Assets)
TRENDPULSE,"IFT.NZ, Long, 2026-02-19 (Price: 11.08)",2026-03-31 (Price: 11.65),"5.14%, 1.3 month","96.43%, Past 4 years, 28","Daily, is CONFIRMED on 2026-02-19",Already confirmed,"2026-04-01 (Price: 11.3), 1.99% above",1.4 month,10.99,No Information,No Information,No Information,No Information,No Information,2.54% above/1.99% above/1.99% above,9.48%/0.89%/4.42%,"10.91%, 28.9%",3.3 months/6 days/1.1 month,2026-07-12/2026-02-27/2026-04-07,15.69%,13.09%,2.6%,0.0,0.76,11.5974/11.5697/12.14/12.825/18.927/29.733/11.54,10.74/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.82%/330/1.3 month (Across ALL Assets),77.65%/783/1.6 month (Across ALL Assets)
TRENDPULSE,"RY.TO, Long, 2025-10-31 (Price: 205.47)",2026-03-31 (Price: 224.88),"9.45%, 5 months","100.0%, Past 20 years, 15","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-01 (Price: 226.93), 10.44% above",5.1 months,204.86,No Information,No Information,No Information,No Information,No Information,13.7% above/10.44% above/10.44% above,16.93%/2.86%/11.1%,"0%, 21.22%",2.5 years/4 months/10.9 months,2029-05-26/2026-04-22/2027-02-16,5.14%,6.8%,-1.66%,0.0,0.41,229.1401/228.2772/312.78/No Horizontal Resistance/221.431/339.4883/No EMA 200 Target,162.1/118.8425/148.4673/103.3737/No F-Track Level/No F-Track Level/179.57,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
FRACTAL TRACK,"AEM.TO, Long, 2026-03-24 (Price: 252.57)",2026-03-31 (Price: 282.37),"11.8%, 7 days","100.0%, Past 5 years, 16","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-04-01 (Price: 291.97), 15.6% above",8 days,250.69,No Information,No Information,No Information,"38.2% (Price: 238.6299), 22.35% above, Upmove Bounce Back","2024-02-14 (Price: 60.17), 2026-03-02 (Price: 348.94)",No Information,14.45%/0.78%/11.23%,"0%, 35.05%",1 year/7 days/3.2 months,2027-08-27/2026-04-03/2026-08-10,39.73%,20.38%,19.35%,0.0,0.99,280.9084/280.9336/425.83/No Horizontal Resistance/357.3747/374.8434/No EMA 200 Target,248.3/59.606/244.3622/231.0148/No F-Track Level/No F-Track Level/232.54,91.75%/303/4.9 months (Across ALL Assets),60.59%/170/4.2 months (Across ALL Assets)
FRACTAL TRACK,"PPL.TO, Long, 2025-06-30 (Price: 51.13)",2026-03-31 (Price: 62.27),"21.79%, 9.1 months","100.0%, Past 22 years, 4","Monthly, was CONFIRMED on 2025-06-30",Already confirmed,"2026-04-01 (Price: 60.76), 18.83% above",9.2 months,51.68,No Information,No Information,No Information,"23.66% (Price: 49.1171), 23.7% above, Upmove Bounce Back","2009-03-31 (Price: 11.68), 2024-11-30 (Price: 60.72)",No Information,21.79%/20.55%/21.17%,"-0.0%, 7.07%",9.1 months/9.1 months/9.1 months,2026-07-30 (Max),8.43%,5.14%,3.29%,0.0,0.26,53.0525/61.9542/80.55/51.2133/65.6559/68.3455/54.39,40.84/36.72/47.3773/37.4926/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,95.0%/40/1.4 year (Across ALL Assets),62.12%/66/9.7 months (Across ALL Assets)
DELTADRIFT,"SLV, Long, 2026-03-24 (Price: 62.95)",2026-03-31 (Price: 68.14),"8.24%, 7 days","86.67%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-04-01 (Price: 68.14), 8.24% above",8 days,61.62,No Information,No Information,No Information,No Information,No Information,No Information,8.24%/2.49%/3.8%,"8.73%, 8.73%",1.9 month/1 day/14 days,2026-06-14/2026-03-25/2026-04-13,10.28%,16.28%,-6.0%,0.0,0.8,65.9842/65.3421/65.66/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,61.52/18.99/59.1217/54.635/No F-Track Level/No F-Track Level/52.68,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
OSCILLATOR DELTA,"SLV, Long, 2026-03-30 (Price: 63.52)",2026-03-31 (Price: 68.14),"7.27%, 1 day","80.95%, Past 6 years, 21","Daily, is Confirmed on 2026-03-30",No Cancellation Possible,"2026-04-01 (Price: 68.14), 7.27% above",2 days,64.46,No Information,No Information,No Information,No Information,No Information,No Information,8.42%/0.3%/2.63%,"13.51%, 16.07%",2.1 months/6 days/17 days,2026-06-29/2026-04-07/2026-04-23,1.45%,21.25%,-19.8%,0.0,1.01,65.7178/65.1906/66.7/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,No Recent Minima/18.99/59.1217/54.635/No F-Track Level/No F-Track Level/52.68,87.94%/141/29 days (Across ALL Assets),78.02%/496/25 days (Across ALL Assets)
OSCILLATOR DELTA,"SLV, Long, 2026-03-24 (Price: 62.95)",2026-03-31 (Price: 68.14),"8.24%, 7 days","80.95%, Past 6 years, 21","Daily, is Confirmed on 2026-03-24",No Cancellation Possible,"2026-04-01 (Price: 68.14), 8.24% above",8 days,61.62,No Information,No Information,No Information,No Information,No Information,No Information,8.42%/0.3%/2.63%,"13.51%, 16.07%",2.1 months/6 days/17 days,2026-06-23/2026-04-01/2026-04-17,1.45%,21.25%,-19.8%,0.0,1.01,65.1281/64.6056/66.1/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,No Recent Minima/18.99/59.1217/54.635/No F-Track Level/No F-Track Level/52.68,87.94%/141/29 days (Across ALL Assets),78.02%/496/25 days (Across ALL Assets)
SIGMASHELL,"IFT.NZ, Long, 2025-12-02 (Price: 11.75)",2026-03-31 (Price: 11.65),"-0.85%, 4 months","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2025-12-02",Already confirmed,"2026-04-01 (Price: 11.3), 3.83% below",4 months,11.58,"-3.31, 87.5%",No Information,No Information,No Information,No Information,No Information,20.56%/4.86%/12.2%,"0.85%, 16.37%",4.2 months/1.8 month/2.6 months,2026-06-02/2026-02-18/2026-03-24,25.1%,7.96%,17.14%,0.0,0.44,12.1119/13.1835/18.927/11.925/18.927/29.733/No EMA 200 Target,11.39/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/11.54,64.0%/50/4.5 months (Across ALL Assets),59.47%/301/3.6 months (Across ALL Assets)
DELTADRIFT,"GLD, Long, 2026-03-24 (Price: 404.13)",2026-03-31 (Price: 430.29),"6.47%, 7 days","88.89%, Past 4 years, 9","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-04-01 (Price: 437.82), 8.34% above",8 days,400.24,No Information,No Information,No Information,No Information,No Information,No Information,6.47%/1.57%/2.65%,"4.6%, 4.6%",24 days/4 days/10 days,2026-04-27/2026-03-29/2026-04-07,7.04%,14.63%,-7.59%,0.0,1.09,422.4775/414.8394/418.66/No Horizontal Resistance/520.3579/624.146/No EMA 200 Target,404.04/150.8/381.6561/346.8156/No F-Track Level/No F-Track Level/378.37,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
DELTADRIFT,"XIU.TO, Long, 2026-03-23 (Price: 47.05)",2026-03-31 (Price: 48.15),"2.34%, 8 days","84.62%, Past 4 years, 13","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-04-01 (Price: 48.38), 2.83% above",9 days,46.7,No Information,No Information,No Information,No Information,No Information,No Information,3.63%/1.18%/2.01%,"5.96%, 6.31%",1.3 month/1 day/13 days,2026-05-18/2026-03-24/2026-04-10,6.92%,7.53%,-0.61%,0.0,0.58,49.1484/47.9957/48.57/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,46.23/27.9467/44.2067/37.996/No F-Track Level/No F-Track Level/45.11,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
TRENDPULSE,"GDX, Long, 2025-09-30 (Price: 76.4)",2026-03-31 (Price: 91.77),"20.12%, 6.1 months","100.0%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-01 (Price: 96.01), 25.67% above",6.1 months,64.39,No Information,No Information,No Information,No Information,No Information,51.99% above/28.56% above/25.67% above,64.32%/20.12%/40.14%,"0%, 37.94%",1.5 year/6.1 months/10 months,2027-11-21/2026-06-22/2026-12-08,8.41%,3.07%,5.34%,0.0,0.19,94.3998/107.067/96.69/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,33.91/25.645/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/49.26,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"ACWX, Long, 2025-09-30 (Price: 65.01)",2026-03-31 (Price: 68.47),"5.32%, 6.1 months","90.91%, Past 20 years, 11","Monthly, is CONFIRMED on 2025-09-30",Already confirmed,"2026-04-01 (Price: 69.39), 6.74% above",6.1 months,62.0,No Information,No Information,No Information,No Information,No Information,6.74% above/7.77% above/6.74% above,15.1%/1.97%/6.79%,"10.07%, 26.55%",3.3 years/4.1 months/1.1 year,2030-06-16/2026-03-25/2027-04-26,1.72%,0.9%,0.82%,0.0,-0.08,69.5737/69.4242/78.29/No Horizontal Resistance/69.6679/76.9985/No EMA 200 Target,52.16/45.07/61.9685/No stop loss/No F-Track Level/No F-Track Level/58.09,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"AMZN, Long, 2024-12-31 (Price: 219.39)",2026-03-31 (Price: 208.27),"-5.07%, 1.3 year","86.67%, Past 20 years, 15","Monthly, is CONFIRMED on 2024-12-31",Already confirmed,"2026-04-01 (Price: 210.57), 4.02% below",1.3 year,209.96,No Information,No Information,No Information,No Information,No Information,1.29% above/4.02% below/4.02% below,51.52%/19.23%/30.47%,"5.07%, 23.74%",1.8 year/6.1 months/11.9 months,2027-07-27/2025-09-22/2026-06-01,15.09%,16.91%,-1.82%,0.0,0.76,276.8921/286.2381/244.46/No Horizontal Resistance/No Target/231.81/No EMA 200 Target,84.0/81.3658/193.0625/132.2674/No F-Track Level/No F-Track Level/189.74,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
DELTADRIFT,"BN.TO, Long, 2026-03-16 (Price: 53.6)",2026-03-31 (Price: 56.37),"5.17%, 15 days","100.0%, Past 2 years, 4","Daily, was CONFIRMED on 2026-03-16",Already confirmed,"2026-04-01 (Price: 56.61), 5.62% above",16 days,53.5,No Information,No Information,No Information,No Information,No Information,No Information,7.16%/2.87%/4.57%,"0%, 3.54%",15 days/4 days/9 days,2026-04-06/2026-03-21/2026-03-29,14.23%,17.81%,-3.58%,0.0,0.96,56.7999/56.0495/56.42/68.4166/68.7243/74.7795/61.43,52.71/41.16/52.8663/46.8365/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
TRENDPULSE,"XIU.TO, Long, 2025-10-31 (Price: 45.14)",2026-03-31 (Price: 48.15),"6.67%, 5 months","100.0%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-01 (Price: 48.38), 7.18% above",5.1 months,44.75,No Information,No Information,No Information,No Information,No Information,13.14% above/6.42% above/7.18% above,12.69%/2.94%/7.75%,"-0.0%, 19.49%",1.2 year/4 months/6.4 months,2027-07-18/2026-04-22/2026-08-05,5.69%,4.09%,1.6%,0.0,0.18,50.4981/48.6383/65.32/No Horizontal Resistance/53.8646/79.5406/No EMA 200 Target,28.76/28.5233/37.996/28.1885/No F-Track Level/No F-Track Level/40.37,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
TRENDPULSE,"ARM, Long, 2025-10-09 (Price: 170.66)",2026-03-31 (Price: 151.28),"-11.36%, 5.8 months","80.0%, Past 4 years, 5","Daily, is CONFIRMED on 2025-10-09",Already confirmed,"2026-04-01 (Price: 155.07), 9.14% below",5.8 months,164.51,No Information,No Information,No Information,No Information,No Information,2.68% below/9.14% below/9.14% below,17.15%/3.93%/10.24%,"11.36%, 41.27%",1.8 month/10 days/26 days,2025-12-26/2025-10-23/2025-11-15,19.16%,26.86%,-7.7%,0.0,1.06,186.685/188.1356/172.07/No Horizontal Resistance/218.0854/235.5107/No EMA 200 Target,139.62/165.49/169.9022/159.9054/No F-Track Level/No F-Track Level/136.96,91.82%/330/1.3 month (Across ALL Assets),77.65%/783/1.6 month (Across ALL Assets)
DELTADRIFT,"PPH, Long, 2026-03-23 (Price: 100.93)",2026-03-31 (Price: 103.88),"2.92%, 8 days","81.25%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-04-01 (Price: 104.63), 3.67% above",9 days,101.15,No Information,No Information,No Information,No Information,No Information,No Information,3.67%/1.34%/2.05%,"7.38%, 7.38%",20 days/2 days/6 days,2026-04-20/2026-03-25/2026-03-31,6.09%,5.97%,0.12%,0.0,0.37,106.0169/102.9991/104.51/No Horizontal Resistance/120.2747/126.127/No EMA 200 Target,100.73/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/96.57,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
DELTADRIFT,"INFY, Long, 2026-03-19 (Price: 13.05)",2026-03-31 (Price: 13.51),"3.52%, 12 days","76.47%, Past 4 years, 17","Daily, was CONFIRMED on 2026-03-19",Already confirmed,"2026-04-01 (Price: 13.3), 1.92% above",13 days,12.69,No Information,No Information,No Information,No Information,No Information,No Information,6.21%/2.34%/3.83%,"16.26%, 16.26%",24 days/2 days/9 days,2026-04-22/2026-03-21/2026-04-01,4.6%,-4.66%,9.26%,0.0,-0.27,13.1635/13.5498/13.36/23.796/31.8515/41.1179/16.81,12.92/No Horizontal Support/13.0115/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
TRENDPULSE,"BNS.TO, Long, 2025-10-31 (Price: 91.99)",2026-03-31 (Price: 96.47),"4.87%, 5 months","85.71%, Past 20 years, 14","Monthly, is CONFIRMED on 2025-10-31",Already confirmed,"2026-04-01 (Price: 97.4), 5.88% above",5.1 months,90.0,No Information,No Information,No Information,No Information,No Information,13.56% above/6.03% above/5.88% above,24.83%/4.28%/12.97%,"30.99%, 38.87%",1.1 year/5 months/9.8 months,2027-05-27/2026-06-05/2026-12-30,2.07%,4.65%,-2.58%,0.0,0.22,96.056/103.9211/93.8/No Horizontal Resistance/92.969/100.7509/No EMA 200 Target,56.15/62.2517/69.3218/61.3348/No F-Track Level/No F-Track Level/76.35,93.41%/91/10.8 months (Across ALL Assets),65.48%/197/9.4 months (Across ALL Assets)
DELTADRIFT,"WPM.TO, Long, 2026-03-23 (Price: 164.22)",2026-03-31 (Price: 182.6),"11.19%, 8 days","75.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-04-01 (Price: 190.12), 15.77% above",9 days,156.74,No Information,No Information,No Information,No Information,No Information,No Information,11.19%/1.64%/4.97%,"11.96%, 12.04%",29 days/1 day/10 days,2026-05-04/2026-03-24/2026-04-06,5.76%,19.82%,-14.06%,0.0,1.0,172.8087/172.3817/172.6/No Horizontal Resistance/235.0118/253.398/No EMA 200 Target,157.08/52.782/158.548/146.049/No F-Track Level/No F-Track Level/156.14,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
DELTADRIFT,"WCN.TO, Long, 2026-03-26 (Price: 217.76)",2026-03-30 (Price: 225.64),"3.62%, 4 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-26",Already confirmed,"2026-04-01 (Price: 226.2), 3.88% above",6 days,217.12,No Information,No Information,No Information,No Information,No Information,No Information,3.62%/1.58%/2.24%,"6.39%, 7.15%",1.3 month/2 days/14 days,2026-05-21/2026-03-28/2026-04-15,5.54%,7.21%,-1.67%,0.0,0.44,228.452/222.6378/225.54/252.7/354.4788/566.6704/240.9,216.95/148.255/142.2872/92.1958/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,78.57%/168/13 days (Across ALL Assets),74.24%/621/15 days (Across ALL Assets)
TRENDPULSE,"JD, Long, 2026-03-16 (Price: 28.49)",2026-03-30 (Price: 28.94),"1.58%, 14 days","75.0%, Past 4 years, 24","Daily, is CONFIRMED on 2026-03-16",Already confirmed,"2026-04-01 (Price: 28.87), 1.33% above",16 days,28.47,No Information,No Information,No Information,No Information,No Information,1.94% above/1.33% above/1.33% above,8.94%/0.59%/4.14%,"40.68%, 51.29%",5.6 months/7 days/28 days,2026-11-14/2026-03-26/2026-04-25,-13.85%,-3.71%,-10.14%,0.0,0.08,30.0826/29.6695/33.03/80.755/97.2627/102.2552/31.1,25.4/24.07/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.82%/330/1.3 month (Across ALL Assets),77.65%/783/1.6 month (Across ALL Assets)
OSCILLATOR DELTA,"IFT.NZ, Long, 2026-02-19 (Price: 11.08)",2026-03-30 (Price: 11.71),"5.69%, 1.3 month","92.31%, Past 6 years, 13","Daily, is Confirmed on 2026-02-19",No Cancellation Possible,"2026-04-01 (Price: 11.3), 1.99% above",1.4 month,10.99,No Information,No Information,No Information,No Information,No Information,No Information,7.69%/0.19%/2.68%,"10.2%, 10.2%",2.3 months/6 days/21 days,2026-05-29/2026-02-27/2026-03-21,7.31%,13.09%,-5.78%,0.0,0.76,12.0894/11.3769/12.41/12.825/18.927/29.733/11.54,No Recent Minima/7.3167/8.121/5.57/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,87.94%/141/29 days (Across ALL Assets),78.02%/496/25 days (Across ALL Assets)
OSCILLATOR DELTA,"USO, Long, 2026-03-17 (Price: 118.84)",2026-03-30 (Price: 129.83),"9.25%, 13 days","82.35%, Past 6 years, 17","Daily, is Confirmed on 2026-03-17",No Cancellation Possible,"2026-04-01 (Price: 124.09), 4.42% above",15 days,117.42,No Information,No Information,No Information,No Information,No Information,No Information,9.25%/0.01%/3.75%,"13.9%, 14.07%",3 months/7 days/28 days,2026-07-25/2026-03-27/2026-04-26,6.05%,16.2%,-10.15%,0.0,0.76,142.9289/123.2965/124.78/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,No Recent Minima/58.7667/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/78.08,87.94%/141/29 days (Across ALL Assets),78.02%/496/25 days (Across ALL Assets)
TRENDPULSE,"USO, Long, 2025-06-22 (Price: 83.12)",2026-03-29 (Price: 124.2),"49.42%, 9.3 months","77.78%, Past 10 years, 18","Weekly, is CONFIRMED on 2025-06-20",Already confirmed,"2026-04-01 (Price: 124.09), 49.29% above",9.4 months,79.01,No Information,No Information,No Information,No Information,No Information,54.69% above/50.78% above/49.29% above,54.02%/0.56%/19.47%,"70.35%, 78.81%",1.8 year/1.2 month/7.5 months,2028-01-16/2025-08-13/2026-05-13,4.64%,-4.75%,9.39%,0.0,-0.13,No Target/99.3035/84.0/83.47/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,64.01/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/72.76,91.3%/161/4.7 months (Across ALL Assets),74.62%/390/4 months (Across ALL Assets)
TRENDPULSE,"ATD.TO, Long, 2024-02-18 (Price: 82.0)",2026-03-29 (Price: 77.62),"-5.34%, 2.1 years","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2024-02-16",Already confirmed,"2026-04-01 (Price: 78.64), 4.1% below",2.1 years,81.01,No Information,No Information,No Information,No Information,No Information,4.1% below/6.7% below/4.1% below,15.58%/4.73%/6.96%,"7.58%, 28.5%",8.6 months/1.6 month/4.2 months,2025-02-25/2024-04-27/2024-08-18,8.5%,14.48%,-5.98%,0.0,0.83,87.8302/87.7072/121.69/No Horizontal Resistance/85.3936/96.14/No EMA 200 Target,68.98/39.8362/59.8475/53.4732/No F-Track Level/No F-Track Level/72.47,91.3%/161/4.7 months (Across ALL Assets),74.62%/390/4 months (Across ALL Assets)
FRACTAL TRACK,"CVS, Long, 2025-12-21 (Price: 77.72)",2026-03-29 (Price: 70.08),"-9.83%, 3.3 months","81.82%, Past 20 years, 11","Weekly, was CONFIRMED on 2025-12-21",Already confirmed,"2026-04-01 (Price: 72.49), 6.73% below",3.4 months,79.75,No Information,No Information,No Information,"23.66% (Price: 75.3098), 3.74% below, Upmove Bounce Back","2024-12-29 (Price: 43.56), 2025-11-02 (Price: 85.15)",No Information,19.47%/0.13%/12.62%,"6.64%, 50.05%",6.2 years/2.1 months/2.4 years,2034-10-27/2026-03-22/2029-05-25,4.21%,2.96%,1.25%,0.0,0.13,79.3443/87.5283/102.67/106.045/116.3721/144.3517/No EMA 200 Target,75.63/58.425/76.2419/70.3769/No F-Track Level/No F-Track Level/74.39,88.33%/60/1.6 year (Across ALL Assets),52.69%/167/8 months (Across ALL Assets)
TRENDPULSE,"CNQ.TO, Long, 2026-02-22 (Price: 58.0)",2026-03-29 (Price: 69.46),"19.76%, 1.2 month","76.19%, Past 10 years, 21","Weekly, is CONFIRMED on 2026-02-20",Already confirmed,"2026-04-01 (Price: 64.64), 11.45% above",1.3 month,55.48,No Information,No Information,No Information,No Information,No Information,21.05% above/13.22% above/11.45% above,19.11%/3.31%/9.4%,"22.31%, 71.02%",8.2 months/28 days/2 months,2027-02-11/2026-04-03/2026-05-19,3.41%,5.14%,-1.73%,0.0,0.29,60.2736/63.452/83.76/No Horizontal Resistance/65.8353/68.6522/No EMA 200 Target,43.99/34.9317/48.4386/46.0303/No F-Track Level/No F-Track Level/45.08,91.3%/161/4.7 months (Across ALL Assets),74.62%/390/4 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2024-07-07 (Price: 81.31)",2026-03-29 (Price: 124.2),"52.75%, 1.8 year","77.78%, Past 10 years, 18","Weekly, is CONFIRMED on 2024-07-05",Already confirmed,"2026-04-01 (Price: 124.09), 52.61% above",1.8 year,80.21,No Information,No Information,No Information,No Information,No Information,57.77% above/52.61% above/52.61% above,54.02%/0.56%/19.47%,"70.35%, 78.81%",1.8 year/1.2 month/7.5 months,2027-01-31/2024-08-28/2025-05-28,4.64%,-4.75%,9.39%,0.0,-0.13,No Target/97.1411/103.28/105.92/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,73.02/44.03/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/74.58,91.3%/161/4.7 months (Across ALL Assets),74.62%/390/4 months (Across ALL Assets)
