Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Stop Loss (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
DELTADRIFT,"QQQ, Long, 2026-03-24 (Price: 583.98)",No Exit Yet,"-3.66%, 3 days","91.67%, Past 4 years, 12","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 562.58), 3.66% below",3 days,584.82,No Information,No Information,No Information,No Information,No Information,No Information,5.36%/1.84%/3.31%,"7.84%, 13.67%",2.6 months/2 days/18 days,2026-07-14/2026-03-26/2026-04-19,9.42%,9.64%,-0.22%,0.63,0.56,625.1506/603.3097/614.23/636.805/836.2536/910.0135/594.07,582.06/256.995/563.3658/526.8888/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"GLD, Long, 2026-03-24 (Price: 404.13)",No Exit Yet,"2.62%, 3 days","90.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 414.7), 2.62% above",3 days,400.24,No Information,No Information,No Information,No Information,No Information,No Information,2.63%/1.46%/2.02%,"4.6%, 4.6%",24 days/2 days/9 days,2026-04-27/2026-03-26/2026-04-06,7.18%,14.45%,-7.27%,0.65,1.17,422.033/412.2934/417.16/No Horizontal Resistance/520.3579/624.146/No EMA 200 Target,404.04/150.8/381.6561/346.8156/No F-Track Level/No F-Track Level/376.64,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"SLV, Long, 2026-03-24 (Price: 62.95)",No Exit Yet,"0.78%, 3 days","87.5%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 63.44), 0.78% above",3 days,61.62,No Information,No Information,No Information,No Information,No Information,No Information,4.4%/2.49%/3.36%,"8.73%, 8.73%",1.9 month/1 day/13 days,2026-06-14/2026-03-25/2026-04-11,10.88%,19.32%,-8.44%,0.52,1.02,66.0534/65.0651/65.56/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,61.52/18.99/59.1217/54.635/No F-Track Level/No F-Track Level/52.17,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"^NDX, Long, 2026-03-24 (Price: 24002.4473)",No Exit Yet,"-3.62%, 3 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 23132.7715), 3.62% below",3 days,24042.2324,No Information,No Information,No Information,No Information,No Information,No Information,5.34%/1.84%/3.16%,"7.94%, 13.69%",2.6 months/2 days/17 days,2026-07-14/2026-03-26/2026-04-17,8.39%,9.65%,-1.26%,0.56,0.55,25637.014/24760.9246/25198.97/26173.5898/33965.62/36701.6323/24410.64,23898.15/10555.915/22796.2371/21108.1646/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"^NSEI, Long, 2026-03-24 (Price: 22912.4004)",No Exit Yet,"-0.41%, 3 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 22819.5996), 0.41% below",3 days,22878.4492,No Information,No Information,No Information,No Information,No Information,No Information,3.06%/1.21%/2.08%,"3.64%, 4.21%",19 days/1 day/5 days,2026-04-20/2026-03-25/2026-03-31,7.24%,8.84%,-1.6%,0.75,0.7,24468.1524/23388.9783/23928.57/26106.6328/No Next Fib Ext/No Next Fib Ext/25245.38,22512.65/16662.0827/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"BABA, Long, 2026-03-24 (Price: 125.48)",No Exit Yet,"-2.22%, 3 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 122.69), 2.22% below",3 days,124.36,No Information,No Information,No Information,No Information,No Information,No Information,12.26%/3.97%/6.89%,"17.99%, 17.99%",1.2 month/1 day/14 days,2026-05-15/2026-03-25/2026-04-13,10.65%,-5.22%,15.87%,0.35,0.01,136.2964/134.1256/135.21/181.595/395.5515/453.696/146.12,122.41/67.495/108.0763/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"NIFTY_MIDCAP_100.NS, Long, 2026-03-24 (Price: 54087.0)",No Exit Yet,"0.02%, 3 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 54097.8008), 0.02% above",3 days,53878.3008,No Information,No Information,No Information,No Information,No Information,No Information,4.01%/1.72%/2.76%,"7.88%, 9.89%",20 days/2 days/7 days,2026-04-21/2026-03-26/2026-04-03,9.79%,15.36%,-5.57%,0.56,1.16,58127.2989/55579.8012/56853.55/60128.6094/69983.5191/76335.2565/58709.52,52717.55/26608.2998/51648.171/44465.2214/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"BPCL.NS, Long, 2026-03-24 (Price: 282.25)",No Exit Yet,"0.16%, 3 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 282.7), 0.16% above",3 days,280.0,No Information,No Information,No Information,No Information,No Information,No Information,5.64%/2.52%/4.01%,"9.33%, 10.91%",1.2 month/2 days/9 days,2026-05-15/2026-03-26/2026-04-06,6.09%,8.96%,-2.87%,0.22,0.48,302.5156/293.5682/298.04/383.0667/393.108/467.0257/343.81,271.3/145.35/248.4289/232.8593/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"MCD, Long, 2026-03-24 (Price: 307.84)",No Exit Yet,"-0.63%, 3 days","73.33%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 305.9), 0.63% below",3 days,306.39,No Information,No Information,No Information,No Information,No Information,No Information,4.76%/1.35%/2.71%,"6.54%, 6.54%",13 days/1 day/7 days,2026-04-11/2026-03-25/2026-04-03,5.61%,6.12%,-0.51%,0.14,0.35,327.2647/316.1825/321.72/321.444/370.0426/590.3302/308.52,302.84/230.37/254.2758/233.8976/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"SUM.NZ, Long, 2026-03-24 (Price: 9.31)",No Exit Yet,"0.11%, 3 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 9.32), 0.11% above",3 days,9.12,No Information,No Information,No Information,No Information,No Information,No Information,5.47%/2.32%/3.77%,"6.69%, 10.0%",2 months/1 day/19 days,2026-06-18/2026-03-25/2026-04-20,5.72%,-0.28%,6.0%,0.18,-0.09,9.4301/9.661/9.55/12.64/19.8479/26.5969/11.36,9.09/9.1367/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"MSE.PA, Long, 2026-03-24 (Price: 62.37)",No Exit Yet,"-1.33%, 3 days","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 61.54), 1.33% below",3 days,62.54,No Information,No Information,No Information,No Information,No Information,No Information,6.0%/1.71%/3.52%,"0%, 8.29%",1.4 month/5 days/15 days,2026-05-23/2026-03-31/2026-04-14,11.44%,9.61%,1.83%,2.12,0.65,68.2951/64.5654/66.43/No Horizontal Resistance/81.1364/93.8009/62.6,61.5/33.6667/58.4776/52.627/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
SIGMASHELL,"NVO, Long, 2026-03-24 (Price: 36.89)",No Exit Yet,"-2.3%, 3 days","81.82%, Past 5 years, 11","Daily, was CONFIRMED on 2026-03-24",Already confirmed,"2026-03-27 (Price: 36.04), 2.3% below",3 days,36.85,"-3.76, 70.0%",No Information,No Information,No Information,No Information,No Information,22.44%/14.95%/18.7%,"28.06%, 44.04%",6.4 months/2.4 months/4.4 months,2026-12-27/2026-07-06/2026-10-01,-0.56%,9.2%,-9.76%,-0.04,0.47,37.6684/43.7884/157.4212/139.01/157.4212/No Next Fib Ext/53.95,36.53/No Horizontal Support/32.5538/28.0896/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,60.0%/40/4.7 months (Across ALL Assets),62.81%/242/3.7 months (Across ALL Assets)
TRENDPULSE,"RELIANCE.NS, Long, 2026-03-23 (Price: 1407.8)",No Exit Yet,"-4.24%, 4 days","88.46%, Past 4 years, 26","Daily, is CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 1348.1), 4.24% below",4 days,1400.0,No Information,No Information,No Information,No Information,No Information,2.65% below/4.24% below/4.24% below,5.65%/0.45%/3.23%,"13.97%, 27.42%",5.7 months/7 days/1.1 month,2026-11-25/2026-04-02/2026-05-09,4.59%,9.45%,-4.86%,0.45,0.5,1447.7815/1453.2719/1530.2/1610.3/1879.7264/2065.5547/1448.89,1345.0/1024.7604/1375.0525/1288.3015/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.84%/282/1.3 month (Across ALL Assets),80.04%/516/1.5 month (Across ALL Assets)
FRACTAL TRACK,"SOXX, Long, 2026-03-23 (Price: 336.59)",No Exit Yet,"-3.89%, 4 days","85.71%, Past 5 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 323.48), 3.89% below",4 days,340.115,No Information,No Information,No Information,"38.2% (Price: 327.4188), 1.2% below, Upmove Bounce Back","2025-11-21 (Price: 260.44), 2026-02-25 (Price: 368.82)",No Information,14.15%/2.41%/10.74%,"10.44%, 40.81%",1.4 year/13 days/4.2 months,2028-03-20/2026-04-10/2026-09-21,24.17%,12.97%,11.2%,1.2,0.63,363.9548/372.7398/401.62/No Horizontal Resistance/411.0319/449.8184/No EMA 200 Target,323.51/110.475/301.3628/285.4342/No F-Track Level/No F-Track Level/290.06,91.54%/272/5.5 months (Across ALL Assets),48.08%/52/5.4 months (Across ALL Assets)
FRACTAL TRACK,"NU, Long, 2026-03-23 (Price: 14.68)",No Exit Yet,"-7.36%, 4 days","100.0%, Past 4 years, 12","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 13.6), 7.36% below",4 days,14.315,No Information,No Information,No Information,"38.2% (Price: 13.3875), 1.59% above, Upmove Bounce Back","2023-04-03 (Price: 4.34), 2026-01-29 (Price: 18.98)",No Information,14.19%/10.08%/11.27%,"0%, 32.54%",9.7 months/3 days/2 months,2027-05-18/2026-03-27/2026-06-17,42.11%,9.45%,32.66%,9.27,0.53,15.9395/16.3344/23.46/16.285/No Next Fib Ext/No Next Fib Ext/15.24,13.89/5.54/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.54%/272/5.5 months (Across ALL Assets),48.08%/52/5.4 months (Across ALL Assets)
DELTADRIFT,"META, Long, 2026-03-23 (Price: 604.06)",2026-03-27 (Price: 525.72),"-12.97%, 4 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 525.72), 12.97% below",4 days,605.787,No Information,No Information,No Information,No Information,No Information,No Information,14.76%/3.27%/7.84%,"19.19%, 19.41%",29 days/1 day/11 days,2026-05-04/2026-03-24/2026-04-07,4.74%,13.76%,-9.02%,0.09,0.64,647.1899/651.4183/649.3/742.455/842.484/1305.5879/687.6,593.66/276.89/556.264/No stop loss/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"XIU.TO, Long, 2026-03-23 (Price: 47.05)",No Exit Yet,"-0.02%, 4 days","85.71%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 47.04), 0.02% below",4 days,46.7,No Information,No Information,No Information,No Information,No Information,No Information,3.63%/1.18%/1.95%,"5.96%, 6.31%",1.3 month/1 day/12 days,2026-05-18/2026-03-24/2026-04-09,7.32%,8.77%,-1.45%,0.38,0.74,49.2661/47.9675/48.62/No Horizontal Resistance/53.8646/57.8672/No EMA 200 Target,46.23/27.9467/44.2067/37.996/No F-Track Level/No F-Track Level/44.99,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"^DJI, Long, 2026-03-23 (Price: 46208.4688)",No Exit Yet,"-2.25%, 4 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 45166.6406), 2.25% below",4 days,45803.8203,No Information,No Information,No Information,No Information,No Information,No Information,3.16%/1.43%/2.16%,"4.6%, 5.49%",1.1 month/1 day/12 days,2026-05-09/2026-03-24/2026-04-09,10.18%,6.92%,3.26%,0.85,0.46,49045.6688/47206.5717/48126.12/No Horizontal Resistance/54129.8938/83218.843/46646.81,45577.47/32154.0552/36151.8794/25040.9446/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"CVS, Long, 2026-03-23 (Price: 71.29)",No Exit Yet,"-1.7%, 4 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 70.08), 1.7% below",4 days,72.29,No Information,No Information,No Information,No Information,No Information,No Information,9.78%/2.02%/4.68%,"18.34%, 19.27%",25 days/1 day/14 days,2026-04-28/2026-03-24/2026-04-12,5.82%,0.63%,5.19%,0.13,0.03,76.5156/74.6264/75.57/106.045/116.3721/144.3517/74.31,70.26/58.425/70.3769/60.5139/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"XLV, Long, 2026-03-23 (Price: 144.77)",No Exit Yet,"-1.04%, 4 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 143.26), 1.04% below",4 days,146.56,No Information,No Information,No Information,No Information,No Information,No Information,4.39%/0.91%/2.27%,"4.68%, 8.33%",1.2 month/1 day/12 days,2026-05-14/2026-03-24/2026-04-09,6.73%,4.45%,2.28%,0.3,0.21,152.4428/148.0563/150.25/159.7267/174.1807/202.706/145.55,143.98/121.1/117.2225/81.225/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"XLY, Long, 2026-03-23 (Price: 110.12)",No Exit Yet,"-4.03%, 4 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 105.68), 4.03% below",4 days,109.78,No Information,No Information,No Information,No Information,No Information,No Information,8.7%/2.16%/4.03%,"15.04%, 17.25%",16 days/1 day/7 days,2026-04-15/2026-03-24/2026-04-02,5.15%,5.63%,-0.48%,0.11,0.29,116.4629/114.5578/115.51/122.0862/125.4815/133.9156/116.08,107.74/66.775/86.1124/56.5683/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-23 (Price: 461.97)",No Exit Yet,"-2.29%, 4 days","86.67%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 451.39), 2.29% below",4 days,463.3,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,2026-05-09/2026-03-24/2026-04-06,8.1%,6.92%,1.18%,0.39,0.46,493.7535/471.81/482.78/No Horizontal Resistance/538.1343/826.9871/466.66,455.89/321.6725/359.6128/249.2814/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"INDA, Long, 2026-03-23 (Price: 47.63)",No Exit Yet,"-3.8%, 4 days","78.57%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 45.82), 3.8% below",4 days,47.52,No Information,No Information,No Information,No Information,No Information,No Information,3.64%/1.48%/2.43%,"5.35%, 6.14%",28 days/2 days/9 days,2026-05-02/2026-03-25/2026-04-05,5.73%,3.54%,2.19%,0.28,0.12,49.9877/48.7874/49.39/55.3975/66.8401/79.771/53.08,46.59/39.0425/45.3705/38.12/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"PG, Long, 2026-03-23 (Price: 143.99)",No Exit Yet,"-0.89%, 4 days","85.71%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 142.71), 0.89% below",4 days,146.15,No Information,No Information,No Information,No Information,No Information,No Information,3.6%/1.33%/2.39%,"8.75%, 11.0%",1.8 month/1 day/13 days,2026-06-09/2026-03-24/2026-04-10,6.11%,2.91%,3.2%,0.22,0.08,153.6949/147.4314/150.56/179.4533/186.6499/209.3631/152.35,138.04/130.72/140.2317/117.5404/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"PPH, Long, 2026-03-23 (Price: 100.93)",No Exit Yet,"0.04%, 4 days","81.25%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 100.97), 0.04% above",4 days,101.15,No Information,No Information,No Information,No Information,No Information,No Information,3.67%/1.34%/1.96%,"7.38%, 7.38%",1.5 month/2 days/9 days,2026-05-27/2026-03-25/2026-04-05,5.97%,6.19%,-0.22%,0.2,0.39,106.0875/102.9082/104.5/No Horizontal Resistance/120.2747/126.127/No EMA 200 Target,100.73/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/96.38,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"RHHBY, Long, 2026-03-23 (Price: 48.25)",No Exit Yet,"0.12%, 4 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 48.31), 0.12% above",4 days,47.75,No Information,No Information,No Information,No Information,No Information,No Information,6.91%/2.23%/3.07%,"9.92%, 11.39%",2.3 months/1 day/15 days,2026-06-30/2026-03-24/2026-04-13,2.5%,2.95%,-0.45%,-0.03,0.11,50.677/49.7313/50.2/52.46/65.2057/86.6196/No EMA 200 Target,47.32/34.5167/41.5794/31.0544/No F-Track Level/No F-Track Level/46.52,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
SIGMASHELL,"HDFCBANK.NS, Long, 2026-03-23 (Price: 744.15)",No Exit Yet,"1.62%, 4 days","100.0%, Past 5 years, 6","Daily, was CONFIRMED on 2026-03-23",Already confirmed,"2026-03-27 (Price: 756.2), 1.62% above",4 days,763.15,"-3.21, 100.0%",No Information,No Information,No Information,No Information,No Information,9.79%/0.8%/5.39%,"0%, 22.66%",5.4 months/1.8 month/3.7 months,2026-11-12/2026-06-09/2026-08-30,11.48%,13.06%,-1.58%,1.43,0.69,774.6601/784.2597/1098.0619/1009.6/1098.0619/1305.7899/960.84,No Recent Minima/640.9/697.8792/606.5732/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,60.0%/40/4.7 months (Across ALL Assets),62.81%/242/3.7 months (Across ALL Assets)
FRACTAL TRACK,"AMD, Long, 2026-03-22 (Price: 201.33)",No Exit Yet,"0.33%, 5 days","83.33%, Past 20 years, 12","Weekly, was CONFIRMED on 2026-03-22",Already confirmed,"2026-03-27 (Price: 201.99), 0.33% above",5 days,194.845,No Information,No Information,No Information,"38.2% (Price: 185.9012), 8.65% above, Upmove Bounce Back","2022-10-16 (Price: 54.57), 2025-11-02 (Price: 267.08)",No Information,30.66%/15.55%/20.18%,"17.29%, 60.71%",1.8 year/7 days/9.5 months,2028-10-15/2026-04-01/2027-05-08,11.53%,7.36%,4.17%,1.23,0.44,263.8832/241.9584/328.84/267.02/273.8526/307.9609/No EMA 200 Target,192.43/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/195.16,91.23%/57/1.5 year (Across ALL Assets),54.19%/155/7.7 months (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2026-03-22 (Price: 60.74)",No Exit Yet,"2.58%, 5 days","88.24%, Past 20 years, 17","Weekly, was CONFIRMED on 2026-03-22",Already confirmed,"2026-03-27 (Price: 62.31), 2.58% above",5 days,62.15,No Information,No Information,No Information,"38.2% (Price: 59.6385), 4.48% above, Upmove Bounce Back","2022-03-20 (Price: 22.54), 2026-01-25 (Price: 82.57)",No Information,21.77%/15.35%/17.68%,"9.21%, 50.73%",4.6 years/21 days/11.9 months,2032-10-13/2026-04-21/2027-08-21,12.68%,9.34%,3.34%,1.94,0.47,69.5655/71.4788/96.76/No Horizontal Resistance/79.9248/84.3122/64.62,35.59/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,91.23%/57/1.5 year (Across ALL Assets),54.19%/155/7.7 months (Across ALL Assets)
FRACTAL TRACK,"^VIX, Long, 2026-03-20 (Price: 26.78)",2026-03-27 (Price: 31.05),"15.94%, 7 days","93.33%, Past 5 years, 15","Daily, was CONFIRMED on 2026-03-20",Already confirmed,"2026-03-27 (Price: 31.05), 15.94% above",7 days,24.46,No Information,No Information,No Information,"61.8% (Price: 21.7534), 42.74% above, Upmove Bounce Back","2025-12-24 (Price: 13.38), 2026-03-09 (Price: 35.3)",No Information,77.41%/10.77%/23.38%,"21.12%, 55.28%",1.7 year/2 days/3.8 months,2028-08-22/2026-03-22/2026-09-01,56.13%,-4.23%,60.36%,0.74,0.78,No Target/33.0412/39.93/35.1/81.4382/87.3903/No EMA 200 Target,22.37/11.665/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/17.98,91.54%/272/5.5 months (Across ALL Assets),48.08%/52/5.4 months (Across ALL Assets)
DELTADRIFT,"^GSPC, Long, 2026-03-16 (Price: 6699.3799)",2026-03-27 (Price: 6368.8501),"-4.93%, 11 days","80.0%, Past 4 years, 10","Daily, was CONFIRMED on 2026-03-16",Already confirmed,"2026-03-27 (Price: 6368.8501), 4.93% below",11 days,6674.3701,No Information,No Information,No Information,No Information,No Information,No Information,3.94%/1.7%/2.66%,"5.5%, 5.5%",21 days/2 days/9 days,2026-04-15/2026-03-18/2026-03-29,6.85%,8.78%,-1.93%,0.31,0.59,7093.9734/6877.5834/6985.78/6961.3098/8586.4727/11677.179/No EMA 200 Target,6632.19/4128.7074/6676.3264/5495.7663/No F-Track Level/No F-Track Level/6634.83,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"SPY, Long, 2026-03-16 (Price: 669.03)",2026-03-27 (Price: 634.09),"-5.22%, 11 days","81.82%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-16",Already confirmed,"2026-03-27 (Price: 634.09), 5.22% below",11 days,668.38,No Information,No Information,No Information,No Information,No Information,No Information,4.02%/1.22%/2.49%,"5.43%, 5.45%",1.1 month/1 day/11 days,2026-05-02/2026-03-17/2026-03-31,6.87%,8.78%,-1.91%,0.35,0.59,708.369/685.6888/697.03/693.77/969.1148/1522.3697/No EMA 200 Target,662.29/412.1625/627.1849/415.8599/No F-Track Level/No F-Track Level/661.63,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"IHI, Long, 2026-03-11 (Price: 56.28)",2026-03-27 (Price: 53.18),"-5.51%, 16 days","85.0%, Past 4 years, 20","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-27 (Price: 53.18), 5.51% below",16 days,56.42,No Information,No Information,No Information,No Information,No Information,No Information,5.45%/1.28%/2.72%,"9.31%, 10.0%",19 days/1 day/7 days,2026-04-07/2026-03-12/2026-03-21,10.24%,1.25%,8.99%,0.38,-0.05,59.9495/57.8108/58.88/65.682/68.9264/76.3906/60.69,54.27/46.725/56.0899/46.1919/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
DELTADRIFT,"JPM, Long, 2026-03-11 (Price: 287.52)",2026-03-24 (Price: 292.4),"1.7%, 13 days","85.71%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-27 (Price: 282.84), 1.63% below",16 days,288.81,No Information,No Information,No Information,No Information,No Information,No Information,8.06%/3.1%/4.64%,"8.8%, 11.57%",1.9 month/1 day/17 days,2026-06-01/2026-03-12/2026-04-04,8.25%,11.75%,-3.5%,0.5,0.67,318.2846/300.8609/309.57/No Horizontal Resistance/328.9175/381.492/301.92,286.94/125.7575/287.5071/275.691/No F-Track Level/No F-Track Level/No EMA 200 Stop Loss,69.57%/138/15 days (Across ALL Assets),71.1%/526/15 days (Across ALL Assets)
