Function,"Symbol, Signal, Signal Date/Price[$]",Exit Signal Date/Price[$],Current Mark to Market and Holding Period,"Win Rate [%], History Tested, Number of Trades","Interval, Confirmation Status",Cancellation Level/Date,"Today Trading Date/Price[$], Today price vs Signal",Trading Days between Signal and Today Date,Signal Open Price,"Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Worst Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Target Exit Date(Win Trades) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Targets (Historic Rise or Fall to Pivot/Avg % Gain of Historic Winning trades/Function Specific Target/Horizontal/F-Stack 1/F-Stack 2/EMA 200) [$],Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets)
SIGMASHELL,"MSFT, Long, 2026-03-11 (Price: 404.88)",No Exit Yet,"-0.75%, 1 day","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-03-11",Already confirmed,"2026-03-12 (Price: 401.86), 0.75% below",1 day,405.84,"-3.29, 72.62%",No Information,No Information,No Information,No Information,No Information,26.64%/4.35%/15.19%,"0.24%, 14.8%",4 months/1.5 month/2.4 months,2026-08-31/2026-05-15/2026-06-23,43.18%,16.15%,27.03%,1.7,0.8,424.0308/466.3813/553.3726/554.585/553.3726/615.9924/483.58,384.47/216.39/386.873/350.287/No F-Track Level/No F-Track Level/No EMA 200 Support,70.0%/40/4.3 months (Across ALL Assets),65.83%/240/3.7 months (Across ALL Assets)
TRENDPULSE,"GOOG, Long, 2026-03-10 (Price: 306.93)",No Exit Yet,"-1.21%, 2 days","100.0%, Past 4 years, 21","Daily, is CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 303.21), 1.21% below",2 days,305.875,No Information,No Information,No Information,No Information,No Information,0.92% below/1.21% below/1.21% below,10.73%/1.11%/4.56%,"0%, 25.37%",2.6 months/4 days/21 days,2026-06-30/2026-03-15/2026-04-09,18.52%,18.48%,0.04%,1.44,0.93,307.7894/320.926/332.86/No Horizontal Resistance/345.4418/365.3613/No EMA 200 Target,298.3/84.51/285.4807/240.3589/No F-Track Level/No F-Track Level/255.14,92.26%/297/1.2 month (Across ALL Assets),80.46%/522/1.4 month (Across ALL Assets)
TRENDPULSE,"AMD, Long, 2026-03-10 (Price: 203.23)",No Exit Yet,"-2.7%, 2 days","90.91%, Past 4 years, 22","Daily, is CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 197.74), 2.7% below",2 days,202.51,No Information,No Information,No Information,No Information,No Information,2.44% below/2.7% below/2.7% below,15.23%/5.01%/8.43%,"17.18%, 48.49%",2.6 months/8 days/28 days,2026-06-30/2026-03-21/2026-04-19,23.91%,15.87%,8.04%,0.65,0.71,216.7854/220.3623/241.47/267.02/273.8526/307.9609/No EMA 200 Target,190.95/72.05/187.3421/170.075/No F-Track Level/No F-Track Level/189.52,92.26%/297/1.2 month (Across ALL Assets),80.46%/522/1.4 month (Across ALL Assets)
FRACTAL TRACK,"IEI, Long, 2026-03-10 (Price: 119.38)",No Exit Yet,"-0.55%, 2 days","85.71%, Past 5 years, 7","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 118.72), 0.55% below",2 days,119.6,No Information,No Information,No Information,"23.66% (Price: 118.5724), 0.12% above, Upmove Bounce Back","2023-10-19 (Price: 111.45), 2026-02-27 (Price: 120.7799)",No Information,2.05%/2.05%/2.05%,"0.03%, 4.21%",5.8 months/5.8 months/5.8 months,2026-11-17 (Max),3.55%,-1.4%,4.95%,0.29,-1.34,119.8217/121.8273/124.98/130.0867/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,118.82/113.0583/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/119.2,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
FRACTAL TRACK,"MCD, Long, 2026-03-10 (Price: 327.94)",No Exit Yet,"-1.23%, 2 days","93.75%, Past 5 years, 16","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 323.91), 1.23% below",2 days,328.34,No Information,No Information,No Information,"38.2% (Price: 325.1636), 0.39% below, Upmove Bounce Back","2026-01-06 (Price: 298.33), 2026-03-02 (Price: 341.75)",No Information,11.34%/1.63%/6.81%,"2.66%, 18.2%",1.8 year/4.1 months/10 months,2028-10-03/2026-09-02/2027-05-18,9.72%,5.91%,3.81%,0.88,0.33,334.8267/350.2727/353.99/No Horizontal Resistance/370.0426/590.3302/No EMA 200 Target,327.45/228.4467/254.2758/233.8976/No F-Track Level/No F-Track Level/308.3,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
FRACTAL TRACK,"PPH, Long, 2026-03-10 (Price: 106.5)",No Exit Yet,"-1.71%, 2 days","86.67%, Past 5 years, 15","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 104.68), 1.71% below",2 days,106.82,No Information,No Information,No Information,"23.66% (Price: 105.2527), 0.54% below, Upmove Bounce Back","2025-08-07 (Price: 81.74), 2026-02-17 (Price: 112.54)",No Information,12.45%/0.93%/9.41%,"2.45%, 16.76%",1.8 year/11 days/7 months,2028-10-03/2026-03-25/2027-01-08,19.65%,6.44%,13.21%,1.72,0.41,109.8654/116.5217/124.98/No Horizontal Resistance/120.2747/126.127/No EMA 200 Target,105.94/71.642/100.0174/96.0365/No F-Track Level/No F-Track Level/95.61,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
FRACTAL TRACK,"WMT, Long, 2026-03-10 (Price: 125.12)",No Exit Yet,"0.17%, 2 days","83.33%, Past 5 years, 18","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 125.33), 0.17% above",2 days,124.21,No Information,No Information,No Information,"38.2% (Price: 121.0106), 3.57% above, Upmove Bounce Back","2025-11-14 (Price: 98.88), 2026-02-17 (Price: 134.69)",No Information,12.93%/0.49%/9.21%,"1.46%, 23.5%",1.4 year/23 days/3.8 months,2028-03-07/2026-04-12/2026-08-22,27.4%,11.93%,15.47%,1.3,0.75,128.7109/136.6436/146.61/No Horizontal Resistance/137.8139/157.799/No EMA 200 Target,123.31/43.3466/108.7906/98.8222/No F-Track Level/No F-Track Level/107.32,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
FRACTAL TRACK,"BDGI.TO, Long, 2026-03-10 (Price: 64.41)",No Exit Yet,"-3.32%, 2 days","92.86%, Past 5 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 62.27), 3.32% below",2 days,64.52,No Information,No Information,No Information,"38.2% (Price: 60.4064), 3.09% above, Upmove Bounce Back","2023-06-22 (Price: 24.55), 2026-01-19 (Price: 82.57)",No Information,14.12%/2.16%/11.1%,"0.42%, 41.99%",2.8 years/19 days/10.2 months,2030-03-07/2026-04-06/2027-05-27,19.04%,8.7%,10.34%,2.35,0.44,69.756/71.5595/99.22/No Horizontal Resistance/79.9248/84.3122/No EMA 200 Target,64.31/24.32/58.0566/53.241/No F-Track Level/No F-Track Level/63.62,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
DELTADRIFT,"^DJI, Long, 2026-03-10 (Price: 47706.5117)",No Exit Yet,"-2.16%, 2 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 46677.8516), 2.16% below",2 days,47771.4297,No Information,No Information,No Information,No Information,No Information,No Information,3.16%/1.43%/2.16%,"4.6%, 5.49%",1.1 month/1 day/12 days,2026-04-26/2026-03-11/2026-03-27,10.18%,6.92%,3.26%,0.85,0.46,50635.6915/48736.9724/49686.33/No Horizontal Resistance/54129.8938/83218.843/No EMA 200 Target,47501.55/32614.5825/36151.8794/25040.9446/No F-Track Level/No F-Track Level/46440.22,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"XLV, Long, 2026-03-10 (Price: 153.15)",No Exit Yet,"-1.95%, 2 days","80.0%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 150.16), 1.95% below",2 days,154.41,No Information,No Information,No Information,No Information,No Information,No Information,4.39%/0.91%/2.27%,"4.68%, 8.33%",1.2 month/1 day/12 days,2026-05-01/2026-03-11/2026-03-27,6.73%,4.45%,2.28%,0.3,0.21,161.267/156.6265/158.95/159.7267/174.1807/202.706/No EMA 200 Target,152.7/122.0086/153.114/117.2225/No F-Track Level/No F-Track Level/144.81,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"^NSEI, Long, 2026-03-10 (Price: 24261.5996)",No Exit Yet,"-2.57%, 2 days","90.91%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 23639.1504), 2.57% below",2 days,24280.8008,No Information,No Information,No Information,No Information,No Information,No Information,3.06%/1.21%/2.08%,"3.64%, 4.21%",19 days/1 day/5 days,2026-04-06/2026-03-11/2026-03-17,7.24%,8.84%,-1.6%,0.75,0.7,25908.9622/24766.2409/25337.6/26106.6328/No Next Fib Ext/No Next Fib Ext/25326.44,24028.05/16662.0827/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/No EMA 200 Support,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"DIA, Long, 2026-03-10 (Price: 477.7)",No Exit Yet,"-2.14%, 2 days","86.67%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 467.48), 2.14% below",2 days,477.74,No Information,No Information,No Information,No Information,No Information,No Information,3.05%/1.16%/2.13%,"6.08%, 6.08%",1.1 month/1 day/10 days,2026-04-26/2026-03-11/2026-03-24,8.1%,6.92%,1.18%,0.39,0.46,510.5658/487.875/499.22/No Horizontal Resistance/538.1343/826.9871/No EMA 200 Target,475.23/326.1/359.6128/249.2814/No F-Track Level/No F-Track Level/464.61,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"IWM, Long, 2026-03-10 (Price: 253.36)",No Exit Yet,"-2.35%, 2 days","92.86%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 247.41), 2.35% below",2 days,252.96,No Information,No Information,No Information,No Information,No Information,No Information,6.0%/1.94%/3.57%,"6.91%, 6.91%",2.7 months/1 day/18 days,2026-07-05/2026-03-11/2026-04-05,13.44%,3.66%,9.78%,0.91,0.16,267.8775/262.405/265.14/No Horizontal Resistance/267.7701/348.4025/No EMA 200 Target,250.89/162.3167/230.2783/209.2101/No F-Track Level/No F-Track Level/240.01,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"UPS, Long, 2026-03-10 (Price: 100.92)",No Exit Yet,"-3.0%, 2 days","71.43%, Past 4 years, 14","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 97.89), 3.0% below",2 days,100.225,No Information,No Information,No Information,No Information,No Information,No Information,14.23%/2.13%/5.21%,"12.35%, 12.35%",2.8 months/1 day/27 days,2026-07-09/2026-03-11/2026-04-18,7.56%,-4.62%,12.18%,0.21,-0.26,104.3614/106.1779/105.27/221.2667/228.7501/295.6013/No EMA 200 Target,99.94/No Horizontal Support/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/97.24,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
SIGMASHELL,"TRI.TO, Long, 2026-03-10 (Price: 140.74)",No Exit Yet,"-3.83%, 2 days","90.0%, Past 5 years, 10","Daily, was CONFIRMED on 2026-03-10",Already confirmed,"2026-03-12 (Price: 135.35), 3.83% below",2 days,150.6,"-4.64, 100.0%",No Information,No Information,No Information,No Information,No Information,13.28%/0.96%/9.61%,"5.24%, 12.83%",2.3 months/1.2 month/1.9 month,2026-06-17/2026-05-01/2026-05-31,11.85%,6.18%,5.67%,0.52,0.33,142.5274/154.2651/293.2329/240.8933/293.2329/368.7715/211.72,110.84/126.1128/131.2534/93.0152/No F-Track Level/No F-Track Level/No EMA 200 Support,70.0%/40/4.3 months (Across ALL Assets),65.83%/240/3.7 months (Across ALL Assets)
FRACTAL TRACK,"FRW.NZ, Long, 2026-03-09 (Price: 13.96)",No Exit Yet,"-4.08%, 3 days","88.89%, Past 5 years, 9","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 13.39), 4.08% below",3 days,13.96,No Information,No Information,No Information,"61.8% (Price: 14.0449), 4.66% below, Upmove Bounce Back","2025-12-16 (Price: 13.3), 2026-02-12 (Price: 15.25)",No Information,13.53%/1.54%/10.4%,"4.41%, 40.87%",3.7 years/3.6 months/1.2 year,2031-06-20/2026-08-12/2027-11-24,11.59%,4.86%,6.73%,1.04,0.24,14.323/15.4118/15.13/14.785/16.2179/21.849/No EMA 200 Target,13.75/7.405/11.0078/7.8689/No F-Track Level/No F-Track Level/12.98,94.22%/294/5.5 months (Across ALL Assets),50.0%/54/4.8 months (Across ALL Assets)
DELTADRIFT,"HDB, Long, 2026-03-09 (Price: 29.72)",No Exit Yet,"-4.48%, 3 days","100.0%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 28.39), 4.48% below",3 days,28.93,No Information,No Information,No Information,No Information,No Information,No Information,6.97%/1.34%/3.61%,"-0.0%, 9.88%",2.4 months/1 day/23 days,2026-06-21/2026-03-10/2026-04-11,15.13%,-1.6%,16.73%,2.09,-0.12,32.0322/30.7929/31.41/39.3812/40.717/47.4928/35.62,29.47/25.6925/21.1884/14.0692/No F-Track Level/No F-Track Level/No EMA 200 Support,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"ACWX, Long, 2026-03-09 (Price: 70.09)",No Exit Yet,"-1.83%, 3 days","84.62%, Past 4 years, 13","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 68.81), 1.83% below",3 days,68.33,No Information,No Information,No Information,No Information,No Information,No Information,4.11%/1.32%/2.23%,"8.68%, 10.44%",1.5 month/1 day/12 days,2026-05-13/2026-03-10/2026-03-26,5.82%,3.62%,2.2%,0.16,0.13,73.6926/71.653/72.67/No Horizontal Resistance/76.9985/87.9979/No EMA 200 Target,69.3/45.07/69.6679/61.9685/No F-Track Level/No F-Track Level/65.52,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"RY.TO, Long, 2026-03-09 (Price: 221.95)",No Exit Yet,"0.07%, 3 days","72.73%, Past 4 years, 11","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 222.11), 0.07% above",3 days,219.35,No Information,No Information,No Information,No Information,No Information,No Information,3.75%/1.31%/1.82%,"7.86%, 8.45%",29 days/1 day/12 days,2026-04-20/2026-03-10/2026-03-26,1.66%,11.78%,-10.12%,-0.11,0.96,232.5148/225.9895/229.25/No Horizontal Resistance/339.4883/371.0652/No EMA 200 Target,204.01/118.8425/221.431/150.7521/No F-Track Level/No F-Track Level/205.92,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"MSE.PA, Long, 2026-03-09 (Price: 63.5)",2026-03-10 (Price: 65.13),"2.57%, 1 day","100.0%, Past 4 years, 7","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 64.18), 1.07% above",3 days,62.17,No Information,No Information,No Information,No Information,No Information,No Information,6.0%/1.71%/3.52%,"0%, 8.29%",1.4 month/5 days/15 days,2026-05-08/2026-03-16/2026-03-30,11.44%,9.61%,1.83%,2.12,0.65,69.5325/65.7352/67.63/No Horizontal Resistance/81.1364/93.8009/No EMA 200 Target,63.33/33.6667/58.4776/52.627/No F-Track Level/No F-Track Level/62.42,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"EFA, Long, 2026-03-09 (Price: 98.99)",No Exit Yet,"-1.55%, 3 days","93.33%, Past 4 years, 15","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 97.46), 1.55% below",3 days,96.775,No Information,No Information,No Information,No Information,No Information,No Information,4.45%/1.21%/2.41%,"7.83%, 7.83%",1.4 month/1 day/10 days,2026-05-08/2026-03-10/2026-03-23,11.33%,4.25%,7.08%,0.65,0.19,104.8106/101.3757/103.09/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,98.28/66.265/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/94.37,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"IBKR, Long, 2026-03-09 (Price: 67.49)",No Exit Yet,"-0.84%, 3 days","100.0%, Past 4 years, 9","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 66.92), 0.84% below",3 days,65.2,No Information,No Information,No Information,No Information,No Information,No Information,7.8%/2.46%/4.41%,"0%, 19.81%",1.9 month/2 days/15 days,2026-05-30/2026-03-11/2026-03-30,13.41%,20.8%,-7.39%,2.21,1.02,71.5529/70.4663/71.01/No Horizontal Resistance/102.297/159.1852/No EMA 200 Target,66.7/13.0762/67.1382/45.4088/No F-Track Level/No F-Track Level/65.24,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
DELTADRIFT,"EWJ, Long, 2026-03-09 (Price: 85.64)",No Exit Yet,"-1.69%, 3 days","93.75%, Past 4 years, 16","Daily, was CONFIRMED on 2026-03-09",Already confirmed,"2026-03-12 (Price: 84.19), 1.69% below",3 days,83.78,No Information,No Information,No Information,No Information,No Information,No Information,7.61%/1.67%/2.86%,"6.81%, 6.81%",1.2 month/1 day/8 days,2026-04-30/2026-03-10/2026-03-20,13.99%,3.07%,10.92%,0.8,0.09,90.7099/88.0893/89.4/No Horizontal Resistance/95.5508/104.8752/No EMA 200 Target,84.77/53.915/83.4752/68.8472/No F-Track Level/No F-Track Level/80.85,82.98%/141/14 days (Across ALL Assets),74.18%/519/15 days (Across ALL Assets)
TRENDPULSE,"SBUX, Long, 2026-03-08 (Price: 98.99)",No Exit Yet,"1.2%, 4 days","81.25%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-03-06",Already confirmed,"2026-03-12 (Price: 100.18), 1.2% above",4 days,95.71,No Information,No Information,No Information,No Information,No Information,1.2% above/1.2% above/1.2% above,20.61%/4.98%/14.44%,"16.17%, 42.95%",4.9 months/1.2 month/2.3 months,2026-10-06/2026-04-29/2026-06-15,6.25%,8.41%,-2.16%,0.63,0.44,106.731/113.2842/115.39/117.0525/142.4098/150.3462/No EMA 200 Target,83.97/71.675/89.1063/76.529/No F-Track Level/No F-Track Level/88.94,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"USCI, Long, 2026-03-08 (Price: 90.45)",No Exit Yet,"3.27%, 4 days","82.35%, Past 10 years, 17","Weekly, is CONFIRMED on 2026-03-06",Already confirmed,"2026-03-12 (Price: 93.4111), 3.27% above",4 days,87.16,No Information,No Information,No Information,No Information,No Information,12.49% above/6.83% above/3.27% above,7.03%/0.99%/4.69%,"3.24%, 32.4%",10.3 months/1.4 month/4.8 months,2027-05-29/2026-05-07/2026-10-02,4.58%,0.7%,3.88%,0.91,-0.17,93.3354/94.6921/98.83/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,76.07/38.42/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/77.55,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"USO, Long, 2026-03-08 (Price: 108.77)",No Exit Yet,"8.84%, 4 days","75.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-03-06",Already confirmed,"2026-03-12 (Price: 118.39), 8.84% above",4 days,87.62,No Information,No Information,No Information,No Information,No Information,44.47% above/31.25% above/8.84% above,10.72%/0.56%/3.8%,"70.35%, 78.81%",11 months/1.2 month/3.7 months,2027-06-28/2026-04-29/2026-08-15,-7.02%,-6.0%,-1.02%,-0.18,-0.19,106.8339/112.9033/127.04/No Horizontal Resistance/No Next Fib Ext/No Next Fib Ext/No EMA 200 Target,68.03/59.2425/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/73.85,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
TRENDPULSE,"MEL.NZ, Long, 2026-03-08 (Price: 5.63)",No Exit Yet,"-5.15%, 4 days","100.0%, Past 10 years, 16","Weekly, is CONFIRMED on 2026-03-06",Already confirmed,"2026-03-12 (Price: 5.34), 5.15% below",4 days,5.6,No Information,No Information,No Information,No Information,No Information,5.15% below/5.15% below/5.15% below,24.31%/1.96%/9.79%,"-0.0%, 22.1%",8.9 months/1.2 month/3.1 months,2027-03-29/2026-04-29/2026-07-20,11.4%,7.53%,3.87%,1.15,0.39,6.2071/6.1812/6.39/6.825/7.4565/8.4564/5.72,5.46/4.3875/4.8318/4.5145/No F-Track Level/No F-Track Level/No EMA 200 Support,89.4%/151/4.7 months (Across ALL Assets),75.56%/266/3.6 months (Across ALL Assets)
FRACTAL TRACK,"AMZN, Long, 2026-03-08 (Price: 213.21)",No Exit Yet,"-1.73%, 4 days","93.75%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 209.53), 1.73% below",4 days,204.55,No Information,No Information,No Information,"23.66% (Price: 200.6016), 4.45% above, Upmove Bounce Back","2018-12-30 (Price: 65.35), 2025-02-09 (Price: 242.52)",No Information,31.25%/0.75%/16.86%,"0.32%, 56.17%",2.8 years/28 days/7.4 months,2030-03-05/2026-04-17/2027-01-23,13.55%,17.13%,-3.58%,1.66,0.81,251.2893/249.1572/319.51/241.71/317.6152/339.3352/224.69,198.79/86.995/213.1321/193.0625/No F-Track Level/No F-Track Level/No EMA 200 Support,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"SLV, Long, 2026-03-08 (Price: 75.94)",No Exit Yet,"0.71%, 4 days","100.0%, Past 19 years, 11","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 76.48), 0.71% above",4 days,81.17,No Information,No Information,No Information,"50% (Price: 64.4), 18.76% above, Upmove Bounce Back","2023-10-08 (Price: 18.97), 2026-02-01 (Price: 109.83)",No Information,27.39%/2.49%/14.94%,"0%, 72.45%",14.4 years/2.1 months/3.5 years,2046-09-27/2026-06-07/2031-03-07,2.66%,4.57%,-1.91%,1.86,0.24,93.5733/87.2854/130.46/No Horizontal Resistance/89.0774/103.171/No EMA 200 Target,27.08/18.99/73.9426/67.9787/No F-Track Level/No F-Track Level/50.26,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"CEN.NZ, Long, 2026-03-08 (Price: 9.4)",No Exit Yet,"-1.06%, 4 days","87.5%, Past 20 years, 16","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 9.3), 1.06% below",4 days,9.25,No Information,No Information,No Information,"38.2% (Price: 9.1207), 1.97% above, Upmove Bounce Back","2024-09-29 (Price: 7.86), 2025-11-30 (Price: 9.9)",No Information,21.39%/10.13%/17.13%,"4.94%, 48.33%",11.8 years/4 months/4.2 years,2043-01-10/2026-08-28/2032-03-06,0.12%,1.98%,-1.86%,1.07,0.04,9.5955/11.0102/10.62/9.85/11.2606/15.4512/No EMA 200 Target,9.25/6.86/8.6706/No support/No F-Track Level/No F-Track Level/9.24,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"TWR.NZ, Long, 2026-03-08 (Price: 1.835)",No Exit Yet,"-0.82%, 4 days","88.89%, Past 20 years, 9","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 1.82), 0.82% below",4 days,1.855,No Information,No Information,No Information,"23.66% (Price: 1.7809), 2.2% above, Upmove Bounce Back","2023-05-14 (Price: 0.6222), 2026-01-18 (Price: 2.14)",No Information,19.96%/16.4%/17.75%,"5.18%, 29.49%",3.7 years/2.6 months/2.3 years,2031-06-19/2026-06-28/2029-06-17,5.69%,-0.45%,6.14%,0.96,-0.01,2.0269/2.1607/2.75/No Horizontal Resistance/7.3695/7.9211/No EMA 200 Target,1.35/0.6472/No F-Stack Support/No F-Stack Support/No F-Track Level/No F-Track Level/1.78,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
FRACTAL TRACK,"^NZ50, Long, 2026-03-08 (Price: 13519.3496)",No Exit Yet,"-1.83%, 4 days","100.0%, Past 20 years, 8","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 13272.5098), 1.83% below",4 days,13656.6504,No Information,No Information,No Information,"23.66% (Price: 12961.3876), 2.4% above, Upmove Bounce Back","2022-06-19 (Price: 10392.0195), 2026-01-18 (Price: 13757.71)",No Information,16.08%/8.71%/14.43%,"-0.0%, 11.02%",1.7 year/2.8 months/10.4 months,2028-08-10/2026-07-07/2027-06-02,8.33%,5.06%,3.27%,1.43,0.3,13989.823/15470.1917/15538.76/No Horizontal Resistance/14773.8816/17170.3822/No EMA 200 Target,13198.18/10608.2731/12904.4271/10062.5272/No F-Track Level/No F-Track Level/13172.49,95.45%/66/1.4 year (Across ALL Assets),56.38%/149/7.4 months (Across ALL Assets)
DELTADRIFT,"TCS.NS, Long, 2026-03-08 (Price: 2557.6001)",No Exit Yet,"-4.5%, 4 days","75.0%, Past 15 years, 4","Weekly, was CONFIRMED on 2026-03-08",Already confirmed,"2026-03-12 (Price: 2442.3999), 4.5% below",4 days,2592.0,No Information,No Information,No Information,No Information,No Information,No Information,14.06%/3.68%/8.22%,"14.47%, 16.73%",1.9 month/21 days/1.2 month,2026-05-29/2026-04-07/2026-04-29,4.8%,8.26%,-3.46%,0.2,0.45,2789.3187/2767.8348/2778.58/4543.575/5051.5642/5692.579/3115.4,No Recent Minima/No Horizontal Support/2286.8248/1821.1782/No F-Track Level/No F-Track Level/No EMA 200 Support,76.92%/13/2.5 months (Across ALL Assets),86.09%/115/2.3 months (Across ALL Assets)
