Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2022-07-21 - 2022-07-25,2 days,2022-07-28,33.32,2022-08-10,35.07,9 days,-5.3%,Fall by 0.78%,11.3%
Sell,2022-08-15 - 2022-08-16,1 days,2022-08-19,35.48,2022-08-25,35.14,4 days,1.0%,Fall by 10.57%,12.3%
Buy,2022-09-26 - 2022-09-30,4 days,2022-10-04,32.38,2022-10-18,34.88,10 days,7.7%,Rise by 18.62%,20.0%
Sell,2022-10-26 - 2022-11-02,5 days,2022-11-17,37.17,2022-12-01,36.55,10 days,1.7%,Fall by 11.22%,21.7%
Buy,2023-03-09 - 2023-03-13,2 days,2023-03-16,28.97,2023-04-18,30.56,23 days,5.5%,Rise by 5.49%,27.2%
Sell,2023-06-08 - 2023-06-13,3 days,2023-06-21,28.57,2023-06-26,28.09,3 days,1.7%,Fall by 0.46%,28.8%
Sell,2023-07-13 - 2023-07-14,1 days,2023-07-26,32.41,2023-07-31,32.0,3 days,1.3%,Fall by 10.18%,30.1%
Buy,2023-08-17 - 2023-08-22,3 days,2023-08-24,28.62,2023-10-23,25.57,42 days,-10.7%,Rise by 2.03%,19.5%
Sell,2023-11-17 - 2023-11-20,1 days,2023-11-28,29.53,2023-11-29,30.31,1 days,-2.6%,Fall by -7.45%,16.8%
Sell,2023-12-28 - 2024-01-05,6 days,2024-01-10,33.6,2024-01-18,31.73,6 days,5.6%,Fall by 2.53%,22.4%
Sell,2024-02-29 - 2024-03-08,6 days,2024-03-15,35.41,2024-03-20,36.75,3 days,-3.8%,Fall by 2.06%,18.6%
Sell,2024-03-28 - 2024-04-01,2 days,2024-04-05,37.11,2024-04-15,35.95,6 days,3.1%,Fall by 1.24%,21.7%
Sell,2024-04-24 - 2024-05-17,17 days,2024-05-28,39.32,2024-07-02,40.93,25 days,-4.1%,Fall by 6.79%,17.6%
Sell,2024-05-23 - 2024-06-03,7 days,2024-06-10,39.67,2024-06-12,39.41,2 days,0.7%,Fall by 7.61%,18.3%
Sell,2024-07-12 - 2024-07-17,3 days,2024-07-22,42.3,2024-08-06,36.92,11 days,12.7%,Fall by 11.82%,31.0%
Sell,2024-11-26 - 2024-11-29,3 days,2024-12-04,46.37,2024-12-12,46.08,6 days,0.6%,Fall by 10.59%,31.6%
Buy,2025-02-24 - 2025-03-10,10 days,2025-04-01,41.49,2025-04-03,37.22,2 days,-10.3%,Rise by -11.01%,21.3%
Buy,2025-04-07 - 2025-04-09,2 days,2025-04-17,37.41,2025-04-24,39.58,5 days,5.8%,Rise by 19.67%,27.1%
Sell,2025-05-15 - 2025-05-19,2 days,2025-05-22,43.31,2025-06-03,44.65,8 days,-3.1%,Fall by -6.28%,24.0%
Sell,2025-06-10 - 2025-06-11,1 days,2025-07-08,47.15,2025-07-10,46.97,2 days,0.4%,Fall by 4.73%,24.4%
Sell,2025-08-26 - 2025-08-29,3 days,2025-10-10,48.65,2025-10-14,50.09,2 days,-3.0%,Fall by -9.87%,21.5%
Buy,2025-10-10 - 2025-10-14,2 days,2025-10-24,52.57,2025-10-24,52.57,0 days,0.0%,Rise by 1.67%,21.5%
