Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-09-12,64.11,2023-09-12,64.11,2021-09-28-2023-08-22,62.25-78.56,Sell,0 days,-0.0%,Fall by 0%,47.62%,
2023-11-10,58.95,2024-01-22,61.8,2023-02-14-2023-10-27,56.4-73.61,Sell,51 days,-4.83%,Fall by 0.15%,42.78%,
2023-11-24,60.13,2023-11-24,60.13,2023-09-05-2023-10-27,56.4-64.41,Sell,0 days,-0.0%,Fall by 0%,42.78%,
2023-12-22,63.32,2023-12-22,63.32,2022-06-02-2023-10-27,56.4-84.88,Sell,0 days,-0.0%,Fall by 0%,42.78%,
2024-01-08,64.19,2024-01-17,61.98,2022-02-09-2023-10-27,56.4-93.84,Sell,7 days,3.44%,Fall by 0.44%,46.23%,
2024-01-15,62.94,2024-04-03,67.98,2023-10-27-2023-12-29,55.2-64.59,Buy,57 days,8.01%,Rise by -2.6%,54.23%,
2024-03-20,67.84,2024-04-15,65.47,2023-12-29-2024-01-23,62.03-64.1,Sell,18 days,3.49%,Fall by 2.99%,57.73%,
2024-04-29,63.48,2024-04-29,63.48,2023-10-27-2024-03-28,55.2-70.4,Buy,0 days,0.0%,Rise by 0%,57.73%,
2024-05-28,65.04,2024-05-31,64.52,2024-03-28-2024-04-25,63.57-69.32,Sell,3 days,0.8%,Fall by 4.53%,58.53%,
2024-06-20,62.01,2024-07-05,61.6,2023-07-07-2024-03-28,63.05-70.4,Sell,11 days,0.66%,Fall by 0.18%,59.19%,
2024-07-23,63.56,2024-08-12,61.49,2024-03-28-2024-07-08,61.96-69.32,Sell,14 days,3.26%,Fall by -15.63%,62.45%,
2024-10-03,71.5,2024-10-03,71.5,2023-12-29-2024-08-12,63.73-64.1,Sell,0 days,-0.0%,Fall by 0%,62.45%,
2024-10-07,71.88,2024-10-07,71.88,2022-07-14-2022-08-18,71.21-81.98,Buy,0 days,0.0%,Rise by 0%,62.45%,
2024-12-09,79.17,2024-12-24,77.03,2024-09-26-2024-10-10,71.53-73.18,Sell,11 days,2.7%,Fall by 5.49%,65.15%,
2024-12-24,77.03,2024-12-24,77.03,2024-08-12-2024-12-02,60.68-80.14,Buy,0 days,0.0%,Rise by 0%,65.15%,
2025-02-06,72.89,2025-03-04,70.26,2024-12-02-2025-01-13,73.8-79.53,Sell,18 days,3.61%,Fall by 9.65%,68.76%,
2025-04-02,68.1,2025-04-07,63.48,2025-01-30-2025-03-13,68.68-74.82,Sell,3 days,6.78%,Fall by -18.7%,75.54%,
2025-04-07,63.48,2025-05-09,70.02,2022-12-19-2024-12-02,64.06-80.14,Sell,24 days,-10.3%,Fall by -6.64%,65.24%,
2025-04-08,63.56,2025-05-09,70.02,2023-07-07-2024-12-02,63.05-80.14,Sell,23 days,-10.16%,Fall by -6.64%,55.07%,
2025-04-10,63.64,2025-05-09,70.02,2023-10-27-2024-12-02,55.2-80.14,Sell,21 days,-10.03%,Fall by -6.64%,45.05%,
2025-06-06,73.83,2025-06-06,73.83,2024-12-02-2025-04-09,66.04-79.53,Sell,0 days,-0.0%,Fall by 0%,45.05%,
