Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2022-06-08 - 2022-06-10,2 days,2022-06-15,110.84,2022-07-05,116.73,14 days,5.3%,Rise by 5.31%,-54.9%,
Buy,2022-06-14 - 2022-06-16,2 days,2022-06-29,113.87,2022-08-01,120.04,23 days,5.4%,Rise by 5.42%,-49.5%,
Sell,2022-08-01 - 2022-08-02,1 days,2022-08-12,115.55,2022-08-15,115.45,1 days,0.1%,Fall by 10.27%,-49.4%,
Buy,2022-08-23 - 2022-09-06,10 days,2022-09-14,108.04,2022-10-19,96.53,25 days,-10.7%,Rise by -10.65%,-60.1%,
Buy,2022-09-12 - 2022-09-20,6 days,2022-09-28,104.33,2022-10-21,93.17,17 days,-10.7%,Rise by -10.7%,-70.8%,
Sell,2022-11-25 - 2022-11-28,1 days,2022-12-09,106.33,2022-12-14,108.16,3 days,-1.7%,Fall by 6.38%,-72.5%,
Sell,2023-01-13 - 2023-01-18,3 days,2023-01-23,105.7,2023-01-25,107.48,2 days,-1.7%,Fall by 5.88%,-74.2%,
Buy,2023-02-21 - 2023-03-02,7 days,2023-03-06,101.1,2023-04-05,108.25,22 days,7.1%,Rise by 7.35%,-67.1%,
Sell,2023-03-10 - 2023-03-13,1 days,2023-03-20,105.91,2023-03-30,104.8,8 days,1.0%,Fall by 1.96%,-66.0%,
Buy,2023-04-19 - 2023-05-01,8 days,2023-05-03,106.29,2023-08-03,94.85,66 days,-10.8%,Rise by -2.52%,-76.8%,
Buy,2023-05-22 - 2023-05-26,4 days,2023-06-08,102.06,2023-09-21,90.7,75 days,-11.1%,Rise by 1.52%,-87.9%,
Buy,2023-09-21 - 2023-09-25,2 days,2023-09-29,88.69,2023-12-05,94.61,47 days,6.7%,Rise by 13.33%,-81.3%,
Buy,2023-09-27 - 2023-10-03,4 days,2023-10-05,85.83,2023-11-20,90.59,32 days,5.5%,Rise by 17.1%,-75.7%,
Buy,2023-10-20 - 2023-10-23,1 days,2023-10-31,83.58,2023-11-07,88.06,5 days,5.4%,Rise by 20.26%,-70.3%,
Sell,2023-11-29 - 2023-12-01,2 days,2023-12-11,94.34,2023-12-13,96.84,2 days,-2.6%,Fall by 1.05%,-73.0%,
Sell,2023-12-15 - 2023-12-21,4 days,2024-01-02,98.31,2024-01-09,96.62,5 days,1.7%,Fall by 5.05%,-71.3%,
Buy,2024-03-18 - 2024-04-03,12 days,2024-04-09,92.23,2024-04-09,92.23,0 days,0.0%,Rise by -0.14%,-71.3%,
Buy,2024-04-12 - 2024-04-25,9 days,2024-04-29,88.98,2024-08-02,98.28,69 days,10.5%,Rise by 3.51%,-60.8%,
Sell,2024-06-06 - 2024-06-14,6 days,2024-07-02,90.61,2024-07-05,92.56,3 days,-2.2%,Fall by -1.0%,-63.0%,
Sell,2024-08-02 - 2024-08-05,1 days,2024-08-08,95.32,2024-08-13,97.28,3 days,-2.1%,Fall by -1.23%,-65.0%,
Buy,2024-10-07 - 2024-10-11,4 days,2024-10-15,94.91,2025-01-14,85.29,65 days,-10.1%,Rise by -0.55%,-75.2%,
Buy,2024-10-23 - 2024-10-29,4 days,2024-11-04,92.25,2024-11-04,92.25,0 days,0.0%,Rise by 2.32%,-75.2%,
Buy,2024-11-15 - 2024-11-18,1 days,2024-11-27,93.01,2024-11-27,93.01,0 days,0.0%,Rise by -3.35%,-75.2%,
Buy,2025-01-07 - 2025-01-14,5 days,2025-01-17,87.19,2025-02-26,91.96,28 days,5.5%,Rise by 3.1%,-69.7%,
Sell,2025-02-26 - 2025-03-04,4 days,2025-03-12,89.86,2025-03-19,91.18,5 days,-1.5%,Fall by 4.3%,-71.2%,
Buy,2025-03-27 - 2025-04-11,11 days,2025-04-15,87.82,2025-04-15,87.82,0 days,0.0%,Rise by 0.49%,-71.2%,
Sell,2025-04-03 - 2025-04-04,1 days,2025-04-09,88.87,2025-04-10,86.42,1 days,2.8%,Fall by 5.51%,-68.4%,
Buy,2025-04-23 - 2025-05-06,9 days,2025-05-09,87.05,2025-05-09,87.05,0 days,0.0%,Rise by 1.38%,-68.4%,
Buy,2025-05-14 - 2025-05-22,6 days,2025-05-27,85.73,2025-10-16,91.34,102 days,6.5%,Rise by 2.94%,-61.9%,
Sell,2025-06-26 - 2025-06-30,2 days,2025-07-03,86.97,2025-07-09,86.93,4 days,0.0%,Fall by 0.94%,-61.8%,
Buy,2025-08-19 - 2025-08-27,6 days,2025-09-05,88.56,2025-09-05,88.56,0 days,0.0%,Rise by 1.95%,-61.8%,
Sell,2025-09-08 - 2025-09-11,3 days,2025-09-19,89.02,2025-09-26,88.9,5 days,0.1%,Fall by -1.43%,-61.7%,
Sell,2025-10-14 - 2025-10-16,2 days,2025-10-31,90.29,2025-10-31,90.29,0 days,-0.0%,Fall by 0.0%,-61.7%,
