Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2016-10-16,22.86,2017-02-26,21.15,2016-10-09,Buy,19 Weeks,-7.48%,Rise by -18.24%,263.89%,Normal Case,
2016-10-30,23.44,2017-02-26,21.15,2016-10-23,Buy,17 Weeks,-9.77%,Rise by -25.94%,254.12%,Normal Case,
2016-11-06,23.8,2017-02-26,21.15,2016-10-30,Buy,16 Weeks,-11.13%,Rise by -26.26%,242.98%,Normal Case,
2017-01-01,19.32,2017-05-07,19.48,2016-12-25,Buy,18 Weeks,0.83%,Rise by 13.04%,243.81%,Normal Case,
2017-01-29,21.42,2017-05-07,19.48,2017-01-22,Buy,14 Weeks,-9.06%,Rise by 1.96%,234.75%,Normal Case,
2017-03-26,20.54,2017-08-13,19.04,2017-03-19,Buy,20 Weeks,-7.3%,Rise by -0.15%,227.45%,Normal Case,
2017-04-02,20.84,2017-08-13,19.04,2017-03-26,Buy,19 Weeks,-8.64%,Rise by -1.58%,218.81%,Normal Case,
2017-04-23,21.09,2017-08-13,19.04,2017-04-09,Buy,16 Weeks,-9.72%,Rise by -10.05%,209.09%,Normal Case,
2017-05-21,21.08,2017-08-13,19.04,2017-05-14,Buy,12 Weeks,-9.68%,Rise by -10.01%,199.42%,Normal Case,
2017-07-02,19.89,2017-09-24,19.23,2017-06-25,Buy,12 Weeks,-3.32%,Rise by 5.38%,196.1%,Normal Case,
2017-08-27,19.57,2017-12-10,20.99,2017-08-20,Buy,15 Weeks,7.26%,Rise by 13.23%,203.35%,Normal Case,
2017-09-03,20.96,2017-12-10,20.99,2017-08-13,Buy,14 Weeks,0.14%,Rise by 5.73%,203.5%,Normal Case,
2017-10-01,19.09,2017-12-10,20.99,2017-09-24,Buy,10 Weeks,9.95%,Rise by 16.08%,213.45%,Normal Case,
2017-10-29,20.69,2018-01-21,22.02,2017-10-22,Buy,12 Weeks,6.43%,Rise by 7.1%,219.88%,Normal Case,
2017-11-19,20.92,2018-01-21,22.02,2017-11-12,Buy,9 Weeks,5.26%,Rise by 5.93%,225.14%,Normal Case,
2017-12-31,22.13,2018-05-06,21.32,2017-12-24,Buy,18 Weeks,-3.66%,Rise by -11.03%,221.48%,Normal Case,
2018-03-25,20.4,2018-07-01,22.06,2018-03-04,Buy,14 Weeks,8.14%,Rise by 11.18%,229.61%,Normal Case,
2018-04-01,20.37,2018-07-01,22.06,2018-03-18,Buy,13 Weeks,8.3%,Rise by 11.34%,237.91%,Normal Case,
2018-04-08,20.6,2018-07-01,22.06,2018-04-01,Buy,12 Weeks,7.09%,Rise by 10.1%,245.0%,Normal Case,
2018-05-06,21.32,2018-07-29,20.94,2018-04-15,Buy,12 Weeks,-1.78%,Rise by 6.38%,243.21%,Normal Case,
2018-05-13,21.86,2018-07-29,20.94,2018-04-22,Buy,11 Weeks,-4.21%,Rise by 3.75%,239.01%,Normal Case,
2018-06-03,21.91,2019-01-06,19.36,2018-05-20,Buy,31 Weeks,-11.64%,Rise by -15.88%,227.37%,Normal Case,
2018-07-08,22.68,2019-01-06,19.36,2018-06-24,Buy,26 Weeks,-14.64%,Rise by -20.06%,212.73%,Normal Case,
2018-10-07,17.05,2019-01-06,19.36,2018-09-30,Buy,13 Weeks,13.55%,Rise by 43.7%,226.28%,Normal Case,
2018-10-21,17.41,2019-01-06,19.36,2018-10-07,Buy,11 Weeks,11.2%,Rise by 40.72%,237.48%,Normal Case,
2018-11-04,17.15,2019-01-06,19.36,2018-10-28,Buy,9 Weeks,12.89%,Rise by 42.86%,250.36%,Normal Case,
2018-11-25,15.85,2019-04-14,23.12,2018-09-16,Buy,20 Weeks,45.87%,Rise by 54.57%,296.23%,Local Extrema Case,
2018-11-25,15.85,2019-04-14,23.12,2018-11-18,Buy,20 Weeks,45.87%,Rise by 54.57%,342.1%,Normal Case,
2018-12-09,16.55,2019-04-14,23.12,2018-12-02,Buy,18 Weeks,39.7%,Rise by 48.04%,381.8%,Normal Case,
2018-12-16,18.94,2019-04-14,23.12,2018-12-09,Buy,17 Weeks,22.07%,Rise by 29.36%,403.87%,Normal Case,
2018-12-23,18.91,2019-04-14,23.12,2018-12-16,Buy,16 Weeks,22.26%,Rise by 29.56%,426.13%,Normal Case,
2018-12-30,19.35,2019-04-14,23.12,2018-12-23,Buy,15 Weeks,19.48%,Rise by 26.61%,445.61%,Normal Case,
2019-03-17,22.58,2019-07-14,24.11,2019-03-03,Buy,17 Weeks,6.78%,Rise by -10.85%,452.39%,Normal Case,
2019-03-31,23.82,2019-07-14,24.11,2016-01-03,Buy,15 Weeks,1.22%,Rise by -15.74%,453.61%,Tangent Case,
2019-03-31,23.82,2019-07-14,24.11,2019-03-24,Buy,15 Weeks,1.22%,Rise by -15.74%,454.82%,Normal Case,
2019-06-02,22.1,2019-09-22,27.4,2019-05-26,Buy,16 Weeks,23.98%,Rise by 33.08%,478.81%,Normal Case,
2019-06-09,22.91,2019-09-22,27.4,2019-06-02,Buy,15 Weeks,19.6%,Rise by 28.37%,498.4%,Normal Case,
2019-08-04,26.12,2019-12-22,27.19,2019-07-21,Buy,20 Weeks,4.1%,Rise by 6.93%,502.5%,Normal Case,
2019-08-11,27.74,2019-12-22,27.19,2019-08-04,Buy,19 Weeks,-1.98%,Rise by 0.68%,500.52%,Normal Case,
2019-09-29,26.75,2019-12-22,27.19,2019-09-22,Buy,12 Weeks,1.64%,Rise by 23.03%,502.16%,Normal Case,
2019-12-08,27.27,2020-03-15,24.11,2019-12-01,Buy,14 Weeks,-11.59%,Rise by 20.68%,490.58%,Normal Case,
2020-01-05,29.54,2020-03-15,24.11,2019-12-29,Buy,10 Weeks,-18.38%,Rise by 11.41%,472.19%,Normal Case,
2020-02-02,29.45,2020-06-07,37.75,2020-01-26,Buy,18 Weeks,28.18%,Rise by -18.03%,500.38%,Normal Case,
2020-03-01,28.5,2020-06-07,37.75,2019-11-17,Buy,14 Weeks,32.46%,Rise by 60.14%,532.83%,Local Extrema Case,
2020-03-29,28.14,2020-06-07,37.75,2020-03-22,Buy,10 Weeks,34.15%,Rise by 62.19%,566.98%,Normal Case,
2020-04-05,27.82,2020-06-07,37.75,2020-03-15,Buy,9 Weeks,35.69%,Rise by 95.29%,602.68%,Normal Case,
2020-04-12,31.98,2020-08-23,51.86,2020-01-19,Buy,19 Weeks,62.16%,Rise by 69.89%,664.84%,Local Extrema Case,
2020-05-10,43.38,2020-08-23,51.86,2020-05-03,Buy,15 Weeks,19.55%,Rise by 25.24%,684.39%,Normal Case,
2020-05-17,45.64,2020-08-23,51.86,2020-05-10,Buy,14 Weeks,13.63%,Rise by 19.04%,698.02%,Normal Case,
2020-06-14,38.12,2020-08-23,51.86,2020-06-07,Buy,10 Weeks,36.04%,Rise by 42.52%,734.06%,Normal Case,
2020-07-05,43.29,2021-01-24,40.42,2020-06-28,Buy,29 Weeks,-6.63%,Rise by 0.25%,727.43%,Normal Case,
2020-09-06,51.64,2021-01-24,40.42,2020-08-30,Buy,20 Weeks,-21.73%,Rise by -10.71%,705.7%,Normal Case,
2020-09-20,51.19,2021-01-24,40.42,2020-09-13,Buy,18 Weeks,-21.04%,Rise by -11.21%,684.67%,Normal Case,
2020-12-27,42.42,2021-06-20,43.65,2020-12-20,Buy,25 Weeks,2.9%,Rise by -11.24%,687.57%,Normal Case,
2021-01-10,43.4,2021-06-20,43.65,2021-01-03,Buy,23 Weeks,0.58%,Rise by -17.65%,688.14%,Normal Case,
2021-05-09,43.74,2021-08-22,42.68,2021-05-02,Buy,15 Weeks,-2.42%,Rise by 6.54%,685.72%,Normal Case,
2021-05-16,45.2,2021-08-22,42.68,2021-05-09,Buy,14 Weeks,-5.58%,Rise by 3.1%,680.14%,Normal Case,
2021-06-06,48.37,2021-08-22,42.68,2021-05-30,Buy,11 Weeks,-11.76%,Rise by -11.76%,668.38%,Normal Case,
2021-08-22,42.68,2021-12-05,39.85,2021-08-15,Buy,15 Weeks,-6.63%,Rise by -10.47%,661.75%,Normal Case,
2021-09-12,44.76,2021-12-05,39.85,2021-09-05,Buy,12 Weeks,-10.97%,Rise by -0.38%,650.78%,Normal Case,
2021-11-28,41.98,2022-03-27,48.28,2021-11-14,Buy,17 Weeks,15.01%,Rise by 22.18%,665.79%,Normal Case,
2021-12-26,42.31,2022-03-27,48.28,2021-12-19,Buy,13 Weeks,14.11%,Rise by 21.22%,679.9%,Normal Case,
2022-01-23,40.8,2022-03-27,48.28,2022-01-16,Buy,9 Weeks,18.33%,Rise by 25.71%,698.23%,Normal Case,
2022-02-13,41.98,2022-05-08,44.15,2021-11-07,Buy,12 Weeks,5.17%,Rise by 22.18%,703.4%,Local Extrema Case,
2022-02-13,41.98,2022-05-08,44.15,2022-02-06,Buy,12 Weeks,5.17%,Rise by 22.18%,708.57%,Normal Case,
2022-02-20,43.5,2022-05-08,44.15,2022-02-13,Buy,11 Weeks,1.49%,Rise by 17.91%,710.06%,Normal Case,
2022-02-27,43.96,2022-05-08,44.15,2022-02-20,Buy,10 Weeks,0.43%,Rise by 16.67%,710.49%,Normal Case,
2022-03-13,48.1,2022-10-23,32.69,2022-03-06,Buy,32 Weeks,-32.04%,Rise by -17.55%,678.46%,Normal Case,
2022-04-10,49.7,2022-10-23,32.69,2022-04-03,Buy,28 Weeks,-34.23%,Rise by -14.61%,644.23%,Normal Case,
2022-04-17,51.29,2022-10-23,32.69,2022-04-10,Buy,27 Weeks,-36.26%,Rise by -17.47%,607.97%,Normal Case,
2022-05-22,41.58,2022-10-23,32.69,2022-05-15,Buy,22 Weeks,-21.38%,Rise by -15.37%,586.59%,Normal Case,
2022-09-11,33.05,2023-02-12,43.1,2022-09-04,Buy,22 Weeks,30.41%,Rise by 38.15%,617.0%,Normal Case,
2022-09-18,32.1,2023-02-12,43.1,2022-09-11,Buy,21 Weeks,34.27%,Rise by 42.24%,651.26%,Normal Case,
2022-10-09,32.27,2023-02-12,43.1,2022-07-31,Buy,18 Weeks,33.56%,Rise by 41.49%,684.82%,Local Extrema Case,
2022-10-09,32.27,2023-02-12,43.1,2022-09-25,Buy,18 Weeks,33.56%,Rise by 41.49%,718.38%,Normal Case,
2022-10-16,30.7,2023-02-12,43.1,2022-10-02,Buy,17 Weeks,40.39%,Rise by 48.73%,758.77%,Normal Case,
2022-12-11,38.99,2023-02-12,43.1,2022-12-04,Buy,9 Weeks,10.54%,Rise by 17.11%,769.32%,Normal Case,
2023-01-01,39.08,2023-04-30,49.38,2022-12-18,Buy,17 Weeks,26.36%,Rise by 33.29%,795.67%,Normal Case,
2023-03-05,41.89,2023-08-13,45.25,2023-02-26,Buy,23 Weeks,8.02%,Rise by 24.35%,803.69%,Normal Case,
2023-03-19,45.3,2023-08-13,45.25,2023-03-12,Buy,21 Weeks,-0.11%,Rise by 14.99%,803.58%,Normal Case,
2023-03-26,47.05,2023-08-13,45.25,2023-03-05,Buy,20 Weeks,-3.83%,Rise by -11.65%,799.76%,Normal Case,
2023-04-30,49.38,2023-08-13,45.25,2023-04-09,Buy,15 Weeks,-8.36%,Rise by -13.73%,791.39%,Normal Case,
2023-05-07,52.09,2023-08-13,45.25,2023-04-30,Buy,14 Weeks,-13.13%,Rise by -18.22%,778.26%,Normal Case,
2023-05-14,50.35,2023-08-13,45.25,2023-04-23,Buy,13 Weeks,-10.13%,Rise by -14.16%,768.13%,Normal Case,
2023-08-13,45.25,2024-01-07,47.62,2023-08-06,Buy,21 Weeks,5.24%,Rise by -10.39%,773.37%,Normal Case,
2023-09-24,43.33,2024-01-07,47.62,2023-09-17,Buy,15 Weeks,9.9%,Rise by 15.07%,783.27%,Normal Case,
2023-10-22,43.13,2024-01-07,47.62,2023-10-15,Buy,11 Weeks,10.41%,Rise by 15.6%,793.68%,Normal Case,
2023-10-29,43.53,2024-01-07,47.62,2023-08-20,Buy,10 Weeks,9.4%,Rise by 14.54%,803.08%,Local Extrema Case,
2024-03-10,44.71,2024-06-09,52.59,2024-03-03,Buy,13 Weeks,17.62%,Rise by 27.51%,820.7%,Normal Case,
2024-04-07,50.57,2024-06-09,52.59,2024-03-31,Buy,9 Weeks,3.99%,Rise by 18.73%,824.7%,Normal Case,
2024-04-14,51.8,2024-08-04,57.67,2024-04-07,Buy,16 Weeks,11.33%,Rise by 15.91%,836.03%,Normal Case,
2024-04-21,52.65,2024-08-04,57.67,2024-04-14,Buy,15 Weeks,9.53%,Rise by 14.04%,845.56%,Normal Case,
2024-06-02,55.11,2024-08-04,57.67,2024-05-19,Buy,9 Weeks,4.65%,Rise by 8.95%,850.21%,Normal Case,
2024-07-21,60.04,2024-10-13,60.71,2024-07-14,Buy,12 Weeks,1.12%,Rise by 10.74%,851.32%,Normal Case,
2024-10-27,66.13,2025-05-11,85.77,2024-10-20,Buy,28 Weeks,29.7%,Rise by -13.64%,881.02%,Normal Case,
2025-01-12,57.17,2025-05-11,85.77,2025-01-05,Buy,17 Weeks,50.03%,Rise by 60.4%,931.05%,Normal Case,
2025-02-02,62.47,2025-05-11,85.77,2025-01-26,Buy,14 Weeks,37.3%,Rise by 46.79%,968.35%,Normal Case,
2025-02-09,66.19,2025-05-11,85.77,2025-02-02,Buy,13 Weeks,29.58%,Rise by 38.54%,997.93%,Normal Case,
2025-03-02,68.92,2025-05-11,85.77,2025-02-16,Buy,10 Weeks,24.45%,Rise by 33.05%,1022.38%,Normal Case,
2025-03-09,70.49,2025-05-11,85.77,2024-11-17,Buy,9 Weeks,21.68%,Rise by 30.09%,1044.06%,Local Extrema Case,
2025-03-09,70.49,2025-05-11,85.77,2025-03-02,Buy,9 Weeks,21.68%,Rise by 30.09%,1065.73%,Normal Case,
2025-03-16,73.82,2025-06-22,89.18,2025-03-09,Buy,14 Weeks,20.81%,Rise by 24.22%,1086.54%,Normal Case,
2025-03-30,76.84,2025-06-22,89.18,2025-03-23,Buy,12 Weeks,16.06%,Rise by 19.34%,1102.6%,Normal Case,
2025-04-06,70.9,2025-06-22,89.18,2025-03-16,Buy,11 Weeks,25.78%,Rise by 29.34%,1128.38%,Normal Case,
2025-04-20,84.01,2025-06-22,89.18,2025-03-30,Buy,9 Weeks,6.15%,Rise by 9.15%,1134.54%,Normal Case,
2025-05-25,86.62,2025-08-24,95.57,2025-05-18,Buy,13 Weeks,10.33%,Rise by 11.43%,1144.87%,Normal Case,
2025-06-22,89.18,2025-08-24,95.57,2025-06-15,Buy,9 Weeks,7.17%,Rise by 8.23%,1152.03%,Normal Case,
2025-08-03,92.1,2025-11-02,96.52,2025-07-27,Buy,13 Weeks,4.8%,Rise by 4.8%,1156.83%,Normal Case,
2025-09-07,104.24,2025-09-07,104.24,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,1156.83%,Normal Case,
