Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2024-07-17 - 2024-07-31,10 days,2024-08-05,459.02,2024-08-07,473.01,2 days,-3.0%,Fall by -1.77%,-14.1%,
Sell,2024-10-14 - 2024-10-15,1 days,2024-10-18,528.5,2024-10-23,517.2,3 days,2.1%,Fall by -4.12%,-12.0%,
Sell,2024-11-25 - 2024-11-29,4 days,2024-12-04,598.71,2024-12-11,592.56,5 days,1.0%,Fall by 6.47%,-11.0%,
Sell,2025-01-22 - 2025-01-23,1 days,2025-02-04,634.18,2025-02-06,658.22,2 days,-3.8%,Fall by 10.49%,-14.8%,
Sell,2025-04-29 - 2025-05-02,3 days,2025-05-07,551.92,2025-05-09,567.1,2 days,-2.8%,Fall by -29.72%,-17.5%,
Sell,2025-05-02 - 2025-05-08,4 days,2025-05-20,606.52,2025-05-22,598.23,2 days,1.4%,Fall by -18.04%,-16.1%,
Sell,2025-06-25 - 2025-06-30,3 days,2025-07-08,697.28,2025-07-09,696.56,1 days,0.1%,Fall by -2.68%,-16.0%,
Sell,2025-07-29 - 2025-07-30,1 days,2025-08-11,719.24,2025-08-12,743.38,1 days,-3.4%,Fall by -9.75%,-19.4%,
Sell,2025-08-14 - 2025-08-15,1 days,2025-08-20,720.68,2025-08-21,715.95,1 days,0.7%,Fall by -9.53%,-18.7%,
Sell,2025-09-22 - 2025-09-23,1 days,2025-10-02,779.38,2025-10-15,767.93,9 days,1.5%,Fall by -1.28%,-17.3%,
Buy,2025-10-10 - 2025-10-14,2 days,2025-10-27,789.99,2025-10-27,789.99,0 days,0.0%,Rise by -0.08%,-17.3%,
