Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2023-02-10 - 2023-02-28,12 days,2023-03-14,30.01,2023-05-23,26.88,50 days,-10.4%,Rise by 8.9%,-56.0%,
Sell,2023-03-07 - 2023-03-08,1 days,2023-03-13,29.89,2023-03-16,29.62,3 days,0.9%,Fall by 8.9%,-55.1%,
Buy,2023-04-26 - 2023-05-05,7 days,2023-05-09,27.93,2023-06-20,25.06,30 days,-10.3%,Rise by -0.18%,-65.4%,
Sell,2023-07-05 - 2023-07-12,5 days,2023-07-25,31.08,2023-07-26,31.0,1 days,0.3%,Fall by -8.11%,-65.1%,
Sell,2023-08-03 - 2023-08-04,1 days,2023-08-16,34.02,2023-08-18,33.81,2 days,0.6%,Fall by 1.23%,-64.5%,
Buy,2023-09-20 - 2023-10-03,9 days,2023-10-05,34.7,2023-11-03,39.3,21 days,13.3%,Rise by 16.31%,-51.2%,
Sell,2023-10-11 - 2023-10-13,2 days,2023-10-18,34.36,2023-10-23,34.0,3 days,1.0%,Fall by -16.09%,-50.2%,
Sell,2023-11-01 - 2023-11-03,2 days,2023-11-15,39.16,2023-11-21,40.14,4 days,-2.5%,Fall by -1.86%,-52.7%,
Sell,2023-12-01 - 2023-12-04,1 days,2023-12-12,40.31,2023-12-21,40.27,7 days,0.1%,Fall by -6.47%,-52.6%,
Buy,2023-12-22 - 2024-01-03,8 days,2024-01-05,40.87,2024-01-16,44.29,7 days,8.4%,Rise by 17.45%,-44.2%,
Sell,2024-01-17 - 2024-01-29,8 days,2024-02-05,46.47,2024-02-14,46.0,7 days,1.0%,Fall by 7.64%,-43.2%,
Sell,2024-03-25 - 2024-03-26,1 days,2024-04-01,49.46,2024-04-03,50.86,2 days,-2.8%,Fall by 10.8%,-46.0%,
Buy,2024-05-03 - 2024-05-06,1 days,2024-05-15,43.29,2024-07-05,38.48,37 days,-11.1%,Rise by -0.92%,-57.2%,
Buy,2024-05-30 - 2024-05-31,1 days,2024-06-12,42.26,2024-07-09,37.15,19 days,-12.1%,Rise by -12.09%,-69.2%,
Sell,2024-08-19 - 2024-08-20,1 days,2024-08-27,36.79,2024-08-28,36.67,1 days,0.3%,Fall by 2.28%,-68.9%,
Sell,2024-10-16 - 2024-10-18,2 days,2024-10-23,40.6,2024-10-30,40.48,5 days,0.3%,Fall by 10.0%,-68.6%,
Sell,2024-11-07 - 2024-11-13,4 days,2024-11-27,37.65,2024-12-04,39.02,5 days,-3.6%,Fall by 5.6%,-72.3%,
Buy,2024-12-20 - 2024-12-30,6 days,2025-04-11,36.5,2025-04-30,39.28,13 days,7.6%,Rise by 24.96%,-64.6%,
Sell,2025-05-09 - 2025-05-15,4 days,2025-05-28,45.07,2025-05-29,44.9,1 days,0.4%,Fall by -16.02%,-64.3%,
Sell,2025-07-15 - 2025-07-17,2 days,2025-07-30,54.34,2025-08-01,52.61,2 days,3.2%,Fall by -35.43%,-61.1%,
Sell,2025-07-29 - 2025-07-31,2 days,2025-08-15,53.38,2025-08-21,55.26,4 days,-3.5%,Fall by -37.86%,-64.6%,
