Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2022-09-19,46.52,2022-09-20,46.42,2022-08-18-2022-09-01,42.5-45.19,Sell,1 days,0.21%,Fall by -1.36%,78.75%
2022-11-10,54.21,2022-12-08,50.14,2022-06-16-2022-10-27,31.67-55.56,Buy,20 days,-7.51%,Rise by 2.15%,71.24%
2022-12-13,49.56,2022-12-14,48.07,2022-06-16-2022-10-27,31.67-55.56,Sell,1 days,3.01%,Fall by 6.49%,74.25%
2023-01-31,47.99,2023-02-07,46.55,2022-10-27-2022-12-19,46.31-51.62,Sell,5 days,3.0%,Fall by 10.05%,77.25%
2023-02-09,44.34,2023-02-10,42.64,2022-10-27-2023-01-19,46.32-51.62,Sell,1 days,3.83%,Fall by 9.59%,81.08%
2023-04-11,42.38,2023-05-03,34.15,2023-01-11-2023-03-28,39.39-49.185,Sell,16 days,19.42%,Fall by -1.82%,100.5%
2023-05-03,34.15,2023-05-05,36.3,2023-03-28-2023-04-21,38.36-44.88,Sell,2 days,-6.3%,Fall by 4.21%,94.21%
2023-05-17,37.78,2023-05-23,35.97,2023-01-11-2023-05-03,37.46-49.185,Sell,4 days,4.79%,Fall by 28.89%,99.0%
2023-09-06,23.97,2023-09-06,23.97,2020-12-29-2023-08-10,24.135-25.56,Sell,0 days,-0.0%,Fall by 0%,99.0%
2023-10-19,24.41,2023-10-23,23.47,2023-07-05-2023-09-27,21.93-36.59,Sell,2 days,3.85%,Fall by -0.21%,102.85%
2023-11-16,23.79,2023-11-16,23.79,2020-12-29-2023-11-01,21.66-25.56,Sell,0 days,-0.0%,Fall by 0%,102.85%
2023-12-07,23.97,2023-12-07,23.97,2021-04-14-2023-11-01,21.66-31.56,Sell,0 days,-0.0%,Fall by 0%,102.85%
2024-01-03,25.98,2024-01-05,25.0,2022-10-27-2023-11-01,21.66-51.62,Sell,2 days,3.77%,Fall by -30.84%,106.62%
2024-01-22,34.29,2024-01-22,34.29,2021-09-17-2023-11-01,21.66-42.5,Sell,0 days,-0.0%,Fall by 0%,106.62%
2024-02-15,36.76,2024-02-15,36.76,2021-11-15-2023-11-01,21.66-52.07,Sell,0 days,-0.0%,Fall by 0%,106.62%
2024-02-20,36.02,2024-03-11,34.8,2023-11-01-2024-02-08,20.67-41.25,Sell,14 days,3.39%,Fall by 5.03%,110.01%
2024-03-11,34.8,2024-04-10,33.44,2022-03-31-2023-09-27,21.93-50.24,Sell,22 days,3.91%,Fall by 3.86%,113.92%
2024-03-27,37.59,2024-04-02,36.29,2024-02-08-2024-03-07,35.72-38.93,Sell,4 days,3.46%,Fall by 8.93%,117.37%
2024-05-14,33.74,2024-05-14,33.74,2022-03-31-2023-11-01,21.66-50.24,Sell,0 days,-0.0%,Fall by 0%,117.37%
2024-05-27,33.34,2024-05-27,33.34,2024-05-03-2024-05-07,31.82-39.51,Buy,0 days,0.0%,Rise by 0%,117.37%
2024-06-13,37.67,2024-06-27,37.64,2024-03-20-2024-05-03,37.37-36.675,Sell,10 days,0.08%,Fall by -9.17%,117.45%
2024-06-25,37.5,2024-07-08,40.06,2024-05-07-2024-05-30,32.49-37.87,Sell,9 days,-6.83%,Fall by -2.57%,110.63%
2024-07-22,45.79,2024-07-22,45.79,2022-08-18-2023-09-27,21.93-45.19,Sell,0 days,-0.0%,Fall by 0%,110.63%
2024-07-29,45.63,2024-10-09,49.99,2024-05-03-2024-07-15,31.82-48.23,Buy,52 days,9.56%,Rise by -12.66%,120.18%
2024-08-06,41.09,2024-08-23,45.58,2023-11-01-2024-07-15,20.67-48.23,Sell,13 days,-10.93%,Fall by 7.96%,109.26%
2024-08-08,42.51,2025-01-31,69.9,2023-03-28-2023-04-21,38.36-44.88,Buy,126 days,64.43%,Rise by -10.23%,173.69%
2024-09-04,45.1,2024-09-24,50.04,2024-07-15-2024-08-06,41.74-45.86,Sell,14 days,-10.95%,Fall by 12.49%,162.73%
2024-10-11,47.2,2024-10-15,45.65,2022-01-14-2023-11-01,21.66-58.23,Sell,2 days,3.28%,Fall by 8.11%,166.02%
2024-10-15,45.65,2024-10-16,43.79,2024-05-03-2024-10-04,31.82-51.8,Sell,1 days,4.07%,Fall by 1.05%,170.09%
2024-10-17,43.69,2024-10-29,41.95,2023-11-01-2024-10-04,20.67-51.8,Sell,8 days,3.98%,Fall by -3.29%,174.08%
2024-10-21,44.43,2025-07-10,74.05,2024-05-03-2024-10-04,31.82-51.8,Buy,188 days,66.67%,Rise by 21.27%,240.74%
2024-11-01,45.6,2025-01-09,56.99,2023-11-01-2024-07-15,20.67-48.23,Buy,49 days,24.98%,Rise by 27.34%,265.72%
2024-11-11,45.27,2025-01-31,69.9,2023-11-01-2024-10-04,20.67-51.8,Buy,59 days,54.41%,Rise by -10.23%,320.13%
2024-11-20,43.86,2024-11-25,45.57,2024-10-04-2024-10-30,44.88-50.65,Sell,3 days,-3.9%,Fall by -49.68%,316.23%
2025-02-04,69.22,2025-02-21,66.41,2022-01-14-2023-08-10,24.135-58.23,Sell,13 days,4.06%,Fall by 12.36%,320.29%
2025-02-05,68.26,2025-07-16,72.77,2024-05-03-2025-01-28,31.82-73.44,Buy,115 days,6.61%,Rise by 23.4%,326.89%
2025-02-19,70.7,2025-07-16,72.77,2022-01-10-2025-01-28,47.05-73.44,Buy,105 days,2.93%,Rise by 23.4%,329.82%
2025-02-25,66.03,2025-03-04,63.35,2022-01-10-2025-01-28,47.05-73.44,Sell,5 days,4.06%,Fall by 17.19%,333.88%
2025-02-27,65.79,2025-07-16,72.77,2024-10-30-2025-01-28,41.62-73.44,Buy,99 days,10.61%,Rise by 23.4%,344.49%
2025-03-04,63.35,2025-03-07,58.2,2023-03-28-2025-01-28,38.36-73.44,Sell,3 days,8.13%,Fall by 10.89%,352.62%
2025-03-07,58.2,2025-03-10,53.61,2023-11-01-2025-01-28,20.67-73.44,Sell,1 days,7.89%,Fall by 22.59%,360.51%
2025-03-10,53.61,2025-03-13,52.23,2024-10-30-2025-01-28,41.62-73.44,Sell,3 days,2.57%,Fall by 20.54%,363.08%
2025-04-08,38.58,2025-04-08,38.58,2023-03-28-2024-10-04,38.36-51.8,Sell,0 days,-0.0%,Fall by 0%,363.08%
2025-04-30,48.49,2025-04-30,48.49,2024-07-15-2025-04-04,44.45-45.86,Sell,0 days,-0.0%,Fall by 0%,363.08%
2025-05-22,63.49,2025-06-04,68.49,2025-01-28-2025-04-04,44.45-70.99,Sell,9 days,-7.88%,Fall by -3.59%,355.21%
2025-05-27,66.48,2025-07-16,72.77,2023-11-01-2025-01-28,20.67-73.44,Buy,36 days,9.46%,Rise by 23.4%,364.67%
2025-07-31,74.37,2025-07-31,74.37,2022-01-10-2025-07-11,47.05-78.88,Buy,0 days,0.0%,Rise by 0%,364.67%
2025-08-13,76.94,2025-09-26,86.42,2024-10-30-2025-07-11,41.62-78.88,Buy,32 days,12.32%,Rise by 13.36%,376.99%
2025-09-26,86.42,2025-10-01,81.51,2025-07-11-2025-08-11,72.54-73.45,Sell,3 days,5.68%,Fall by -20.19%,382.67%
