Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-01-18 - 2022-01-20,2 days,2022-01-31,112388.0,2022-02-07,111996.0,5 days,0.3%,Fall by 3.05%,-23.0%,
Sell,2022-01-27 - 2022-02-02,4 days,2022-02-18,112768.0,2022-02-23,112008.0,3 days,0.7%,Fall by 3.38%,-22.3%,
Sell,2022-04-04 - 2022-04-05,1 days,2022-04-11,116953.0,2022-04-13,116782.0,2 days,0.1%,Fall by 10.1%,-22.1%,
Buy,2022-04-13 - 2022-04-22,7 days,2022-04-27,109349.0,2022-06-23,98080.0,41 days,-10.3%,Rise by 2.78%,-32.4%,
Buy,2022-04-26 - 2022-05-03,5 days,2022-05-06,105135.0,2022-05-24,110581.0,12 days,5.2%,Rise by 6.9%,-27.3%,
Sell,2022-05-26 - 2022-05-30,2 days,2022-06-06,110186.0,2022-06-15,102807.0,7 days,6.7%,Fall by 10.99%,-20.6%,
Buy,2022-06-24 - 2022-07-15,15 days,2022-07-19,98245.0,2022-08-15,113032.0,19 days,15.1%,Rise by 15.85%,-5.5%,
Sell,2022-08-16 - 2022-08-18,2 days,2022-08-29,112323.0,2022-09-02,110864.0,4 days,1.3%,Fall by 4.15%,-4.2%,
Sell,2022-10-05 - 2022-10-06,1 days,2022-10-11,114827.0,2022-10-17,113624.0,4 days,1.0%,Fall by 5.35%,-3.2%,
Sell,2022-10-06 - 2022-10-21,11 days,2022-10-26,112764.0,2022-10-31,116037.0,3 days,-2.9%,Fall by 3.62%,-6.1%,
Sell,2023-01-12 - 2023-01-18,4 days,2023-01-30,111888.0,2023-02-08,109882.0,7 days,1.8%,Fall by 10.43%,-4.3%,
Buy,2023-02-28 - 2023-03-01,1 days,2023-03-03,103866.0,2023-05-17,109460.0,53 days,5.4%,Rise by 2.91%,1.1%,
Sell,2023-05-19 - 2023-05-22,1 days,2023-06-23,118977.0,2023-06-29,118383.0,4 days,0.5%,Fall by 3.82%,1.6%,
Buy,2023-08-17 - 2023-08-21,2 days,2023-09-11,116883.0,2023-11-14,123328.0,46 days,5.5%,Rise by 0.14%,7.1%,
Buy,2023-10-05 - 2023-10-23,12 days,2023-10-26,114777.0,2023-12-13,129465.0,34 days,12.8%,Rise by 16.92%,19.9%,
Sell,2023-11-17 - 2023-11-22,3 days,2023-11-27,125683.0,2023-12-13,129465.0,12 days,-3.0%,Fall by -0.73%,16.9%,
Sell,2024-02-22 - 2024-02-27,3 days,2024-03-01,129180.0,2024-03-06,128890.0,3 days,0.2%,Fall by 3.88%,17.1%,
Sell,2024-03-21 - 2024-04-04,10 days,2024-04-11,127396.0,2024-04-19,125124.0,6 days,1.8%,Fall by 6.48%,18.9%,
Buy,2024-04-16 - 2024-04-18,2 days,2024-04-26,126526.0,2024-08-14,133318.0,78 days,5.4%,Rise by 2.31%,24.3%,
Buy,2024-05-24 - 2024-05-28,2 days,2024-06-05,121407.0,2024-07-11,128294.0,26 days,5.7%,Rise by 6.62%,30.0%,
Buy,2024-05-31 - 2024-06-14,10 days,2024-06-18,119630.0,2024-08-13,132398.0,40 days,10.7%,Rise by 8.21%,40.6%,
Sell,2024-07-15 - 2024-07-17,2 days,2024-07-22,127860.0,2024-07-26,127492.0,4 days,0.3%,Fall by -2.12%,40.9%,
Sell,2024-08-13 - 2024-08-21,6 days,2024-08-30,136004.0,2024-09-11,134677.0,8 days,1.0%,Fall by 4.0%,41.9%,
Buy,2024-11-13 - 2024-11-21,6 days,2024-12-02,125236.0,2025-03-27,133149.0,83 days,6.3%,Rise by 1.34%,48.2%,
Buy,2024-12-30 - 2025-01-13,10 days,2025-01-15,122650.0,2025-04-28,135016.0,73 days,10.1%,Rise by 5.07%,58.3%,
Sell,2025-03-18 - 2025-03-19,1 days,2025-03-24,131321.0,2025-04-02,131190.0,7 days,0.1%,Fall by -3.33%,58.4%,
Sell,2025-04-28 - 2025-04-29,1 days,2025-05-06,133516.0,2025-05-08,136232.0,2 days,-2.0%,Fall by -1.64%,56.4%,
Sell,2025-05-19 - 2025-05-20,1 days,2025-05-23,137824.0,2025-06-04,137002.0,8 days,0.6%,Fall by 4.13%,57.0%,
Sell,2025-09-17 - 2025-09-19,2 days,2025-10-03,144201.0,2025-10-08,142145.0,3 days,1.4%,Fall by -3.7%,58.4%,
