Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2019-10-06,40.24,2020-02-02,39.74,2019-09-29,Buy,17 Weeks,-1.24%,Rise by 12.1%,109.66%,Normal Case
2020-01-05,43.91,2020-05-17,37.95,2019-12-29,Buy,19 Weeks,-13.57%,Rise by -13.91%,96.08%,Normal Case
2020-03-29,36.1,2020-06-28,40.19,2020-03-22,Buy,13 Weeks,11.33%,Rise by 14.9%,107.41%,Normal Case
2020-04-05,36.89,2020-06-28,40.19,2020-03-15,Buy,12 Weeks,8.95%,Rise by 12.44%,116.36%,Normal Case
2020-05-10,39.07,2020-07-26,42.05,2020-05-03,Buy,11 Weeks,7.63%,Rise by 14.03%,123.99%,Normal Case
2020-05-17,37.95,2020-07-26,42.05,2020-05-10,Buy,10 Weeks,10.8%,Rise by 17.39%,134.79%,Normal Case
2020-06-14,40.34,2020-09-13,42.55,2020-06-07,Buy,13 Weeks,5.48%,Rise by 11.53%,140.27%,Normal Case
2020-06-21,40.32,2020-09-13,42.55,2020-05-31,Buy,12 Weeks,5.53%,Rise by 11.58%,145.8%,Normal Case
2020-09-20,42.82,2020-11-29,48.62,2020-09-13,Buy,10 Weeks,13.55%,Rise by 13.55%,159.34%,Normal Case
2020-10-25,45.13,2021-03-07,48.85,2020-10-18,Buy,19 Weeks,8.24%,Rise by 18.79%,167.59%,Normal Case
2020-11-08,47.73,2021-03-07,48.85,2020-10-25,Buy,17 Weeks,2.35%,Rise by 12.32%,169.93%,Normal Case
2021-01-10,48.32,2021-09-26,38.24,2021-01-03,Buy,37 Weeks,-20.86%,Rise by -2.5%,149.07%,Normal Case
2021-01-31,49.36,2021-09-26,38.24,2021-01-17,Buy,34 Weeks,-22.53%,Rise by -10.43%,126.54%,Normal Case
2021-06-06,46.8,2021-09-26,38.24,2021-05-30,Buy,16 Weeks,-18.29%,Rise by -13.38%,108.25%,Normal Case
2021-08-22,38.67,2021-11-07,39.34,2021-08-01,Buy,11 Weeks,1.73%,Rise by 9.13%,109.99%,Normal Case
2021-09-12,41.57,2022-02-06,37.98,2021-09-05,Buy,21 Weeks,-8.64%,Rise by -12.58%,101.35%,Normal Case
2021-09-19,39.92,2022-02-06,37.98,2021-08-29,Buy,20 Weeks,-4.86%,Rise by -11.77%,96.49%,Normal Case
2021-10-03,38.62,2022-02-06,37.98,2021-09-26,Buy,18 Weeks,-1.66%,Rise by -14.63%,94.83%,Normal Case
2022-01-16,38.12,2022-06-26,33.84,2022-01-09,Buy,23 Weeks,-11.23%,Rise by -13.51%,83.61%,Normal Case
2022-01-23,38.26,2022-06-26,33.84,2022-01-16,Buy,22 Weeks,-11.55%,Rise by -24.02%,72.05%,Normal Case
2022-02-13,37.65,2022-06-26,33.84,2022-02-06,Buy,19 Weeks,-10.12%,Rise by -11.82%,61.93%,Normal Case
2022-04-10,32.28,2022-06-26,33.84,2022-04-03,Buy,11 Weeks,4.83%,Rise by 5.14%,66.77%,Normal Case
2022-04-17,31.64,2022-06-26,33.84,2022-03-27,Buy,10 Weeks,6.95%,Rise by 7.27%,73.72%,Normal Case
2022-05-08,29.07,2022-07-17,31.03,2022-05-01,Buy,10 Weeks,6.74%,Rise by 16.75%,80.46%,Normal Case
2022-05-22,30.42,2022-12-25,27.8,2022-05-15,Buy,31 Weeks,-8.61%,Rise by -12.52%,71.85%,Normal Case
2022-05-29,30.94,2022-12-25,27.8,2022-03-20,Buy,30 Weeks,-10.15%,Rise by -13.99%,61.7%,Local Extrema Case
2022-05-29,30.94,2022-12-25,27.8,2022-05-08,Buy,30 Weeks,-10.15%,Rise by -13.99%,51.55%,Normal Case
2022-06-12,32.74,2022-12-25,27.8,2022-06-05,Buy,28 Weeks,-15.09%,Rise by -10.87%,36.46%,Normal Case
2022-06-19,32.23,2022-12-25,27.8,2022-05-29,Buy,27 Weeks,-13.74%,Rise by -13.16%,22.72%,Normal Case
2022-07-03,33.94,2022-12-25,27.8,2022-06-12,Buy,25 Weeks,-18.09%,Rise by -14.02%,4.63%,Normal Case
2022-09-04,29.26,2022-12-25,27.8,2022-08-28,Buy,16 Weeks,-4.99%,Rise by -18.25%,-0.36%,Normal Case
2022-12-11,28.95,2023-02-12,30.14,2022-12-04,Buy,9 Weeks,4.11%,Rise by 14.78%,3.75%,Normal Case
2023-01-01,28.3,2023-07-02,27.19,2022-12-18,Buy,26 Weeks,-3.92%,Rise by 2.16%,-0.17%,Normal Case
2023-03-05,29.61,2023-07-02,27.19,2023-02-26,Buy,17 Weeks,-8.17%,Rise by -2.36%,-8.35%,Normal Case
2023-05-07,28.67,2023-08-20,26.19,2023-04-30,Buy,15 Weeks,-8.65%,Rise by 4.92%,-17.0%,Normal Case
2023-07-02,27.19,2023-12-03,24.89,2023-06-25,Buy,22 Weeks,-8.46%,Rise by -12.84%,-25.46%,Normal Case
2023-08-06,29.13,2023-12-03,24.89,2023-07-30,Buy,17 Weeks,-14.56%,Rise by -14.07%,-40.01%,Normal Case
2023-11-05,26.35,2024-03-31,24.07,2023-10-22,Buy,21 Weeks,-8.65%,Rise by -12.52%,-48.66%,Normal Case
2024-01-07,23.23,2024-03-31,24.07,2023-12-31,Buy,12 Weeks,3.62%,Rise by 3.83%,-45.05%,Normal Case
2024-04-07,24.19,2024-10-27,31.72,2024-03-31,Buy,29 Weeks,31.13%,Rise by 47.62%,-13.92%,Normal Case
2024-04-28,25.87,2024-10-27,31.72,2024-04-14,Buy,26 Weeks,22.61%,Rise by 38.04%,8.69%,Normal Case
2024-07-07,26.44,2024-10-27,31.72,2024-06-30,Buy,16 Weeks,19.97%,Rise by 35.06%,28.66%,Normal Case
2024-08-11,25.45,2024-10-27,31.72,2024-04-21,Buy,11 Weeks,24.64%,Rise by 40.31%,53.3%,Local Extrema Case
2024-10-06,35.71,2024-12-29,30.85,2024-09-29,Buy,12 Weeks,-13.61%,Rise by -16.86%,39.69%,Normal Case
2024-10-27,31.72,2024-12-29,30.85,2024-10-20,Buy,9 Weeks,-2.74%,Rise by 18.73%,36.95%,Normal Case
2024-11-10,31.47,2025-04-06,32.74,2024-11-03,Buy,21 Weeks,4.04%,Rise by 19.67%,40.98%,Normal Case
2024-12-15,31.1,2025-04-06,32.74,2024-12-08,Buy,16 Weeks,5.27%,Rise by 21.09%,46.26%,Normal Case
2024-12-22,30.42,2025-04-06,32.74,2016-03-20,Buy,15 Weeks,7.63%,Rise by 23.8%,53.88%,Tangent Case
2024-12-22,30.42,2025-04-06,32.74,2024-12-01,Buy,15 Weeks,7.63%,Rise by 23.8%,61.51%,Normal Case
2025-01-19,30.41,2025-04-06,32.74,2025-01-12,Buy,11 Weeks,7.66%,Rise by 23.84%,69.17%,Normal Case
2025-02-02,31.89,2025-04-06,32.74,2025-01-26,Buy,9 Weeks,2.67%,Rise by 24.52%,71.84%,Normal Case
2025-03-02,35.23,2025-06-29,36.81,2025-02-16,Buy,17 Weeks,4.48%,Rise by 12.72%,76.32%,Normal Case
2025-03-16,37.66,2025-06-29,36.81,2025-03-09,Buy,15 Weeks,-2.26%,Rise by 5.44%,74.06%,Normal Case
2025-06-29,36.81,2025-10-19,40.0,2025-06-22,Buy,16 Weeks,8.67%,Rise by 7.88%,82.73%,Normal Case
2025-08-24,39.24,2025-08-24,39.24,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,82.73%,Normal Case
2025-09-07,38.9,2025-09-07,38.9,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,82.73%,Normal Case
2025-10-19,40.0,2025-10-19,40.0,2016-04-10,Buy,0 Weeks,0.0%,Rise by 0%,82.73%,Tangent Case
