Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-08-27,20.25,2017-11-19,21.175,2017-08-20,Buy,12 Weeks,4.57%,Rise by 13.09%,181.71%,Normal Case,
2017-10-01,20.33,2018-02-11,20.145,2017-09-24,Buy,19 Weeks,-0.91%,Rise by 4.57%,180.8%,Normal Case,
2017-10-29,22.9,2018-02-11,20.145,2017-10-22,Buy,15 Weeks,-12.03%,Rise by -12.6%,168.77%,Normal Case,
2018-02-04,20.085,2018-05-27,18.0,2018-01-28,Buy,16 Weeks,-10.38%,Rise by -12.12%,158.39%,Normal Case,
2018-02-18,20.875,2018-05-27,18.0,2018-02-04,Buy,14 Weeks,-13.77%,Rise by -15.45%,144.62%,Normal Case,
2018-04-29,19.57,2018-08-05,20.93,2018-04-22,Buy,14 Weeks,6.95%,Rise by 27.11%,151.57%,Normal Case,
2018-05-06,19.745,2018-08-05,20.93,2018-04-29,Buy,13 Weeks,6.0%,Rise by 25.98%,157.57%,Normal Case,
2018-08-19,22.765,2018-10-21,21.025,2018-08-12,Buy,9 Weeks,-7.64%,Rise by -14.01%,149.93%,Normal Case,
2018-11-25,19.275,2019-03-03,23.47,2018-11-18,Buy,14 Weeks,21.76%,Rise by 44.95%,171.69%,Normal Case,
2018-12-09,19.75,2019-03-03,23.47,2018-11-25,Buy,12 Weeks,18.84%,Rise by 41.47%,190.53%,Normal Case,
2019-03-10,23.185,2019-05-19,23.295,2019-02-24,Buy,10 Weeks,0.47%,Rise by 20.51%,191.0%,Normal Case,
2019-03-17,24.445,2019-05-19,23.295,2019-03-03,Buy,9 Weeks,-4.7%,Rise by 14.3%,186.3%,Normal Case,
2019-06-02,23.2,2019-08-18,23.4,2019-05-26,Buy,11 Weeks,0.86%,Rise by 16.08%,187.16%,Normal Case,
2019-06-30,23.965,2019-12-01,19.3,2016-01-24,Buy,22 Weeks,-19.47%,Rise by -11.12%,167.69%,Tangent Case,
2019-08-04,25.55,2019-12-01,19.3,2019-07-28,Buy,17 Weeks,-24.46%,Rise by -17.03%,143.23%,Normal Case,
2019-08-11,23.52,2019-12-01,19.3,2019-07-21,Buy,16 Weeks,-17.94%,Rise by -17.52%,125.29%,Normal Case,
2020-01-05,21.68,2020-05-10,21.87,2019-12-29,Buy,18 Weeks,0.88%,Rise by 16.01%,126.16%,Normal Case,
2020-03-01,23.0,2020-05-10,21.87,2019-12-08,Buy,10 Weeks,-4.91%,Rise by -10.96%,121.25%,Local Extrema Case,
2020-03-01,23.0,2020-05-10,21.87,2020-02-09,Buy,10 Weeks,-4.91%,Rise by -10.96%,116.34%,Normal Case,
2020-03-29,17.45,2020-08-23,29.81,2020-03-22,Buy,21 Weeks,70.83%,Rise by 81.66%,187.17%,Normal Case,
2020-05-03,21.36,2020-08-23,29.81,2020-02-02,Buy,16 Weeks,39.56%,Rise by 48.41%,226.73%,Local Extrema Case,
2020-05-10,21.87,2020-08-23,29.81,2020-05-03,Buy,15 Weeks,36.31%,Rise by 44.95%,263.04%,Normal Case,
2020-06-14,23.7,2020-08-23,29.81,2020-06-07,Buy,10 Weeks,25.78%,Rise by 33.76%,288.82%,Normal Case,
2020-06-21,25.58,2020-08-23,29.81,2020-05-31,Buy,9 Weeks,16.54%,Rise by 33.11%,305.35%,Normal Case,
2020-07-05,26.34,2020-11-08,32.8,2020-06-28,Buy,18 Weeks,24.53%,Rise by 29.27%,329.88%,Normal Case,
2020-09-20,30.88,2021-01-10,38.89,2020-09-13,Buy,16 Weeks,25.94%,Rise by 60.04%,355.82%,Normal Case,
2020-10-25,34.05,2021-01-10,38.89,2020-10-18,Buy,11 Weeks,14.21%,Rise by 45.14%,370.03%,Normal Case,
2020-11-01,32.55,2021-01-10,38.89,2020-10-11,Buy,10 Weeks,19.48%,Rise by 51.83%,389.51%,Normal Case,
2021-01-10,38.89,2021-03-14,47.93,2021-01-03,Buy,9 Weeks,23.25%,Rise by -12.29%,412.75%,Normal Case,
2021-01-31,38.91,2021-09-26,29.66,2021-01-17,Buy,34 Weeks,-23.77%,Rise by -12.34%,388.98%,Normal Case,
2021-02-28,46.88,2021-09-26,29.66,2021-02-14,Buy,30 Weeks,-36.73%,Rise by -15.1%,352.25%,Normal Case,
2021-03-28,42.12,2021-09-26,29.66,2016-03-13,Buy,26 Weeks,-29.58%,Rise by -10.97%,322.67%,Tangent Case,
2021-09-12,32.24,2021-12-05,23.26,2021-09-05,Buy,12 Weeks,-27.85%,Rise by -16.28%,294.81%,Normal Case,
2021-12-26,23.67,2022-04-24,20.69,2021-12-12,Buy,17 Weeks,-12.59%,Rise by -21.29%,282.22%,Normal Case,
2022-01-09,23.6,2022-04-24,20.69,2022-01-02,Buy,15 Weeks,-12.33%,Rise by -21.06%,269.89%,Normal Case,
2022-01-23,23.31,2022-04-24,20.69,2022-01-16,Buy,13 Weeks,-11.24%,Rise by -20.08%,258.65%,Normal Case,
2022-02-13,22.9,2022-04-24,20.69,2022-02-06,Buy,10 Weeks,-9.65%,Rise by 0.57%,249.0%,Normal Case,
2022-04-10,22.77,2022-08-14,20.9,2022-04-03,Buy,18 Weeks,-8.21%,Rise by -10.5%,240.79%,Normal Case,
2022-04-17,22.43,2022-08-14,20.9,2022-03-27,Buy,17 Weeks,-6.82%,Rise by -10.34%,233.97%,Normal Case,
2022-05-22,20.23,2022-08-14,20.9,2022-05-15,Buy,12 Weeks,3.31%,Rise by 4.3%,237.28%,Normal Case,
2022-05-29,21.3,2022-08-14,20.9,2022-03-20,Buy,11 Weeks,-1.88%,Rise by -10.28%,235.4%,Local Extrema Case,
2022-05-29,21.3,2022-08-14,20.9,2022-05-08,Buy,11 Weeks,-1.88%,Rise by -10.28%,233.52%,Normal Case,
2022-07-17,19.11,2022-11-27,21.82,2022-07-03,Buy,19 Weeks,14.18%,Rise by -11.77%,247.71%,Normal Case,
2022-08-28,20.27,2022-11-27,21.82,2022-08-14,Buy,13 Weeks,7.65%,Rise by 18.55%,255.35%,Normal Case,
2022-09-18,18.77,2022-11-27,21.82,2022-09-11,Buy,10 Weeks,16.25%,Rise by 28.02%,271.6%,Normal Case,
2022-09-25,17.95,2022-11-27,21.82,2022-06-19,Buy,9 Weeks,21.56%,Rise by 33.87%,293.16%,Local Extrema Case,
2022-10-16,18.48,2023-02-19,21.35,2022-10-09,Buy,18 Weeks,15.53%,Rise by 30.41%,308.69%,Normal Case,
2022-11-06,22.55,2023-02-19,21.35,2022-10-30,Buy,15 Weeks,-5.32%,Rise by 6.87%,303.37%,Normal Case,
2022-12-11,22.38,2023-02-19,21.35,2022-12-04,Buy,10 Weeks,-4.6%,Rise by 7.69%,298.77%,Normal Case,
2022-12-18,21.86,2023-02-19,21.35,2022-12-11,Buy,9 Weeks,-2.33%,Rise by 10.25%,296.44%,Normal Case,
2023-05-07,19.06,2023-07-09,23.82,2023-04-30,Buy,9 Weeks,24.97%,Rise by 33.21%,321.41%,Normal Case,
2023-10-01,21.05,2024-01-14,22.2,2023-09-24,Buy,15 Weeks,5.46%,Rise by 44.47%,326.87%,Normal Case,
2023-10-22,20.6,2024-01-14,22.2,2023-10-15,Buy,12 Weeks,7.77%,Rise by 47.62%,334.64%,Normal Case,
2024-01-21,22.45,2024-03-24,30.41,2023-12-31,Buy,9 Weeks,35.46%,Rise by 35.46%,370.1%,Normal Case,
2024-03-10,29.96,2024-07-28,30.17,2024-03-03,Buy,20 Weeks,0.7%,Rise by -16.62%,370.8%,Normal Case,
2024-06-02,28.92,2024-10-13,30.27,2024-05-26,Buy,19 Weeks,4.67%,Rise by -10.48%,375.46%,Normal Case,
2024-07-07,35.47,2024-10-13,30.27,2024-06-30,Buy,14 Weeks,-14.66%,Rise by -16.41%,360.8%,Normal Case,
2024-11-03,29.86,2025-01-05,29.68,2024-10-27,Buy,9 Weeks,-0.6%,Rise by 12.36%,360.2%,Normal Case,
2024-11-10,30.37,2025-02-09,31.1,2024-11-03,Buy,13 Weeks,2.4%,Rise by 10.47%,362.61%,Normal Case,
2024-12-01,29.95,2025-02-09,31.1,2016-05-01,Buy,10 Weeks,3.84%,Rise by 12.02%,366.45%,Tangent Case,
2024-12-15,30.74,2025-09-07,52.46,2024-12-08,Buy,38 Weeks,70.66%,Rise by -10.67%,437.1%,Normal Case,
2025-01-05,29.68,2025-09-07,52.46,2024-12-29,Buy,35 Weeks,76.75%,Rise by -10.55%,513.85%,Normal Case,
2025-01-12,28.85,2025-09-07,52.46,2025-01-05,Buy,34 Weeks,81.84%,Rise by -10.99%,595.69%,Normal Case,
2025-02-02,30.72,2025-09-07,52.46,2025-01-26,Buy,31 Weeks,70.77%,Rise by -13.57%,666.46%,Normal Case,
2025-02-09,31.1,2025-09-07,52.46,2025-02-02,Buy,30 Weeks,68.68%,Rise by -17.43%,735.14%,Normal Case,
2025-03-23,26.55,2025-09-07,52.46,2025-03-09,Buy,24 Weeks,97.59%,Rise by 231.07%,832.73%,Normal Case,
2025-06-22,30.35,2025-09-07,52.46,2025-06-15,Buy,11 Weeks,72.85%,Rise by 189.62%,905.58%,Normal Case,
2025-06-29,35.26,2025-09-07,52.46,2025-06-22,Buy,10 Weeks,48.78%,Rise by 149.29%,954.36%,Normal Case,
2025-08-03,37.89,2025-08-03,37.89,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,954.36%,Normal Case,
2025-08-10,47.15,2025-08-10,47.15,2016-05-29,Buy,0 Weeks,0.0%,Rise by 0%,954.36%,Tangent Case,
2025-08-24,51.83,2025-08-24,51.83,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,954.36%,Normal Case,
2025-10-12,68.41,2025-10-12,68.41,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,954.36%,Normal Case,
