Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-06-27,61.14,2024-10-01,71.64,2023-03-15-2023-06-14,54.56-64.11,Buy,330 days,17.17%,Rise by -2.32%,48.69%,
2023-09-13,62.28,2023-09-29,60.29,2023-06-14-2023-07-06,60.87-63.36,Sell,12 days,3.2%,Fall by 4.89%,51.88%,
2023-09-26,60.77,2023-10-03,58.73,2023-06-14-2023-08-18,59.47-63.36,Sell,5 days,3.36%,Fall by 2.37%,55.24%,
2023-10-19,58.52,2023-10-25,58.13,2023-07-28-2023-08-18,59.47-63.68,Sell,4 days,0.67%,Fall by -6.69%,55.91%,
2023-11-10,60.47,2023-11-10,60.47,2023-07-28-2023-10-04,58.11-63.68,Sell,0 days,-0.0%,Fall by 0%,55.91%,
2023-12-20,62.05,2023-12-20,62.05,2023-07-28-2023-10-26,57.78-63.68,Sell,0 days,-0.0%,Fall by 0%,55.91%,
2024-04-04,69.67,2024-10-01,71.64,2023-10-26-2024-03-22,57.2-72.07,Buy,128 days,2.83%,Rise by -2.32%,58.73%,
2024-04-23,67.32,2025-07-02,74.46,2022-10-13-2024-03-22,47.64-72.07,Buy,311 days,10.61%,Rise by 2.81%,69.34%,
2024-05-28,68.85,2024-05-31,68.97,2024-03-22-2024-04-25,66.67-71.74,Sell,3 days,-0.17%,Fall by 4.29%,69.17%,
2024-07-23,70.24,2024-07-25,67.78,2024-06-04-2024-06-21,66.15-69.26,Sell,2 days,3.5%,Fall by -0.46%,72.67%,
2024-07-29,68.85,2025-05-30,74.12,2024-04-25-2024-07-16,65.84-71.96,Buy,219 days,7.65%,Rise by 1.57%,80.32%,
2024-08-02,64.65,2024-08-07,64.17,2024-04-25-2024-07-16,65.84-71.96,Sell,3 days,0.74%,Fall by -6.11%,81.06%,
2024-09-09,69.33,2024-09-10,69.14,2024-07-16-2024-08-05,63.87-71.23,Sell,1 days,0.27%,Fall by 3.57%,81.34%,
2024-10-07,71.04,2024-10-07,71.04,2024-08-05-2024-09-26,60.62-73.24,Buy,0 days,0.0%,Rise by 0%,81.34%,
2024-10-17,69.76,2025-06-05,73.39,2022-07-14-2024-09-26,51.56-73.24,Buy,165 days,5.2%,Rise by 2.58%,86.54%,
2024-10-25,67.24,2025-07-29,73.88,2022-10-13-2024-09-26,47.64-73.24,Buy,197 days,9.88%,Rise by 8.69%,96.42%,
2024-11-14,67.82,2024-11-19,67.78,2024-09-26-2024-10-23,66.78-72.45,Sell,3 days,0.06%,Fall by 2.36%,96.48%,
2024-12-12,70.37,2025-05-09,72.01,2024-10-23-2024-12-03,66.39-71.66,Buy,106 days,2.33%,Rise by 4.21%,98.81%,
2025-01-06,67.43,2025-01-10,65.24,2024-12-03-2024-12-20,66.84-71.2,Sell,4 days,3.25%,Fall by -4.63%,102.05%,
2025-01-10,65.24,2025-01-15,66.27,2024-10-23-2024-12-03,66.39-71.66,Sell,3 days,-1.58%,Fall by -3.0%,100.48%,
2025-01-15,66.27,2025-02-26,69.51,2024-09-26-2024-12-20,66.84-72.45,Sell,30 days,-4.89%,Fall by 11.51%,95.59%,
2025-02-13,69.26,2025-02-14,69.37,2024-09-26-2025-01-13,65.44-72.45,Sell,1 days,-0.16%,Fall by 1.6%,95.43%,
2025-02-25,69.47,2025-02-26,69.51,2024-12-03-2025-01-13,65.44-71.2,Sell,1 days,-0.06%,Fall by 11.51%,95.37%,
2025-04-03,65.41,2025-04-04,61.51,2024-10-23-2025-03-19,66.39-71.88,Sell,1 days,5.96%,Fall by -16.66%,101.33%,
2025-04-04,61.51,2025-04-09,66.34,2025-01-13-2025-03-19,64.69-71.88,Sell,3 days,-7.85%,Fall by -8.17%,93.48%,
2025-05-16,72.49,2025-06-09,73.93,2025-01-13-2025-03-19,64.69-71.88,Buy,16 days,1.99%,Rise by 1.83%,95.47%,
2025-05-19,72.57,2025-05-19,72.57,2024-12-03-2025-04-07,63.14-71.2,Sell,0 days,-0.0%,Fall by 0%,95.47%,
2025-07-31,73.62,2025-08-04,75.29,2025-06-02-2025-06-23,72.07-74.14,Sell,2 days,-2.27%,Fall by -3.51%,93.2%,
2025-10-13,79.29,2025-10-14,80.04,2025-08-18-2025-09-02,78.18-80.19,Sell,1 days,-0.95%,Fall by -4.26%,92.25%,
