Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2017-10-29,64.01,2018-01-21,74.21,2017-10-22,Buy,12 Weeks,15.94%,Rise by 22.51%,256.02%,Normal Case
2017-12-31,76.16,2018-05-06,79.78,2017-12-24,Buy,18 Weeks,4.75%,Rise by 24.89%,260.78%,Normal Case
2018-02-04,74.38,2018-05-06,79.78,2018-01-28,Buy,13 Weeks,7.26%,Rise by 27.88%,268.04%,Normal Case
2018-02-11,68.5,2018-05-06,79.78,2017-11-19,Buy,12 Weeks,16.47%,Rise by 38.86%,284.5%,Local Extrema Case
2018-03-25,76.17,2018-06-03,90.0,2018-03-18,Buy,10 Weeks,18.16%,Rise by 24.88%,302.66%,Normal Case
2018-04-08,79.42,2018-07-29,89.24,2018-01-21,Buy,16 Weeks,12.36%,Rise by 19.77%,315.03%,Local Extrema Case
2018-04-08,79.42,2018-07-29,89.24,2018-03-25,Buy,16 Weeks,12.36%,Rise by 19.77%,327.39%,Normal Case
2018-06-03,90.0,2018-10-21,95.75,2018-05-27,Buy,20 Weeks,6.39%,Rise by 17.74%,333.78%,Normal Case
2018-06-24,92.59,2018-10-21,95.75,2018-06-17,Buy,17 Weeks,3.41%,Rise by 14.45%,337.19%,Normal Case
2018-07-08,94.28,2018-10-21,95.75,2018-06-24,Buy,15 Weeks,1.56%,Rise by 12.4%,338.75%,Normal Case
2018-10-07,105.97,2019-02-03,72.68,2018-09-30,Buy,17 Weeks,-31.41%,Rise by -30.01%,307.34%,Normal Case
2018-11-04,82.92,2019-02-03,72.68,2018-10-28,Buy,13 Weeks,-12.35%,Rise by -22.35%,294.99%,Normal Case
2019-03-10,76.55,2019-10-06,45.69,2019-03-03,Buy,30 Weeks,-40.31%,Rise by -14.16%,254.67%,Normal Case
2019-03-17,74.04,2019-10-06,45.69,2019-02-24,Buy,29 Weeks,-38.29%,Rise by -11.25%,216.38%,Normal Case
2019-03-31,75.9,2019-10-06,45.69,2019-03-24,Buy,27 Weeks,-39.8%,Rise by -16.26%,176.58%,Normal Case
2019-07-21,56.48,2019-10-06,45.69,2016-01-10,Buy,11 Weeks,-19.1%,Rise by -22.01%,157.48%,Tangent Case
2019-09-29,46.98,2020-02-09,43.79,2019-09-15,Buy,19 Weeks,-6.79%,Rise by 12.37%,150.69%,Normal Case
2020-05-10,22.16,2021-01-24,46.33,2020-05-03,Buy,37 Weeks,109.07%,Rise by 169.49%,259.76%,Normal Case
2020-06-14,27.95,2021-01-24,46.33,2020-06-07,Buy,32 Weeks,65.76%,Rise by -11.2%,325.52%,Normal Case
2020-09-06,29.9,2021-01-24,46.33,2020-08-30,Buy,20 Weeks,54.95%,Rise by 99.73%,380.47%,Normal Case
2020-09-20,33.19,2021-01-24,46.33,2020-09-13,Buy,18 Weeks,39.59%,Rise by 79.93%,420.06%,Normal Case
2020-10-25,40.52,2021-01-24,46.33,2020-10-18,Buy,13 Weeks,14.34%,Rise by 47.38%,434.4%,Normal Case
2020-11-01,39.5,2021-01-24,46.33,2020-10-25,Buy,12 Weeks,17.29%,Rise by 51.19%,451.69%,Normal Case
2020-12-27,59.72,2021-03-28,46.4,2020-12-20,Buy,13 Weeks,-22.3%,Rise by -17.85%,429.38%,Normal Case
2021-02-28,49.06,2021-10-24,57.03,2021-02-21,Buy,34 Weeks,16.25%,Rise by -10.88%,445.63%,Normal Case
2021-03-07,52.79,2021-10-24,57.03,2021-02-28,Buy,33 Weeks,8.03%,Rise by -13.71%,453.66%,Normal Case
2021-05-09,48.48,2021-10-24,57.03,2021-05-02,Buy,24 Weeks,17.64%,Rise by -16.03%,471.3%,Normal Case
2021-06-06,44.47,2021-10-24,57.03,2021-05-30,Buy,20 Weeks,28.24%,Rise by -11.72%,499.54%,Normal Case
2021-09-12,49.8,2022-02-27,63.35,2021-09-05,Buy,24 Weeks,27.21%,Rise by 41.22%,526.75%,Normal Case
2021-09-19,54.64,2022-02-27,63.35,2021-09-12,Buy,23 Weeks,15.94%,Rise by 28.72%,542.69%,Normal Case
2021-09-26,57.41,2022-02-27,63.35,2021-09-19,Buy,22 Weeks,10.35%,Rise by -11.08%,553.04%,Normal Case
2021-10-03,61.25,2022-02-27,63.35,2021-09-26,Buy,21 Weeks,3.43%,Rise by -10.78%,556.47%,Normal Case
2021-10-10,62.41,2022-02-27,63.35,2021-10-03,Buy,20 Weeks,1.51%,Rise by -14.53%,557.97%,Normal Case
2021-12-26,54.62,2022-02-27,63.35,2021-12-19,Buy,9 Weeks,15.98%,Rise by 28.76%,573.96%,Normal Case
2022-01-09,55.09,2022-04-17,69.55,2022-01-02,Buy,14 Weeks,26.25%,Rise by 27.66%,600.2%,Normal Case
2022-01-16,57.2,2022-04-17,69.55,2022-01-09,Buy,13 Weeks,21.59%,Rise by 22.95%,621.79%,Normal Case
2022-01-23,56.2,2022-04-17,69.55,2022-01-16,Buy,12 Weeks,23.75%,Rise by 25.14%,645.55%,Normal Case
2022-01-30,59.55,2022-04-17,69.55,2021-10-31,Buy,11 Weeks,16.79%,Rise by 18.1%,662.34%,Local Extrema Case
2022-02-13,63.94,2022-04-17,69.55,2022-02-06,Buy,9 Weeks,8.77%,Rise by -18.53%,671.12%,Normal Case
2022-02-20,61.07,2022-05-08,67.64,2022-02-13,Buy,11 Weeks,10.76%,Rise by -14.7%,681.87%,Normal Case
2022-03-06,66.08,2022-05-08,67.64,2022-02-20,Buy,9 Weeks,2.36%,Rise by -21.17%,684.23%,Normal Case
2022-04-10,69.6,2022-09-11,47.57,2022-04-03,Buy,22 Weeks,-31.65%,Rise by -25.16%,652.58%,Normal Case
2022-05-08,67.64,2022-09-11,47.57,2022-05-01,Buy,18 Weeks,-29.67%,Rise by -23.34%,622.91%,Normal Case
2022-05-22,62.54,2022-09-11,47.57,2022-05-15,Buy,16 Weeks,-23.94%,Rise by -20.26%,598.97%,Normal Case
2022-05-29,64.46,2022-09-11,47.57,2022-03-20,Buy,15 Weeks,-26.2%,Rise by -26.67%,572.77%,Local Extrema Case
2022-06-12,63.3,2022-09-11,47.57,2022-06-05,Buy,13 Weeks,-24.85%,Rise by -24.74%,547.92%,Normal Case
2022-08-28,51.99,2022-12-18,50.95,2022-08-21,Buy,16 Weeks,-2.0%,Rise by -10.96%,545.92%,Normal Case
2022-09-04,47.75,2022-12-18,50.95,2022-08-14,Buy,15 Weeks,6.7%,Rise by 13.13%,552.62%,Normal Case
2022-10-09,48.15,2022-12-18,50.95,2022-07-17,Buy,10 Weeks,5.82%,Rise by 12.19%,558.44%,Local Extrema Case
2022-10-09,48.15,2022-12-18,50.95,2022-09-25,Buy,10 Weeks,5.82%,Rise by 12.19%,564.25%,Normal Case
2022-10-16,47.73,2022-12-18,50.95,2022-10-09,Buy,9 Weeks,6.75%,Rise by 54.91%,571.0%,Normal Case
2022-10-23,47.82,2023-02-26,66.82,2022-08-07,Buy,18 Weeks,39.73%,Rise by 54.62%,610.73%,Local Extrema Case
2022-11-06,51.35,2023-02-26,66.82,2022-10-30,Buy,16 Weeks,30.13%,Rise by 43.99%,640.86%,Normal Case
2023-01-08,55.71,2023-03-19,60.59,2022-12-18,Buy,10 Weeks,8.76%,Rise by 32.72%,649.62%,Normal Case
2023-02-26,66.82,2023-08-27,56.1,2023-02-05,Buy,26 Weeks,-16.04%,Rise by -10.94%,633.57%,Normal Case
2023-03-05,73.94,2023-08-27,56.1,2023-02-26,Buy,25 Weeks,-24.13%,Rise by -17.51%,609.45%,Normal Case
2023-07-02,54.74,2023-10-29,57.32,2023-06-25,Buy,17 Weeks,4.71%,Rise by 11.82%,614.16%,Normal Case
2023-08-06,59.89,2023-10-29,57.32,2023-07-30,Buy,12 Weeks,-4.29%,Rise by 2.2%,609.87%,Normal Case
2023-08-13,59.94,2023-10-29,57.32,2023-08-06,Buy,11 Weeks,-4.37%,Rise by 2.12%,605.5%,Normal Case
2023-09-24,56.97,2023-12-03,58.29,2023-09-17,Buy,10 Weeks,2.32%,Rise by 13.62%,607.81%,Normal Case
2023-10-01,61.21,2023-12-03,58.29,2023-09-24,Buy,9 Weeks,-4.77%,Rise by 5.75%,603.04%,Normal Case
2023-10-22,55.75,2024-01-07,62.31,2023-10-15,Buy,11 Weeks,11.77%,Rise by 16.11%,614.81%,Normal Case
2023-11-05,59.45,2024-01-07,62.31,2023-08-27,Buy,9 Weeks,4.81%,Rise by 8.88%,619.62%,Local Extrema Case
2023-11-05,59.45,2024-01-07,62.31,2023-10-22,Buy,9 Weeks,4.81%,Rise by 8.88%,624.43%,Normal Case
2024-04-07,69.6,2024-06-09,69.99,2024-03-31,Buy,9 Weeks,0.56%,Rise by 5.04%,624.99%,Normal Case
2024-04-14,65.99,2024-08-04,59.69,2024-04-07,Buy,16 Weeks,-9.55%,Rise by 10.79%,615.45%,Normal Case
2024-06-02,73.11,2024-08-04,59.69,2024-05-26,Buy,9 Weeks,-18.36%,Rise by -10.09%,597.09%,Normal Case
2024-07-21,68.08,2025-01-26,72.84,2024-07-14,Buy,27 Weeks,6.99%,Rise by -15.39%,604.08%,Normal Case
2024-10-06,60.52,2025-01-26,72.84,2024-09-29,Buy,16 Weeks,20.36%,Rise by 25.23%,624.44%,Normal Case
2024-12-15,65.11,2025-02-23,63.0,2024-12-08,Buy,10 Weeks,-3.24%,Rise by 16.4%,621.2%,Normal Case
2024-12-22,66.63,2025-02-23,63.0,2024-12-15,Buy,9 Weeks,-5.45%,Rise by -18.64%,615.75%,Normal Case
2025-01-05,71.4,2025-07-13,45.99,2024-12-29,Buy,27 Weeks,-35.59%,Rise by -11.76%,580.16%,Normal Case
2025-01-19,71.32,2025-07-13,45.99,2025-01-12,Buy,25 Weeks,-35.52%,Rise by -14.88%,544.65%,Normal Case
2025-02-09,72.34,2025-07-13,45.99,2025-02-02,Buy,22 Weeks,-36.43%,Rise by -30.08%,508.22%,Normal Case
2025-03-09,60.71,2025-07-13,45.99,2024-11-10,Buy,18 Weeks,-24.25%,Rise by -29.06%,483.97%,Local Extrema Case
2025-06-22,51.26,2025-10-26,50.05,2025-06-15,Buy,18 Weeks,-2.36%,Rise by -11.12%,481.61%,Normal Case
2025-08-24,49.79,2025-10-26,50.05,2025-08-17,Buy,9 Weeks,0.52%,Rise by 10.87%,482.14%,Normal Case
2025-10-19,47.63,2025-10-19,47.63,2016-05-08,Buy,0 Weeks,0.0%,Rise by 0%,482.14%,Tangent Case
