Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-03-29,0.6833,2023-04-17,0.7111,2022-09-13-2023-02-22,0.6667-0.7,Sell,13 days,-4.07%,Fall by 11.71%,10.4%,
2023-04-20,0.6833,2023-04-26,0.6889,2022-08-17-2023-02-22,0.6667-0.7,Sell,4 days,-0.82%,Fall by 8.87%,9.58%,
2023-04-26,0.6889,2024-06-14,0.9333,2023-02-22-2023-04-13,0.65-0.7389,Buy,297 days,35.48%,Rise by 36.91%,45.06%,
2023-05-08,0.6444,2023-05-11,0.6444,2023-02-22-2023-04-13,0.65-0.7389,Sell,3 days,-0.0%,Fall by -3.46%,45.06%,
2023-05-24,0.6778,2023-05-24,0.6778,2022-03-18-2023-05-09,0.6556-0.7722,Sell,0 days,-0.0%,Fall by 0%,45.06%,
2023-06-06,0.6667,2023-06-08,0.6667,2023-04-13-2023-05-09,0.6556-0.7,Sell,2 days,-0.0%,Fall by 0.84%,45.06%,
2023-07-07,0.6833,2023-07-19,0.6611,2021-04-27-2023-05-09,0.6556-0.9667,Sell,8 days,3.25%,Fall by -4.21%,48.31%,
2023-07-10,0.6944,2023-11-09,0.6889,2023-05-09-2023-06-30,0.6222-0.7056,Buy,88 days,-0.79%,Rise by -0.81%,47.52%,
2023-08-07,0.6944,2023-08-08,0.7,2023-06-02-2023-07-21,0.6833-0.6722,Sell,1 days,-0.81%,Fall by 1.59%,46.71%,
2023-08-23,0.6944,2023-08-24,0.6889,2023-06-30-2023-07-21,0.6833-0.6889,Sell,1 days,0.79%,Fall by 0.81%,47.5%,
2023-09-12,0.6944,2023-11-09,0.6889,2023-07-21-2023-09-01,0.6611-0.7056,Buy,42 days,-0.79%,Rise by -0.81%,46.71%,
2023-11-01,0.7056,2023-11-02,0.7167,2023-09-01-2023-10-16,0.7167-0.6944,Sell,1 days,-1.57%,Fall by 10.09%,45.14%,
2023-11-13,0.7,2024-04-23,0.9167,2023-05-09-2023-11-03,0.6222-0.7222,Buy,116 days,30.96%,Rise by 3.02%,76.1%,
2023-12-01,0.6556,2024-10-24,1.4944,2023-07-21-2023-11-03,0.6611-0.7222,Buy,234 days,127.94%,Rise by 1.12%,204.04%,
2023-12-04,0.6444,2023-12-06,0.6833,2023-07-21-2023-09-01,0.6611-0.7056,Sell,2 days,-6.04%,Fall by 4.87%,198.0%,
2024-01-04,0.6778,2024-01-12,0.6722,2023-11-03-2023-12-14,0.6833-0.7,Sell,6 days,0.83%,Fall by 0.82%,198.83%,
2024-01-05,0.6778,2024-01-05,0.6778,2023-06-30-2023-12-14,0.6833-0.6889,Sell,0 days,-0.0%,Fall by 0%,198.83%,
2024-01-18,0.6722,2024-01-19,0.6778,2023-06-02-2023-12-14,0.6833-0.6722,Sell,1 days,-0.83%,Fall by -12.29%,198.0%,
2024-03-06,0.7833,2024-03-22,0.7611,2023-12-14-2024-02-21,0.6444-0.8111,Buy,12 days,-2.83%,Rise by 21.9%,195.16%,
2024-04-11,0.7667,2024-04-12,0.7667,2024-02-21-2024-03-22,0.7667-0.7611,Sell,1 days,-0.0%,Fall by -13.04%,195.16%,
2024-04-29,0.9278,2024-05-03,0.9056,2022-09-08-2024-04-17,0.6667-0.9444,Buy,4 days,-2.39%,Rise by 4.28%,192.77%,
2024-05-10,0.8889,2024-06-14,0.9333,2023-12-14-2024-04-17,0.6444-0.9444,Buy,25 days,4.99%,Rise by 36.91%,197.76%,
2024-06-18,0.9278,2024-07-04,1.0333,2024-04-17-2024-05-16,0.8889-0.8556,Sell,12 days,-11.37%,Fall by -47.31%,186.39%,
2024-10-30,1.4444,2025-02-18,1.6,2023-12-14-2024-10-17,0.6444-1.6111,Buy,79 days,10.77%,Rise by 1.39%,197.17%,
2024-12-05,1.4667,2024-12-05,1.4667,2024-10-17-2024-11-22,1.4389-1.5167,Sell,0 days,-0.0%,Fall by 0%,197.17%,
2025-02-20,1.6,2025-02-20,1.6,2024-10-17-2025-01-31,1.4444-1.5167,Sell,0 days,-0.0%,Fall by 0%,197.17%,
2025-03-03,1.6,2025-09-24,1.72,2025-01-31-2025-02-13,1.3889-1.6333,Buy,147 days,7.5%,Rise by 7.56%,204.67%,
2025-03-24,1.475,2025-10-21,1.82,2023-12-14-2025-02-13,0.6444-1.6333,Buy,151 days,23.39%,Rise by 1.65%,228.06%,
2025-04-03,1.38,2025-04-07,1.335,2025-01-31-2025-02-13,1.3889-1.6333,Sell,2 days,3.26%,Fall by 0.37%,231.32%,
2025-04-04,1.365,2025-04-09,1.33,2023-12-14-2024-10-17,0.6444-1.6111,Sell,3 days,2.56%,Fall by 0.0%,233.88%,
2025-04-28,1.35,2025-05-05,1.355,2025-02-13-2025-04-07,1.355-1.6056,Sell,5 days,-0.37%,Fall by -9.96%,233.51%,
2025-05-27,1.52,2025-06-13,1.5,2025-01-09-2025-05-01,1.345-1.5056,Sell,13 days,1.32%,Fall by -3.33%,234.83%,
2025-06-17,1.51,2025-06-18,1.505,2025-02-13-2025-05-01,1.345-1.6056,Sell,1 days,0.33%,Fall by -2.99%,235.16%,
2025-08-15,1.7,2025-09-24,1.72,2025-05-01-2025-08-01,1.31-1.74,Buy,28 days,1.18%,Rise by 7.56%,236.33%,
2025-09-19,1.75,2025-09-26,1.735,2025-08-01-2025-08-28,1.68-1.7,Sell,5 days,0.86%,Fall by -6.63%,237.19%,
