Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-09-24,187.35,2018-02-18,278.52,2017-09-17,Buy,21 Weeks,48.66%,Rise by 76.91%,207.95%,Normal Case,
2017-10-01,181.35,2018-02-18,278.52,2017-09-10,Buy,20 Weeks,53.58%,Rise by 82.76%,261.53%,Normal Case,
2017-11-19,193.2,2018-02-18,278.52,2017-11-12,Buy,13 Weeks,44.16%,Rise by 71.55%,305.69%,Normal Case,
2017-12-10,188.54,2018-02-18,278.52,2015-12-06,Buy,10 Weeks,47.72%,Rise by 75.79%,353.42%,Tangent Case,
2018-01-07,209.99,2018-04-01,295.35,2017-12-24,Buy,12 Weeks,40.65%,Rise by 57.84%,394.07%,Normal Case,
2018-02-04,267.43,2018-05-06,320.09,2018-01-28,Buy,13 Weeks,19.69%,Rise by 53.72%,413.76%,Normal Case,
2018-02-25,285.93,2018-05-06,320.09,2018-02-04,Buy,10 Weeks,11.95%,Rise by 43.77%,425.71%,Normal Case,
2018-03-04,301.05,2018-05-06,320.09,2018-02-25,Buy,9 Weeks,6.32%,Rise by 36.55%,432.03%,Normal Case,
2018-03-25,300.94,2018-07-08,408.25,2015-12-13,Buy,15 Weeks,35.66%,Rise by 36.6%,467.69%,Tangent Case,
2018-03-25,300.94,2018-07-08,408.25,2018-03-11,Buy,15 Weeks,35.66%,Rise by 36.6%,503.35%,Normal Case,
2018-04-29,311.76,2018-07-08,408.25,2018-04-15,Buy,10 Weeks,30.95%,Rise by 31.86%,534.3%,Normal Case,
2018-05-06,320.09,2018-07-08,408.25,2018-04-22,Buy,9 Weeks,27.54%,Rise by 28.43%,561.84%,Normal Case,
2018-05-27,351.29,2018-10-21,332.67,2018-05-20,Buy,21 Weeks,-5.3%,Rise by 6.5%,556.54%,Normal Case,
2018-06-24,411.09,2018-10-21,332.67,2018-06-17,Buy,17 Weeks,-19.08%,Rise by -15.87%,537.46%,Normal Case,
2018-07-29,355.21,2018-10-21,332.67,2018-07-22,Buy,12 Weeks,-6.35%,Rise by 5.33%,531.12%,Normal Case,
2018-10-14,339.56,2019-02-03,339.85,2018-04-08,Buy,16 Weeks,0.09%,Rise by -15.74%,531.2%,Local Extrema Case,
2018-12-16,266.84,2019-03-17,361.46,2018-12-02,Buy,13 Weeks,35.46%,Rise by 36.04%,566.66%,Normal Case,
2019-01-13,337.59,2019-03-17,361.46,2018-11-04,Buy,9 Weeks,7.07%,Rise by 14.05%,573.73%,Local Extrema Case,
2019-03-31,356.56,2019-07-28,335.78,2016-01-03,Buy,17 Weeks,-5.83%,Rise by 6.73%,567.91%,Tangent Case,
2019-05-12,361.04,2019-07-28,335.78,2019-04-21,Buy,11 Weeks,-7.0%,Rise by 5.4%,560.91%,Normal Case,
2019-05-26,354.39,2019-07-28,335.78,2019-05-19,Buy,9 Weeks,-5.25%,Rise by -11.09%,555.66%,Normal Case,
2019-08-04,318.83,2019-11-03,286.81,2019-07-28,Buy,13 Weeks,-10.04%,Rise by -15.08%,545.61%,Normal Case,
2019-10-06,272.79,2019-12-15,298.5,2019-09-29,Buy,10 Weeks,9.42%,Rise by 39.45%,555.04%,Normal Case,
2019-12-08,307.35,2020-03-22,332.83,2019-11-24,Buy,15 Weeks,8.29%,Rise by 23.77%,563.33%,Normal Case,
2020-02-02,345.09,2020-05-03,415.27,2020-01-26,Buy,13 Weeks,20.34%,Rise by 31.61%,583.67%,Normal Case,
2020-03-01,369.03,2020-05-03,415.27,2019-12-15,Buy,9 Weeks,12.53%,Rise by 23.08%,596.2%,Local Extrema Case,
2020-03-01,369.03,2020-05-03,415.27,2020-02-09,Buy,9 Weeks,12.53%,Rise by 23.08%,608.73%,Normal Case,
2020-03-29,357.12,2020-06-07,419.6,2020-03-22,Buy,10 Weeks,17.5%,Rise by 27.18%,626.22%,Normal Case,
2020-05-10,435.55,2020-08-02,488.88,2020-05-03,Buy,12 Weeks,12.24%,Rise by 25.99%,638.47%,Normal Case,
2020-06-14,418.07,2020-09-20,469.96,2020-06-07,Buy,14 Weeks,12.41%,Rise by 29.03%,650.88%,Normal Case,
2020-06-21,453.72,2020-09-20,469.96,2020-06-14,Buy,13 Weeks,3.58%,Rise by 18.89%,654.46%,Normal Case,
2020-07-19,492.99,2020-09-20,469.96,2020-07-12,Buy,9 Weeks,-4.67%,Rise by 9.42%,649.79%,Normal Case,
2020-09-06,516.05,2021-01-17,497.98,2020-08-30,Buy,19 Weeks,-3.5%,Rise by 9.52%,646.28%,Normal Case,
2020-09-27,482.88,2021-01-17,497.98,2020-09-20,Buy,16 Weeks,3.13%,Rise by 17.04%,649.41%,Normal Case,
2020-11-08,514.73,2021-01-17,497.98,2020-11-01,Buy,10 Weeks,-3.25%,Rise by 9.8%,646.16%,Normal Case,
2021-01-31,532.39,2021-05-09,503.84,2021-01-24,Buy,14 Weeks,-5.36%,Rise by 4.31%,640.79%,Normal Case,
2021-08-22,546.88,2021-11-14,682.61,2021-08-15,Buy,12 Weeks,24.82%,Rise by 26.23%,665.61%,Normal Case,
2021-09-12,598.72,2021-11-14,682.61,2021-09-05,Buy,9 Weeks,14.01%,Rise by 15.3%,679.63%,Normal Case,
2021-10-03,613.15,2021-12-05,602.13,2021-09-26,Buy,9 Weeks,-1.8%,Rise by -11.76%,677.83%,Normal Case,
2021-10-10,632.66,2022-09-04,226.11,2021-07-25,Buy,47 Weeks,-64.26%,Rise by -14.48%,613.57%,Local Extrema Case,
2021-10-10,632.66,2022-09-04,226.11,2021-10-03,Buy,47 Weeks,-64.26%,Rise by -14.48%,549.31%,Normal Case,
2021-12-26,614.09,2022-09-04,226.11,2021-12-19,Buy,36 Weeks,-63.18%,Rise by -36.28%,486.13%,Normal Case,
2022-02-13,391.31,2022-09-04,226.11,2022-01-23,Buy,29 Weeks,-42.22%,Rise by -12.82%,443.91%,Normal Case,
2022-05-22,186.35,2022-09-04,226.11,2022-05-15,Buy,15 Weeks,21.34%,Rise by 33.78%,465.25%,Normal Case,
2022-06-26,190.85,2022-09-04,226.11,2016-03-20,Buy,10 Weeks,18.48%,Rise by 30.63%,483.72%,Tangent Case,
2022-07-03,179.95,2022-09-04,226.11,2022-06-26,Buy,9 Weeks,25.65%,Rise by 64.33%,509.37%,Normal Case,
2022-08-28,223.28,2022-11-13,290.13,2022-08-07,Buy,11 Weeks,29.94%,Rise by 32.44%,539.31%,Normal Case,
2022-09-18,240.13,2023-01-01,294.88,2022-09-11,Buy,15 Weeks,22.8%,Rise by 33.43%,562.11%,Normal Case,
2022-09-25,226.41,2023-01-01,294.88,2022-09-18,Buy,14 Weeks,30.24%,Rise by 41.52%,592.36%,Normal Case,
2022-10-02,235.44,2023-01-01,294.88,2022-07-17,Buy,13 Weeks,25.25%,Rise by 36.09%,617.6%,Local Extrema Case,
2022-10-09,224.75,2023-01-01,294.88,2022-09-25,Buy,12 Weeks,31.2%,Rise by 42.56%,648.81%,Normal Case,
2022-10-23,289.57,2023-01-01,294.88,2022-10-09,Buy,10 Weeks,1.83%,Rise by 26.36%,650.64%,Normal Case,
2022-11-06,260.79,2023-02-19,347.96,2022-10-23,Buy,15 Weeks,33.43%,Rise by 40.3%,684.06%,Normal Case,
2022-12-11,320.01,2023-02-19,347.96,2022-12-04,Buy,10 Weeks,8.73%,Rise by 14.34%,692.8%,Normal Case,
2023-01-08,315.55,2023-04-23,327.98,2022-12-25,Buy,15 Weeks,3.94%,Rise by 40.04%,696.74%,Normal Case,
2023-04-30,329.93,2023-07-02,440.49,2023-04-23,Buy,9 Weeks,33.51%,Rise by 33.94%,730.25%,Normal Case,
2023-06-25,424.02,2023-09-24,379.81,2016-04-24,Buy,13 Weeks,-10.43%,Rise by 4.43%,719.82%,Tangent Case,
2023-07-16,441.91,2023-09-24,379.81,2023-07-09,Buy,10 Weeks,-14.05%,Rise by 0.2%,705.77%,Normal Case,
2023-08-06,431.6,2023-12-10,453.76,2023-07-30,Buy,18 Weeks,5.13%,Rise by -12.0%,710.9%,Normal Case,
2023-10-29,397.87,2024-01-07,474.06,2023-10-22,Buy,10 Weeks,19.15%,Rise by 59.9%,730.05%,Normal Case,
2023-11-05,432.36,2024-01-07,474.06,2023-08-20,Buy,9 Weeks,9.64%,Rise by 47.14%,739.7%,Local Extrema Case,
2024-02-04,564.64,2024-04-28,561.23,2024-01-28,Buy,12 Weeks,-0.6%,Rise by 12.67%,739.09%,Normal Case,
2024-02-25,583.56,2024-04-28,561.23,2024-02-18,Buy,9 Weeks,-3.83%,Rise by 18.35%,735.27%,Normal Case,
2024-03-10,604.82,2024-07-21,633.34,2024-03-03,Buy,19 Weeks,4.72%,Rise by 14.19%,739.98%,Normal Case,
2024-03-17,605.88,2024-07-21,633.34,2024-03-10,Buy,18 Weeks,4.53%,Rise by 13.99%,744.51%,Normal Case,
2024-04-07,636.18,2024-07-21,633.34,2024-03-31,Buy,15 Weeks,-0.45%,Rise by 8.56%,744.07%,Normal Case,
2024-06-02,641.62,2024-09-08,665.77,2024-05-26,Buy,14 Weeks,3.76%,Rise by 45.68%,747.83%,Normal Case,
2024-08-18,674.07,2024-12-29,907.55,2024-07-28,Buy,19 Weeks,34.64%,Rise by 38.67%,782.47%,Normal Case,
2024-09-01,701.35,2024-12-29,907.55,2024-08-25,Buy,17 Weeks,29.4%,Rise by 33.28%,811.87%,Normal Case,
2024-09-08,665.77,2024-12-29,907.55,2024-08-18,Buy,16 Weeks,36.32%,Rise by 40.4%,848.19%,Normal Case,
2024-10-27,754.68,2024-12-29,907.55,2024-10-20,Buy,9 Weeks,20.26%,Rise by 40.27%,868.44%,Normal Case,
2024-11-03,756.1,2025-03-02,980.56,2024-10-27,Buy,17 Weeks,29.69%,Rise by 40.01%,898.13%,Normal Case,
2024-12-22,909.05,2025-03-02,980.56,2024-12-08,Buy,10 Weeks,7.87%,Rise by 16.45%,905.99%,Normal Case,
2024-12-29,907.55,2025-03-02,980.56,2016-05-22,Buy,9 Weeks,8.04%,Rise by 16.64%,914.04%,Tangent Case,
2025-02-02,976.76,2025-06-22,1231.41,2025-01-26,Buy,20 Weeks,26.07%,Rise by -12.38%,940.11%,Normal Case,
2025-03-23,960.29,2025-06-22,1231.41,2025-03-09,Buy,13 Weeks,28.23%,Rise by 37.78%,968.34%,Normal Case,
2025-03-30,933.85,2025-06-22,1231.41,2025-01-19,Buy,12 Weeks,31.86%,Rise by 41.68%,1000.21%,Local Extrema Case,
2025-03-30,933.85,2025-06-22,1231.41,2025-03-23,Buy,12 Weeks,31.86%,Rise by 41.68%,1032.07%,Normal Case,
2025-04-27,1101.53,2025-07-20,1209.24,2025-04-20,Buy,12 Weeks,9.78%,Rise by 20.12%,1041.85%,Normal Case,
2025-06-22,1231.41,2025-09-21,1226.97,2025-06-15,Buy,13 Weeks,-0.36%,Rise by 1.01%,1041.49%,Normal Case,
2025-06-29,1323.12,2025-09-21,1226.97,2025-06-22,Buy,12 Weeks,-7.27%,Rise by -5.99%,1034.22%,Normal Case,
2025-08-24,1204.65,2025-08-24,1204.65,2025-08-10,Buy,0 Weeks,0.0%,Rise by 0%,1034.22%,Normal Case,
2025-10-12,1220.08,2025-10-12,1220.08,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,1034.22%,Normal Case,
