Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2021-11-17 - 2021-11-18,1 days,2021-11-25,48.25,2021-11-29,47.47,2 days,1.6%,Fall by -0.66%,0.1%,
Sell,2021-11-18 - 2021-12-09,15 days,2021-12-14,48.3,2021-12-20,48.28,4 days,0.0%,Fall by -0.56%,0.1%,
Sell,2021-12-29 - 2021-12-31,2 days,2022-01-06,50.63,2022-01-25,49.91,13 days,1.4%,Fall by 8.41%,1.6%,
Buy,2022-01-21 - 2022-01-24,1 days,2022-01-31,51.27,2022-02-07,53.92,5 days,5.2%,Rise by 13.89%,6.7%,
Buy,2022-03-07 - 2022-03-08,1 days,2022-03-16,50.82,2022-03-24,53.4,6 days,5.1%,Rise by 14.9%,11.8%,
Sell,2022-04-12 - 2022-04-19,5 days,2022-04-22,56.68,2022-04-28,58.39,4 days,-3.0%,Fall by 3.56%,8.8%,
Buy,2022-05-11 - 2022-05-19,6 days,2022-05-25,55.63,2022-08-12,59.49,57 days,6.9%,Rise by 8.05%,15.7%,
Buy,2022-06-14 - 2022-06-30,12 days,2022-07-06,51.01,2022-07-29,57.21,17 days,12.2%,Rise by 17.84%,27.9%,
Sell,2022-08-15 - 2022-08-18,3 days,2022-08-23,59.1,2022-09-01,58.77,7 days,0.6%,Fall by 7.73%,28.4%,
Sell,2022-11-03 - 2022-11-04,1 days,2022-11-15,62.08,2022-11-21,61.88,4 days,0.3%,Fall by 4.16%,28.8%,
Sell,2022-12-13 - 2022-12-14,1 days,2022-12-23,59.73,2023-01-06,61.87,10 days,-3.6%,Fall by 0.84%,25.2%,
Sell,2023-01-10 - 2023-01-11,1 days,2023-01-19,62.93,2023-01-24,62.36,3 days,0.9%,Fall by 3.16%,26.1%,
Sell,2023-02-14 - 2023-02-17,3 days,2023-02-24,64.29,2023-02-27,64.12,1 days,0.3%,Fall by 5.21%,26.3%,
Sell,2023-03-30 - 2023-04-03,2 days,2023-04-13,67.72,2023-04-19,66.62,4 days,1.6%,Fall by 6.26%,28.0%,
Sell,2023-08-14 - 2023-08-17,3 days,2023-08-22,68.6,2023-08-24,70.85,2 days,-3.3%,Fall by -0.55%,24.7%,
Sell,2023-08-25 - 2023-09-01,5 days,2023-09-07,70.15,2023-09-11,72.1,2 days,-2.8%,Fall by 1.67%,21.9%,
Sell,2023-09-14 - 2023-09-15,1 days,2023-09-20,71.39,2023-09-22,70.73,2 days,0.9%,Fall by -2.06%,22.8%,
Sell,2023-10-12 - 2023-10-13,1 days,2023-10-20,73.49,2023-10-31,75.49,7 days,-2.7%,Fall by -3.73%,20.1%,
Sell,2023-11-22 - 2023-11-23,1 days,2023-11-30,77.4,2023-12-01,76.93,1 days,0.6%,Fall by -1.68%,20.7%,
Sell,2024-01-08 - 2024-01-10,2 days,2024-01-15,78.17,2024-01-18,81.3,3 days,-4.0%,Fall by -0.68%,16.7%,
Sell,2024-01-22 - 2024-01-24,2 days,2024-01-29,80.02,2024-02-06,79.19,6 days,1.0%,Fall by 7.3%,17.8%,
Sell,2024-02-22 - 2024-02-26,2 days,2024-02-29,84.17,2024-03-04,83.55,2 days,0.7%,Fall by 10.13%,18.5%,
Buy,2024-03-12 - 2024-03-20,6 days,2024-03-22,77.9,2024-07-22,82.99,86 days,6.5%,Rise by -0.12%,25.0%,
Buy,2024-04-04 - 2024-04-05,1 days,2024-04-18,75.41,2024-05-23,79.37,25 days,5.3%,Rise by 6.82%,30.3%,
Sell,2024-07-10 - 2024-07-11,1 days,2024-07-25,82.4,2024-07-31,85.11,4 days,-3.3%,Fall by 9.67%,27.0%,
Buy,2024-09-03 - 2024-09-05,2 days,2024-09-23,76.57,2024-11-14,81.33,38 days,6.2%,Rise by 8.44%,33.2%,
Buy,2024-10-02 - 2024-10-11,7 days,2024-10-16,74.19,2024-11-14,81.33,21 days,9.6%,Rise by 11.92%,42.8%,
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-18,78.36,2024-11-27,82.47,7 days,-5.2%,Fall by 4.68%,37.6%,
Buy,2025-01-07 - 2025-01-14,5 days,2025-01-16,76.28,2025-03-13,68.15,40 days,-10.7%,Rise by -2.91%,26.9%,
Buy,2025-03-17 - 2025-03-18,1 days,2025-03-27,70.39,2025-06-10,74.32,53 days,5.6%,Rise by 4.12%,32.5%,
Sell,2025-04-02 - 2025-04-03,1 days,2025-04-08,69.0,2025-04-11,70.91,3 days,-2.8%,Fall by 1.58%,29.7%,
Buy,2025-05-14 - 2025-05-23,7 days,2025-05-27,72.75,2025-05-27,72.75,0 days,0.0%,Rise by 5.58%,29.7%,
Sell,2025-06-04 - 2025-06-10,4 days,2025-06-17,72.01,2025-06-23,70.29,4 days,2.4%,Fall by 4.43%,32.1%,
Sell,2025-07-11 - 2025-07-17,4 days,2025-07-25,74.33,2025-08-05,71.03,7 days,4.4%,Fall by 7.41%,36.6%,
Buy,2025-08-11 - 2025-08-26,11 days,2025-09-03,73.58,2025-09-03,73.58,0 days,0.0%,Rise by 1.86%,36.6%,
Sell,2025-10-02 - 2025-10-03,1 days,2025-10-08,72.72,2025-10-17,74.95,7 days,-3.1%,Fall by 1.98%,33.5%,
