Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2024-09-24 - 2024-09-26,2 days,2024-10-09,62.62,2024-10-11,64.19,2 days,-2.5%,Fall by 1.1%,63.8%
Buy,2024-10-18 - 2024-10-29,7 days,2024-10-31,63.17,2025-01-10,68.64,51 days,8.7%,Rise by 5.37%,72.4%
Sell,2024-11-05 - 2024-11-07,2 days,2024-11-12,62.72,2024-11-19,64.26,5 days,-2.5%,Fall by -3.3%,70.0%
Sell,2024-12-12 - 2024-12-16,2 days,2024-12-20,65.39,2025-01-07,67.13,12 days,-2.7%,Fall by -5.09%,67.3%
Sell,2025-01-13 - 2025-01-16,3 days,2025-01-28,68.68,2025-02-10,70.51,9 days,-2.7%,Fall by -0.06%,64.6%
Sell,2025-02-18 - 2025-02-19,1 days,2025-02-24,70.2,2025-02-27,69.47,3 days,1.0%,Fall by 7.09%,65.7%
Sell,2025-03-20 - 2025-03-26,4 days,2025-04-04,68.41,2025-04-10,66.54,4 days,2.7%,Fall by 0.6%,68.4%
Sell,2025-04-28 - 2025-05-13,11 days,2025-05-16,71.44,2025-06-02,70.3,11 days,1.6%,Fall by -2.3%,70.0%
Sell,2025-08-22 - 2025-08-25,1 days,2025-09-04,76.48,2025-09-15,78.46,7 days,-2.6%,Fall by 0.54%,67.4%
Sell,2025-09-16 - 2025-09-26,8 days,2025-10-01,78.06,2025-10-03,77.33,2 days,0.9%,Fall by -0.06%,68.4%
Buy,2025-10-14 - 2025-10-21,5 days,2025-10-29,78.16,2025-10-29,78.16,0 days,0.0%,Rise by -0.07%,68.4%
