Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2022-07-13 - 2022-07-14,1 days,2022-07-27,39.98,2022-09-23,35.98,42 days,-10.0%,Rise by 2.68%,-66.7%,
Sell,2022-07-29 - 2022-08-08,6 days,2022-08-15,40.86,2022-08-16,40.85,1 days,0.0%,Fall by 11.94%,-66.7%,
Buy,2022-09-06 - 2022-09-07,1 days,2022-09-20,37.7,2022-10-24,33.93,24 days,-10.0%,Rise by -10.0%,-76.7%,
Buy,2022-09-26 - 2022-09-29,3 days,2022-10-14,34.21,2022-11-04,36.2,15 days,5.8%,Rise by 13.42%,-70.9%,
Buy,2022-10-13 - 2022-10-24,7 days,2022-11-01,34.82,2022-11-11,38.16,8 days,9.6%,Rise by 13.56%,-61.3%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-18,38.03,2022-11-22,37.64,2 days,1.0%,Fall by 0.82%,-60.3%,
Sell,2022-11-15 - 2022-12-01,12 days,2022-12-06,39.04,2022-12-16,37.83,8 days,3.1%,Fall by 4.53%,-57.2%,
Buy,2022-12-19 - 2022-12-22,3 days,2023-01-03,38.22,2023-01-09,40.37,4 days,5.6%,Rise by 11.2%,-51.6%,
Sell,2023-01-24 - 2023-01-26,2 days,2023-01-31,41.36,2023-02-07,40.44,5 days,2.2%,Fall by 9.89%,-49.3%,
Buy,2023-02-22 - 2023-02-24,2 days,2023-03-01,39.05,2023-06-15,41.02,76 days,5.0%,Rise by 2.25%,-44.3%,
Sell,2023-04-04 - 2023-04-11,5 days,2023-04-24,38.92,2023-04-26,38.41,2 days,1.3%,Fall by 1.88%,-43.0%,
Sell,2023-05-10 - 2023-05-22,8 days,2023-06-08,39.68,2023-06-14,40.64,4 days,-2.4%,Fall by 1.84%,-45.4%,
Buy,2023-05-25 - 2023-05-31,4 days,2023-06-13,40.34,2024-05-03,42.47,233 days,5.3%,Rise by 3.99%,-40.1%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-22,39.75,2023-06-26,39.3,2 days,1.1%,Fall by 3.4%,-39.0%,
Sell,2023-07-14 - 2023-07-26,8 days,2023-08-02,40.43,2023-08-09,40.09,5 days,0.8%,Fall by 5.02%,-38.1%,
Buy,2023-08-17 - 2023-09-07,15 days,2023-09-11,39.19,2024-09-24,45.53,271 days,16.2%,Rise by -1.94%,-22.0%,
Sell,2023-11-16 - 2023-11-20,2 days,2023-11-24,39.54,2023-12-06,38.99,8 days,1.4%,Fall by 1.77%,-20.6%,
Sell,2023-12-15 - 2023-12-19,2 days,2024-01-02,39.74,2024-01-04,39.39,2 days,0.9%,Fall by 0.08%,-19.7%,
Sell,2024-02-08 - 2024-02-12,2 days,2024-03-05,40.03,2024-03-12,41.36,5 days,-3.3%,Fall by 0.8%,-23.0%,
Sell,2024-03-13 - 2024-03-21,6 days,2024-04-03,41.31,2024-04-04,41.16,1 days,0.4%,Fall by 3.87%,-22.7%,
Sell,2024-04-03 - 2024-04-04,1 days,2024-04-15,40.27,2024-04-18,39.87,3 days,1.0%,Fall by -3.4%,-21.7%,
Sell,2024-05-16 - 2024-05-17,1 days,2024-05-30,42.2,2024-07-03,43.45,24 days,-3.0%,Fall by 4.22%,-24.6%,
Sell,2024-07-08 - 2024-07-12,4 days,2024-07-18,43.16,2024-07-22,43.1,2 days,0.1%,Fall by 6.35%,-24.5%,
Sell,2024-08-19 - 2024-08-23,4 days,2024-08-28,43.26,2024-09-05,42.56,6 days,1.6%,Fall by 0.72%,-22.9%,
Sell,2024-10-04 - 2024-10-07,1 days,2024-10-16,45.54,2024-10-22,45.5,4 days,0.1%,Fall by 5.69%,-22.8%,
Buy,2024-10-25 - 2024-10-31,4 days,2024-11-04,44.74,2025-04-07,39.07,110 days,-12.7%,Rise by 0.02%,-35.4%,
Sell,2024-12-05 - 2024-12-09,2 days,2024-12-12,43.99,2024-12-19,42.1,5 days,4.3%,Fall by 7.23%,-31.2%,
Buy,2025-01-02 - 2025-01-13,7 days,2025-01-15,41.81,2025-02-20,45.03,26 days,7.7%,Rise by 7.7%,-23.4%,
Sell,2025-02-18 - 2025-02-21,3 days,2025-02-28,43.21,2025-03-04,43.19,2 days,0.0%,Fall by 10.85%,-23.4%,
Sell,2025-04-28 - 2025-05-05,5 days,2025-05-28,45.91,2025-06-02,45.85,3 days,0.1%,Fall by -4.99%,-23.3%,
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,46.6,2025-06-24,47.92,4 days,-2.8%,Fall by -3.43%,-26.1%,
Sell,2025-07-17 - 2025-07-21,2 days,2025-07-25,49.51,2025-07-29,49.2,2 days,0.6%,Fall by -4.91%,-25.5%,
Sell,2025-09-15 - 2025-09-17,2 days,2025-09-25,52.81,2025-10-02,54.07,5 days,-2.4%,Fall by -4.72%,-27.9%,
