Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2018-11-18,53.0745,2019-02-24,55.5185,2018-11-11,Buy,14 Weeks,4.6%,Rise by 19.85%,-0.15%,Normal Case
2018-11-25,51.194,2019-02-24,55.5185,2018-11-04,Buy,13 Weeks,8.45%,Rise by 24.25%,8.3%,Normal Case
2018-12-02,54.7215,2019-02-24,55.5185,2018-11-18,Buy,12 Weeks,1.46%,Rise by 16.24%,9.76%,Normal Case
2019-03-10,57.116,2019-05-19,58.115,2019-03-03,Buy,10 Weeks,1.75%,Rise by 11.37%,11.51%,Normal Case
2019-03-31,58.6655,2019-08-11,59.4005,2016-01-10,Buy,19 Weeks,1.25%,Rise by 6.57%,12.76%,Tangent Case
2019-05-26,56.6735,2019-08-11,59.4005,2019-05-19,Buy,11 Weeks,4.81%,Rise by 10.32%,17.57%,Normal Case
2019-06-09,53.302,2019-08-11,59.4005,2018-12-30,Buy,9 Weeks,11.44%,Rise by 17.29%,29.01%,Local Extrema Case
2019-08-04,59.6995,2019-10-13,60.7725,2019-07-28,Buy,10 Weeks,1.8%,Rise by 27.37%,30.81%,Normal Case
2019-09-29,61.2545,2020-02-09,73.9615,2019-09-15,Buy,19 Weeks,20.74%,Rise by 24.13%,51.55%,Normal Case
2019-12-08,67.031,2020-02-09,73.9615,2016-01-24,Buy,9 Weeks,10.34%,Rise by 13.44%,61.89%,Tangent Case
2020-05-10,69.4185,2020-08-09,74.7245,2020-05-03,Buy,13 Weeks,7.64%,Rise by 11.05%,69.54%,Normal Case
2020-05-31,71.446,2020-08-09,74.7245,2020-05-24,Buy,10 Weeks,4.59%,Rise by 15.08%,74.13%,Normal Case
2020-06-21,71.586,2020-09-20,72.9995,2020-06-14,Buy,13 Weeks,1.97%,Rise by 14.86%,76.1%,Normal Case
2020-07-19,75.7775,2020-09-20,72.9995,2020-07-12,Buy,9 Weeks,-3.67%,Rise by 20.62%,72.43%,Normal Case
2020-07-26,75.5935,2020-11-29,89.6595,2020-07-19,Buy,18 Weeks,18.61%,Rise by 20.91%,91.04%,Normal Case
2020-08-16,75.3865,2020-11-29,89.6595,2020-08-09,Buy,15 Weeks,18.93%,Rise by 21.24%,109.97%,Normal Case
2020-09-06,79.552,2020-11-29,89.6595,2020-08-23,Buy,12 Weeks,12.71%,Rise by 14.89%,122.68%,Normal Case
2020-11-01,81.0505,2021-03-07,105.427,2020-10-11,Buy,18 Weeks,30.08%,Rise by 78.62%,152.76%,Normal Case
2020-11-08,88.0875,2021-03-07,105.427,2020-11-01,Buy,17 Weeks,19.68%,Rise by 64.35%,172.44%,Normal Case
2020-11-15,88.851,2021-03-07,105.427,2020-10-25,Buy,16 Weeks,18.66%,Rise by 62.94%,191.1%,Normal Case
2021-01-31,91.787,2021-05-16,115.808,2021-01-24,Buy,15 Weeks,26.17%,Rise by 57.73%,217.27%,Normal Case
2021-02-21,105.057,2021-05-16,115.808,2021-02-14,Buy,12 Weeks,10.23%,Rise by 37.81%,227.5%,Normal Case
2021-02-28,101.843,2021-05-16,115.808,2021-02-07,Buy,11 Weeks,13.71%,Rise by 42.16%,241.21%,Normal Case
2021-03-07,105.427,2021-05-16,115.808,2021-02-28,Buy,10 Weeks,9.85%,Rise by 37.32%,251.06%,Normal Case
2021-04-25,115.765,2021-08-15,138.406,2021-04-18,Buy,16 Weeks,19.56%,Rise by 25.06%,270.62%,Normal Case
2021-05-09,119.9345,2021-08-15,138.406,2016-02-28,Buy,14 Weeks,15.4%,Rise by 20.71%,286.02%,Tangent Case
2021-05-09,119.9345,2021-08-15,138.406,2021-05-02,Buy,14 Weeks,15.4%,Rise by 20.71%,301.42%,Normal Case
2021-06-06,122.588,2021-08-15,138.406,2021-05-30,Buy,10 Weeks,12.9%,Rise by 18.1%,314.32%,Normal Case
2021-07-25,137.816,2021-12-05,142.5205,2021-07-11,Buy,19 Weeks,3.41%,Rise by 8.81%,317.74%,Normal Case
2021-08-22,138.437,2021-12-05,142.5205,2021-08-08,Buy,15 Weeks,2.95%,Rise by 8.32%,320.69%,Normal Case
2021-09-19,141.4635,2021-12-05,142.5205,2016-03-13,Buy,11 Weeks,0.75%,Rise by 6.0%,321.43%,Tangent Case
2021-10-10,140.056,2022-02-20,130.4675,2021-05-16,Buy,19 Weeks,-6.85%,Rise by -14.6%,314.59%,Local Extrema Case
2022-02-13,134.13,2022-04-17,127.253,2021-10-10,Buy,9 Weeks,-5.13%,Rise by -10.82%,309.46%,Local Extrema Case
2022-02-13,134.13,2022-04-17,127.253,2022-02-06,Buy,9 Weeks,-5.13%,Rise by -10.82%,304.33%,Normal Case
2022-03-06,132.122,2022-07-24,108.36,2022-02-20,Buy,20 Weeks,-17.98%,Rise by -12.98%,286.35%,Normal Case
2022-03-20,136.8015,2022-07-24,108.36,2022-03-13,Buy,18 Weeks,-20.79%,Rise by -15.45%,265.56%,Normal Case
2022-05-08,115.66,2022-07-24,108.36,2022-05-01,Buy,11 Weeks,-6.31%,Rise by 3.9%,259.25%,Normal Case
2022-06-19,107.8655,2022-09-04,108.68,2022-05-29,Buy,11 Weeks,0.76%,Rise by 13.71%,260.0%,Normal Case
2022-10-23,101.48,2023-02-19,94.59,2022-10-09,Buy,17 Weeks,-6.79%,Rise by -10.47%,253.21%,Normal Case
2023-03-05,94.02,2023-06-25,123.02,2023-02-26,Buy,16 Weeks,30.84%,Rise by 33.41%,284.06%,Normal Case
2023-03-12,91.01,2023-06-25,123.02,2023-03-05,Buy,15 Weeks,35.17%,Rise by 37.82%,319.23%,Normal Case
2023-04-16,109.46,2023-06-25,123.02,2023-04-09,Buy,10 Weeks,12.39%,Rise by 21.51%,331.62%,Normal Case
2023-07-30,133.01,2023-10-08,138.73,2023-07-23,Buy,10 Weeks,4.3%,Rise by 4.3%,335.92%,Normal Case
2023-08-06,128.54,2023-10-08,138.73,2023-07-30,Buy,9 Weeks,7.93%,Rise by 7.93%,343.84%,Normal Case
2023-08-13,130.17,2023-10-29,123.4,2023-08-06,Buy,11 Weeks,-5.2%,Rise by 6.58%,338.64%,Normal Case
2023-09-03,136.8,2024-02-18,141.76,2023-08-13,Buy,24 Weeks,3.63%,Rise by 12.42%,342.27%,Normal Case
2023-10-08,138.73,2024-02-18,141.76,2023-09-24,Buy,19 Weeks,2.18%,Rise by 10.86%,344.45%,Normal Case
2024-01-07,137.39,2024-05-12,170.29,2023-12-24,Buy,18 Weeks,23.95%,Rise by 39.72%,368.4%,Normal Case
2024-01-21,147.97,2024-05-12,170.29,2023-12-31,Buy,16 Weeks,15.08%,Rise by 29.73%,383.48%,Normal Case
2024-03-17,142.17,2024-06-09,175.95,2024-03-10,Buy,12 Weeks,23.76%,Rise by 35.02%,407.24%,Normal Case
2024-03-24,151.77,2024-06-09,175.95,2024-03-03,Buy,11 Weeks,15.93%,Rise by 26.48%,423.18%,Normal Case
2024-04-07,153.94,2024-06-09,175.95,2024-03-31,Buy,9 Weeks,14.3%,Rise by 24.7%,437.47%,Normal Case
2024-04-21,155.72,2024-07-28,168.68,2024-04-07,Buy,14 Weeks,8.32%,Rise by 23.27%,445.8%,Normal Case
2024-05-05,168.99,2024-07-28,168.68,2024-02-04,Buy,12 Weeks,-0.18%,Rise by 13.59%,445.61%,Local Extrema Case
2024-05-05,168.99,2024-07-28,168.68,2024-04-14,Buy,12 Weeks,-0.18%,Rise by 13.59%,445.43%,Normal Case
2024-06-30,183.42,2024-10-20,165.05,2024-06-23,Buy,16 Weeks,-10.02%,Rise by -10.18%,435.41%,Normal Case
2024-08-04,168.4,2024-10-20,165.05,2024-07-28,Buy,11 Weeks,-1.99%,Rise by 6.81%,433.42%,Normal Case
2024-10-06,168.56,2025-01-05,193.13,2024-09-29,Buy,13 Weeks,14.58%,Rise by 21.97%,448.0%,Normal Case
2024-11-03,172.65,2025-01-05,193.13,2024-10-27,Buy,9 Weeks,11.86%,Rise by 19.08%,459.86%,Normal Case
2024-12-22,192.96,2025-02-23,181.58,2024-12-15,Buy,9 Weeks,-5.9%,Rise by -10.75%,453.97%,Normal Case
2025-01-05,193.13,2025-06-08,174.92,2024-12-22,Buy,22 Weeks,-9.43%,Rise by -10.83%,444.54%,Normal Case
2025-01-12,193.17,2025-06-08,174.92,2025-01-05,Buy,21 Weeks,-9.45%,Rise by -10.85%,435.09%,Normal Case
2025-03-09,175.75,2025-06-08,174.92,2024-11-24,Buy,13 Weeks,-0.47%,Rise by -12.16%,434.62%,Local Extrema Case
2025-08-03,189.95,2025-10-05,246.45,2025-07-27,Buy,9 Weeks,29.74%,Rise by 34.37%,464.36%,Normal Case
2025-08-24,206.72,2025-08-24,206.72,2016-06-05,Buy,0 Weeks,0.0%,Rise by 0%,464.36%,Tangent Case
2025-08-24,206.72,2025-08-24,206.72,2025-08-10,Buy,0 Weeks,0.0%,Rise by 0%,464.36%,Normal Case
2025-08-31,213.53,2025-08-31,213.53,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,464.36%,Normal Case
2025-09-07,235.17,2025-09-07,235.17,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,464.36%,Normal Case
2025-10-19,253.79,2025-10-19,253.79,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,464.36%,Normal Case
