Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2025-04-01,382.19,2025-04-01,382.19,2024-03-21-2025-03-11,386.0-427.16,Sell,0 days,-0.0%,Fall by 0%,134.63%
2025-04-03,373.11,2025-04-04,359.84,2023-01-06-2024-03-21,219.35-430.82,Sell,1 days,3.56%,Fall by -40.51%,138.19%
2025-04-14,387.81,2025-04-16,371.61,2021-10-04-2024-03-21,280.25-430.82,Sell,2 days,4.18%,Fall by -37.91%,142.37%
2025-04-22,366.82,2025-04-22,366.82,2024-07-05-2025-04-07,371.0-458.97,Sell,0 days,-0.0%,Fall by 0%,142.37%
2025-07-08,496.62,2025-08-28,509.64,2025-01-28-2025-04-07,371.0-431.38,Sell,37 days,-2.62%,Fall by -0.26%,139.75%
2025-08-11,521.77,2025-08-11,521.77,2025-04-07-2025-07-31,344.79-555.45,Buy,0 days,0.0%,Rise by 0%,139.75%
2025-08-28,509.64,2025-10-31,517.81,2023-09-28-2025-07-31,309.45-555.45,Buy,46 days,1.6%,Rise by 0.0%,141.35%
2025-09-05,495.0,2025-09-29,514.6,2025-04-07-2025-07-31,344.79-555.45,Sell,16 days,-3.96%,Fall by -0.62%,137.39%
2025-09-09,498.41,2025-09-09,498.41,2022-06-14-2025-07-31,241.51-555.45,Buy,0 days,0.0%,Rise by 0%,137.39%
2025-09-26,511.46,2025-09-29,514.6,2025-07-31-2025-09-05,511.97-531.9,Sell,1 days,-0.61%,Fall by -0.62%,136.77%
