Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2024-05-15 - 2024-05-16,1 days,2024-05-30,18538.6602,2024-06-05,19035.0508,4 days,-2.7%,Fall by 3.62%,40.0%
Sell,2024-06-18 - 2024-06-20,2 days,2024-06-25,19701.1309,2024-07-05,20391.9707,8 days,-3.5%,Fall by 9.31%,36.5%
Sell,2024-07-05 - 2024-07-10,3 days,2024-07-17,19799.1406,2024-07-23,19754.3398,4 days,0.2%,Fall by 9.76%,36.7%
Sell,2024-08-19 - 2024-08-22,3 days,2024-08-27,19581.5195,2024-08-29,19325.4492,2 days,1.3%,Fall by -1.58%,38.0%
Sell,2024-10-11 - 2024-10-14,1 days,2024-10-24,20232.8691,2024-11-01,20033.1406,6 days,1.0%,Fall by -2.59%,39.0%
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-15,20394.1309,2024-11-26,20922.9004,7 days,-2.6%,Fall by -1.78%,36.4%
Sell,2024-12-04 - 2024-12-06,2 days,2024-12-18,21209.3203,2024-12-24,21797.6504,4 days,-2.8%,Fall by 2.13%,33.6%
Buy,2025-01-02 - 2025-01-13,7 days,2025-01-15,21237.8496,2025-04-03,18521.4707,56 days,-12.8%,Rise by 4.42%,20.8%
Sell,2025-01-23 - 2025-01-24,1 days,2025-02-11,21693.5195,2025-02-26,21132.9199,11 days,2.6%,Fall by 10.43%,23.4%
Sell,2025-02-18 - 2025-02-19,1 days,2025-02-24,21352.0801,2025-02-26,21132.9199,2 days,1.0%,Fall by 9.96%,24.4%
Buy,2025-02-27 - 2025-03-03,2 days,2025-03-05,20628.4609,2025-04-03,18521.4707,21 days,-10.2%,Rise by -1.65%,14.2%
Buy,2025-03-13 - 2025-03-31,12 days,2025-04-02,19581.7793,2025-04-04,17397.6992,2 days,-11.2%,Rise by 21.79%,3.1%
Sell,2025-06-10 - 2025-06-11,1 days,2025-06-18,21719.6895,2025-06-26,22447.2891,6 days,-3.3%,Fall by -4.8%,-0.3%
Sell,2025-06-30 - 2025-07-03,3 days,2025-07-11,22780.5996,2025-07-28,23356.2695,11 days,-2.5%,Fall by 0.08%,-2.8%
Sell,2025-08-12 - 2025-08-13,1 days,2025-08-18,23713.7598,2025-08-21,23142.5801,3 days,2.4%,Fall by -2.14%,-0.4%
