Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2022-05-31 - 2022-06-02,2 days,2022-06-10,32.74,2022-06-14,32.28,2 days,1.4%,Fall by 5.22%,-6.4%,
Sell,2022-06-15 - 2022-06-21,4 days,2022-06-30,33.91,2022-07-18,31.63,12 days,6.7%,Fall by 10.41%,0.4%,
Buy,2022-07-13 - 2022-07-15,2 days,2022-08-03,30.01,2022-09-22,26.97,36 days,-10.1%,Rise by 3.17%,-9.8%,
Buy,2022-09-22 - 2022-10-03,7 days,2022-10-05,27.22,2022-10-14,24.16,7 days,-11.2%,Rise by -12.12%,-21.0%,
Buy,2022-10-12 - 2022-10-13,1 days,2022-10-25,21.94,2022-11-04,23.84,8 days,8.7%,Rise by 32.63%,-12.3%,
Buy,2022-10-24 - 2022-10-31,5 days,2022-11-02,21.94,2022-11-04,23.84,2 days,8.7%,Rise by 32.63%,-3.7%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-21,25.69,2022-11-29,26.85,6 days,-4.5%,Fall by -6.5%,-8.2%,
Sell,2022-12-06 - 2022-12-09,3 days,2022-12-19,27.78,2022-12-27,29.12,6 days,-4.8%,Fall by 1.62%,-13.0%,
Sell,2023-01-06 - 2023-01-11,3 days,2023-01-31,31.8,2023-02-07,30.88,5 days,2.9%,Fall by 12.23%,-10.1%,
Buy,2023-02-07 - 2023-02-10,3 days,2023-02-16,30.14,2023-05-24,26.94,69 days,-10.6%,Rise by -0.76%,-20.7%,
Sell,2023-03-27 - 2023-04-12,12 days,2023-04-24,28.11,2023-04-26,27.8,2 days,1.1%,Fall by 7.61%,-19.6%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-22,27.44,2023-06-26,27.01,2 days,1.6%,Fall by 4.74%,-18.1%,
Buy,2023-06-23 - 2023-07-06,9 days,2023-07-10,27.16,2023-07-28,30.08,14 days,10.8%,Rise by 12.0%,-7.3%,
Sell,2023-07-28 - 2023-07-31,1 days,2023-08-07,29.02,2023-08-09,28.6,2 days,1.4%,Fall by 11.27%,-5.9%,
Buy,2023-10-05 - 2023-10-23,12 days,2023-11-01,25.48,2023-12-20,22.91,35 days,-10.1%,Rise by -10.09%,-16.0%,
Sell,2023-11-07 - 2023-11-15,6 days,2023-11-22,26.29,2023-12-06,23.95,10 days,8.9%,Fall by 12.86%,-7.1%,
Buy,2023-12-06 - 2023-12-08,2 days,2023-12-12,23.95,2024-01-17,21.45,26 days,-10.4%,Rise by -10.44%,-17.5%,
Buy,2024-01-18 - 2024-01-22,2 days,2024-02-05,21.88,2024-02-06,23.13,1 days,5.7%,Rise by 11.15%,-11.8%,
Sell,2024-02-23 - 2024-02-27,2 days,2024-03-05,23.03,2024-03-11,24.04,4 days,-4.4%,Fall by -2.69%,-16.2%,
Sell,2024-04-25 - 2024-04-29,2 days,2024-05-08,26.82,2024-05-10,27.77,2 days,-3.5%,Fall by 3.47%,-19.7%,
Buy,2024-07-25 - 2024-08-01,5 days,2024-08-08,25.49,2024-09-19,27.13,30 days,6.4%,Rise by 43.94%,-13.3%,
Sell,2024-10-03 - 2024-10-07,2 days,2024-10-15,31.1,2024-10-18,32.17,3 days,-3.4%,Fall by 5.08%,-16.7%,
Sell,2025-01-28 - 2025-01-30,2 days,2025-02-25,35.38,2025-02-26,36.44,1 days,-3.0%,Fall by 15.21%,-19.7%,
Sell,2025-02-21 - 2025-02-26,3 days,2025-03-03,34.51,2025-03-05,36.79,2 days,-6.6%,Fall by 13.07%,-26.3%,
Sell,2025-05-06 - 2025-05-14,6 days,2025-05-28,35.24,2025-06-04,36.37,5 days,-3.2%,Fall by -0.79%,-29.5%,
Sell,2025-09-17 - 2025-10-02,11 days,2025-10-07,40.93,2025-10-13,39.53,4 days,3.4%,Fall by 2.98%,-26.1%,
