Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-09-06 - 2021-09-07,1 days,2021-09-20,331.25,2021-09-30,317.05,8 days,4.3%,Fall by 6.2%,11.6%
Sell,2021-09-07 - 2021-09-24,13 days,2021-09-29,320.375,2021-09-30,317.05,1 days,1.0%,Fall by 3.01%,12.6%
Buy,2021-11-04 - 2021-11-11,5 days,2021-11-15,329.45,2021-12-23,347.275,28 days,5.4%,Rise by 9.5%,18.0%
Buy,2021-11-11 - 2021-11-29,12 days,2021-12-08,320.85,2022-01-04,360.75,19 days,12.4%,Rise by 12.44%,30.5%
Sell,2021-12-28 - 2021-12-30,2 days,2022-01-05,356.75,2022-01-07,355.75,2 days,0.3%,Fall by 15.2%,30.7%
Buy,2022-01-20 - 2022-01-27,5 days,2022-02-09,284.475,2022-03-14,299.075,23 days,5.1%,Rise by 7.43%,35.9%
Buy,2022-02-14 - 2022-02-24,8 days,2022-03-02,277.6,2022-03-17,300.6,11 days,8.3%,Rise by 10.09%,44.2%
Sell,2022-03-14 - 2022-03-21,5 days,2022-03-29,301.25,2022-03-30,300.4,1 days,0.3%,Fall by 10.61%,44.4%
Buy,2022-04-18 - 2022-04-27,7 days,2022-05-05,250.575,2022-05-25,222.425,14 days,-11.2%,Rise by -11.23%,33.2%
Buy,2022-05-04 - 2022-05-10,4 days,2022-05-13,234.325,2022-06-17,202.6,25 days,-13.5%,Rise by -13.54%,19.7%
Sell,2022-06-01 - 2022-06-03,2 days,2022-06-13,223.05,2022-06-15,220.05,2 days,1.3%,Fall by 10.01%,21.0%
Sell,2022-08-03 - 2022-08-08,3 days,2022-08-23,208.325,2022-08-24,208.075,1 days,0.1%,Fall by 9.97%,21.1%
Buy,2022-08-24 - 2022-08-29,3 days,2022-09-02,203.85,2023-03-21,183.2,142 days,-10.1%,Rise by 0.88%,11.0%
Buy,2022-09-23 - 2022-09-26,1 days,2022-10-11,202.2,2023-03-23,180.75,117 days,-10.6%,Rise by -1.16%,0.4%
Sell,2022-10-10 - 2022-10-11,1 days,2022-10-14,188.65,2022-11-01,196.2,12 days,-4.0%,Fall by -0.09%,-3.6%
Sell,2023-01-23 - 2023-01-24,1 days,2023-02-07,200.25,2023-02-28,193.525,15 days,3.4%,Fall by 11.06%,-0.3%
Buy,2023-02-24 - 2023-02-27,1 days,2023-03-03,195.225,2023-07-17,207.625,96 days,6.4%,Rise by -0.54%,6.1%
Buy,2023-03-24 - 2023-03-28,2 days,2023-03-31,182.625,2023-04-28,192.5,20 days,5.4%,Rise by 6.32%,11.5%
Buy,2023-03-29 - 2023-04-17,13 days,2023-04-21,184.025,2023-07-18,208.6,62 days,13.4%,Rise by 10.62%,24.9%
Sell,2023-04-26 - 2023-05-02,4 days,2023-05-05,189.7,2023-05-22,197.875,11 days,-4.3%,Fall by -0.14%,20.5%
Sell,2023-06-01 - 2023-06-02,1 days,2023-06-12,197.8,2023-06-20,191.25,6 days,3.3%,Fall by -2.93%,23.9%
Sell,2023-07-06 - 2023-07-17,7 days,2023-07-21,202.35,2023-07-24,202.025,1 days,0.2%,Fall by -0.62%,24.0%
Sell,2023-08-10 - 2023-08-11,1 days,2023-08-30,203.6,2023-09-04,217.05,3 days,-6.6%,Fall by 0.56%,17.4%
Buy,2023-08-30 - 2023-08-31,1 days,2023-09-13,217.85,2023-10-20,195.925,27 days,-10.1%,Rise by -3.34%,7.4%
Buy,2023-09-26 - 2023-09-28,2 days,2023-10-03,202.725,2023-12-14,217.2,52 days,7.1%,Rise by 17.68%,14.5%
Buy,2023-10-25 - 2023-10-26,1 days,2023-11-13,190.825,2023-11-23,201.25,8 days,5.5%,Rise by 25.02%,20.0%
Sell,2023-11-22 - 2023-11-30,6 days,2023-12-05,202.175,2023-12-06,209.375,1 days,-3.6%,Fall by -10.84%,16.4%
Sell,2023-12-27 - 2023-12-28,1 days,2024-01-03,227.95,2024-01-09,225.375,4 days,1.1%,Fall by -3.6%,17.5%
Sell,2024-02-16 - 2024-02-19,1 days,2024-02-22,265.525,2024-03-01,259.55,6 days,2.3%,Fall by 11.06%,19.8%
Buy,2024-03-07 - 2024-03-13,4 days,2024-03-15,258.5,2024-04-15,229.675,21 days,-11.2%,Rise by -11.15%,8.6%
Sell,2024-05-08 - 2024-05-16,6 days,2024-05-28,228.025,2024-05-31,219.1,3 days,3.9%,Fall by -6.35%,12.5%
Buy,2024-05-31 - 2024-06-04,2 days,2024-06-18,245.925,2024-07-01,263.675,9 days,7.2%,Rise by 16.54%,19.8%
Sell,2024-06-28 - 2024-07-04,4 days,2024-07-11,267.05,2024-07-12,280.075,1 days,-4.9%,Fall by 9.19%,14.9%
Sell,2024-07-18 - 2024-07-19,1 days,2024-07-24,250.05,2024-07-26,262.4,2 days,-4.9%,Fall by -2.85%,9.9%
Sell,2024-08-21 - 2024-08-22,1 days,2024-09-04,259.575,2024-09-13,275.3,7 days,-6.1%,Fall by -1.13%,3.9%
Sell,2024-08-30 - 2024-09-16,11 days,2024-09-23,267.45,2024-10-04,266.775,9 days,0.3%,Fall by 1.85%,4.1%
Sell,2024-09-16 - 2024-09-27,9 days,2024-10-04,266.775,2024-10-09,265.575,3 days,0.4%,Fall by -5.69%,4.6%
Buy,2024-10-07 - 2024-10-08,1 days,2024-10-14,274.775,2024-11-25,291.225,30 days,6.0%,Rise by 13.82%,10.6%
Sell,2024-10-30 - 2024-11-11,8 days,2024-11-29,288.925,2024-12-05,299.3,4 days,-3.6%,Fall by 2.41%,7.0%
Buy,2024-11-05 - 2024-11-18,9 days,2024-11-29,288.925,2025-01-23,317.7,39 days,10.0%,Rise by 8.25%,16.9%
Sell,2024-12-19 - 2024-12-20,1 days,2024-12-26,305.05,2025-01-01,300.3,4 days,1.6%,Fall by 7.57%,18.5%
Buy,2025-02-28 - 2025-03-04,2 days,2025-03-06,285.9,2025-04-03,256.35,20 days,-10.3%,Rise by -10.34%,8.2%
Sell,2025-06-23 - 2025-06-26,3 days,2025-07-08,269.65,2025-07-15,257.4,5 days,4.5%,Fall by 11.01%,12.7%
Sell,2025-07-04 - 2025-07-18,10 days,2025-07-23,261.4,2025-07-30,250.2,5 days,4.3%,Fall by 8.55%,17.0%
