Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2021-08-06 - 2021-08-09,1 days,2021-08-18,408.01,2021-08-23,422.13,3 days,-3.5%,Fall by 2.7%,6.0%,
Sell,2021-08-31 - 2021-09-01,1 days,2021-09-09,425.02,2021-09-14,420.27,3 days,1.1%,Fall by 6.59%,7.1%,
Buy,2021-09-30 - 2021-10-04,2 days,2021-10-13,408.09,2021-10-21,428.69,6 days,5.0%,Rise by 12.1%,12.2%,
Sell,2021-12-10 - 2021-12-13,1 days,2021-12-20,436.87,2021-12-21,448.65,1 days,-2.7%,Fall by 10.02%,9.5%,
Buy,2022-01-21 - 2022-01-24,1 days,2022-01-31,422.26,2022-03-07,375.53,25 days,-11.1%,Rise by -11.07%,-1.6%,
Buy,2022-02-23 - 2022-02-24,1 days,2022-03-09,389.61,2022-03-22,411.85,9 days,5.7%,Rise by 10.09%,4.1%,
Sell,2022-03-28 - 2022-03-29,1 days,2022-04-01,415.26,2022-04-13,393.92,8 days,5.1%,Fall by 10.26%,9.3%,
Buy,2022-04-26 - 2022-05-02,4 days,2022-05-10,352.17,2022-06-16,315.97,27 days,-10.3%,Rise by 4.95%,-1.0%,
Buy,2022-05-11 - 2022-05-12,1 days,2022-05-23,344.92,2022-05-27,364.06,4 days,5.5%,Rise by 13.37%,4.5%,
Sell,2022-08-05 - 2022-08-08,1 days,2022-08-17,386.39,2022-08-25,376.93,6 days,2.4%,Fall by 11.45%,7.0%,
Buy,2022-08-30 - 2022-09-02,3 days,2022-09-07,345.08,2022-09-30,307.37,17 days,-10.9%,Rise by -10.93%,-3.9%,
Buy,2022-09-23 - 2022-09-30,5 days,2022-10-04,327.79,2022-11-15,344.3,30 days,5.0%,Rise by 5.04%,1.1%,
Sell,2022-11-14 - 2022-11-15,1 days,2022-11-28,334.83,2022-11-30,347.94,2 days,-3.9%,Fall by 7.09%,-2.8%,
Sell,2022-12-02 - 2022-12-13,7 days,2022-12-16,326.07,2022-12-23,319.19,5 days,2.1%,Fall by -6.71%,-0.7%,
Buy,2022-12-19 - 2022-12-28,7 days,2022-12-30,319.41,2023-01-23,346.23,16 days,8.4%,Rise by 16.39%,7.7%,
Sell,2023-02-03 - 2023-02-08,3 days,2023-02-17,360.52,2023-02-23,357.13,4 days,0.9%,Fall by 3.49%,8.6%,
Sell,2023-04-03 - 2023-04-04,1 days,2023-04-10,379.66,2023-04-11,376.84,1 days,0.7%,Fall by -9.84%,9.4%,
Sell,2023-06-14 - 2023-06-16,2 days,2023-06-22,433.84,2023-07-13,450.08,15 days,-3.7%,Fall by 3.88%,5.6%,
Sell,2023-08-31 - 2023-09-01,1 days,2023-09-07,435.69,2023-09-14,434.24,5 days,0.3%,Fall by 6.03%,6.0%,
Buy,2023-09-22 - 2023-09-28,4 days,2023-10-04,415.5,2023-11-08,436.84,25 days,5.1%,Rise by 17.16%,11.1%,
Sell,2023-12-12 - 2023-12-15,3 days,2024-01-02,471.29,2024-01-18,489.08,12 days,-3.8%,Fall by -5.82%,7.3%,
Sell,2024-01-22 - 2024-01-25,3 days,2024-02-01,500.28,2024-02-08,513.65,5 days,-2.7%,Fall by 0.32%,4.7%,
Sell,2024-01-25 - 2024-02-12,12 days,2024-02-21,498.7,2024-02-22,514.92,1 days,-3.3%,Fall by 3.77%,1.4%,
Buy,2024-04-08 - 2024-04-10,2 days,2024-04-22,486.46,2024-05-06,516.83,10 days,6.2%,Rise by 21.04%,7.6%,
Sell,2024-05-15 - 2024-05-16,1 days,2024-05-30,535.08,2024-06-05,551.45,4 days,-3.1%,Fall by 3.86%,4.6%,
Sell,2024-06-18 - 2024-06-20,2 days,2024-06-25,575.26,2024-07-03,592.89,6 days,-3.1%,Fall by 10.41%,1.5%,
Sell,2024-07-08 - 2024-07-11,3 days,2024-07-17,582.73,2024-07-26,561.56,7 days,3.6%,Fall by 11.56%,5.2%,
Buy,2024-07-26 - 2024-07-30,2 days,2024-08-06,520.48,2024-08-13,553.98,5 days,6.4%,Rise by 16.79%,11.6%,
Sell,2024-10-11 - 2024-10-15,2 days,2024-10-24,599.12,2024-11-01,586.47,6 days,2.1%,Fall by -3.7%,13.7%,
Sell,2024-12-04 - 2024-12-06,2 days,2024-12-30,627.57,2025-01-14,609.87,11 days,2.8%,Fall by 3.31%,16.5%,
Sell,2025-02-18 - 2025-02-19,1 days,2025-02-24,615.04,2025-02-26,610.47,2 days,0.7%,Fall by 11.15%,17.3%,
Buy,2025-02-27 - 2025-03-03,2 days,2025-03-05,586.92,2025-04-03,511.5,21 days,-12.9%,Rise by -1.68%,4.4%,
Buy,2025-03-13 - 2025-03-31,12 days,2025-04-02,551.44,2025-04-04,478.6,2 days,-13.2%,Rise by -10.82%,-8.8%,
Sell,2025-05-14 - 2025-05-15,1 days,2025-05-20,612.92,2025-05-22,602.19,2 days,1.8%,Fall by -10.03%,-7.0%,
Sell,2025-06-04 - 2025-06-05,1 days,2025-06-13,623.29,2025-06-24,646.58,7 days,-3.7%,Fall by -8.2%,-10.8%,
Sell,2025-06-26 - 2025-06-30,2 days,2025-07-08,671.23,2025-07-25,688.69,13 days,-2.6%,Fall by -0.47%,-13.4%,
Sell,2025-07-18 - 2025-07-21,1 days,2025-08-15,700.05,2025-08-21,682.08,4 days,2.6%,Fall by -5.18%,-10.8%,
Sell,2025-09-15 - 2025-09-16,1 days,2025-09-24,739.06,2025-09-26,738.7,2 days,0.0%,Fall by 0.37%,-10.8%,
Sell,2025-09-22 - 2025-10-10,14 days,2025-10-22,752.41,2025-10-24,774.14,2 days,-2.9%,Fall by -5.42%,-13.7%,
