Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2020-03-29,44.16,2020-07-26,64.47,2020-03-22,Buy,17 Weeks,45.99%,Rise by 57.95%,248.74%,Normal Case,
2020-04-05,44.01,2020-07-26,64.47,2020-03-15,Buy,16 Weeks,46.49%,Rise by 58.49%,295.23%,Normal Case,
2020-04-26,47.75,2020-07-26,64.47,2020-02-02,Buy,13 Weeks,35.02%,Rise by 46.07%,330.25%,Local Extrema Case,
2020-05-10,49.9,2020-07-26,64.47,2020-05-03,Buy,11 Weeks,29.2%,Rise by 39.78%,359.44%,Normal Case,
2020-05-17,50.64,2020-07-26,64.47,2020-05-10,Buy,10 Weeks,27.31%,Rise by 37.74%,386.75%,Normal Case,
2020-06-14,57.04,2020-09-20,68.47,2020-06-07,Buy,14 Weeks,20.04%,Rise by 25.89%,406.79%,Normal Case,
2020-06-21,61.72,2020-09-20,68.47,2020-06-14,Buy,13 Weeks,10.94%,Rise by 16.35%,417.73%,Normal Case,
2020-09-06,69.75,2020-11-29,77.54,2020-08-23,Buy,12 Weeks,11.17%,Rise by 11.43%,428.9%,Normal Case,
2020-09-20,68.47,2020-11-29,77.54,2020-09-13,Buy,10 Weeks,13.25%,Rise by 13.51%,442.14%,Normal Case,
2020-11-01,71.83,2021-03-07,84.82,2020-10-25,Buy,18 Weeks,18.08%,Rise by 42.28%,460.23%,Normal Case,
2021-01-10,82.59,2021-09-26,46.93,2021-01-03,Buy,37 Weeks,-43.18%,Rise by -12.54%,417.05%,Normal Case,
2021-01-31,86.79,2021-09-26,46.93,2021-01-24,Buy,34 Weeks,-45.93%,Rise by -12.9%,371.12%,Normal Case,
2021-06-06,70.43,2021-09-26,46.93,2021-05-30,Buy,16 Weeks,-33.37%,Rise by -21.51%,337.76%,Normal Case,
2021-09-12,51.86,2022-06-26,33.41,2021-09-05,Buy,41 Weeks,-35.58%,Rise by -12.21%,302.18%,Normal Case,
2021-10-03,46.29,2022-06-26,33.41,2021-09-26,Buy,38 Weeks,-27.82%,Rise by -13.91%,274.36%,Normal Case,
2022-01-16,37.21,2022-06-26,33.41,2022-01-09,Buy,23 Weeks,-10.21%,Rise by -20.02%,264.14%,Normal Case,
2022-01-23,36.81,2022-06-26,33.41,2022-01-16,Buy,22 Weeks,-9.24%,Rise by -34.8%,254.91%,Normal Case,
2022-02-13,36.53,2022-06-26,33.41,2022-02-06,Buy,19 Weeks,-8.54%,Rise by -17.3%,246.37%,Normal Case,
2022-04-10,28.81,2022-06-26,33.41,2022-04-03,Buy,11 Weeks,15.97%,Rise by 15.97%,262.33%,Normal Case,
2022-05-08,25.74,2022-07-17,29.18,2022-05-01,Buy,10 Weeks,13.36%,Rise by 29.8%,275.7%,Normal Case,
2022-05-22,26.94,2022-09-11,28.41,2022-05-15,Buy,16 Weeks,5.46%,Rise by -19.64%,281.15%,Normal Case,
2022-05-29,27.81,2022-09-11,28.41,2022-03-20,Buy,15 Weeks,2.16%,Rise by -10.36%,283.31%,Local Extrema Case,
2022-06-12,31.64,2022-09-11,28.41,2022-06-05,Buy,13 Weeks,-10.21%,Rise by -10.4%,273.1%,Normal Case,
2022-06-26,33.41,2022-09-11,28.41,2022-06-12,Buy,11 Weeks,-14.97%,Rise by -14.37%,258.14%,Normal Case,
2022-08-28,30.24,2023-01-01,30.2,2022-08-21,Buy,18 Weeks,-0.13%,Rise by -28.41%,258.01%,Normal Case,
2022-09-04,28.72,2023-01-01,30.2,2022-08-28,Buy,17 Weeks,5.15%,Rise by -25.31%,263.16%,Normal Case,
2022-11-06,22.81,2023-02-12,31.71,2022-10-30,Buy,14 Weeks,39.02%,Rise by 57.08%,302.18%,Normal Case,
2022-12-11,31.03,2023-02-12,31.71,2022-12-04,Buy,9 Weeks,2.19%,Rise by 15.47%,304.37%,Normal Case,
2022-12-18,30.06,2023-07-02,26.93,2022-12-11,Buy,28 Weeks,-10.41%,Rise by -10.88%,293.96%,Normal Case,
2023-01-01,30.2,2023-07-02,26.93,2022-12-18,Buy,26 Weeks,-10.83%,Rise by -11.29%,283.13%,Normal Case,
2023-03-05,31.65,2023-07-02,26.93,2023-02-26,Buy,17 Weeks,-14.91%,Rise by -10.55%,268.21%,Normal Case,
2023-05-07,27.67,2023-08-20,26.86,2023-04-30,Buy,15 Weeks,-2.93%,Rise by 14.71%,265.29%,Normal Case,
2023-07-02,26.93,2023-12-03,27.67,2023-06-25,Buy,22 Weeks,2.75%,Rise by 6.05%,268.04%,Normal Case,
2023-08-06,30.58,2023-12-03,27.67,2023-07-30,Buy,17 Weeks,-9.52%,Rise by -10.04%,258.52%,Normal Case,
2023-10-01,27.37,2023-12-03,27.67,2023-09-24,Buy,9 Weeks,1.1%,Rise by 4.35%,259.62%,Normal Case,
2024-01-07,25.88,2024-03-31,26.25,2023-12-31,Buy,12 Weeks,1.43%,Rise by 24.65%,261.05%,Normal Case,
2024-04-07,26.58,2024-10-27,32.11,2024-03-31,Buy,29 Weeks,20.81%,Rise by 44.51%,281.85%,Normal Case,
2024-05-05,30.67,2024-10-27,32.11,2024-04-14,Buy,25 Weeks,4.7%,Rise by -11.9%,286.55%,Normal Case,
2024-09-08,25.28,2024-12-29,29.71,2024-09-01,Buy,16 Weeks,17.52%,Rise by 46.32%,304.07%,Normal Case,
2024-10-06,38.41,2024-12-29,29.71,2024-09-29,Buy,12 Weeks,-22.65%,Rise by -22.29%,281.42%,Normal Case,
2024-10-27,32.11,2024-12-29,29.71,2024-10-20,Buy,9 Weeks,-7.47%,Rise by -15.01%,273.94%,Normal Case,
2024-11-03,32.16,2025-04-06,31.31,2024-10-27,Buy,22 Weeks,-2.64%,Rise by -15.14%,271.3%,Normal Case,
2024-12-15,31.71,2025-04-06,31.31,2024-12-08,Buy,16 Weeks,-1.26%,Rise by 16.65%,270.04%,Normal Case,
2024-12-22,29.96,2025-04-06,31.31,2016-04-03,Buy,15 Weeks,4.51%,Rise by 23.46%,274.55%,Tangent Case,
2025-01-19,29.38,2025-04-06,31.31,2025-01-12,Buy,11 Weeks,6.57%,Rise by 25.9%,281.12%,Normal Case,
2025-02-02,31.28,2025-04-06,31.31,2025-01-26,Buy,9 Weeks,0.1%,Rise by 27.72%,281.21%,Normal Case,
2025-03-02,33.93,2025-06-01,32.74,2025-02-16,Buy,13 Weeks,-3.51%,Rise by -10.96%,277.7%,Normal Case,
2025-03-09,36.99,2025-06-01,32.74,2024-12-01,Buy,12 Weeks,-11.49%,Rise by -13.46%,266.21%,Local Extrema Case,
2025-03-16,36.78,2025-06-01,32.74,2025-03-09,Buy,11 Weeks,-10.98%,Rise by -10.47%,255.23%,Normal Case,
2025-08-24,38.38,2025-08-24,38.38,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,255.23%,Normal Case,
2025-09-07,38.44,2025-09-07,38.44,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,255.23%,Normal Case,
2025-10-19,39.49,2025-10-19,39.49,2016-04-17,Buy,0 Weeks,0.0%,Rise by 0%,255.23%,Tangent Case,
