Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-07-24,66.61,2024-08-01,63.52,2024-05-21-2024-07-05,67.08-72.1,Sell,6 days,4.64%,Fall by 16.5%,234.91%
2024-08-07,55.93,2024-08-09,57.93,2024-03-08-2024-05-21,56.0-74.25,Sell,2 days,-3.58%,Fall by 13.5%,231.34%
2024-08-22,60.68,2024-09-06,57.6,2024-02-16-2024-08-07,60.72-62.82,Sell,11 days,5.08%,Fall by 5.73%,236.41%
2024-09-03,60.35,2024-09-06,57.6,2024-07-17-2024-08-07,60.72-70.75,Sell,3 days,4.56%,Fall by 5.73%,240.97%
2024-09-10,50.11,2024-09-10,50.11,2023-10-26-2024-05-21,53.0-74.25,Sell,0 days,-0.0%,Fall by 0%,240.97%
2024-10-15,56.37,2024-10-15,56.37,2024-02-16-2024-09-11,50.62-62.82,Sell,0 days,-0.0%,Fall by 0%,240.97%
2024-12-16,65.58,2025-01-06,72.8,2024-10-07-2024-11-05,55.34-60.49,Sell,15 days,-11.01%,Fall by 3.13%,229.96%
2025-02-11,68.91,2025-02-13,66.03,2024-09-11-2025-02-04,49.21-78.18,Sell,2 days,4.18%,Fall by 12.12%,234.14%
2025-02-12,66.86,2025-02-20,64.78,2022-09-26-2025-02-04,39.0-78.18,Sell,6 days,3.11%,Fall by 17.98%,237.25%
2025-02-25,63.22,2025-02-26,62.9,2024-03-08-2025-02-04,56.0-78.18,Sell,1 days,0.51%,Fall by 16.15%,237.76%
2025-02-26,62.9,2025-02-26,62.9,2024-09-11-2025-02-04,49.21-78.18,Buy,0 days,0.0%,Rise by 0%,237.76%
2025-03-03,60.14,2025-03-04,58.03,2023-10-26-2025-02-04,53.0-78.18,Sell,1 days,3.51%,Fall by 11.49%,241.26%
2025-03-06,59.66,2025-03-06,59.66,2022-07-14-2025-02-04,43.58-78.18,Buy,0 days,0.0%,Rise by 0%,241.26%
2025-03-10,53.13,2025-03-26,51.36,2023-06-23-2025-02-04,50.57-78.18,Sell,12 days,3.33%,Fall by 16.8%,244.6%
2025-03-12,52.74,2025-03-12,52.74,2021-12-15-2025-02-04,48.56-78.18,Buy,0 days,0.0%,Rise by 0%,244.6%
2025-04-03,43.78,2025-04-04,40.88,2022-09-26-2022-11-29,39.0-55.11,Sell,1 days,6.62%,Fall by -7.75%,251.22%
2025-05-20,46.94,2025-05-20,46.94,2023-10-10-2025-04-09,43.35-60.0,Sell,0 days,-0.0%,Fall by 0%,251.22%
2025-05-26,45.94,2025-05-26,45.94,2021-01-27-2025-02-04,40.66-78.18,Buy,0 days,0.0%,Rise by 0%,251.22%
2025-06-30,45.09,2025-07-03,47.05,2025-05-12-2025-06-03,45.78-47.01,Sell,3 days,-4.35%,Fall by 5.04%,246.87%
2025-07-18,46.34,2025-09-03,48.69,2025-04-09-2025-06-23,36.1-51.87,Buy,33 days,5.07%,Rise by 14.21%,251.94%
2025-08-29,48.78,2025-09-05,53.41,2025-07-31-2025-08-12,45.48-45.65,Sell,5 days,-9.49%,Fall by 0.07%,242.45%
2025-09-18,54.59,2025-10-10,50.42,2025-06-23-2025-08-12,45.48-47.7,Sell,16 days,7.64%,Fall by -9.48%,250.09%
2025-10-23,50.3,2025-10-23,50.3,2025-04-09-2025-10-07,36.1-57.41,Buy,0 days,0.0%,Rise by 0%,250.09%
