Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2023-11-07 - 2023-11-15,6 days,2023-11-29,74.67,2023-12-04,73.03,3 days,2.2%,Fall by 8.87%,12.3%,
Buy,2024-01-18 - 2024-01-22,2 days,2024-02-05,74.63,2024-05-02,80.33,63 days,7.6%,Rise by 4.09%,19.9%,
Sell,2024-01-26 - 2024-02-06,7 days,2024-02-09,72.02,2024-02-16,73.91,5 days,-2.6%,Fall by 0.03%,17.3%,
Buy,2024-03-06 - 2024-03-07,1 days,2024-03-20,74.18,2024-05-02,80.33,31 days,8.3%,Rise by 0.9%,25.6%,
Buy,2024-04-18 - 2024-04-19,1 days,2024-05-09,79.46,2024-05-13,84.6,2 days,6.5%,Rise by 0.24%,32.1%,
Sell,2024-05-06 - 2024-05-13,5 days,2024-05-21,86.13,2024-05-28,80.58,5 days,6.4%,Fall by 12.13%,38.5%,
Buy,2024-06-04 - 2024-06-11,5 days,2024-06-17,74.55,2024-07-11,78.52,18 days,5.3%,Rise by 6.84%,43.8%,
Sell,2024-07-11 - 2024-07-12,1 days,2024-07-17,77.04,2024-07-22,76.64,3 days,0.5%,Fall by -25.08%,44.3%,
Sell,2024-08-12 - 2024-08-19,5 days,2024-09-06,81.18,2024-09-10,83.8,2 days,-3.2%,Fall by -18.7%,41.1%,
Sell,2024-10-03 - 2024-10-07,2 days,2024-10-15,101.84,2024-10-25,97.42,8 days,4.3%,Fall by 11.06%,45.5%,
Buy,2024-10-17 - 2024-10-24,5 days,2024-11-07,100.14,2024-11-15,88.59,6 days,-11.5%,Rise by -14.54%,33.9%,
Buy,2024-11-21 - 2024-11-22,1 days,2024-12-06,85.93,2024-12-09,92.32,1 days,7.4%,Rise by 67.29%,41.4%,
Buy,2024-12-20 - 2025-01-13,16 days,2025-01-15,82.44,2025-01-28,96.03,9 days,16.5%,Rise by 74.37%,57.8%,
Sell,2025-01-28 - 2025-01-30,2 days,2025-02-06,100.38,2025-02-07,103.51,1 days,-3.1%,Fall by 1.01%,54.7%,
Sell,2025-02-14 - 2025-02-18,2 days,2025-02-25,134.01,2025-02-26,139.08,1 days,-3.8%,Fall by 13.04%,50.9%,
Buy,2025-04-08 - 2025-04-09,1 days,2025-04-22,115.88,2025-05-02,125.76,8 days,8.5%,Rise by 15.68%,59.5%,
Sell,2025-05-06 - 2025-05-12,4 days,2025-05-16,123.46,2025-05-29,117.18,9 days,5.1%,Fall by 8.58%,64.6%,
Buy,2025-05-21 - 2025-06-11,15 days,2025-06-16,115.96,2025-07-09,103.83,17 days,-10.5%,Rise by -10.46%,54.1%,
Buy,2025-07-07 - 2025-07-09,2 days,2025-07-11,106.72,2025-07-15,116.97,2 days,9.6%,Rise by 18.87%,63.7%,
Sell,2025-07-17 - 2025-07-21,2 days,2025-07-30,117.38,2025-07-31,120.63,1 days,-2.8%,Fall by -35.47%,60.9%,
Sell,2025-08-14 - 2025-08-25,7 days,2025-08-28,119.57,2025-08-29,135.0,1 days,-12.9%,Fall by -32.98%,48.0%,
Sell,2025-10-01 - 2025-10-02,1 days,2025-10-07,181.33,2025-10-13,166.81,4 days,8.0%,Fall by 6.01%,56.0%,
