Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-12-27,316.07,2024-02-02,505.16,2022-10-13-2022-12-13,291.62-357.47,Buy,288 days,59.83%,Rise by 4.95%,147.49%,
2023-02-28,352.12,2023-06-22,433.84,2023-01-06-2023-02-08,310.0-372.21,Buy,82 days,23.21%,Rise by 5.93%,170.7%,
2023-03-29,375.52,2023-04-27,380.37,2022-12-13-2023-01-06,321.47-343.55,Sell,21 days,-1.29%,Fall by -14.67%,169.41%,
2023-06-26,425.32,2023-08-22,425.17,2023-02-08-2023-03-13,354.53-364.37,Sell,41 days,0.04%,Fall by 3.71%,169.44%,
2023-07-26,448.29,2023-07-31,454.81,2023-04-04-2023-04-25,375.17-381.23,Sell,3 days,-1.45%,Fall by 8.31%,167.99%,
2023-08-17,417.01,2023-08-22,425.17,2022-06-16-2023-07-19,313.66-462.97,Sell,3 days,-1.96%,Fall by 3.71%,166.03%,
2023-08-22,425.17,2024-06-25,575.26,2023-01-06-2023-07-19,310.0-462.97,Buy,220 days,35.3%,Rise by 5.49%,201.33%,
2023-09-26,409.4,2023-10-02,418.72,2022-10-13-2023-07-19,291.62-462.97,Sell,4 days,-2.28%,Fall by 4.58%,199.06%,
2023-10-19,417.24,2023-10-19,417.24,2023-07-19-2023-09-28,415.8-456.73,Sell,0 days,-0.0%,Fall by 0%,199.06%,
2024-02-01,500.28,2024-02-02,505.16,2023-10-12-2023-10-26,409.28-426.74,Sell,1 days,-0.98%,Fall by 1.28%,198.08%,
2024-04-08,517.63,2024-05-31,534.61,2023-10-26-2024-03-08,397.76-536.63,Buy,39 days,3.28%,Rise by 10.14%,201.36%,
2024-04-23,494.45,2024-06-03,537.42,2023-01-06-2024-03-08,310.0-536.63,Buy,29 days,8.69%,Rise by 9.56%,210.05%,
2024-06-27,577.56,2024-06-27,577.56,2024-02-12-2024-04-19,492.51-517.39,Sell,0 days,-0.0%,Fall by 0%,210.05%,
2024-07-29,559.49,2024-07-29,559.49,2024-04-19-2024-07-15,478.25-609.15,Buy,0 days,0.0%,Rise by 0%,210.05%,
2024-07-30,548.81,2024-08-05,515.36,2023-10-26-2024-07-15,397.76-609.15,Sell,4 days,6.1%,Fall by -3.46%,216.15%,
2024-08-02,534.05,2024-08-05,515.36,2021-03-05-2024-07-15,335.6-609.15,Sell,1 days,3.5%,Fall by -3.46%,219.65%,
2024-08-07,514.43,2024-08-15,571.39,2023-01-06-2024-07-15,310.0-609.15,Sell,6 days,-11.07%,Fall by 6.69%,208.58%,
2024-10-03,577.64,2024-10-04,585.04,2024-07-15-2024-08-05,525.05-600.79,Sell,1 days,-1.28%,Fall by 0.47%,207.29%,
2024-10-22,606.51,2024-10-25,601.96,2024-08-22-2024-09-06,547.65-569.31,Sell,3 days,0.75%,Fall by -3.21%,208.04%,
2025-01-06,641.58,2025-07-24,687.13,2024-08-05-2024-12-16,494.12-648.66,Buy,143 days,7.1%,Rise by 2.93%,215.14%,
2025-01-15,623.39,2025-01-15,623.39,2023-10-26-2024-12-16,397.76-648.66,Buy,0 days,0.0%,Rise by 0%,215.14%,
2025-03-03,578.36,2025-03-03,578.36,2023-10-26-2025-01-24,397.76-648.76,Sell,0 days,-0.0%,Fall by 0%,215.14%,
2025-03-06,568.86,2025-03-10,550.07,2021-10-04-2024-12-16,394.06-648.66,Sell,2 days,3.3%,Fall by 12.99%,218.45%,
2025-03-10,550.07,2025-03-10,550.07,2023-01-06-2025-01-24,310.0-648.76,Sell,0 days,-0.0%,Fall by 0%,218.45%,
2025-03-13,546.44,2025-08-05,683.55,2021-10-04-2025-01-24,394.06-648.76,Buy,103 days,25.09%,Rise by 12.36%,243.54%,
2025-04-01,546.94,2025-04-01,546.94,2025-01-24-2025-03-11,557.91-638.37,Sell,0 days,-0.0%,Fall by 0%,243.54%,
2025-04-04,478.6,2025-04-04,478.6,2024-08-05-2024-12-16,494.12-648.66,Sell,0 days,-0.0%,Fall by 0%,243.54%,
2025-04-08,470.37,2025-04-09,533.78,2023-01-06-2024-03-08,310.0-536.63,Sell,1 days,-13.48%,Fall by -28.61%,230.06%,
2025-05-22,602.19,2025-05-22,602.19,2024-12-16-2025-02-03,611.33-640.22,Sell,0 days,-0.0%,Fall by 0%,230.06%,
2025-08-07,693.2,2025-10-08,768.02,2025-02-19-2025-04-07,503.34-638.76,Sell,44 days,-10.79%,Fall by -3.28%,219.26%,
