Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2024-05-09 - 2024-05-10,1 days,2024-05-23,76.47,2024-05-28,78.39,3 days,-2.5%,Fall by 6.2%,-24.9%,
Buy,2024-06-19 - 2024-06-21,2 days,2024-06-27,72.58,2024-07-08,76.58,7 days,5.5%,Rise by 17.06%,-19.4%,
Sell,2024-07-12 - 2024-07-17,3 days,2024-07-22,82.5,2024-07-26,80.66,4 days,2.2%,Fall by 4.68%,-17.2%,
Sell,2024-08-20 - 2024-09-18,21 days,2024-09-23,84.09,2024-09-25,86.55,2 days,-2.9%,Fall by 1.7%,-20.1%,
Buy,2024-11-13 - 2024-11-14,1 days,2024-12-03,88.81,2025-02-05,94.44,46 days,6.3%,Rise by 32.69%,-13.8%,
Sell,2024-12-05 - 2024-12-09,2 days,2024-12-13,86.22,2024-12-20,82.12,5 days,4.8%,Fall by 6.92%,-9.0%,
Buy,2024-12-20 - 2024-12-30,6 days,2025-01-02,83.66,2025-01-30,91.42,20 days,9.3%,Rise by 40.86%,0.3%,
Sell,2025-01-30 - 2025-02-03,2 days,2025-02-18,97.51,2025-02-26,100.81,6 days,-3.4%,Fall by -3.16%,-3.1%,
Sell,2025-03-17 - 2025-03-18,1 days,2025-04-02,111.22,2025-04-08,100.59,4 days,9.6%,Fall by 3.89%,6.4%,
Sell,2025-03-31 - 2025-04-03,3 days,2025-04-08,100.59,2025-04-09,105.37,1 days,-4.8%,Fall by -6.26%,1.7%,
Sell,2025-04-16 - 2025-04-21,3 days,2025-04-28,113.42,2025-04-29,113.24,1 days,0.2%,Fall by 5.76%,1.9%,
Sell,2025-06-04 - 2025-06-05,1 days,2025-06-27,119.7,2025-07-03,123.32,4 days,-3.0%,Fall by -5.46%,-1.2%,
Sell,2025-07-07 - 2025-07-14,5 days,2025-07-17,122.35,2025-07-22,130.19,3 days,-6.4%,Fall by -3.17%,-7.6%,
Sell,2025-08-07 - 2025-08-08,1 days,2025-08-14,130.25,2025-08-20,129.37,4 days,0.7%,Fall by -3.99%,-6.9%,
Sell,2025-09-08 - 2025-09-12,4 days,2025-09-17,144.71,2025-09-19,148.53,2 days,-2.6%,Fall by 6.4%,-9.5%,
Sell,2025-09-30 - 2025-10-01,1 days,2025-10-10,147.64,2025-10-14,152.16,2 days,-3.1%,Fall by 8.26%,-12.6%,
Sell,2025-10-01 - 2025-10-16,11 days,2025-10-21,134.31,2025-10-29,132.75,6 days,1.2%,Fall by -0.85%,-11.4%,
