Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
1983-03-31,152.96,2020-12-31,3756.0701,1974-12-31-1980-12-31,60.96-141.96,Buy,9850 days,2355.59%,Rise by 26.89%,6962.26%,
1984-06-30,153.18,1985-03-31,180.66,1980-03-31-1983-12-31,94.23-172.65,Sell,194 days,-17.94%,Fall by -68.27%,6944.32%,
1985-03-31,180.66,1987-12-31,247.08,1982-09-30-1983-12-31,102.2-172.65,Buy,718 days,36.77%,Rise by 37.58%,6981.09%,
1987-12-31,247.08,1988-06-30,273.5,1974-12-31-1987-09-30,60.96-337.89,Sell,130 days,-10.69%,Fall by -11.9%,6970.39%,
1988-09-30,271.91,1989-06-30,317.98,1984-09-30-1987-09-30,147.26-337.89,Sell,195 days,-16.94%,Fall by 3.75%,6953.45%,
1988-12-31,277.72,1989-06-30,317.98,1966-03-31-1970-06-30,90.7-86.69,Sell,129 days,-14.5%,Fall by 3.75%,6938.95%,
1991-06-30,371.16,1994-03-31,445.77,1984-09-30-1987-09-30,147.26-337.89,Buy,718 days,20.1%,Rise by 50.44%,6959.05%,
2001-03-31,1160.33,2001-09-30,1040.9399,1987-12-31-2000-03-31,216.46-1552.87,Sell,129 days,10.29%,Fall by 21.68%,6969.34%,
2001-06-30,1224.38,2001-09-30,1040.9399,1968-12-31-1974-12-31,77.41-101.8,Sell,64 days,14.98%,Fall by 21.68%,6984.33%,
2002-03-31,1147.39,2002-03-31,1147.39,1953-09-30-2000-03-31,22.71-1552.87,Buy,0 days,0.0%,Rise by 0%,6984.33%,
2005-03-31,1180.59,2005-03-31,1180.59,1987-12-31-2000-03-31,216.46-1552.87,Buy,0 days,0.0%,Rise by 0%,6984.33%,
2008-09-30,1166.36,2008-12-31,903.25,2002-12-31-2007-12-31,768.63-1576.09,Sell,66 days,22.56%,Fall by -14.11%,7006.88%,
2009-09-30,1057.08,2009-09-30,1057.08,1982-09-30-2007-12-31,102.2-1576.09,Buy,0 days,0.0%,Rise by 0%,7006.88%,
2011-03-31,1325.83,2011-03-31,1325.83,1984-09-30-2000-03-31,147.26-1552.87,Buy,0 days,0.0%,Rise by 0%,7006.88%,
2012-06-30,1362.16,2012-06-30,1362.16,2002-12-31-2007-12-31,768.63-1576.09,Buy,0 days,0.0%,Rise by 0%,7006.88%,
2016-09-30,2168.27,2019-09-30,2976.74,2009-03-31-2015-06-30,666.79-2134.72,Buy,781 days,37.29%,Rise by 60.11%,7044.17%,
2022-06-30,3785.3799,2022-09-30,3585.6201,2009-03-31-2022-03-31,666.79-4818.6201,Sell,66 days,5.28%,Fall by -64.03%,7049.45%,
2022-09-30,3585.6201,2023-03-31,4109.3101,1987-12-31-2022-03-31,216.46-4818.6201,Sell,130 days,-14.61%,Fall by -51.0%,7034.84%,
2023-06-30,4450.3799,2023-09-30,4288.0498,2000-03-31-2002-12-31,954.28-1325.0699,Sell,65 days,3.65%,Fall by -59.52%,7038.49%,
