Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2024-06-02,234.54,2024-09-29,229.61,2024-05-19,Buy,17 Weeks,-2.1%,Rise by 0.11%,595.26%,Normal Case
2024-07-07,230.65,2024-09-29,229.61,2024-06-30,Buy,12 Weeks,-0.45%,Rise by 1.8%,594.81%,Normal Case
2024-07-28,223.65,2024-09-29,229.61,2024-07-21,Buy,9 Weeks,2.66%,Rise by 4.99%,597.47%,Normal Case
2024-08-11,221.72,2024-11-24,225.25,2024-04-28,Buy,15 Weeks,1.59%,Rise by 8.99%,599.06%,Local Extrema Case
2024-09-08,225.52,2024-11-24,225.25,2024-09-01,Buy,11 Weeks,-0.12%,Rise by 7.15%,598.94%,Normal Case
2024-12-15,239.41,2025-03-23,243.72,2024-12-08,Buy,14 Weeks,1.8%,Rise by 8.03%,600.74%,Normal Case
2025-02-02,244.23,2025-06-08,267.04,2025-01-26,Buy,18 Weeks,9.34%,Rise by 11.64%,610.08%,Normal Case
2025-02-09,252.31,2025-06-08,267.04,2025-02-02,Buy,17 Weeks,5.84%,Rise by 8.07%,615.92%,Normal Case
2025-03-02,258.63,2025-06-08,267.04,2025-02-23,Buy,14 Weeks,3.25%,Rise by 5.42%,619.17%,Normal Case
2025-03-09,255.3,2025-06-08,267.04,2024-11-24,Buy,13 Weeks,4.6%,Rise by 6.8%,623.77%,Local Extrema Case
2025-03-30,244.7,2025-06-08,267.04,2025-01-19,Buy,10 Weeks,9.13%,Rise by 11.43%,632.9%,Local Extrema Case
2025-03-30,244.7,2025-06-08,267.04,2025-03-23,Buy,10 Weeks,9.13%,Rise by 11.43%,642.03%,Normal Case
2025-04-27,251.73,2025-08-03,277.45,2025-04-20,Buy,14 Weeks,10.22%,Rise by 14.07%,652.25%,Normal Case
2025-05-25,267.77,2025-08-03,277.45,2025-05-18,Buy,10 Weeks,3.62%,Rise by 7.24%,655.86%,Normal Case
2025-06-22,266.18,2025-06-22,266.18,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Normal Case
2025-06-29,271.15,2025-06-29,271.15,2025-06-22,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Normal Case
2025-08-10,247.39,2025-08-10,247.39,2016-04-03,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Tangent Case
2025-08-24,246.86,2025-08-24,246.86,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Normal Case
2025-09-07,241.93,2025-09-07,241.93,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Normal Case
2025-10-19,222.18,2025-10-19,222.18,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,655.86%,Normal Case
