Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2024-08-30 - 2024-09-03,2 days,2024-09-06,225.52,2024-09-10,233.32,2 days,-3.5%,Fall by 0.13%,18.9%
Sell,2024-10-21 - 2024-11-05,11 days,2024-11-15,227.74,2024-11-21,226.18,4 days,0.7%,Fall by 2.67%,19.6%
Sell,2024-12-06 - 2024-12-11,3 days,2024-12-17,237.98,2024-12-24,234.13,5 days,1.6%,Fall by 6.86%,21.2%
Sell,2025-01-30 - 2025-02-03,2 days,2025-02-19,245.45,2025-02-24,251.81,3 days,-2.6%,Fall by 0.81%,18.7%
Sell,2025-02-11 - 2025-02-25,10 days,2025-03-05,252.42,2025-03-10,250.8,3 days,0.6%,Fall by 8.79%,19.3%
Sell,2025-04-02 - 2025-04-16,10 days,2025-04-25,251.73,2025-05-07,260.92,8 days,-3.7%,Fall by -4.31%,15.6%
Buy,2025-04-08 - 2025-04-09,1 days,2025-04-22,251.86,2025-05-15,264.74,17 days,5.1%,Rise by 8.3%,20.8%
Sell,2025-04-30 - 2025-05-01,1 days,2025-05-14,258.95,2025-05-16,267.55,2 days,-3.3%,Fall by -1.41%,17.4%
Sell,2025-06-30 - 2025-07-02,2 days,2025-07-16,288.99,2025-07-17,287.65,1 days,0.5%,Fall by 14.41%,17.9%
Sell,2025-09-04 - 2025-09-05,1 days,2025-09-12,239.5,2025-09-22,225.43,6 days,5.9%,Fall by 11.16%,23.8%
Buy,2025-09-18 - 2025-09-26,6 days,2025-10-03,213.48,2025-10-22,228.2,13 days,6.9%,Rise by 0.64%,30.7%
Buy,2025-10-01 - 2025-10-09,6 days,2025-10-14,217.14,2025-10-14,217.14,0 days,0.0%,Rise by -1.06%,30.7%
