Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2023-04-30,50.3233,2023-07-02,52.3933,2023-04-23,Buy,9 Weeks,4.11%,Rise by 9.05%,308.27%,Normal Case
2023-08-06,52.78,2023-12-03,51.4467,2023-07-30,Buy,17 Weeks,-2.53%,Rise by 4.96%,305.75%,Normal Case
2023-08-13,53.7333,2023-12-03,51.4467,2023-08-06,Buy,16 Weeks,-4.26%,Rise by 3.1%,301.49%,Normal Case
2023-09-24,54.1167,2023-12-03,51.4467,2023-09-10,Buy,10 Weeks,-4.93%,Rise by 2.37%,296.56%,Normal Case
2023-10-22,52.92,2024-04-07,59.85,2023-10-15,Buy,24 Weeks,13.1%,Rise by 15.02%,309.65%,Normal Case
2023-10-29,53.7233,2024-04-07,59.85,2023-08-20,Buy,23 Weeks,11.4%,Rise by 13.3%,321.06%,Local Extrema Case
2023-11-05,54.8867,2024-04-07,59.85,2023-10-22,Buy,22 Weeks,9.04%,Rise by 10.9%,330.1%,Normal Case
2024-01-07,52.2367,2024-04-07,59.85,2023-12-24,Buy,13 Weeks,14.57%,Rise by 16.53%,344.68%,Normal Case
2024-01-14,53.7733,2024-04-07,59.85,2023-12-31,Buy,12 Weeks,11.3%,Rise by 13.2%,355.98%,Normal Case
2024-03-10,60.12,2024-08-04,68.46,2024-03-03,Buy,21 Weeks,13.87%,Rise by 59.18%,369.85%,Normal Case
2024-04-14,60.14,2024-08-04,68.46,2024-04-07,Buy,16 Weeks,13.83%,Rise by 59.13%,383.68%,Normal Case
2024-06-02,65.76,2024-08-04,68.46,2024-05-26,Buy,9 Weeks,4.11%,Rise by 45.53%,387.79%,Normal Case
2024-07-07,70.04,2024-10-13,80.1,2024-06-30,Buy,14 Weeks,14.36%,Rise by 36.64%,402.15%,Normal Case
2024-07-21,70.75,2024-10-13,80.1,2024-07-14,Buy,12 Weeks,13.22%,Rise by 35.27%,415.37%,Normal Case
2024-07-28,69.78,2024-10-13,80.1,2024-07-07,Buy,11 Weeks,14.79%,Rise by 37.15%,430.16%,Normal Case
2024-08-11,67.95,2024-10-13,80.1,2024-04-28,Buy,9 Weeks,17.88%,Rise by 40.84%,448.04%,Local Extrema Case
2024-09-08,76.64,2024-12-22,92.24,2024-09-01,Buy,15 Weeks,20.35%,Rise by 24.87%,468.39%,Normal Case
2024-10-06,80.94,2024-12-22,92.24,2024-09-29,Buy,11 Weeks,13.96%,Rise by 18.24%,482.35%,Normal Case
2024-10-27,82.51,2025-03-02,98.61,2024-10-20,Buy,18 Weeks,19.51%,Rise by 26.09%,501.87%,Normal Case
2024-11-03,82.19,2025-03-02,98.61,2024-10-27,Buy,17 Weeks,19.98%,Rise by 26.58%,521.84%,Normal Case
2024-11-10,84.83,2025-03-02,98.61,2024-11-03,Buy,16 Weeks,16.24%,Rise by 22.65%,538.09%,Normal Case
2024-12-15,94.25,2025-03-02,98.61,2024-12-08,Buy,11 Weeks,4.63%,Rise by 10.39%,542.71%,Normal Case
2024-12-22,92.24,2025-03-02,98.61,2024-12-01,Buy,10 Weeks,6.91%,Rise by 12.79%,549.62%,Normal Case
2025-01-05,90.78,2025-05-25,96.34,2024-12-29,Buy,20 Weeks,6.12%,Rise by 8.78%,555.75%,Normal Case
2025-01-12,93.0,2025-05-25,96.34,2025-01-05,Buy,19 Weeks,3.59%,Rise by -10.55%,559.34%,Normal Case
2025-02-02,98.16,2025-05-25,96.34,2025-01-26,Buy,16 Weeks,-1.85%,Rise by -12.41%,557.48%,Normal Case
2025-02-09,101.15,2025-05-25,96.34,2025-02-02,Buy,15 Weeks,-4.76%,Rise by -15.82%,552.73%,Normal Case
2025-02-23,94.78,2025-05-25,96.34,2016-04-17,Buy,13 Weeks,1.65%,Rise by 4.19%,554.37%,Tangent Case
2025-04-20,93.22,2025-06-22,96.12,2025-03-30,Buy,9 Weeks,3.11%,Rise by 11.27%,557.48%,Normal Case
2025-04-27,95.09,2025-08-24,96.83,2025-04-20,Buy,17 Weeks,1.83%,Rise by 9.09%,559.31%,Normal Case
2025-05-25,96.34,2025-08-24,96.83,2025-05-18,Buy,13 Weeks,0.51%,Rise by 7.67%,559.82%,Normal Case
2025-06-22,96.12,2025-08-24,96.83,2025-06-15,Buy,9 Weeks,0.74%,Rise by 7.92%,560.56%,Normal Case
2025-06-29,97.27,2025-10-05,102.07,2025-06-22,Buy,14 Weeks,4.93%,Rise by 4.02%,565.5%,Normal Case
2025-08-03,98.49,2025-10-05,102.07,2025-07-27,Buy,9 Weeks,3.63%,Rise by 2.73%,569.13%,Normal Case
2025-08-10,103.73,2025-11-02,101.18,2016-04-24,Buy,12 Weeks,-2.46%,Rise by -2.46%,566.67%,Tangent Case
2025-09-07,100.51,2025-09-07,100.51,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,566.67%,Normal Case
2025-10-12,101.84,2025-10-12,101.84,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,566.67%,Normal Case
