Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-08-13 - 2021-08-18,3 days,2021-09-08,23.19,2021-09-10,22.99,2 days,0.9%,Fall by 5.91%,7.4%
Buy,2021-11-26 - 2021-12-06,6 days,2021-12-08,23.44,2021-12-27,25.33,13 days,8.1%,Rise by 11.77%,15.4%
Sell,2021-12-27 - 2021-12-30,3 days,2022-01-04,25.11,2022-01-07,24.2,3 days,3.6%,Fall by 10.47%,19.1%
Buy,2022-02-08 - 2022-02-14,4 days,2022-02-22,23.05,2022-03-14,24.69,14 days,7.1%,Rise by 8.94%,26.2%
Buy,2022-02-14 - 2022-02-24,8 days,2022-03-07,22.58,2022-03-14,24.69,5 days,9.3%,Rise by 11.2%,35.5%
Sell,2022-03-14 - 2022-03-16,2 days,2022-03-21,24.21,2022-03-29,25.11,6 days,-3.7%,Fall by 12.47%,31.8%
Sell,2022-03-18 - 2022-03-31,9 days,2022-04-05,24.38,2022-04-20,20.57,11 days,15.6%,Fall by 16.9%,47.4%
Buy,2022-04-14 - 2022-04-19,3 days,2022-04-28,20.5,2022-05-24,18.4,18 days,-10.2%,Rise by -10.24%,37.2%
Buy,2022-05-11 - 2022-05-16,3 days,2022-05-20,18.7,2022-08-03,20.1,53 days,7.5%,Rise by 2.46%,44.7%
Buy,2022-05-20 - 2022-05-25,3 days,2022-05-27,19.0,2022-08-03,20.1,48 days,5.8%,Rise by 0.84%,50.5%
Sell,2022-07-08 - 2022-07-21,9 days,2022-07-26,17.91,2022-07-27,18.71,1 days,-4.5%,Fall by 7.26%,46.0%
Sell,2022-08-05 - 2022-08-10,3 days,2022-08-19,19.78,2022-08-30,18.43,7 days,6.8%,Fall by 10.06%,52.8%
Buy,2022-08-24 - 2022-08-29,3 days,2022-09-07,18.43,2022-11-11,19.75,47 days,7.2%,Rise by 11.29%,60.0%
Sell,2022-10-25 - 2022-10-26,1 days,2022-11-03,18.19,2022-11-08,18.74,3 days,-3.0%,Fall by 2.53%,57.0%
Buy,2022-12-19 - 2023-01-05,13 days,2023-01-09,18.0,2023-04-13,15.4,68 days,-14.4%,Rise by 8.39%,42.5%
Sell,2023-02-02 - 2023-02-09,5 days,2023-02-21,18.79,2023-03-03,18.18,8 days,3.2%,Fall by 10.11%,45.8%
Buy,2023-02-08 - 2023-02-13,3 days,2023-02-15,19.23,2023-03-13,17.27,18 days,-10.2%,Rise by -10.19%,35.6%
Buy,2023-02-28 - 2023-03-13,9 days,2023-03-16,17.19,2023-04-13,15.4,20 days,-10.4%,Rise by 1.51%,25.2%
Sell,2023-07-17 - 2023-07-18,1 days,2023-08-03,16.51,2023-08-15,17.13,8 days,-3.8%,Fall by -2.73%,21.4%
Sell,2023-08-30 - 2023-09-05,4 days,2023-09-18,17.76,2023-09-27,17.44,7 days,1.8%,Fall by 8.11%,23.2%
Buy,2023-10-27 - 2023-11-09,9 days,2023-11-13,16.55,2023-12-14,18.37,23 days,11.0%,Rise by 13.6%,34.2%
Sell,2023-11-21 - 2023-11-22,1 days,2023-12-12,17.55,2023-12-14,18.37,2 days,-4.7%,Fall by -2.79%,29.5%
Sell,2024-01-29 - 2024-02-02,4 days,2024-02-12,20.14,2024-02-27,20.0,11 days,0.7%,Fall by 12.02%,30.2%
Buy,2024-02-14 - 2024-02-21,5 days,2024-02-27,20.0,2024-03-22,17.72,18 days,-11.4%,Rise by -11.4%,18.8%
Buy,2024-03-11 - 2024-03-19,6 days,2024-03-26,17.75,2024-07-02,19.23,70 days,8.3%,Rise by 28.39%,27.2%
Buy,2024-03-25 - 2024-04-02,6 days,2024-04-04,17.75,2024-07-02,19.23,63 days,8.3%,Rise by 28.39%,35.5%
Buy,2024-04-17 - 2024-04-18,1 days,2024-05-03,16.93,2024-06-07,18.01,25 days,6.4%,Rise by 34.61%,41.9%
Sell,2024-07-18 - 2024-07-26,6 days,2024-07-31,22.13,2024-08-06,20.99,4 days,5.2%,Fall by -0.63%,47.0%
Sell,2024-08-22 - 2024-08-28,4 days,2024-09-04,23.06,2024-09-05,22.9,1 days,0.7%,Fall by 3.43%,47.7%
Sell,2024-10-09 - 2024-10-14,3 days,2024-10-17,22.66,2024-10-18,22.51,1 days,0.7%,Fall by 8.61%,48.4%
Buy,2025-02-27 - 2025-03-03,2 days,2025-03-05,20.06,2025-04-03,17.35,21 days,-13.5%,Rise by -13.51%,34.9%
Buy,2025-03-14 - 2025-03-20,4 days,2025-03-24,18.59,2025-04-04,16.58,9 days,-10.8%,Rise by -10.81%,24.1%
Buy,2025-04-07 - 2025-04-09,2 days,2025-04-21,16.58,2025-04-29,17.57,6 days,6.0%,Rise by 12.91%,30.0%
Sell,2025-04-11 - 2025-04-15,2 days,2025-04-25,17.4,2025-05-02,17.88,5 days,-2.8%,Fall by -2.59%,27.3%
Sell,2025-05-02 - 2025-05-12,6 days,2025-05-19,18.33,2025-05-20,18.24,1 days,0.5%,Fall by 3.55%,27.8%
Sell,2025-07-03 - 2025-07-08,3 days,2025-07-11,18.19,2025-07-29,17.21,12 days,5.4%,Fall by 10.94%,33.2%
Buy,2025-07-15 - 2025-07-22,5 days,2025-07-29,17.21,2025-07-29,17.21,0 days,0.0%,Rise by 0.87%,33.2%
Buy,2025-08-01 - 2025-08-07,4 days,2025-08-13,16.38,2025-08-22,17.34,7 days,5.9%,Rise by 7.94%,39.0%
Buy,2025-10-01 - 2025-10-16,11 days,2025-10-20,16.91,2025-10-20,16.91,0 days,0.0%,Rise by -2.01%,39.0%
