Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-10-11,28.8,2024-10-11,28.8,2024-07-11-2024-08-07,24.77-28.48,Sell,0 days,-0.0%,Fall by 0%,256.99%
2024-11-08,28.48,2025-06-23,32.96,2024-08-07-2024-10-22,24.25-31.8,Buy,161 days,15.73%,Rise by 8.37%,272.72%
2024-11-11,27.97,2024-11-19,28.5,2023-10-04-2024-10-22,18.97-31.8,Sell,6 days,-1.89%,Fall by 7.61%,270.82%
2024-11-19,28.5,2024-11-19,28.5,2024-01-22-2024-10-22,20.07-31.8,Buy,0 days,0.0%,Rise by 0%,270.82%
2024-11-20,28.1,2024-12-02,27.79,2024-01-22-2024-10-22,20.07-31.8,Sell,8 days,1.1%,Fall by 5.25%,271.93%
2024-11-25,27.63,2024-12-19,26.52,2022-09-01-2024-10-22,16.19-31.8,Sell,18 days,4.02%,Fall by -6.75%,275.94%
2024-12-16,27.8,2024-12-18,26.85,2024-10-22-2024-11-27,27.84-31.24,Sell,2 days,3.42%,Fall by -5.44%,279.36%
2025-01-24,27.91,2025-02-13,29.46,2024-10-22-2024-12-19,26.65-31.24,Sell,14 days,-5.55%,Fall by 3.9%,273.81%
2025-02-27,28.4,2025-03-04,29.0,2023-06-29-2024-10-22,20.45-31.8,Sell,3 days,-2.11%,Fall by 6.62%,271.7%
2025-04-30,29.6,2025-04-30,29.6,2024-10-22-2025-04-04,28.02-31.24,Sell,0 days,-0.0%,Fall by 0%,271.7%
2025-05-06,30.22,2025-05-06,30.22,2024-12-19-2025-03-28,26.19-31.41,Buy,0 days,0.0%,Rise by 0%,271.7%
2025-06-16,33.03,2025-09-02,37.15,2025-02-14-2025-04-04,28.02-29.2,Sell,56 days,-12.47%,Fall by -18.47%,259.22%
2025-10-27,42.4,2025-10-27,42.4,2025-04-04-2025-10-16,26.57-49.25,Sell,0 days,-0.0%,Fall by 0%,259.22%
