Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-02-08,143.53,2022-02-08,143.53,2021-08-06-2022-01-24,146.31-172.7,Sell,0 days,-0.0%,Fall by 0%,24.89%,
2022-02-11,140.18,2022-02-15,145.58,2021-03-25-2021-08-06,125.44-174.38,Sell,2 days,-3.85%,Fall by 14.52%,21.03%,
2022-02-18,142.95,2022-02-22,138.19,2021-03-25-2021-11-05,125.44-179.1,Sell,2 days,3.33%,Fall by 12.29%,24.36%,
2022-03-01,132.22,2022-03-07,124.44,2021-01-27-2021-08-06,130.27-174.38,Sell,4 days,5.88%,Fall by -0.43%,30.25%,
2022-04-06,128.36,2022-04-06,128.36,2020-12-21-2022-03-14,122.45-142.51,Sell,0 days,-0.0%,Fall by 0%,30.25%,
2022-04-28,127.05,2022-05-03,122.86,2021-11-05-2022-03-14,122.45-175.5,Sell,3 days,3.3%,Fall by 10.98%,33.55%,
2022-06-15,113.44,2022-06-15,113.44,2020-12-21-2022-05-25,108.89-142.51,Sell,0 days,-0.0%,Fall by 0%,33.55%,
2022-08-23,110.68,2022-08-23,110.68,2021-02-08-2022-07-01,102.5-142.8,Sell,0 days,-0.0%,Fall by 0%,33.55%,
2022-09-08,108.73,2022-09-08,108.73,2022-07-01-2022-08-16,99.53-118.47,Buy,0 days,0.0%,Rise by 0%,33.55%,
2022-09-22,98.55,2022-09-29,95.33,2022-07-01-2022-08-16,99.53-118.47,Sell,5 days,3.27%,Fall by -8.1%,36.81%,
2022-10-25,91.72,2022-10-25,91.72,2022-06-08-2022-10-03,86.47-120.45,Sell,0 days,-0.0%,Fall by 0%,36.81%,
2022-11-22,105.97,2022-12-22,116.71,2022-03-30-2022-10-03,86.47-137.56,Sell,22 days,-10.13%,Fall by -0.13%,26.68%,
2022-12-20,103.21,2022-12-20,103.21,2021-08-06-2022-10-03,86.47-172.7,Sell,0 days,-0.0%,Fall by 0%,26.68%,
2022-12-29,117.35,2022-12-29,117.35,2021-11-05-2022-10-03,86.47-175.5,Sell,0 days,-0.0%,Fall by 0%,26.68%,
2023-01-23,128.29,2023-01-23,128.29,2021-02-08-2022-10-03,86.47-142.8,Sell,0 days,-0.0%,Fall by 0%,26.68%,
2023-02-09,122.18,2023-02-14,126.2,2021-11-05-2022-05-25,108.89-175.5,Sell,3 days,-3.29%,Fall by 7.4%,23.39%,
2023-02-28,118.79,2023-02-28,118.79,2022-10-03-2023-02-02,82.22-131.31,Buy,0 days,0.0%,Rise by 0%,23.39%,
2023-03-10,117.49,2023-05-22,110.18,2022-10-03-2023-02-02,82.22-131.31,Sell,51 days,6.22%,Fall by 5.19%,29.61%,
2023-04-21,125.53,2023-05-01,127.92,2023-02-02-2023-03-13,118.29-127.86,Sell,6 days,-1.9%,Fall by 10.29%,27.71%,
2023-05-22,110.18,2023-05-30,106.52,2023-03-13-2023-05-01,115.79-128.68,Sell,6 days,3.32%,Fall by 1.93%,31.03%,
2023-06-26,111.74,2023-06-26,111.74,2023-02-02-2023-06-01,104.6-127.86,Sell,0 days,-0.0%,Fall by 0%,31.03%,
2023-08-17,105.05,2023-08-22,101.46,2023-06-16-2023-07-06,106.09-113.06,Sell,3 days,3.42%,Fall by 10.46%,34.45%,
2023-08-24,97.63,2023-08-25,98.84,2022-07-01-2023-02-02,99.53-131.31,Sell,1 days,-1.24%,Fall by 9.53%,33.21%,
2023-09-11,96.79,2023-09-15,96.26,2023-06-16-2023-08-23,99.19-113.06,Sell,4 days,0.55%,Fall by -1.79%,33.75%,
2023-10-06,97.11,2023-10-06,97.11,2023-02-02-2023-08-23,99.19-127.86,Sell,0 days,-0.0%,Fall by 0%,33.75%,
2023-10-31,102.77,2023-10-31,102.77,2023-05-01-2023-09-28,89.78-126.86,Sell,0 days,-0.0%,Fall by 0%,33.75%,
2024-01-10,103.77,2024-01-10,103.77,2023-09-28-2023-12-20,88.66-123.39,Buy,0 days,0.0%,Rise by 0%,33.75%,
2024-02-05,99.68,2024-02-07,103.79,2023-09-28-2023-12-20,88.66-123.39,Sell,2 days,-4.12%,Fall by 5.94%,29.63%,
2024-03-21,100.82,2024-03-22,93.86,2024-02-12-2024-03-06,100.1-104.65,Sell,1 days,6.9%,Fall by 3.75%,36.53%,
2024-04-26,94.12,2024-04-26,94.12,2024-02-12-2024-04-10,90.1-104.65,Sell,0 days,-0.0%,Fall by 0%,36.53%,
2024-05-21,92.82,2024-05-22,92.5,2023-12-20-2024-04-10,90.1-121.0,Sell,1 days,0.34%,Fall by 18.52%,36.88%,
2024-06-28,75.37,2024-07-03,75.24,2024-04-10-2024-06-24,88.77-98.04,Sell,3 days,0.17%,Fall by 5.52%,37.05%,
2024-09-05,80.83,2024-09-05,80.83,2023-06-16-2024-08-05,72.62-113.06,Sell,0 days,-0.0%,Fall by 0%,37.05%,
2024-10-03,82.1,2024-10-04,82.25,2023-12-20-2024-08-05,72.62-121.0,Sell,1 days,-0.18%,Fall by 10.14%,36.87%,
2024-10-10,82.1,2024-10-10,82.1,2024-08-05-2024-09-26,70.75-90.62,Buy,0 days,0.0%,Rise by 0%,36.87%,
2024-10-24,79.04,2024-10-30,76.45,2023-05-01-2024-08-05,72.62-126.86,Sell,4 days,3.28%,Fall by 4.04%,40.15%,
2024-12-13,77.25,2024-12-24,76.79,2024-09-26-2024-11-20,73.84-89.05,Sell,7 days,0.6%,Fall by 7.75%,40.74%,
2025-01-08,71.29,2025-01-21,73.17,2024-08-05-2024-09-26,70.75-90.62,Sell,9 days,-2.64%,Fall by 6.14%,38.1%,
2025-02-07,68.68,2025-02-11,71.34,2024-12-06-2025-01-16,71.23-78.84,Sell,2 days,-3.87%,Fall by 11.28%,34.23%,
2025-03-05,77.81,2025-03-05,77.81,2022-06-08-2025-02-07,70.81-120.45,Sell,0 days,-0.0%,Fall by 0%,34.23%,
2025-03-17,73.7,2025-03-17,73.7,2023-06-16-2025-02-07,70.81-113.06,Sell,0 days,-0.0%,Fall by 0%,34.23%,
2025-03-18,73.31,2025-03-18,73.31,2025-02-07-2025-02-26,68.62-82.44,Buy,0 days,0.0%,Rise by 0%,34.23%,
2025-03-24,67.39,2025-03-25,66.54,2025-02-07-2025-02-26,68.62-82.44,Sell,1 days,1.26%,Fall by 19.94%,35.49%,
2025-04-30,56.4,2025-05-12,62.58,2025-02-26-2025-04-10,57.25-80.84,Sell,8 days,-10.96%,Fall by 4.91%,24.53%,
2025-05-23,60.02,2025-05-23,60.02,2025-01-31-2025-04-10,57.25-76.76,Sell,0 days,-0.0%,Fall by 0%,24.53%,
2025-06-04,62.77,2025-06-13,60.53,2024-06-24-2025-04-10,57.25-96.68,Sell,7 days,3.57%,Fall by -22.29%,28.1%,
2025-06-18,59.51,2025-06-24,61.42,2024-02-12-2025-04-10,57.25-104.65,Sell,4 days,-3.21%,Fall by -20.51%,24.89%,
2025-07-14,72.25,2025-07-14,72.25,2022-08-16-2025-04-10,57.25-115.81,Sell,0 days,-0.0%,Fall by 0%,24.89%,
2025-08-04,74.82,2025-08-04,74.82,2022-06-08-2025-04-10,57.25-120.45,Sell,0 days,-0.0%,Fall by 0%,24.89%,
2025-09-11,74.33,2025-09-11,74.33,2025-04-10-2025-08-25,52.28-80.17,Buy,0 days,0.0%,Rise by 0%,24.89%,
2025-09-17,72.31,2025-09-24,71.22,2025-04-10-2025-08-25,52.28-80.17,Sell,5 days,1.51%,Fall by 8.42%,26.4%,
2025-09-18,72.1,2025-09-25,69.24,2020-12-21-2025-04-10,57.25-142.51,Sell,5 days,3.97%,Fall by 5.81%,30.37%,
