Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2021-05-09,53.63,2021-11-14,57.55,2021-05-02,Buy,27 Weeks,7.31%,Rise by -14.43%,116.05%,Normal Case
2021-05-16,53.49,2021-11-14,57.55,2021-05-09,Buy,26 Weeks,7.59%,Rise by -14.21%,123.64%,Normal Case
2021-06-06,55.75,2021-11-14,57.55,2021-05-30,Buy,23 Weeks,3.23%,Rise by -12.97%,126.87%,Normal Case
2021-09-19,49.32,2022-02-27,68.88,2021-09-12,Buy,23 Weeks,39.66%,Rise by 18.13%,166.53%,Normal Case
2021-10-03,53.84,2022-02-27,68.88,2021-09-26,Buy,21 Weeks,27.93%,Rise by 66.25%,194.46%,Normal Case
2021-10-10,56.57,2022-02-27,68.88,2021-10-03,Buy,20 Weeks,21.76%,Rise by 58.23%,216.22%,Normal Case
2021-12-12,57.24,2022-02-27,68.88,2021-11-28,Buy,11 Weeks,20.34%,Rise by 56.38%,236.56%,Normal Case
2022-01-09,61.34,2022-03-27,78.75,2022-01-02,Buy,11 Weeks,28.38%,Rise by 45.92%,264.94%,Normal Case
2022-01-16,64.51,2022-03-27,78.75,2022-01-09,Buy,10 Weeks,22.07%,Rise by 38.75%,287.02%,Normal Case
2022-01-23,62.45,2022-03-27,78.75,2022-01-16,Buy,9 Weeks,26.1%,Rise by 43.33%,313.12%,Normal Case
2022-02-13,70.41,2022-06-26,71.59,2021-12-05,Buy,19 Weeks,1.68%,Rise by 27.13%,314.79%,Local Extrema Case
2022-02-13,70.41,2022-06-26,71.59,2022-02-06,Buy,19 Weeks,1.68%,Rise by 27.13%,316.47%,Normal Case
2022-03-06,75.23,2022-06-26,71.59,2021-12-26,Buy,16 Weeks,-4.84%,Rise by 18.98%,311.63%,Local Extrema Case
2022-03-06,75.23,2022-06-26,71.59,2022-02-20,Buy,16 Weeks,-4.84%,Rise by 18.98%,306.79%,Normal Case
2022-03-13,76.85,2022-06-26,71.59,2022-03-06,Buy,15 Weeks,-6.84%,Rise by 16.47%,299.95%,Normal Case
2022-04-10,79.53,2022-06-26,71.59,2022-04-03,Buy,11 Weeks,-9.98%,Rise by 12.55%,289.96%,Normal Case
2022-04-17,79.85,2022-06-26,71.59,2022-04-10,Buy,10 Weeks,-10.34%,Rise by 12.1%,279.62%,Normal Case
2022-05-01,75.15,2022-09-18,78.44,2022-01-30,Buy,20 Weeks,4.38%,Rise by 10.23%,284.0%,Local Extrema Case
2022-05-08,82.92,2022-09-18,78.44,2022-02-27,Buy,19 Weeks,-5.4%,Rise by -13.66%,278.59%,Local Extrema Case
2022-05-08,82.92,2022-09-18,78.44,2022-05-01,Buy,19 Weeks,-5.4%,Rise by -13.66%,273.19%,Normal Case
2022-05-15,80.78,2022-09-18,78.44,2022-05-08,Buy,18 Weeks,-2.9%,Rise by -10.15%,270.29%,Normal Case
2022-05-22,81.77,2022-09-18,78.44,2022-05-15,Buy,17 Weeks,-4.07%,Rise by -13.23%,266.22%,Normal Case
2022-06-12,88.71,2022-09-18,78.44,2022-06-05,Buy,14 Weeks,-11.58%,Rise by -11.6%,254.64%,Normal Case
2022-06-26,71.59,2022-09-18,78.44,2016-03-06,Buy,12 Weeks,9.57%,Rise by 15.71%,264.21%,Tangent Case
2022-08-28,82.84,2022-12-04,90.31,2022-08-21,Buy,14 Weeks,9.02%,Rise by 12.42%,273.23%,Normal Case
2022-09-18,78.44,2022-12-04,90.31,2022-09-11,Buy,11 Weeks,15.13%,Rise by 18.73%,288.36%,Normal Case
2022-09-25,70.48,2022-12-04,90.31,2022-07-17,Buy,10 Weeks,28.14%,Rise by 32.14%,316.5%,Local Extrema Case
2022-10-09,81.8,2023-02-12,90.21,2022-09-25,Buy,18 Weeks,10.28%,Rise by 11.53%,326.78%,Normal Case
2022-10-16,80.28,2023-02-12,90.21,2022-10-09,Buy,17 Weeks,12.37%,Rise by 13.64%,339.15%,Normal Case
2022-11-06,91.42,2023-02-12,90.21,2022-10-30,Buy,14 Weeks,-1.32%,Rise by -0.21%,337.83%,Normal Case
2022-12-18,84.36,2023-04-30,85.13,2022-12-11,Buy,19 Weeks,0.91%,Rise by 9.12%,338.74%,Normal Case
2023-01-01,87.47,2023-04-30,85.13,2022-12-18,Buy,17 Weeks,-2.68%,Rise by -12.0%,336.06%,Normal Case
2023-03-05,87.26,2023-08-27,87.59,2023-02-26,Buy,25 Weeks,0.38%,Rise by -10.02%,336.44%,Normal Case
2023-05-28,78.77,2023-08-27,87.59,2023-05-21,Buy,13 Weeks,11.2%,Rise by 16.86%,347.64%,Normal Case
2023-07-02,81.17,2023-10-01,90.39,2023-06-25,Buy,13 Weeks,11.36%,Rise by 13.4%,359.0%,Normal Case
2023-08-06,86.92,2024-01-21,80.17,2023-07-30,Buy,24 Weeks,-7.77%,Rise by 12.84%,351.23%,Normal Case
2023-08-20,88.81,2024-01-21,80.17,2023-08-13,Buy,22 Weeks,-9.73%,Rise by 10.44%,341.5%,Normal Case
2023-09-24,89.31,2024-01-21,80.17,2023-09-03,Buy,17 Weeks,-10.23%,Rise by -10.23%,331.27%,Normal Case
2023-10-01,90.39,2024-01-21,80.17,2023-09-24,Buy,16 Weeks,-11.31%,Rise by -11.31%,319.96%,Normal Case
2023-10-22,90.26,2024-01-21,80.17,2023-10-15,Buy,13 Weeks,-11.18%,Rise by -11.18%,308.78%,Normal Case
2023-10-29,84.63,2024-01-21,80.17,2023-10-08,Buy,12 Weeks,-5.27%,Rise by 15.89%,303.51%,Normal Case
2024-01-07,84.68,2024-04-28,95.74,2023-12-31,Buy,16 Weeks,13.06%,Rise by 15.82%,316.57%,Normal Case
2024-03-10,88.17,2024-08-04,88.4,2024-03-03,Buy,21 Weeks,0.26%,Rise by 5.68%,316.83%,Normal Case
2024-04-07,98.08,2024-08-04,88.4,2024-03-31,Buy,17 Weeks,-9.87%,Rise by -10.24%,306.97%,Normal Case
2024-04-14,96.13,2024-08-04,88.4,2024-04-07,Buy,16 Weeks,-8.04%,Rise by -10.53%,298.92%,Normal Case
2024-07-07,90.1,2024-10-27,89.77,2024-06-30,Buy,16 Weeks,-0.37%,Rise by 3.42%,298.56%,Normal Case
2024-07-21,92.37,2024-10-27,89.77,2024-07-14,Buy,14 Weeks,-2.81%,Rise by 0.88%,295.74%,Normal Case
2024-10-06,93.18,2024-12-08,91.02,2024-09-29,Buy,9 Weeks,-2.32%,Rise by 4.39%,293.43%,Normal Case
2024-11-10,93.75,2025-04-13,78.89,2024-11-03,Buy,22 Weeks,-15.85%,Rise by -1.31%,277.57%,Normal Case
2025-01-05,87.47,2025-04-13,78.89,2024-12-29,Buy,14 Weeks,-9.81%,Rise by 5.77%,267.77%,Normal Case
2025-01-12,88.39,2025-04-13,78.89,2025-01-05,Buy,13 Weeks,-10.75%,Rise by 4.67%,257.02%,Normal Case
2025-01-19,93.96,2025-04-13,78.89,2025-01-12,Buy,12 Weeks,-16.04%,Rise by -1.53%,240.98%,Normal Case
2025-03-02,91.0,2025-07-06,87.03,2025-02-16,Buy,18 Weeks,-4.36%,Rise by -10.44%,236.62%,Normal Case
2025-03-16,89.76,2025-07-06,87.03,2025-03-09,Buy,16 Weeks,-3.04%,Rise by -0.7%,233.57%,Normal Case
2025-03-30,92.43,2025-07-06,87.03,2025-03-23,Buy,14 Weeks,-5.84%,Rise by -11.3%,227.73%,Normal Case
2025-04-27,82.39,2025-07-06,87.03,2025-04-20,Buy,10 Weeks,5.63%,Rise by 8.18%,233.36%,Normal Case
2025-06-22,88.98,2025-09-21,88.52,2025-06-15,Buy,13 Weeks,-0.52%,Rise by 3.38%,232.85%,Normal Case
2025-08-03,85.59,2025-10-12,85.22,2025-07-27,Buy,10 Weeks,-0.43%,Rise by 7.48%,232.41%,Normal Case
2025-08-24,88.14,2025-08-24,88.14,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,232.41%,Normal Case
2025-10-19,85.98,2025-10-19,85.98,2016-04-03,Buy,0 Weeks,0.0%,Rise by 0%,232.41%,Tangent Case
