Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-05-01,53.59,2023-05-10,59.31,2023-03-09-2023-03-27,50.32-53.76,Sell,7 days,-10.67%,Fall by -7.71%,138.75%,
2023-05-30,60.15,2023-06-13,66.7,2022-12-13-2023-02-24,47.85-49.43,Sell,10 days,-10.89%,Fall by 4.23%,127.86%,
2023-06-21,65.81,2023-06-21,65.81,2023-01-09-2023-02-24,47.85-49.93,Sell,0 days,-0.0%,Fall by 0%,127.86%,
2023-08-17,64.16,2023-10-24,72.05,2023-02-24-2023-08-09,46.02-70.54,Buy,48 days,12.3%,Rise by 17.46%,140.16%,
2023-08-22,64.89,2023-10-27,71.67,2020-11-04-2023-08-09,44.0-70.54,Buy,48 days,10.45%,Rise by 18.08%,150.6%,
2023-09-07,63.01,2023-09-14,66.5,2023-02-24-2023-08-09,46.02-70.54,Sell,5 days,-5.54%,Fall by -17.44%,145.07%,
2023-09-08,62.46,2023-09-14,66.5,2020-11-04-2023-08-09,44.0-70.54,Sell,4 days,-6.47%,Fall by -17.44%,138.6%,
2023-09-14,66.5,2024-07-16,91.31,2022-06-24-2023-08-09,30.54-70.54,Buy,218 days,37.31%,Rise by 3.08%,175.91%,
2023-11-27,79.7,2023-11-27,79.7,2023-09-12-2023-11-14,61.85-85.73,Buy,0 days,0.0%,Rise by 0%,175.91%,
2023-11-30,78.12,2023-11-30,78.12,2023-02-24-2023-11-14,46.02-85.73,Buy,0 days,0.0%,Rise by 0%,175.91%,
2023-12-05,78.54,2023-12-05,78.54,2020-11-04-2023-11-14,44.0-85.73,Buy,0 days,0.0%,Rise by 0%,175.91%,
2023-12-14,74.11,2023-12-19,76.52,2023-02-24-2023-11-14,46.02-85.73,Sell,3 days,-3.25%,Fall by 0.31%,172.65%,
2023-12-15,72.78,2024-01-05,76.14,2021-12-20-2023-11-14,38.58-85.73,Sell,15 days,-4.62%,Fall by -0.18%,168.04%,
2023-12-19,76.52,2023-12-19,76.52,2022-06-24-2023-11-14,30.54-85.73,Buy,0 days,0.0%,Rise by 0%,168.04%,
2024-01-04,76.46,2024-01-19,85.23,2023-11-14-2023-12-15,73.81-83.14,Sell,11 days,-11.47%,Fall by 10.5%,156.57%,
2024-01-05,76.14,2024-01-05,76.14,2021-12-20-2023-11-14,38.58-85.73,Buy,0 days,0.0%,Rise by 0%,156.57%,
2024-01-26,80.0,2024-02-05,77.27,2023-08-09-2023-09-12,63.14-66.85,Sell,6 days,3.41%,Fall by 6.51%,159.98%,
2024-02-01,78.8,2024-02-01,78.8,2023-09-12-2024-01-19,61.85-85.77,Buy,0 days,0.0%,Rise by 0%,159.98%,
2024-02-08,76.28,2024-07-29,95.13,2021-12-20-2024-01-19,38.58-85.77,Buy,122 days,24.71%,Rise by -1.06%,184.69%,
2024-02-29,76.3,2024-03-01,72.82,2023-02-24-2024-01-19,46.02-85.77,Sell,1 days,4.56%,Fall by 0.45%,189.25%,
2024-03-01,72.82,2024-04-04,80.14,2021-12-20-2024-01-19,38.58-85.77,Sell,24 days,-10.05%,Fall by 9.55%,179.2%,
2024-03-07,76.04,2024-03-07,76.04,2022-06-24-2024-01-19,30.54-85.77,Buy,0 days,0.0%,Rise by 0%,179.2%,
2024-04-12,79.6,2024-05-03,72.49,2024-01-19-2024-02-06,78.06-82.61,Sell,15 days,8.93%,Fall by -24.22%,188.13%,
2024-05-03,72.49,2024-05-03,72.49,2023-11-14-2024-03-05,72.98-83.14,Sell,0 days,-0.0%,Fall by 0%,188.13%,
2024-08-07,86.13,2024-10-01,89.13,2023-02-24-2024-07-24,46.02-98.0,Sell,39 days,-3.48%,Fall by 15.44%,184.65%,
2024-08-09,89.31,2024-08-09,89.31,2023-09-12-2024-07-24,61.85-98.0,Buy,0 days,0.0%,Rise by 0%,184.65%,
2024-08-26,91.92,2024-08-26,91.92,2024-03-05-2024-07-24,71.41-98.0,Buy,0 days,0.0%,Rise by 0%,184.65%,
2024-10-01,89.13,2024-10-01,89.13,2023-02-24-2024-07-24,46.02-98.0,Buy,0 days,0.0%,Rise by 0%,184.65%,
2024-10-28,86.08,2024-10-28,86.08,2024-08-07-2024-10-09,83.37-94.74,Buy,0 days,0.0%,Rise by 0%,184.65%,
2024-11-06,75.37,2024-11-08,72.37,2024-08-07-2024-10-09,83.37-94.74,Sell,2 days,3.98%,Fall by 2.96%,188.63%,
2024-11-07,74.26,2024-11-11,70.99,2020-11-04-2024-07-24,44.0-98.0,Sell,2 days,4.4%,Fall by 1.07%,193.03%,
2024-11-08,72.37,2024-11-13,70.04,2024-03-05-2024-07-24,71.41-98.0,Sell,3 days,3.22%,Fall by -0.27%,196.25%,
2024-11-11,70.99,2024-11-14,68.39,2022-06-24-2023-11-14,30.54-85.73,Sell,3 days,3.66%,Fall by -2.69%,199.91%,
2024-11-12,70.72,2024-11-14,68.39,2022-06-24-2024-07-24,30.54-98.0,Sell,2 days,3.29%,Fall by -2.69%,203.21%,
2024-11-13,70.04,2024-11-19,70.23,2023-09-12-2023-11-14,61.85-85.73,Sell,4 days,-0.27%,Fall by 0.0%,202.94%,
2024-12-02,71.3,2024-12-23,70.71,2024-01-19-2024-11-15,68.92-82.61,Sell,15 days,0.83%,Fall by 7.1%,203.77%,
2024-12-13,71.63,2024-12-13,71.63,2024-02-28-2024-11-15,68.92-79.98,Sell,0 days,-0.0%,Fall by 0%,203.77%,
2025-01-13,66.78,2025-01-16,70.67,2024-11-15-2025-01-06,67.13-75.98,Sell,3 days,-5.83%,Fall by 3.17%,197.94%,
2025-01-29,71.46,2025-01-29,71.46,2024-09-16-2024-11-15,68.92-92.88,Sell,0 days,-0.0%,Fall by 0%,197.94%,
2025-03-06,68.6,2025-03-06,68.6,2023-11-14-2025-02-03,70.58-83.14,Sell,0 days,-0.0%,Fall by 0%,197.94%,
2025-03-24,66.74,2025-03-27,68.51,2024-12-06-2025-03-06,68.67-73.72,Sell,3 days,-2.65%,Fall by -9.59%,195.29%,
2025-04-08,63.07,2025-04-08,63.07,2024-02-28-2025-03-06,68.67-79.98,Sell,0 days,-0.0%,Fall by 0%,195.29%,
2025-04-30,67.6,2025-04-30,67.6,2024-12-06-2025-04-09,66.13-73.72,Sell,0 days,-0.0%,Fall by 0%,195.29%,
2025-05-21,75.08,2025-05-21,75.08,2024-07-24-2025-04-09,66.13-95.52,Sell,0 days,-0.0%,Fall by 0%,195.29%,
2025-06-06,77.21,2025-06-06,77.21,2024-04-26-2025-04-09,66.13-80.83,Sell,0 days,-0.0%,Fall by 0%,195.29%,
2025-06-20,75.21,2025-07-08,81.36,2024-11-15-2025-01-06,67.13-75.98,Buy,12 days,8.18%,Rise by -0.69%,203.47%,
2025-08-06,78.49,2025-09-19,77.92,2025-04-09-2025-07-14,62.26-82.7,Buy,32 days,-0.73%,Rise by 6.13%,202.74%,
2025-09-23,77.64,2025-10-01,79.95,2025-07-14-2025-08-07,78.95-79.66,Sell,6 days,-2.98%,Fall by 0.43%,199.76%,
2025-10-24,78.46,2025-10-24,78.46,2025-04-09-2025-10-15,62.26-83.04,Buy,0 days,0.0%,Rise by 0%,199.76%,
