Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2024-11-10,58.39,2025-01-12,67.26,2024-11-03,Buy,9 Weeks,15.19%,Rise by 104.08%,1324.86%,Normal Case,
2024-12-15,76.07,2025-03-09,84.91,2024-12-08,Buy,12 Weeks,11.62%,Rise by 56.65%,1336.49%,Normal Case,
2024-12-22,80.55,2025-03-09,84.91,2024-12-15,Buy,11 Weeks,5.41%,Rise by 47.93%,1341.9%,Normal Case,
2025-01-05,79.89,2025-03-09,84.91,2024-12-22,Buy,9 Weeks,6.28%,Rise by 134.02%,1348.18%,Normal Case,
2025-02-02,82.49,2025-06-01,131.78,2020-12-13,Buy,17 Weeks,59.75%,Rise by -10.28%,1407.93%,Tangent Case,
2025-02-02,82.49,2025-06-01,131.78,2025-01-26,Buy,17 Weeks,59.75%,Rise by -10.28%,1467.69%,Normal Case,
2025-02-09,110.85,2025-06-01,131.78,2025-02-02,Buy,16 Weeks,18.88%,Rise by -22.55%,1486.57%,Normal Case,
2025-03-02,84.92,2025-06-01,131.78,2025-02-09,Buy,13 Weeks,55.18%,Rise by 120.16%,1541.75%,Normal Case,
2025-03-09,84.91,2025-06-01,131.78,2024-09-08,Buy,12 Weeks,55.2%,Rise by 120.19%,1596.95%,Local Extrema Case,
2025-03-09,84.91,2025-06-01,131.78,2025-03-02,Buy,12 Weeks,55.2%,Rise by 120.19%,1652.15%,Normal Case,
2025-03-23,90.96,2025-06-01,131.78,2025-03-09,Buy,10 Weeks,44.88%,Rise by 105.54%,1697.03%,Normal Case,
2025-03-30,85.85,2025-06-01,131.78,2025-01-19,Buy,9 Weeks,53.5%,Rise by 117.78%,1750.53%,Local Extrema Case,
2025-03-30,85.85,2025-06-01,131.78,2025-03-23,Buy,9 Weeks,53.5%,Rise by 117.78%,1804.03%,Normal Case,
2025-04-20,93.78,2025-07-13,142.1,2025-03-30,Buy,12 Weeks,51.52%,Rise by 99.36%,1855.55%,Normal Case,
2025-05-25,123.31,2025-08-31,156.71,2025-05-18,Buy,14 Weeks,27.09%,Rise by 51.62%,1882.64%,Normal Case,
2025-06-22,137.3,2025-08-31,156.71,2025-06-15,Buy,10 Weeks,14.14%,Rise by 36.17%,1896.77%,Normal Case,
2025-08-03,154.27,2025-10-19,178.15,2025-07-27,Buy,11 Weeks,15.48%,Rise by 29.95%,1912.25%,Normal Case,
2025-08-24,158.74,2025-08-24,158.74,2020-12-27,Buy,0 Weeks,0.0%,Rise by 0%,1912.25%,Tangent Case,
2025-10-12,175.44,2025-10-12,175.44,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,1912.25%,Normal Case,
