Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2022-08-11,87.27,2022-08-24,86.05,2022-03-31-2022-05-12,70.03-90.97,Sell,9 days,1.4%,Fall by 2.18%,-24.61%,
2022-09-29,86.57,2022-09-29,86.57,2022-05-12-2022-09-14,68.39-93.48,Buy,0 days,0.0%,Rise by 0%,-24.61%,
2022-11-22,98.43,2022-11-22,98.43,2022-09-14-2022-10-24,87.51-89.51,Sell,0 days,-0.0%,Fall by 0%,-24.61%,
2023-01-24,106.64,2023-02-07,106.83,2022-12-02-2022-12-22,98.56-101.82,Sell,10 days,-0.18%,Fall by 7.95%,-24.79%,
2023-02-28,102.09,2023-02-28,102.09,2022-05-12-2023-02-02,68.39-110.83,Buy,0 days,0.0%,Rise by 0%,-24.79%,
2023-03-17,98.7,2023-04-12,105.6,2022-05-12-2023-02-02,68.39-110.83,Sell,18 days,-6.99%,Fall by 1.55%,-31.78%,
2023-05-08,107.17,2023-05-16,105.28,2023-02-02-2023-03-24,98.43-108.0,Sell,6 days,1.76%,Fall by 7.37%,-30.01%,
2023-05-16,105.28,2023-05-16,105.28,2022-05-12-2023-05-01,68.39-115.48,Buy,0 days,0.0%,Rise by 0%,-30.01%,
2023-05-23,100.34,2023-06-05,99.93,2022-05-12-2023-05-01,68.39-115.48,Sell,9 days,0.41%,Fall by 3.88%,-29.61%,
2023-06-01,97.52,2023-06-05,99.93,2023-03-24-2023-05-01,97.19-115.48,Sell,2 days,-2.47%,Fall by 3.88%,-32.08%,
2023-06-26,98.23,2023-07-11,100.09,2023-02-02-2023-06-01,98.23-108.0,Sell,11 days,-1.89%,Fall by 5.26%,-33.97%,
2023-08-01,101.26,2023-08-01,101.26,2023-05-01-2023-07-07,96.66-114.25,Sell,0 days,-0.0%,Fall by 0%,-33.97%,
2023-08-04,100.68,2023-08-04,100.68,2023-03-24-2023-05-01,97.19-115.48,Buy,0 days,0.0%,Rise by 0%,-33.97%,
2023-08-09,99.92,2023-08-09,99.92,2022-12-02-2023-07-07,96.66-101.82,Sell,0 days,-0.0%,Fall by 0%,-33.97%,
2023-08-11,100.99,2025-03-07,106.48,2023-07-07-2023-08-02,95.55-104.46,Buy,410 days,5.44%,Rise by -10.11%,-28.53%,
2023-08-23,95.18,2023-08-28,97.04,2023-07-07-2023-08-02,95.55-104.46,Sell,3 days,-1.95%,Fall by 7.79%,-30.49%,
2023-09-07,95.1,2023-09-26,92.0,2023-02-02-2023-08-24,95.63-108.0,Sell,13 days,3.26%,Fall by 0.71%,-27.23%,
2023-09-21,93.1,2023-10-02,91.13,2023-08-02-2023-08-24,95.63-99.29,Sell,7 days,2.12%,Fall by -0.24%,-25.11%,
2023-10-26,92.67,2023-10-26,92.67,2023-02-02-2023-10-03,91.07-108.0,Sell,0 days,-0.0%,Fall by 0%,-25.11%,
2023-12-07,96.44,2025-03-07,106.48,2023-10-03-2023-11-16,89.21-107.66,Buy,326 days,10.41%,Rise by -10.11%,-14.7%,
2024-01-02,93.67,2024-03-11,92.07,2023-07-07-2023-11-16,95.55-107.66,Sell,49 days,1.71%,Fall by 7.77%,-12.99%,
2024-02-07,95.31,2024-03-05,91.22,2023-11-16-2024-01-17,91.96-106.2,Sell,19 days,4.29%,Fall by 6.91%,-8.7%,
2024-04-03,88.7,2024-04-10,85.95,2023-10-03-2023-11-16,89.21-107.66,Sell,5 days,3.1%,Fall by 13.39%,-5.6%,
2024-05-02,74.93,2024-05-02,74.93,2022-12-02-2024-04-12,85.51-101.82,Sell,0 days,-0.0%,Fall by 0%,-5.6%,
2024-05-13,76.18,2024-07-09,72.75,2022-05-12-2022-09-14,68.39-93.48,Sell,41 days,4.5%,Fall by -25.29%,-1.1%,
2024-05-30,78.76,2024-05-30,78.76,2022-09-14-2024-05-07,72.85-89.51,Sell,0 days,-0.0%,Fall by 0%,-1.1%,
2024-06-11,79.89,2024-06-11,79.89,2022-12-02-2024-05-07,72.85-101.82,Sell,0 days,-0.0%,Fall by 0%,-1.1%,
2024-08-07,75.29,2024-08-07,75.29,2023-02-02-2024-07-16,75.51-108.0,Sell,0 days,-0.0%,Fall by 0%,-1.1%,
2024-08-20,93.01,2024-08-20,93.01,2022-09-14-2024-07-16,75.51-89.51,Sell,0 days,-0.0%,Fall by 0%,-1.1%,
2024-09-26,97.47,2024-11-14,99.23,2024-07-16-2024-09-13,71.55-99.51,Buy,35 days,1.81%,Rise by -10.55%,0.71%,
2024-11-18,100.4,2024-11-22,102.5,2024-09-13-2024-10-23,97.72-98.5,Sell,4 days,-2.09%,Fall by 10.16%,-1.39%,
2024-12-26,91.86,2024-12-26,91.86,2024-07-16-2024-11-25,71.55-103.32,Buy,0 days,0.0%,Rise by 0%,-1.39%,
2025-03-10,101.13,2025-03-13,96.04,2024-11-25-2024-12-23,87.88-101.78,Sell,3 days,5.03%,Fall by 14.51%,3.65%,
2025-03-12,98.69,2025-03-17,99.08,2024-07-16-2025-03-03,71.55-117.46,Sell,3 days,-0.4%,Fall by 10.92%,3.25%,
2025-03-13,96.04,2025-03-27,98.85,2022-05-12-2025-03-03,68.39-117.46,Sell,10 days,-2.93%,Fall by 14.42%,0.33%,
2025-03-17,99.08,2025-03-17,99.08,2024-12-23-2025-03-03,86.3-117.46,Buy,0 days,0.0%,Rise by 0%,0.33%,
2025-03-24,95.72,2025-03-27,98.85,2024-12-23-2025-03-03,86.3-117.46,Sell,3 days,-3.27%,Fall by 14.42%,-2.94%,
2025-03-25,95.88,2025-04-03,88.26,2023-07-07-2025-03-03,95.55-117.46,Sell,7 days,7.95%,Fall by 9.3%,5.0%,
2025-03-27,98.85,2025-03-27,98.85,2024-07-16-2025-03-03,71.55-117.46,Buy,0 days,0.0%,Rise by 0%,5.0%,
2025-04-03,88.26,2025-04-04,82.1,2023-10-03-2025-03-03,89.21-117.46,Sell,1 days,6.98%,Fall by 2.5%,11.98%,
2025-04-04,82.1,2025-04-09,88.68,2024-07-16-2024-11-25,71.55-103.32,Sell,3 days,-8.01%,Fall by 9.73%,3.97%,
2025-04-16,80.76,2025-05-02,84.69,2024-07-16-2024-09-13,71.55-99.51,Sell,12 days,-4.87%,Fall by -7.57%,-0.9%,
2025-05-22,83.97,2025-06-11,95.39,2025-03-03-2025-04-30,80.28-114.1,Sell,14 days,-13.6%,Fall by 8.94%,-14.5%,
2025-06-18,92.28,2025-06-18,92.28,2024-08-27-2025-04-30,80.28-95.25,Sell,0 days,-0.0%,Fall by 0%,-14.5%,
2025-08-28,88.02,2025-08-28,88.02,2025-04-30-2025-07-30,75.5-98.89,Buy,0 days,0.0%,Rise by 0%,-14.5%,
2025-09-30,84.6,2025-10-07,81.29,2025-07-30-2025-09-12,82.54-90.07,Sell,5 days,3.91%,Fall by 0.52%,-10.59%,
2025-10-08,80.04,2025-10-14,81.15,2024-07-16-2025-07-30,71.55-98.89,Sell,4 days,-1.39%,Fall by 0.35%,-11.97%,
