Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2023-03-03,136.75,2024-06-06,147.12,2022-10-13-2023-02-09,116.75-140.18,Buy,329 days,7.58%,Rise by 4.87%,84.01%,
2023-04-28,134.51,2023-05-04,129.27,2023-02-09-2023-03-24,126.9-138.55,Sell,4 days,3.9%,Fall by 6.06%,87.91%,
2023-06-23,122.32,2023-06-23,122.32,2023-02-09-2023-05-25,123.71-138.55,Sell,0 days,-0.0%,Fall by 0%,87.91%,
2023-08-24,122.62,2024-04-12,135.66,2023-05-25-2023-07-24,120.1-132.7,Buy,166 days,10.63%,Rise by 9.82%,98.54%,
2023-09-27,117.3,2023-09-29,118.7,2023-05-25-2023-07-24,120.1-132.7,Sell,2 days,-1.19%,Fall by 8.62%,97.35%,
2023-10-02,115.95,2023-10-02,115.95,2022-10-13-2022-11-23,116.75-135.69,Sell,0 days,-0.0%,Fall by 0%,97.35%,
2023-10-24,110.38,2023-10-24,110.38,2021-11-15-2023-10-04,114.23-132.24,Sell,0 days,-0.0%,Fall by 0%,97.35%,
2023-11-27,118.13,2023-11-27,118.13,2022-11-23-2023-10-25,109.77-134.12,Sell,0 days,-0.0%,Fall by 0%,97.35%,
2024-01-19,133.81,2024-06-12,144.83,2023-10-25-2024-01-09,107.92-135.63,Buy,103 days,8.24%,Rise by 6.52%,105.58%,
2024-02-12,131.48,2024-02-12,131.48,2023-05-25-2024-01-09,120.1-135.63,Buy,0 days,0.0%,Rise by 0%,105.58%,
2024-03-20,135.36,2024-03-22,135.26,2024-01-09-2024-02-13,131.2-134.24,Sell,2 days,0.07%,Fall by 1.59%,105.66%,
2024-06-10,146.21,2024-06-18,142.39,2024-04-09-2024-04-25,133.75-138.46,Sell,6 days,2.61%,Fall by -3.76%,108.27%,
2024-07-26,153.13,2024-07-29,152.69,2024-06-03-2024-06-21,142.23-146.71,Sell,1 days,0.29%,Fall by -7.76%,108.56%,
2024-12-24,173.53,2025-07-16,180.63,2024-02-13-2024-12-06,127.6-180.45,Buy,146 days,4.09%,Rise by 11.68%,112.65%,
2025-01-14,170.38,2025-01-16,172.86,2024-12-06-2024-12-20,174.43-178.25,Sell,2 days,-1.46%,Fall by 9.15%,111.19%,
2025-01-16,172.86,2025-09-02,199.53,2023-05-25-2024-12-06,120.1-180.45,Buy,163 days,15.43%,Rise by 2.99%,126.62%,
2025-02-06,170.88,2025-02-07,170.44,2024-12-06-2025-01-14,171.36-178.25,Sell,1 days,0.26%,Fall by 7.86%,126.88%,
2025-03-03,169.56,2025-03-03,169.56,2023-10-25-2024-12-06,107.92-180.45,Buy,0 days,0.0%,Rise by 0%,126.88%,
2025-03-06,163.41,2025-03-07,165.38,2024-12-06-2025-02-11,169.58-178.25,Sell,1 days,-1.21%,Fall by 7.12%,125.67%,
2025-03-07,165.38,2025-03-07,165.38,2020-11-04-2024-12-06,94.03-180.45,Buy,0 days,0.0%,Rise by 0%,125.67%,
2025-03-11,159.01,2025-04-03,162.21,2023-10-25-2024-12-06,107.92-180.45,Sell,17 days,-2.01%,Fall by -11.36%,123.66%,
2025-03-28,160.58,2025-04-03,162.21,2022-10-13-2024-12-06,116.75-180.45,Sell,4 days,-1.02%,Fall by -11.36%,122.65%,
2025-04-01,162.69,2025-04-07,155.54,2025-01-31-2025-03-13,160.04-176.86,Sell,4 days,4.39%,Fall by -16.13%,127.04%,
2025-04-08,154.49,2025-05-14,171.24,2020-11-04-2024-12-06,94.03-180.45,Sell,26 days,-10.84%,Fall by -3.64%,116.2%,
2025-04-24,163.04,2025-06-30,179.47,2022-07-15-2024-12-06,118.24-180.45,Sell,47 days,-10.08%,Fall by 1.11%,106.12%,
2025-06-04,174.25,2025-06-17,174.66,2025-01-31-2025-04-07,158.97-176.86,Sell,9 days,-0.24%,Fall by -1.61%,105.89%,
2025-09-04,201.72,2025-10-15,206.3,2025-07-18-2025-08-01,177.79-181.75,Sell,29 days,-2.27%,Fall by 0.4%,103.62%,
