Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2021-01-10,38.21,2021-04-11,38.9,2021-01-03,Buy,13 Weeks,1.81%,Rise by 6.02%,156.83%,Normal Case
2021-03-07,36.76,2021-05-09,39.82,2021-02-28,Buy,9 Weeks,8.32%,Rise by 9.06%,165.15%,Normal Case
2021-03-14,37.46,2021-07-04,39.52,2021-02-21,Buy,16 Weeks,5.5%,Rise by 7.02%,170.65%,Normal Case
2021-03-28,39.39,2021-07-04,39.52,2021-03-21,Buy,14 Weeks,0.33%,Rise by 1.78%,170.98%,Normal Case
2021-05-09,39.82,2022-03-06,41.43,2021-05-02,Buy,43 Weeks,4.04%,Rise by -12.48%,175.02%,Normal Case
2021-05-16,39.83,2022-03-06,41.43,2021-05-09,Buy,42 Weeks,4.02%,Rise by -12.5%,179.04%,Normal Case
2021-06-20,38.89,2022-03-06,41.43,2021-06-06,Buy,37 Weeks,6.53%,Rise by -10.39%,185.57%,Normal Case
2021-12-12,36.72,2022-03-06,41.43,2021-11-28,Buy,12 Weeks,12.83%,Rise by 26.63%,198.4%,Normal Case
2021-12-26,37.07,2022-03-06,41.43,2021-12-19,Buy,10 Weeks,11.76%,Rise by 25.44%,210.16%,Normal Case
2022-01-09,38.99,2022-05-08,41.15,2022-01-02,Buy,17 Weeks,5.54%,Rise by 14.9%,215.7%,Normal Case
2022-01-16,42.45,2022-05-08,41.15,2022-01-09,Buy,16 Weeks,-3.06%,Rise by 5.54%,212.64%,Normal Case
2022-01-23,42.54,2022-05-08,41.15,2022-01-16,Buy,15 Weeks,-3.27%,Rise by 5.31%,209.37%,Normal Case
2022-01-30,42.89,2022-05-08,41.15,2021-11-07,Buy,14 Weeks,-4.06%,Rise by 4.45%,205.31%,Local Extrema Case
2022-01-30,42.89,2022-05-08,41.15,2022-01-23,Buy,14 Weeks,-4.06%,Rise by 4.45%,201.26%,Normal Case
2022-02-13,46.23,2022-05-08,41.15,2021-12-05,Buy,12 Weeks,-10.99%,Rise by -10.99%,190.27%,Local Extrema Case
2022-02-13,46.23,2022-05-08,41.15,2022-02-06,Buy,12 Weeks,-10.99%,Rise by -10.99%,179.28%,Normal Case
2022-02-20,46.5,2022-05-08,41.15,2022-02-13,Buy,11 Weeks,-11.51%,Rise by -10.15%,167.77%,Normal Case
2022-04-17,42.86,2022-11-20,39.55,2022-04-10,Buy,31 Weeks,-7.72%,Rise by -14.16%,160.05%,Normal Case
2022-04-24,42.95,2022-11-20,39.55,2022-04-17,Buy,30 Weeks,-7.92%,Rise by -14.34%,152.13%,Normal Case
2022-05-22,43.11,2022-11-20,39.55,2022-05-15,Buy,26 Weeks,-8.26%,Rise by -14.66%,143.88%,Normal Case
2022-05-29,44.8,2022-11-20,39.55,2022-05-08,Buy,25 Weeks,-11.72%,Rise by -12.57%,132.16%,Normal Case
2022-08-28,40.73,2022-11-20,39.55,2022-08-21,Buy,12 Weeks,-2.9%,Rise by -10.07%,129.26%,Normal Case
2022-09-04,39.66,2022-11-20,39.55,2022-08-14,Buy,11 Weeks,-0.28%,Rise by 6.68%,128.98%,Normal Case
2022-10-16,36.63,2022-12-25,40.6,2022-10-02,Buy,10 Weeks,10.84%,Rise by 15.51%,139.82%,Normal Case
2022-12-11,41.42,2023-05-14,33.71,2022-12-04,Buy,22 Weeks,-18.61%,Rise by -11.03%,121.21%,Normal Case
2022-12-18,40.72,2023-05-14,33.71,2022-11-27,Buy,21 Weeks,-17.22%,Rise by -12.11%,103.99%,Normal Case
2023-02-19,38.15,2023-05-14,33.71,2023-02-12,Buy,12 Weeks,-11.64%,Rise by -11.64%,92.35%,Normal Case
2023-02-26,38.66,2023-05-14,33.71,2023-02-19,Buy,11 Weeks,-12.8%,Rise by -12.8%,79.55%,Normal Case
2023-04-30,37.05,2023-08-06,32.58,2023-04-23,Buy,14 Weeks,-12.06%,Rise by -11.42%,67.49%,Normal Case
2023-09-03,32.94,2023-12-17,29.4,2023-08-13,Buy,15 Weeks,-10.75%,Rise by -12.05%,56.74%,Normal Case
2023-09-24,33.3,2023-12-17,29.4,2023-09-17,Buy,12 Weeks,-11.71%,Rise by -2.91%,45.03%,Normal Case
2023-10-22,29.82,2024-02-25,30.5,2023-10-15,Buy,18 Weeks,2.28%,Rise by 3.12%,47.31%,Normal Case
2024-01-07,30.28,2024-06-02,31.03,2023-12-31,Buy,21 Weeks,2.48%,Rise by 4.33%,49.78%,Normal Case
2024-04-28,29.25,2024-08-18,36.06,2024-04-14,Buy,16 Weeks,23.28%,Rise by 33.91%,73.07%,Normal Case
2024-06-09,30.99,2024-08-18,36.06,2024-05-26,Buy,10 Weeks,16.36%,Rise by 26.4%,89.43%,Normal Case
2024-07-07,31.69,2024-10-06,35.29,2024-06-30,Buy,13 Weeks,11.36%,Rise by 23.6%,100.79%,Normal Case
2024-07-21,33.2,2024-10-06,35.29,2024-07-14,Buy,11 Weeks,6.3%,Rise by 17.98%,107.08%,Normal Case
2024-07-28,35.16,2024-10-06,35.29,2024-07-21,Buy,10 Weeks,0.37%,Rise by 11.41%,107.45%,Normal Case
2024-08-04,36.45,2024-10-06,35.29,2024-07-28,Buy,9 Weeks,-3.18%,Rise by 4.09%,104.27%,Normal Case
2024-08-11,35.96,2024-12-29,36.31,2024-06-02,Buy,20 Weeks,0.97%,Rise by 5.51%,105.24%,Local Extrema Case
2024-09-08,38.61,2024-12-29,36.31,2024-09-01,Buy,16 Weeks,-5.96%,Rise by -10.72%,99.28%,Normal Case
2024-11-03,35.07,2025-03-02,38.93,2024-10-27,Buy,17 Weeks,11.01%,Rise by 19.08%,110.29%,Normal Case
2024-11-10,35.39,2025-03-02,38.93,2024-11-03,Buy,16 Weeks,10.0%,Rise by 18.0%,120.29%,Normal Case
2024-12-15,37.65,2025-03-02,38.93,2024-12-08,Buy,11 Weeks,3.4%,Rise by 10.92%,123.69%,Normal Case
2025-01-05,36.99,2025-07-06,48.38,2024-12-29,Buy,26 Weeks,30.79%,Rise by 58.18%,154.49%,Normal Case
2025-02-02,39.64,2025-07-06,48.38,2025-01-26,Buy,22 Weeks,22.05%,Rise by 47.6%,176.53%,Normal Case
2025-02-09,41.76,2025-07-06,48.38,2025-02-02,Buy,21 Weeks,15.85%,Rise by 40.11%,192.39%,Normal Case
2025-03-02,38.93,2025-07-06,48.38,2025-02-23,Buy,18 Weeks,24.27%,Rise by 50.3%,216.66%,Normal Case
2025-03-09,40.9,2025-07-06,48.38,2025-03-02,Buy,17 Weeks,18.29%,Rise by 43.06%,234.95%,Normal Case
2025-03-16,41.36,2025-07-06,48.38,2025-03-09,Buy,16 Weeks,16.97%,Rise by 41.47%,251.92%,Normal Case
2025-03-30,40.51,2025-07-06,48.38,2025-01-19,Buy,14 Weeks,19.43%,Rise by 44.43%,271.35%,Local Extrema Case
2025-04-20,42.37,2025-07-06,48.38,2025-03-30,Buy,11 Weeks,14.18%,Rise by 38.09%,285.53%,Normal Case
2025-04-27,42.05,2025-07-06,48.38,2025-04-20,Buy,10 Weeks,15.05%,Rise by 39.14%,300.59%,Normal Case
2025-05-25,45.22,2025-09-07,56.02,2025-05-18,Buy,15 Weeks,23.88%,Rise by 29.39%,324.47%,Normal Case
2025-06-22,49.0,2025-09-07,56.02,2025-06-15,Buy,11 Weeks,14.33%,Rise by 19.41%,338.8%,Normal Case
2025-08-03,54.35,2025-08-03,54.35,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,338.8%,Normal Case
2025-08-24,58.51,2025-08-24,58.51,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,338.8%,Normal Case
