Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2022-08-26 - 2022-09-13,12 days,2022-09-16,10.82,2022-09-22,10.06,4 days,7.0%,Fall by 11.28%,-34.8%
Buy,2022-10-06 - 2022-10-12,4 days,2022-10-14,9.6,2022-10-27,10.15,9 days,5.7%,Rise by 7.29%,-29.1%
Sell,2022-10-31 - 2022-11-01,1 days,2022-11-29,9.75,2022-11-30,10.0,1 days,-2.6%,Fall by 2.46%,-31.6%
Buy,2022-11-30 - 2022-12-12,8 days,2022-12-14,10.0,2023-06-06,8.85,124 days,-11.5%,Rise by 0.0%,-43.1%
Buy,2023-02-02 - 2023-02-03,1 days,2023-02-17,9.75,2023-06-07,8.75,78 days,-10.3%,Rise by -1.54%,-53.4%
Buy,2023-03-22 - 2023-04-11,14 days,2023-04-14,9.41,2023-06-12,8.41,41 days,-10.6%,Rise by 0.11%,-64.0%
Sell,2023-05-04 - 2023-05-10,4 days,2023-05-24,9.3,2023-05-30,9.09,4 days,2.3%,Fall by 9.57%,-61.8%
Buy,2023-05-18 - 2023-05-30,8 days,2023-06-02,9.0,2023-10-25,8.05,103 days,-10.6%,Rise by -2.33%,-72.3%
Sell,2023-07-26 - 2023-08-02,5 days,2023-08-09,8.35,2023-08-17,8.29,6 days,0.7%,Fall by 0.6%,-71.6%
Buy,2023-08-10 - 2023-08-21,7 days,2023-08-23,8.61,2023-10-26,7.55,46 days,-12.3%,Rise by 1.74%,-83.9%
Sell,2023-09-15 - 2023-09-22,5 days,2023-09-29,8.16,2023-10-02,8.45,1 days,-3.6%,Fall by 8.7%,-87.5%
Sell,2023-12-04 - 2023-12-11,5 days,2023-12-14,8.02,2023-12-15,8.3,1 days,-3.5%,Fall by -2.87%,-91.0%
Sell,2024-01-03 - 2024-01-09,4 days,2024-01-18,8.45,2024-01-23,8.4,3 days,0.6%,Fall by 4.73%,-90.4%
Sell,2024-03-06 - 2024-03-11,3 days,2024-03-14,8.45,2024-03-18,8.42,2 days,0.4%,Fall by 1.78%,-90.0%
Sell,2024-04-03 - 2024-04-08,3 days,2024-04-11,8.58,2024-04-26,8.36,11 days,2.6%,Fall by 10.02%,-87.5%
Buy,2024-05-14 - 2024-05-20,4 days,2024-05-28,7.96,2024-07-12,8.4,33 days,5.5%,Rise by 14.32%,-81.9%
Buy,2024-05-30 - 2024-06-07,6 days,2024-06-11,8.14,2024-07-19,8.7,28 days,6.9%,Rise by 11.79%,-75.0%
Sell,2024-07-22 - 2024-07-24,2 days,2024-07-29,8.8,2024-07-31,9.1,2 days,-3.4%,Fall by 1.02%,-78.5%
Sell,2024-08-23 - 2024-09-03,7 days,2024-09-17,9.1,2024-09-25,8.93,6 days,1.9%,Fall by -12.75%,-76.6%
Sell,2024-10-08 - 2024-10-09,1 days,2024-10-16,9.5,2024-10-17,9.85,1 days,-3.7%,Fall by -8.0%,-80.3%
Sell,2024-10-25 - 2024-10-30,3 days,2024-11-04,10.28,2024-11-15,10.55,9 days,-2.6%,Fall by 0.19%,-82.9%
Sell,2025-02-07 - 2025-02-11,2 days,2025-02-19,11.39,2025-02-26,11.0,5 days,3.4%,Fall by 12.12%,-79.5%
Buy,2025-02-26 - 2025-03-07,7 days,2025-03-11,10.87,2025-08-18,11.74,114 days,8.0%,Rise by 1.2%,-71.5%
Buy,2025-03-31 - 2025-04-07,5 days,2025-04-17,10.49,2025-06-06,11.07,36 days,5.5%,Rise by 4.86%,-65.9%
Sell,2025-05-21 - 2025-06-09,13 days,2025-06-19,11.01,2025-06-24,10.94,3 days,0.6%,Fall by -0.27%,-65.3%
Buy,2025-07-16 - 2025-07-22,4 days,2025-07-24,11.2,2025-08-19,11.8,18 days,5.4%,Rise by 11.61%,-59.9%
Sell,2025-09-17 - 2025-09-19,2 days,2025-09-24,13.19,2025-09-30,13.7,4 days,-3.9%,Fall by 0.99%,-63.8%
Sell,2025-10-02 - 2025-10-03,1 days,2025-10-10,13.38,2025-10-14,13.07,2 days,2.3%,Fall by -10.01%,-61.5%
