Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
2024-10-30,2657.37,2024-11-10,3191.33,Buy,7 days,Rise by 27.000000%,20.09
2024-11-06,2724.17,2024-11-11,3374.81,Buy,2 days,Rise by 47.050000%,23.88
2025-01-19,3208.96,2025-02-05,2787.78,Sell,11 days,Fall by 10.600000%,13.13
2025-02-02,2868.69,2025-02-08,2632.31,Sell,4 days,Fall by 12.370000%,8.24
2025-03-10,1861.15,2025-03-24,2077.48,Sell,9 days,Fall by 15.280000%,-11.62
2025-04-23,1796.1,2025-05-11,2510.24,Buy,12 days,Rise by 49.220000%,39.76
2025-05-02,1842.71,2025-05-12,2496.4,Buy,5 days,Rise by 45.450000%,35.47
2025-05-10,2582.42,2025-07-12,2942.91,Buy,44 days,Rise by 3.860000%,13.96
2025-07-03,2591.01,2025-07-12,2942.91,Buy,6 days,Rise by 49.570000%,13.58
2025-10-30,3804.38,2025-10-30,3804.38,Sell,0 days,Fall by -1.520000%,0.0
