Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2022-09-25,43.07,2023-01-01,48.55,2022-06-19,Buy,14 Weeks,12.72%,Rise by 15.95%,213.99%,Local Extrema Case,
2022-11-06,44.61,2023-02-19,51.0,2022-10-30,Buy,15 Weeks,14.32%,Rise by 17.08%,228.32%,Normal Case,
2022-12-11,49.58,2023-02-19,51.0,2022-12-04,Buy,10 Weeks,2.86%,Rise by 5.34%,231.18%,Normal Case,
2023-03-05,49.75,2023-06-04,48.85,2023-02-26,Buy,13 Weeks,-1.81%,Rise by 2.33%,229.37%,Normal Case,
2023-05-07,50.51,2023-07-30,49.1,2023-04-30,Buy,12 Weeks,-2.79%,Rise by 0.81%,226.58%,Normal Case,
2023-05-14,49.99,2023-07-30,49.1,2023-04-23,Buy,11 Weeks,-1.78%,Rise by 1.86%,224.8%,Normal Case,
2023-09-24,44.64,2024-01-14,48.12,2023-09-17,Buy,16 Weeks,7.8%,Rise by 8.65%,232.59%,Normal Case,
2024-01-07,47.73,2024-05-19,45.89,2023-12-24,Buy,19 Weeks,-3.86%,Rise by -2.26%,228.74%,Normal Case,
2024-06-02,46.65,2024-08-11,46.28,2024-05-26,Buy,10 Weeks,-0.79%,Rise by 7.1%,227.95%,Normal Case,
2024-07-21,46.18,2024-10-06,48.78,2024-07-14,Buy,11 Weeks,5.63%,Rise by 8.19%,233.58%,Normal Case,
2024-08-18,48.12,2025-06-01,44.39,2024-07-28,Buy,41 Weeks,-7.75%,Rise by -11.95%,225.83%,Normal Case,
2024-09-08,48.77,2025-06-01,44.39,2024-08-25,Buy,38 Weeks,-8.98%,Rise by -13.12%,216.84%,Normal Case,
2025-01-05,45.33,2025-06-01,44.39,2024-12-22,Buy,21 Weeks,-2.07%,Rise by -11.47%,214.77%,Normal Case,
2025-03-16,42.45,2025-06-01,44.39,2025-03-09,Buy,11 Weeks,4.57%,Rise by 6.97%,219.34%,Normal Case,
2025-03-30,42.05,2025-06-01,44.39,2025-03-23,Buy,9 Weeks,5.56%,Rise by 7.99%,224.91%,Normal Case,
2025-04-20,43.5,2025-07-20,45.7,2025-03-30,Buy,13 Weeks,5.06%,Rise by 5.86%,229.96%,Normal Case,
2025-04-27,43.76,2025-07-20,45.7,2025-04-20,Buy,12 Weeks,4.43%,Rise by 5.23%,234.4%,Normal Case,
2025-05-11,45.17,2025-07-20,45.7,2025-02-09,Buy,10 Weeks,1.17%,Rise by 1.95%,235.57%,Local Extrema Case,
2025-05-25,45.36,2025-08-10,45.75,2025-05-18,Buy,11 Weeks,0.86%,Rise by 1.52%,236.43%,Normal Case,
2025-09-07,46.13,2025-09-07,46.13,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,236.43%,Normal Case,
2025-10-12,45.81,2025-10-12,45.81,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,236.43%,Normal Case,
