Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2023-08-21,52.54,2023-08-21,52.54,2023-01-03-2023-05-19,52.57-64.43,Sell,0 days,-0.0%,Fall by 0%,25.67%
2023-09-27,48.11,2023-09-27,48.11,2021-09-20-2022-01-04,48.6067-58.5533,Sell,0 days,-0.0%,Fall by 0%,25.67%
2023-11-27,43.36,2023-11-27,43.36,2021-08-23-2023-10-30,36.87-53.52,Sell,0 days,-0.0%,Fall by 0%,25.67%
2023-12-11,44.66,2024-01-03,46.45,2023-01-25-2023-10-30,36.87-60.14,Sell,17 days,-4.01%,Fall by 1.49%,21.66%
2024-01-15,47.36,2024-01-17,45.76,2023-07-14-2023-10-30,36.87-61.45,Sell,2 days,3.38%,Fall by 3.06%,25.04%
2024-01-31,47.13,2024-02-05,48.64,2023-04-04-2023-10-30,36.87-60.88,Sell,3 days,-3.2%,Fall by 8.8%,21.83%
2024-02-20,49.79,2024-02-20,49.79,2021-03-31-2023-10-30,36.87-63.48,Sell,0 days,-0.0%,Fall by 0%,21.83%
2024-03-05,46.57,2024-03-05,46.57,2023-10-30-2024-02-21,35.31-50.41,Buy,0 days,0.0%,Rise by 0%,21.83%
2024-04-05,45.77,2024-04-09,45.51,2024-01-08-2024-03-01,45.98-46.27,Sell,2 days,0.57%,Fall by 0.18%,22.4%
2024-04-30,41.94,2024-04-30,41.94,2024-01-08-2024-04-16,40.68-46.27,Sell,0 days,-0.0%,Fall by 0%,22.4%
2024-06-03,46.61,2024-06-05,47.48,2024-03-28-2024-04-16,40.68-47.59,Sell,2 days,-1.87%,Fall by -5.35%,20.53%
2024-06-13,46.7,2024-07-16,52.4,2022-04-19-2023-10-30,36.87-65.6333,Sell,23 days,-12.21%,Fall by 4.54%,8.33%
2024-07-30,53.32,2024-08-06,50.95,2024-05-27-2024-06-26,46.18-48.49,Sell,5 days,4.44%,Fall by -3.77%,12.77%
2024-11-04,56.78,2024-11-04,56.78,2021-07-07-2023-10-30,36.87-66.2867,Sell,0 days,-0.0%,Fall by 0%,12.77%
2024-12-17,56.31,2024-12-18,53.0,2024-04-16-2024-11-27,39.42-63.52,Sell,1 days,5.88%,Fall by -3.58%,18.65%
2024-12-24,55.21,2025-01-15,56.52,2023-10-30-2024-11-27,35.31-63.52,Sell,16 days,-2.37%,Fall by 12.51%,16.28%
2025-01-31,60.67,2025-02-11,58.1,2024-11-27-2024-12-20,54.25-62.45,Sell,7 days,4.24%,Fall by 10.36%,20.51%
2025-04-09,50.14,2025-04-10,47.36,2025-01-24-2025-03-14,50.05-60.14,Sell,1 days,5.54%,Fall by -17.1%,26.06%
2025-04-10,47.36,2025-04-11,48.01,2024-06-26-2024-11-27,44.95-63.52,Sell,1 days,-1.37%,Fall by -15.52%,24.69%
2025-05-21,53.89,2025-05-21,53.89,2024-11-27-2025-04-09,50.25-62.45,Sell,0 days,-0.0%,Fall by 0%,24.69%
2025-08-06,54.36,2025-10-21,64.41,2025-04-09-2025-07-07,45.7-59.19,Buy,54 days,18.49%,Rise by -1.34%,43.17%
2025-08-20,54.18,2025-08-20,54.18,2024-11-27-2025-08-01,53.65-62.45,Sell,0 days,-0.0%,Fall by 0%,43.17%
