Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2016-10-23,33.8,2017-02-12,32.75,2016-10-09,Buy,16 Weeks,-3.11%,Rise by -1.72%,-76.4%,Normal Case,
2016-10-30,33.65,2017-02-12,32.75,2016-10-23,Buy,15 Weeks,-2.67%,Rise by -1.28%,-79.08%,Normal Case,
2017-01-01,31.175,2017-03-26,31.075,2016-12-25,Buy,12 Weeks,-0.32%,Rise by 6.56%,-79.4%,Normal Case,
2017-01-08,31.615,2017-03-26,31.075,2016-12-18,Buy,11 Weeks,-1.71%,Rise by 5.08%,-81.11%,Normal Case,
2017-03-12,32.175,2017-05-21,31.1,2017-03-05,Buy,10 Weeks,-3.34%,Rise by 2.25%,-84.45%,Normal Case,
2017-04-02,31.065,2017-07-16,31.325,2017-03-26,Buy,15 Weeks,0.84%,Rise by 8.14%,-83.61%,Normal Case,
2017-04-09,31.42,2017-07-16,31.325,2017-03-19,Buy,14 Weeks,-0.3%,Rise by 6.92%,-83.91%,Normal Case,
2017-04-16,31.375,2017-07-16,31.325,2017-04-09,Buy,13 Weeks,-0.16%,Rise by 7.08%,-84.07%,Normal Case,
2017-07-02,31.25,2017-12-31,33.005,2017-06-25,Buy,26 Weeks,5.62%,Rise by 7.5%,-78.46%,Normal Case,
2017-08-13,30.75,2017-12-31,33.005,2017-08-06,Buy,20 Weeks,7.33%,Rise by 9.25%,-71.12%,Normal Case,
2017-08-20,30.745,2017-12-31,33.005,2017-08-13,Buy,19 Weeks,7.35%,Rise by 9.27%,-63.77%,Normal Case,
2017-11-19,31.98,2018-04-08,28.15,2017-11-12,Buy,20 Weeks,-11.98%,Rise by -10.98%,-75.75%,Normal Case,
2018-02-11,31.2,2018-08-05,30.1,2017-10-29,Buy,25 Weeks,-3.53%,Rise by -11.86%,-79.27%,Local Extrema Case,
2018-02-18,31.515,2018-08-05,30.1,2018-02-04,Buy,24 Weeks,-4.49%,Rise by -10.68%,-83.76%,Normal Case,
2018-03-04,31.63,2018-08-05,30.1,2018-02-25,Buy,22 Weeks,-4.84%,Rise by -15.32%,-88.6%,Normal Case,
2018-04-29,28.75,2018-08-05,30.1,2018-04-22,Buy,14 Weeks,4.7%,Rise by 10.42%,-83.91%,Normal Case,
2018-05-06,27.74,2018-08-05,30.1,2018-04-29,Buy,13 Weeks,8.51%,Rise by 14.44%,-75.4%,Normal Case,
2018-06-03,27.585,2018-08-05,30.1,2018-05-27,Buy,9 Weeks,9.12%,Rise by 20.26%,-66.28%,Normal Case,
2018-06-24,29.415,2018-09-30,32.435,2018-06-17,Buy,14 Weeks,10.27%,Rise by 12.78%,-56.01%,Normal Case,
2018-07-01,28.85,2018-09-30,32.435,2018-06-24,Buy,13 Weeks,12.43%,Rise by 14.99%,-43.59%,Normal Case,
2018-08-19,31.73,2018-12-23,32.82,2018-08-12,Buy,18 Weeks,3.44%,Rise by 10.15%,-40.15%,Normal Case,
2018-09-09,33.175,2018-12-23,32.82,2018-09-02,Buy,15 Weeks,-1.07%,Rise by 5.35%,-41.22%,Normal Case,
2018-10-28,30.295,2019-03-17,37.05,2018-10-14,Buy,20 Weeks,22.3%,Rise by 35.48%,-18.93%,Normal Case,
2018-11-04,32.095,2019-03-17,37.05,2018-10-28,Buy,19 Weeks,15.44%,Rise by 27.89%,-3.49%,Normal Case,
2018-11-11,33.4,2019-03-17,37.05,2018-10-21,Buy,18 Weeks,10.93%,Rise by 22.89%,7.44%,Normal Case,
2018-11-18,32.885,2019-03-17,37.05,2018-11-11,Buy,17 Weeks,12.67%,Rise by 24.81%,20.11%,Normal Case,
2018-12-02,34.95,2019-03-17,37.05,2018-11-18,Buy,15 Weeks,6.01%,Rise by 17.44%,26.11%,Normal Case,
2018-12-09,33.415,2019-03-17,37.05,2018-12-02,Buy,14 Weeks,10.88%,Rise by 22.83%,36.99%,Normal Case,
2018-12-30,33.965,2019-03-17,37.05,2018-12-23,Buy,11 Weeks,9.08%,Rise by 20.84%,46.08%,Normal Case,
2019-03-10,37.615,2019-07-07,41.8,2019-03-03,Buy,17 Weeks,11.13%,Rise by 14.36%,57.2%,Normal Case,
2019-03-31,39.48,2019-07-07,41.8,2019-03-24,Buy,14 Weeks,5.88%,Rise by 8.95%,63.08%,Normal Case,
2019-05-12,40.425,2019-09-29,40.5,2019-05-05,Buy,20 Weeks,0.19%,Rise by 5.69%,63.26%,Normal Case,
2019-05-19,42.3,2019-09-29,40.5,2019-05-12,Buy,19 Weeks,-4.26%,Rise by 1.0%,59.01%,Normal Case,
2019-06-02,41.535,2019-09-29,40.5,2019-05-19,Buy,17 Weeks,-2.49%,Rise by 2.87%,56.52%,Normal Case,
2019-08-04,40.54,2019-12-15,43.05,2019-07-28,Buy,19 Weeks,6.19%,Rise by 8.31%,62.71%,Normal Case,
2019-08-18,41.695,2019-12-15,43.05,2019-08-04,Buy,17 Weeks,3.25%,Rise by 5.31%,65.96%,Normal Case,
2019-09-29,40.5,2019-12-15,43.05,2019-09-22,Buy,11 Weeks,6.3%,Rise by 8.42%,72.25%,Normal Case,
2019-10-06,40.8,2019-12-15,43.05,2019-09-29,Buy,10 Weeks,5.51%,Rise by 7.62%,77.77%,Normal Case,
2019-12-08,43.91,2020-02-23,44.19,2019-12-01,Buy,11 Weeks,0.64%,Rise by 4.28%,78.41%,Normal Case,
2020-02-02,44.39,2020-05-17,40.5,2020-01-19,Buy,15 Weeks,-8.76%,Rise by -23.54%,69.64%,Normal Case,
2020-02-09,45.79,2020-05-17,40.5,2020-01-26,Buy,14 Weeks,-11.55%,Rise by -28.5%,58.09%,Normal Case,
2020-03-01,40.9,2020-05-17,40.5,2019-11-10,Buy,11 Weeks,-0.98%,Rise by 13.89%,57.11%,Local Extrema Case,
2020-05-10,40.73,2020-08-16,45.55,2020-05-03,Buy,14 Weeks,11.83%,Rise by 14.36%,68.95%,Normal Case,
2020-05-17,40.5,2020-08-16,45.55,2020-05-10,Buy,13 Weeks,12.47%,Rise by 15.01%,81.42%,Normal Case,
2020-05-31,43.22,2020-08-16,45.55,2020-01-05,Buy,11 Weeks,5.39%,Rise by 7.77%,86.81%,Local Extrema Case,
2020-06-21,43.76,2020-10-11,45.55,2020-06-14,Buy,16 Weeks,4.09%,Rise by 7.22%,90.9%,Normal Case,
2020-07-05,43.58,2020-10-11,45.55,2020-06-28,Buy,14 Weeks,4.52%,Rise by 7.66%,95.42%,Normal Case,
2020-09-13,45.05,2021-04-04,41.3,2020-09-06,Buy,29 Weeks,-8.32%,Rise by -14.65%,87.09%,Normal Case,
2020-09-27,46.92,2021-04-04,41.3,2020-09-20,Buy,27 Weeks,-11.98%,Rise by -18.05%,75.12%,Normal Case,
2021-01-31,39.52,2021-04-04,41.3,2021-01-24,Buy,9 Weeks,4.5%,Rise by 32.34%,79.62%,Normal Case,
2021-03-07,40.58,2021-05-09,42.0,2021-02-28,Buy,9 Weeks,3.5%,Rise by 28.88%,83.12%,Normal Case,
2021-03-14,41.68,2021-08-22,52.3,2021-02-21,Buy,23 Weeks,25.48%,Rise by 25.48%,108.6%,Normal Case,
2021-03-28,40.19,2021-08-22,52.3,2016-01-24,Buy,21 Weeks,30.13%,Rise by 30.13%,138.73%,Tangent Case,
2021-05-16,43.45,2021-08-22,52.3,2021-05-09,Buy,14 Weeks,20.37%,Rise by 20.37%,159.1%,Normal Case,
2021-06-06,45.03,2021-08-22,52.3,2021-05-30,Buy,11 Weeks,16.14%,Rise by 16.14%,175.24%,Normal Case,
2021-06-20,44.97,2021-08-22,52.3,2021-06-13,Buy,9 Weeks,16.3%,Rise by 16.3%,191.54%,Normal Case,
2021-07-25,49.68,2021-12-05,47.85,2021-07-18,Buy,19 Weeks,-3.68%,Rise by 2.84%,187.86%,Normal Case,
2021-08-22,52.3,2021-12-05,47.85,2021-08-15,Buy,15 Weeks,-8.51%,Rise by -2.31%,179.35%,Normal Case,
2021-12-12,50.0,2022-02-27,51.21,2021-11-28,Buy,11 Weeks,2.42%,Rise by 7.3%,181.77%,Normal Case,
2021-12-26,52.45,2022-02-27,51.21,2021-12-19,Buy,9 Weeks,-2.36%,Rise by 2.29%,179.41%,Normal Case,
2022-01-30,49.74,2022-05-22,55.61,2021-06-27,Buy,16 Weeks,11.8%,Rise by 15.44%,191.21%,Local Extrema Case,
2022-02-13,53.65,2022-05-22,55.61,2021-12-05,Buy,14 Weeks,3.65%,Rise by 7.03%,194.86%,Local Extrema Case,
2022-02-13,53.65,2022-05-22,55.61,2022-02-06,Buy,14 Weeks,3.65%,Rise by 7.03%,198.52%,Normal Case,
2022-03-20,53.09,2022-05-22,55.61,2022-03-06,Buy,9 Weeks,4.75%,Rise by 10.08%,203.26%,Normal Case,
2022-04-10,57.42,2022-09-04,59.46,2022-04-03,Buy,21 Weeks,3.55%,Rise by -12.56%,206.81%,Normal Case,
2022-04-17,56.42,2022-09-04,59.46,2022-04-10,Buy,20 Weeks,5.39%,Rise by -11.01%,212.2%,Normal Case,
2022-05-01,57.19,2022-09-04,59.46,2022-01-30,Buy,18 Weeks,3.97%,Rise by -12.2%,216.17%,Local Extrema Case,
2022-05-22,55.61,2022-09-04,59.46,2022-03-13,Buy,15 Weeks,6.92%,Rise by 6.98%,223.1%,Local Extrema Case,
2022-05-29,57.03,2022-09-04,59.46,2022-05-08,Buy,14 Weeks,4.26%,Rise by 4.31%,227.36%,Normal Case,
2022-07-17,52.43,2022-11-27,60.88,2022-07-10,Buy,19 Weeks,16.12%,Rise by 19.97%,243.47%,Normal Case,
2022-08-28,56.97,2022-11-27,60.88,2022-08-14,Buy,13 Weeks,6.86%,Rise by 10.41%,250.34%,Normal Case,
2022-09-11,59.42,2022-11-27,60.88,2022-09-04,Buy,11 Weeks,2.46%,Rise by 5.86%,252.79%,Normal Case,
2022-09-18,59.08,2022-11-27,60.88,2022-09-11,Buy,10 Weeks,3.05%,Rise by 6.47%,255.84%,Normal Case,
2022-09-25,54.53,2022-11-27,60.88,2022-07-03,Buy,9 Weeks,11.64%,Rise by 15.35%,267.48%,Local Extrema Case,
2022-10-02,55.61,2023-01-01,59.5,2022-09-25,Buy,13 Weeks,7.0%,Rise by 13.25%,274.48%,Normal Case,
2022-10-16,57.65,2023-01-01,59.5,2022-10-09,Buy,11 Weeks,3.21%,Rise by 9.25%,277.69%,Normal Case,
2022-11-06,61.65,2023-02-05,60.33,2022-10-30,Buy,13 Weeks,-2.14%,Rise by 2.16%,275.55%,Normal Case,
2022-12-11,61.78,2023-03-05,65.3,2022-12-04,Buy,12 Weeks,5.7%,Rise by 6.17%,281.25%,Normal Case,
2022-12-18,61.25,2023-03-05,65.3,2022-12-11,Buy,11 Weeks,6.61%,Rise by 7.09%,287.86%,Normal Case,
2023-02-19,65.59,2023-04-23,67.7,2023-02-12,Buy,9 Weeks,3.22%,Rise by 3.6%,291.07%,Normal Case,
2023-02-26,64.29,2023-06-25,63.48,2023-02-19,Buy,17 Weeks,-1.26%,Rise by 5.69%,289.81%,Normal Case,
2023-03-12,62.9,2023-06-25,63.48,2023-03-05,Buy,15 Weeks,0.92%,Rise by 8.0%,290.74%,Normal Case,
2023-04-30,67.62,2023-07-16,66.88,2023-04-23,Buy,11 Weeks,-1.09%,Rise by 0.46%,289.64%,Normal Case,
2023-05-07,67.21,2023-07-16,66.88,2023-04-30,Buy,10 Weeks,-0.49%,Rise by 1.07%,289.15%,Normal Case,
2023-08-13,69.73,2023-10-29,72.86,2023-08-06,Buy,11 Weeks,4.49%,Rise by 13.58%,293.64%,Normal Case,
2023-08-20,69.5,2023-10-29,72.86,2023-08-13,Buy,10 Weeks,4.83%,Rise by 13.96%,298.47%,Normal Case,
2023-09-24,70.73,2023-12-10,76.56,2023-09-03,Buy,11 Weeks,8.24%,Rise by 11.98%,306.72%,Normal Case,
2023-10-15,74.4,2024-02-11,81.13,2023-09-24,Buy,17 Weeks,9.05%,Rise by 15.95%,315.76%,Normal Case,
2023-10-22,73.49,2024-02-11,81.13,2023-10-15,Buy,16 Weeks,10.4%,Rise by 17.39%,326.16%,Normal Case,
2024-01-07,79.17,2024-03-17,83.72,2023-12-31,Buy,10 Weeks,5.75%,Rise by 8.97%,331.91%,Normal Case,
2024-03-17,83.72,2024-06-16,75.9,2016-04-10,Buy,13 Weeks,-9.34%,Rise by -10.43%,322.57%,Tangent Case,
2024-04-14,75.43,2024-06-16,75.9,2024-04-07,Buy,9 Weeks,0.62%,Rise by 10.79%,323.19%,Normal Case,
2024-04-28,77.75,2024-08-18,83.57,2024-04-14,Buy,16 Weeks,7.49%,Rise by 7.49%,330.67%,Normal Case,
2024-06-02,79.55,2024-08-18,83.57,2024-05-26,Buy,11 Weeks,5.05%,Rise by 5.05%,335.73%,Normal Case,
2024-07-07,77.92,2024-12-22,80.79,2024-06-30,Buy,24 Weeks,3.68%,Rise by 5.12%,339.41%,Normal Case,
2024-07-21,82.05,2024-12-22,80.79,2024-07-14,Buy,22 Weeks,-1.54%,Rise by -11.92%,337.88%,Normal Case,
2024-07-28,82.62,2024-12-22,80.79,2024-07-21,Buy,21 Weeks,-2.21%,Rise by -10.48%,335.66%,Normal Case,
2024-08-11,79.89,2024-12-22,80.79,2024-05-05,Buy,19 Weeks,1.13%,Rise by -10.59%,336.79%,Local Extrema Case,
2024-11-03,73.04,2025-05-11,70.0,2024-10-27,Buy,27 Weeks,-4.16%,Rise by 0.11%,332.62%,Normal Case,
2024-11-10,77.03,2025-05-11,70.0,2024-11-03,Buy,26 Weeks,-9.13%,Rise by -12.02%,323.5%,Normal Case,
2024-12-22,80.79,2025-05-11,70.0,2024-12-01,Buy,20 Weeks,-13.36%,Rise by -10.45%,310.14%,Normal Case,
2025-01-05,78.56,2025-05-11,70.0,2024-12-22,Buy,18 Weeks,-10.9%,Rise by -10.57%,299.25%,Normal Case,
2025-03-02,71.93,2025-05-11,70.0,2025-02-23,Buy,10 Weeks,-2.68%,Rise by 1.65%,296.56%,Normal Case,
2025-03-30,69.78,2025-06-29,67.64,2025-03-23,Buy,13 Weeks,-3.07%,Rise by 4.79%,293.5%,Normal Case,
2025-04-06,70.16,2025-06-29,67.64,2025-03-30,Buy,12 Weeks,-3.59%,Rise by 4.22%,289.91%,Normal Case,
2025-04-27,72.42,2025-06-29,67.64,2025-04-20,Buy,9 Weeks,-6.6%,Rise by 0.97%,283.3%,Normal Case,
2025-08-24,69.7,2025-08-24,69.7,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,283.3%,Normal Case,
2025-09-07,76.24,2025-09-07,76.24,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,283.3%,Normal Case,
2025-10-12,73.13,2025-10-12,73.13,2025-09-21,Buy,0 Weeks,0.0%,Rise by 0%,283.3%,Normal Case,
