Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2024-03-20,288.03,2024-03-25,286.59,2021-05-17-2024-02-28,201.92-324.75,Sell,3 days,0.5%,Fall by 10.24%,144.52%,
2024-03-25,286.59,2024-04-04,280.41,2023-01-30-2024-02-28,197.66-324.75,Sell,8 days,2.16%,Fall by 9.76%,146.68%,
2024-04-04,280.41,2024-04-19,269.64,2022-10-03-2024-02-28,164.9-324.75,Sell,11 days,3.84%,Fall by 11.58%,150.52%,
2024-04-12,275.51,2024-04-23,267.08,2022-03-18-2024-02-28,145.7-324.75,Sell,7 days,3.06%,Fall by 10.73%,153.58%,
2024-04-19,269.64,2024-04-25,258.54,2022-06-17-2024-02-28,117.48-324.75,Sell,4 days,4.12%,Fall by 10.68%,157.69%,
2024-04-25,258.54,2024-05-01,264.9,2023-10-25-2024-02-28,228.74-324.75,Sell,4 days,-2.46%,Fall by 11.15%,155.23%,
2024-05-15,238.41,2024-05-15,238.41,2023-08-03-2024-02-28,232.62-324.75,Sell,0 days,-0.0%,Fall by 0%,155.23%,
2024-05-17,234.01,2024-05-17,234.01,2022-10-03-2024-02-28,164.9-324.75,Buy,0 days,0.0%,Rise by 0%,155.23%,
2024-05-30,228.37,2024-06-04,230.02,2022-10-03-2023-06-07,164.9-254.76,Sell,3 days,-0.72%,Fall by -7.6%,154.51%,
2024-05-31,228.16,2024-06-04,230.02,2022-03-18-2023-09-15,145.7-256.9,Sell,2 days,-0.82%,Fall by -7.6%,153.69%,
2024-06-04,230.02,2024-06-20,259.1,2022-06-17-2023-06-07,117.48-254.76,Buy,12 days,12.64%,Rise by 1.66%,166.34%,
2024-08-06,218.98,2024-08-09,220.0,2022-03-18-2023-06-07,145.7-254.76,Sell,3 days,-0.47%,Fall by 7.42%,165.87%,
2024-08-07,213.85,2024-08-09,220.0,2022-06-17-2023-06-07,117.48-254.76,Sell,2 days,-2.88%,Fall by 7.42%,163.0%,
2024-09-03,225.81,2024-09-03,225.81,2023-06-30-2024-08-07,222.79-250.07,Sell,0 days,-0.0%,Fall by 0%,163.0%,
2024-10-30,215.32,2024-10-30,215.32,2023-06-07-2024-09-30,205.03-251.0,Sell,0 days,-0.0%,Fall by 0%,163.0%,
2024-11-22,220.18,2024-11-26,218.85,2023-02-27-2024-09-30,205.03-215.85,Sell,2 days,0.6%,Fall by 7.1%,163.6%,
2024-11-26,218.85,2025-02-12,236.78,2024-09-30-2024-11-15,198.61-233.6,Buy,56 days,8.19%,Rise by 3.15%,171.79%,
2024-12-30,214.98,2025-01-08,205.06,2024-11-15-2024-12-11,205.56-228.6,Sell,7 days,4.61%,Fall by -14.43%,176.41%,
2025-02-06,240.89,2025-03-12,229.63,2024-10-23-2024-12-11,205.56-214.01,Sell,24 days,4.67%,Fall by 10.45%,181.08%,
2025-03-27,215.55,2025-03-27,215.55,2024-12-11-2025-02-27,200.8-258.18,Buy,0 days,0.0%,Rise by 0%,181.08%,
2025-04-04,202.25,2025-04-04,202.25,2024-12-11-2025-02-27,200.8-258.18,Sell,0 days,-0.0%,Fall by 0%,181.08%,
2025-04-08,195.37,2025-04-10,202.89,2022-06-17-2022-12-01,117.48-222.74,Sell,2 days,-3.85%,Fall by 2.41%,177.23%,
2025-04-23,213.09,2025-04-23,213.09,2023-09-15-2025-04-08,205.09-251.63,Sell,0 days,-0.0%,Fall by 0%,177.23%,
2025-04-30,198.0,2025-06-09,200.46,2024-11-15-2025-04-08,205.09-228.6,Sell,28 days,-1.24%,Fall by 6.51%,175.99%,
2025-05-23,209.49,2025-05-23,209.49,2023-02-27-2025-04-08,205.09-215.85,Sell,0 days,-0.0%,Fall by 0%,175.99%,
2025-06-09,200.46,2025-07-08,209.81,2025-04-08-2025-05-15,191.27-217.19,Buy,21 days,4.66%,Rise by -10.68%,180.65%,
2025-07-10,211.0,2025-07-11,209.59,2025-05-15-2025-06-05,199.79-211.55,Sell,1 days,0.67%,Fall by 10.58%,181.32%,
2025-07-11,209.59,2025-07-11,209.59,2025-06-05-2025-07-03,194.99-222.71,Buy,0 days,0.0%,Rise by 0%,181.32%,
2025-07-31,192.05,2025-08-06,192.78,2025-06-05-2025-07-03,194.99-222.71,Sell,4 days,-0.38%,Fall by -16.21%,180.94%,
2025-08-01,189.18,2025-08-06,192.78,2025-04-08-2025-05-15,191.27-217.19,Sell,3 days,-1.9%,Fall by -16.21%,179.04%,
2025-09-18,234.64,2025-09-18,234.64,2024-02-28-2025-08-08,189.16-314.73,Sell,0 days,-0.0%,Fall by 0%,179.04%,
2025-10-21,212.17,2025-10-21,212.17,2025-08-08-2025-09-29,186.1-241.56,Buy,0 days,0.0%,Rise by 0%,179.04%,
