Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Sell,2021-07-30 - 2021-08-05,4 days,2021-08-12,781.07,2021-08-18,772.45,4 days,1.1%,Fall by 8.72%,-6.8%,
Sell,2021-09-07 - 2021-09-10,3 days,2021-09-16,887.31,2021-09-21,854.73,3 days,3.7%,Fall by 19.65%,-3.1%,
Buy,2021-09-30 - 2021-10-04,2 days,2021-10-19,800.96,2021-11-04,850.49,12 days,6.2%,Rise by 9.76%,3.1%,
Sell,2021-10-19 - 2021-10-22,3 days,2021-11-01,807.45,2021-11-03,830.02,2 days,-2.8%,Fall by 7.13%,0.3%,
Sell,2021-11-05 - 2021-11-08,1 days,2021-11-22,825.75,2021-11-29,815.01,5 days,1.3%,Fall by 9.19%,1.6%,
Sell,2021-12-09 - 2021-12-16,5 days,2022-01-03,797.49,2022-01-07,756.1,4 days,5.2%,Fall by 11.41%,6.8%,
Buy,2021-12-20 - 2022-01-11,16 days,2022-01-20,706.46,2022-01-27,634.66,5 days,-10.2%,Rise by -11.07%,-3.4%,
Buy,2022-01-27 - 2022-01-28,1 days,2022-02-09,680.37,2022-03-04,594.32,17 days,-12.6%,Rise by -12.65%,-16.0%,
Buy,2022-02-15 - 2022-02-23,6 days,2022-02-25,667.12,2022-03-04,594.32,5 days,-10.9%,Rise by -10.56%,-26.9%,
Buy,2022-04-12 - 2022-04-27,11 days,2022-05-03,570.68,2022-05-09,512.66,4 days,-10.2%,Rise by 2.23%,-37.1%,
Buy,2022-05-10 - 2022-05-12,2 days,2022-05-23,554.61,2022-05-27,583.38,4 days,5.2%,Rise by -11.0%,-31.9%,
Sell,2022-07-29 - 2022-08-01,1 days,2022-08-16,566.68,2022-08-18,561.3,2 days,0.9%,Fall by 17.07%,-31.0%,
Buy,2022-09-22 - 2022-09-30,6 days,2022-10-04,465.11,2022-10-11,399.56,5 days,-14.1%,Rise by 35.08%,-45.0%,
Buy,2022-10-12 - 2022-10-13,1 days,2022-10-31,472.42,2022-11-08,503.59,6 days,6.6%,Rise by 32.99%,-38.4%,
Sell,2022-11-15 - 2022-11-23,6 days,2022-12-05,600.79,2022-12-09,597.7,4 days,0.5%,Fall by 10.59%,-37.9%,
Sell,2022-12-01 - 2022-12-13,8 days,2022-12-16,574.32,2022-12-29,551.47,9 days,4.0%,Fall by -4.68%,-34.0%,
Sell,2023-01-25 - 2023-01-26,1 days,2023-02-06,661.97,2023-02-07,678.72,1 days,-2.5%,Fall by 9.18%,-36.5%,
Buy,2023-02-22 - 2023-02-24,2 days,2023-03-03,637.38,2023-03-30,676.68,19 days,6.2%,Rise by 6.8%,-30.3%,
Sell,2023-03-20 - 2023-03-23,3 days,2023-03-28,639.71,2023-03-29,659.12,1 days,-3.0%,Fall by 5.31%,-33.4%,
Sell,2023-05-22 - 2023-05-30,6 days,2023-06-05,722.2,2023-06-07,710.21,2 days,1.7%,Fall by 6.38%,-31.7%,
Buy,2023-06-26 - 2023-07-06,8 days,2023-07-12,724.86,2023-08-15,651.7,24 days,-10.1%,Rise by -10.09%,-41.8%,
Buy,2023-09-22 - 2023-09-28,4 days,2023-10-04,590.86,2023-11-02,631.39,21 days,6.9%,Rise by 17.51%,-34.9%,
Sell,2023-12-15 - 2023-12-26,7 days,2023-12-29,756.92,2024-01-05,703.34,5 days,7.1%,Fall by -12.67%,-27.8%,
Sell,2024-02-06 - 2024-02-09,3 days,2024-02-21,908.21,2024-02-22,951.85,1 days,-4.8%,Fall by 6.1%,-32.7%,
Sell,2024-03-04 - 2024-03-07,3 days,2024-03-14,959.78,2024-03-18,941.34,2 days,1.9%,Fall by 10.44%,-30.7%,
Buy,2024-04-19 - 2024-05-01,8 days,2024-05-03,901.63,2024-05-28,991.85,17 days,10.0%,Rise by 18.55%,-20.7%,
Sell,2024-05-17 - 2024-05-20,1 days,2024-06-04,950.81,2024-06-05,1041.34,1 days,-9.5%,Fall by -5.38%,-30.2%,
Sell,2024-06-07 - 2024-06-12,3 days,2024-06-21,1036.6,2024-06-25,1023.34,2 days,1.3%,Fall by 10.08%,-29.0%,
Sell,2024-07-08 - 2024-07-11,3 days,2024-07-16,1068.1899,2024-07-22,941.26,4 days,11.9%,Fall by 17.27%,-17.1%,
Buy,2024-07-19 - 2024-07-25,4 days,2024-07-31,936.7,2024-08-02,809.35,2 days,-13.6%,Rise by 0.74%,-30.7%,
Buy,2024-09-09 - 2024-09-10,1 days,2024-09-19,828.16,2024-10-14,872.27,17 days,5.3%,Rise by 5.33%,-25.4%,
Sell,2024-10-14 - 2024-10-15,1 days,2024-10-22,720.91,2024-10-24,710.81,2 days,1.4%,Fall by 8.67%,-24.0%,
Buy,2024-11-01 - 2024-11-06,3 days,2024-11-14,692.96,2024-12-17,735.19,23 days,6.1%,Rise by 6.09%,-17.9%,
Sell,2024-12-04 - 2024-12-05,1 days,2024-12-11,714.43,2024-12-12,713.1,1 days,0.2%,Fall by 2.99%,-17.7%,
Sell,2025-01-08 - 2025-01-16,6 days,2025-02-07,727.7,2025-02-11,752.98,2 days,-3.5%,Fall by 6.13%,-21.1%,
Sell,2025-02-13 - 2025-02-14,1 days,2025-02-28,709.08,2025-03-04,708.22,2 days,0.1%,Fall by 12.11%,-21.0%,
Buy,2025-03-03 - 2025-03-10,5 days,2025-05-02,690.33,2025-05-12,750.2,6 days,8.7%,Rise by 18.09%,-12.4%,
Sell,2025-06-26 - 2025-07-10,10 days,2025-07-17,744.91,2025-07-23,716.93,4 days,3.8%,Fall by 7.42%,-8.6%,
Sell,2025-09-16 - 2025-09-18,2 days,2025-09-25,949.55,2025-10-01,1003.27,4 days,-5.7%,Fall by -11.55%,-14.3%,
Sell,2025-10-03 - 2025-10-06,1 days,2025-10-09,980.54,2025-10-15,1009.81,4 days,-3.0%,Fall by -8.03%,-17.2%,
