Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2018-12-16,24.3807,2019-01-13,23.1507,2018-04-08-2018-08-12,16.306-25.8307,Buy,19 days,-5.04%,Rise by -15.11%,10463.26%,
2019-09-01,15.0407,2019-09-08,15.1633,2018-01-28-2019-06-09,14.0667-22.3807,Sell,4 days,-0.82%,Fall by -87.97%,10462.44%,
2020-03-15,36.4413,2020-03-15,36.4413,2016-04-10-2019-06-09,14.0667-16.0,Sell,0 days,-0.0%,Fall by 0%,10462.44%,
2021-02-28,225.1667,2021-03-07,199.3167,2019-06-09-2021-01-31,11.7993-300.1333,Sell,4 days,11.48%,Fall by 2.85%,10473.92%,
2021-06-06,199.6833,2021-12-26,355.6667,2012-08-05-2021-01-31,1.7013-300.1333,Buy,144 days,78.12%,Rise by -19.4%,10552.04%,
2021-12-19,310.8567,2021-12-26,355.6667,2019-06-09-2021-11-07,11.7993-414.4967,Sell,4 days,-14.42%,Fall by 19.4%,10537.62%,
2022-02-13,286.6667,2025-01-12,394.74,2019-06-09-2021-11-07,11.7993-414.4967,Buy,759 days,37.7%,Rise by -25.78%,10575.32%,
2022-03-13,265.1167,2022-06-05,234.5167,2019-06-09-2021-01-31,11.7993-300.1333,Buy,59 days,-11.54%,Rise by 27.94%,10563.78%,
2022-06-12,232.23,2022-06-12,232.23,2012-08-05-2021-11-07,1.7013-414.4967,Buy,0 days,0.0%,Rise by 0%,10563.78%,
2023-05-07,170.06,2023-05-28,193.17,2022-04-10-2023-01-08,118.8-340.5133,Sell,14 days,-13.59%,Fall by -11.55%,10550.19%,
2023-08-13,242.65,2023-08-20,215.49,2023-01-08-2023-07-23,101.81-299.29,Sell,4 days,11.19%,Fall by 3.8%,10561.38%,
2023-12-31,248.48,2024-08-11,200.0,2023-01-08-2023-07-23,101.81-299.29,Buy,159 days,-19.51%,Rise by 118.12%,10541.87%,
2024-04-07,164.9,2024-04-21,147.05,2023-02-19-2023-04-30,165.65-187.61,Sell,9 days,10.82%,Fall by -79.22%,10552.7%,
2024-08-18,216.12,2024-09-22,238.25,2023-07-23-2023-11-05,226.37-255.8,Sell,24 days,-10.24%,Fall by -0.5%,10542.46%,
2025-01-05,410.44,2025-01-12,394.74,2024-04-28-2024-12-22,138.8-488.54,Sell,4 days,3.83%,Fall by 25.78%,10546.28%,
2025-01-26,406.58,2025-01-26,406.58,2023-02-19-2024-04-28,172.12-187.61,Sell,0 days,-0.0%,Fall by 0%,10546.28%,
2025-02-09,361.62,2025-02-23,337.8,2019-06-09-2024-12-22,11.7993-488.54,Sell,9 days,6.59%,Fall by 25.31%,10552.87%,
2025-03-30,263.55,2025-03-30,263.55,2024-04-28-2024-12-22,138.8-488.54,Buy,0 days,0.0%,Rise by 0%,10552.87%,
