Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit,Signal Open Price
Buy,2022-09-27 - 2022-09-29,2 days,2022-10-14,34.44,2022-10-25,36.54,7 days,6.1%,Rise by 18.23%,46.7%,
Sell,2022-11-10 - 2022-11-15,3 days,2022-11-28,40.175,2022-12-12,40.055,10 days,0.3%,Fall by 3.58%,47.0%,
Sell,2022-11-24 - 2022-12-01,5 days,2022-12-06,40.195,2022-12-12,40.055,4 days,0.3%,Fall by 3.63%,47.3%,
Sell,2023-01-16 - 2023-01-18,2 days,2023-02-07,43.085,2023-02-08,43.08,1 days,0.0%,Fall by 0.85%,47.4%,
Sell,2023-02-03 - 2023-02-09,4 days,2023-02-20,43.745,2023-02-23,43.59,3 days,0.4%,Fall by 5.44%,47.7%,
Sell,2023-02-17 - 2023-03-06,11 days,2023-03-13,41.915,2023-03-14,42.8,1 days,-2.1%,Fall by -5.79%,45.6%,
Buy,2023-03-17 - 2023-03-20,1 days,2023-04-06,44.245,2023-07-27,46.635,80 days,5.4%,Rise by 3.66%,51.0%,
Sell,2023-03-31 - 2023-04-04,2 days,2023-04-26,44.805,2023-05-03,44.575,5 days,0.5%,Fall by 1.56%,51.5%,
Sell,2023-06-15 - 2023-06-16,1 days,2023-06-21,45.275,2023-06-27,45.07,4 days,0.5%,Fall by 2.4%,52.0%,
Buy,2023-08-17 - 2023-08-18,1 days,2023-08-28,45.08,2023-12-08,47.675,74 days,5.8%,Rise by 6.37%,57.7%,
Buy,2023-09-27 - 2023-10-04,5 days,2023-10-06,43.5,2023-11-20,45.68,31 days,5.0%,Rise by 10.23%,62.7%,
Buy,2023-10-04 - 2023-10-23,13 days,2023-11-09,44.435,2024-02-16,50.27,71 days,13.1%,Rise by 7.91%,75.9%,
Sell,2023-12-01 - 2023-12-06,3 days,2023-12-18,47.605,2024-01-04,47.155,13 days,0.9%,Fall by 2.46%,76.8%,
Sell,2024-01-26 - 2024-01-31,3 days,2024-02-14,49.7,2024-02-22,51.22,6 days,-3.1%,Fall by -4.65%,73.7%,
Sell,2024-02-29 - 2024-03-04,2 days,2024-03-18,52.56,2024-03-26,53.55,6 days,-1.9%,Fall by 1.05%,71.9%,
Sell,2024-03-27 - 2024-04-02,4 days,2024-04-19,52.03,2024-04-23,53.2,2 days,-2.2%,Fall by -0.12%,69.6%,
Sell,2024-05-09 - 2024-05-10,1 days,2024-05-22,54.06,2024-05-31,53.66,7 days,0.7%,Fall by 3.64%,70.4%,
Sell,2024-07-05 - 2024-07-08,1 days,2024-07-16,53.35,2024-07-22,52.84,4 days,1.0%,Fall by 7.56%,71.3%,
Buy,2024-07-19 - 2024-07-25,4 days,2024-07-30,52.25,2025-01-16,55.38,122 days,6.0%,Rise by 2.76%,77.3%,
Sell,2024-09-02 - 2024-09-03,1 days,2024-09-06,51.12,2024-09-13,52.31,5 days,-2.3%,Fall by -3.85%,75.0%,
Buy,2024-11-01 - 2024-11-06,3 days,2024-11-11,52.51,2025-01-16,55.38,48 days,5.5%,Rise by 2.93%,80.4%,
Buy,2024-11-12 - 2024-11-19,5 days,2024-11-22,51.89,2025-01-15,54.58,38 days,5.2%,Rise by 16.07%,85.6%,
Sell,2024-12-06 - 2024-12-09,1 days,2024-12-17,53.59,2024-12-23,52.65,4 days,1.8%,Fall by -7.73%,87.4%,
Sell,2025-02-13 - 2025-02-18,3 days,2025-02-21,59.49,2025-03-12,58.27,13 days,2.1%,Fall by 2.96%,89.4%,
Sell,2025-05-15 - 2025-05-20,3 days,2025-06-02,59.26,2025-06-16,59.11,10 days,0.3%,Fall by 2.82%,89.7%,
Sell,2025-07-09 - 2025-07-10,1 days,2025-07-22,58.66,2025-07-30,59.82,6 days,-2.0%,Fall by -0.14%,87.7%,
Sell,2025-08-21 - 2025-08-22,1 days,2025-08-27,59.87,2025-09-01,59.61,3 days,0.4%,Fall by -5.11%,88.1%,
Sell,2025-10-01 - 2025-10-02,1 days,2025-10-07,62.37,2025-10-13,61.84,4 days,0.8%,Fall by -0.9%,89.0%,
Sell,2025-10-02 - 2025-10-21,13 days,2025-10-24,63.0002,2025-10-24,63.0002,0 days,-0.0%,Fall by 0.11%,89.0%,
