Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-02-08,291.93,2024-10-02,303.76,2023-10-06-2024-01-22,245.73-302.39,Buy,169 days,4.05%,Rise by 4.21%,57.9%
2024-03-01,290.73,2024-03-06,292.93,2024-01-22-2024-02-06,284.68-297.74,Sell,3 days,-0.76%,Fall by 9.39%,57.15%
2024-04-03,275.54,2024-04-05,266.69,2023-06-08-2024-01-22,280.0-302.39,Sell,2 days,3.21%,Fall by -0.3%,60.36%
2024-05-02,273.28,2024-05-02,273.28,2024-01-22-2024-04-10,268.99-297.74,Sell,0 days,-0.0%,Fall by 0%,60.36%
2024-05-13,271.32,2024-05-23,257.93,2021-03-04-2024-01-22,202.73-302.39,Sell,8 days,4.94%,Fall by 4.7%,65.29%
2024-05-20,267.87,2024-05-20,267.87,2024-01-22-2024-04-30,276.87-297.74,Sell,0 days,-0.0%,Fall by 0%,65.29%
2024-05-23,257.93,2024-05-29,249.37,2023-01-03-2024-01-22,259.51-302.39,Sell,4 days,3.32%,Fall by 1.42%,68.61%
2024-06-11,254.28,2024-06-21,259.39,2024-04-25-2024-05-29,253.8-274.72,Sell,8 days,-2.01%,Fall by 5.23%,66.6%
2024-06-28,254.84,2024-06-28,254.84,2024-01-22-2024-05-29,253.8-297.74,Sell,0 days,-0.0%,Fall by 0%,66.6%
2024-07-09,245.82,2024-07-11,254.8,2023-10-06-2024-01-22,245.73-302.39,Sell,2 days,-3.65%,Fall by 1.31%,62.95%
2024-07-25,251.46,2024-07-25,251.46,2023-05-09-2024-07-09,247.4-296.3,Sell,0 days,-0.0%,Fall by 0%,62.95%
2024-08-12,269.46,2024-08-12,269.46,2023-03-07-2024-07-09,247.4-266.82,Sell,0 days,-0.0%,Fall by 0%,62.95%
2024-11-01,295.21,2024-11-01,295.21,2024-07-09-2024-10-21,243.53-317.9,Buy,0 days,0.0%,Rise by 0%,62.95%
2024-11-25,296.19,2024-11-25,296.19,2023-06-08-2024-10-21,280.0-317.9,Buy,0 days,0.0%,Rise by 0%,62.95%
2025-01-06,292.18,2025-01-10,282.31,2024-10-21-2024-11-21,288.6-314.41,Sell,4 days,3.38%,Fall by -5.38%,66.33%
2025-01-10,282.31,2025-01-21,282.61,2021-03-04-2024-10-21,202.73-317.9,Sell,7 days,-0.11%,Fall by -5.27%,66.22%
2025-01-16,279.74,2025-02-05,288.83,2023-06-08-2024-10-21,280.0-317.9,Sell,14 days,-3.25%,Fall by -3.0%,62.97%
2025-02-04,289.77,2025-02-05,288.83,2024-10-21-2025-01-16,280.95-314.41,Sell,1 days,0.32%,Fall by -3.0%,63.3%
2025-02-19,301.94,2025-02-24,307.57,2024-12-06-2025-01-16,280.95-298.61,Sell,3 days,-1.86%,Fall by 3.27%,61.43%
2025-03-18,303.6,2025-03-18,303.6,2024-07-09-2025-03-10,243.53-326.32,Buy,0 days,0.0%,Rise by 0%,61.43%
2025-04-09,303.96,2025-04-09,303.96,2025-01-16-2025-03-10,276.53-326.32,Buy,0 days,0.0%,Rise by 0%,61.43%
2025-05-02,311.96,2025-05-06,316.79,2025-03-10-2025-04-07,304.88-315.74,Sell,2 days,-1.55%,Fall by 9.86%,59.88%
2025-06-18,289.63,2025-06-24,291.47,2021-03-04-2025-03-10,202.73-326.32,Sell,4 days,-0.64%,Fall by -1.03%,59.25%
2025-07-02,294.63,2025-07-28,299.22,2022-03-10-2025-03-10,217.68-326.32,Sell,18 days,-1.56%,Fall by 1.81%,57.69%
2025-07-09,293.02,2025-07-28,299.22,2025-04-25-2025-05-12,312.18-315.03,Sell,13 days,-2.12%,Fall by 1.81%,55.57%
2025-07-22,299.17,2025-07-22,299.17,2025-04-25-2025-06-26,286.79-315.03,Sell,0 days,-0.0%,Fall by 0%,55.57%
2025-09-17,304.97,2025-09-17,304.97,2025-06-26-2025-09-04,283.47-319.43,Buy,0 days,0.0%,Rise by 0%,55.57%
2025-10-29,302.35,2025-10-29,302.35,2025-09-04-2025-10-09,295.12-316.48,Sell,0 days,-0.0%,Fall by 0%,55.57%
